Gene = Srp9
index = 1521
Annotated 5SS: [243]
Annotated 3SS: [307]
SMsplice 5SS: [243]
SMsplice 3SS: [307]
top_k =  500
Partition function (log Z): -3.7920510041495867

Sorted 5' Splice Sites (High to Low Probability):
Position 243: 0.9995559473102127
Position 526: 0.009706299081976824
Position 111: 0.004713851874910678
Position 105: 0.0025878038131638427
Position 11: 0.002480431181757938
Position 816: 0.0013010373600656178
Position 237: 0.0002864489671465261
Position 46: 0.00014020627980014842
Position 55: 0.00010413331883481348
Position 6: 9.377867037610479e-05
Position 802: 7.750291616895781e-05
Position 374: 7.327332517313881e-05
Position 52: 6.881065189803101e-05
Position 790: 6.730615056101482e-05
Position 502: 5.513955745294181e-05
Position 538: 3.6552933774727434e-05
Position 33: 3.385073290914863e-05
Position 807: 3.0500520928082415e-05
Position 89: 2.831627367605517e-05
Position 769: 2.7803225560436883e-05
Position 536: 1.9611726718611563e-05
Position 778: 1.5159356544431862e-05
Position 58: 1.1363632041190602e-05
Position 152: 8.726989747944466e-06
Position 505: 4.575735091362236e-06
Position 625: 3.4612640741287915e-06
Position 822: 2.995454945143163e-06
Position 388: 2.191536361990388e-06
Position 528: 1.5068333853024289e-06
Position 678: 1.2901011685717436e-06
Position 830: 1.0975052936374057e-06
Position 530: 1.086982330183104e-06
Position 540: 1.0746163892537335e-06
Position 41: 9.915031950757235e-07
Position 734: 6.94094931554587e-07
Position 669: 4.096456685181937e-07
Position 266: 2.352767504566961e-07
Position 508: 1.9414151912444634e-07
Position 737: 1.1278102624789042e-07
Position 307: 1.1194189566330764e-07
Position 684: 8.301329667923103e-08
Position 569: 7.804517301718548e-08
Position 141: 1.4614310616842495e-09
Position 175: 9.419420685227548e-10
Position 309: 3.9627405571093655e-10
Position 613: 2.801264529682187e-10
Position 542: 2.58449987871967e-10
Position 596: 1.6805614197791678e-10
Position 316: 6.661832253402318e-11
Position 311: 2.5872093957425945e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9834346886403995
Position 316: 0.016196729360605844
Position 170: 0.0100975980013498
Position 756: 0.004763831104753293
Position 577: 0.003380448806743671
Position 876: 0.0011692647668300224
Position 860: 0.0007952631410994099
Position 569: 0.0007339073199767027
Position 588: 0.00022751526566496986
Position 641: 0.00013541593300755658
Position 880: 0.00012624798332866102
Position 116: 0.00011510320971026237
Position 345: 8.815045898663886e-05
Position 623: 7.475132258623212e-05
Position 358: 5.427611254041105e-05
Position 760: 4.4069025022268845e-05
Position 323: 3.276447169019146e-05
Position 820: 3.268896365947868e-05
Position 448: 1.4042466317509587e-05
Position 628: 9.53690906173442e-06
Position 134: 8.220766457953763e-06
Position 366: 2.5000198803114857e-06
Position 525: 2.3911737323211382e-06
Position 596: 1.8187035073722845e-06
Position 415: 1.1447676886987896e-06
Position 469: 9.495222429151977e-07
Position 328: 8.08686044505911e-07
Position 206: 7.356566737613833e-07
Position 400: 4.5838828686819193e-07
Position 394: 3.639281756304986e-07
Position 625: 2.0782511536266038e-07
Position 266: 9.186109102066118e-08
Position 822: 4.457850260638984e-08
Position 146: 1.9812708659527814e-08
Position 355: 5.724730900055517e-10
Position 407: 2.2558192935934637e-10
Position 462: 1.39770083659269e-10
Position 522: 2.069841449933709e-11
Position 242: 1.0701044652225258e-11
