Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  500
Partition function (log Z): 14.119275127861675

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986838040813174
Position 1347: 0.9969241769263241
Position 571: 0.9933324937895129
Position 70: 0.9889427223990503
Position 1966: 0.8422946439875061
Position 349: 0.07955640607148418
Position 1858: 0.07676993951382638
Position 410: 0.01701756607050758
Position 880: 0.003041317031425702
Position 1976: 0.00208455088598474
Position 1042: 0.0013736201484016329
Position 1345: 0.0006457399898754607
Position 608: 0.0005897699367975374
Position 1330: 0.0005794841921872095
Position 527: 0.0005588506423687426
Position 841: 0.0005459209522533316
Position 1817: 0.000501091597644692
Position 328: 0.0003546100501022174
Position 1970: 0.000284436682993039
Position 1002: 0.00022514054827464747
Position 1189: 0.00018591996595827324
Position 575: 0.0001788435530269007
Position 1980: 0.00017829259770716835
Position 1538: 0.00016647579139079878
Position 961: 0.00016266558393516012
Position 407: 0.00011485056052305462
Position 14: 8.547160209466226e-05
Position 464: 7.80109171599786e-05
Position 353: 6.71248738634186e-05
Position 1838: 6.703734146314148e-05
Position 1058: 6.142163645598506e-05
Position 1881: 5.909974428348321e-05
Position 1143: 3.2588738946163143e-05
Position 1547: 3.0265969507010307e-05
Position 726: 2.4755077984315436e-05
Position 198: 1.8025578099981657e-05
Position 1169: 1.5461525422539837e-05
Position 1102: 1.1413069908828257e-05
Position 776: 1.1097637387686121e-05
Position 1501: 1.0745228193324264e-05
Position 1320: 8.843020620067358e-06
Position 1351: 8.200913928561082e-06
Position 1589: 7.508073176321106e-06
Position 1493: 7.257563252814178e-06
Position 1052: 6.40386809258069e-06
Position 456: 6.231099787769047e-06
Position 1656: 6.2052770027255616e-06
Position 1989: 6.04850524704042e-06
Position 1794: 5.76203681461561e-06
Position 1301: 5.6031835780819576e-06
Position 2002: 4.871276532733711e-06
Position 444: 3.0281788980818238e-06
Position 1595: 3.003997385322257e-06
Position 268: 2.6926129662456176e-06
Position 74: 2.471607776478609e-06
Position 1118: 2.439679531597649e-06
Position 2061: 1.530666507508609e-06
Position 655: 1.3268474936965679e-06
Position 472: 1.2248909501803243e-06
Position 265: 9.354862224731121e-07
Position 437: 7.500172969867816e-07
Position 291: 6.834973995273406e-07
Position 426: 6.487458726717057e-07
Position 779: 6.050751760523631e-07
Position 1719: 4.673466832320164e-07
