Gene = Dscam4
index = 1141
Annotated 5SS: [  174 10305 16355 16828 16972 21752 22144 24473 27338 27788 28060 28427
 30477 31199 31952 32965 33751 34288 34683 36023 37021 37856 38327 38937
 39303 40563 40776 41175 41320 41763 42042]
Annotated 3SS: [ 9910 16217 16705 16912 21674 21953 24306 27246 27699 27910 28302 30348
 31061 31808 32802 33605 33850 34528 35904 36857 37357 38179 38783 39207
 39511 40628 40839 41246 41612 41872 42112]
SMsplice 5SS: [  787 16355 16828 16972 21752 24473 27338 27788 28060 28427 30477 31199
 31564 31952 32965 33751 34288 34683 37021 37856 38327 38937 39303 40563
 40776 41175 41407 41628 41763 42042]
SMsplice 3SS: [16217 16705 16912 21674 24306 27246 27699 27910 28302 30348 31061 31259
 31808 32830 33605 33850 34528 36857 37357 38179 38484 38997 39511 40628
 40839 41246 41462 41681 41872 42140]
top_k =  500
Partition function (log Z): 86.75515332015082

Sorted 5' Splice Sites (High to Low Probability):
Position 33751: 0.9991177327221542
Position 16355: 0.9979408493097591
Position 40776: 0.9974816195013091
Position 40563: 0.9969082883112961
Position 37021: 0.9958994045145259
Position 28427: 0.9949593408952632
Position 38327: 0.991122985396166
Position 41175: 0.9904157458827596
Position 41763: 0.9886195637787193
Position 28060: 0.9875454801006117
Position 42042: 0.9800795113248747
Position 21752: 0.9743332005424715
Position 38937: 0.9730887181182305
Position 34288: 0.9727072196562109
Position 27788: 0.9667683911133265
Position 34683: 0.9553401993731593
Position 27338: 0.9437522008858545
Position 16828: 0.9216364828788155
Position 37856: 0.9181743890659867
Position 31199: 0.8827784775375567
Position 39303: 0.8673354581344854
Position 787: 0.8367070873139385
Position 31952: 0.8007273166834661
Position 16972: 0.7887032723713033
Position 41407: 0.7666849308565038
Position 31564: 0.7561058241391482
Position 24473: 0.7296590646885306
Position 30477: 0.6901279830510011
Position 32965: 0.6659547160377564
Position 1607: 0.5261640628740847
Position 36023: 0.5156119140232602
Position 13843: 0.4547327050915124
Position 41628: 0.4324959109841766
Position 10305: 0.3387096290402087
Position 22144: 0.3304169633061213
Position 24642: 0.29190587148942043
Position 31749: 0.286259022637161
Position 14605: 0.249856275594983
Position 14913: 0.18943097567590148
Position 33958: 0.15558951368307936
Position 41320: 0.15459046949833832
Position 31315: 0.15237607744240753
Position 30725: 0.13754534974000446
Position 1737: 0.13676547569095135
Position 35406: 0.13532566766942913
Position 15913: 0.12880663283647945
Position 29581: 0.1263890767168253
Position 42690: 0.1258432324897136
Position 22704: 0.08006197014725966
Position 23490: 0.07877464987112112
Position 25876: 0.07442187144867542
Position 174: 0.06734601943360231
Position 37717: 0.05865432371182494
Position 29546: 0.058627090893864565
Position 24656: 0.052347044648548294
Position 27342: 0.04959561728774715
Position 352: 0.04909022768093458
Position 39791: 0.045812297180076574
Position 14375: 0.04549142920944277
Position 39377: 0.044883578546555926
Position 39407: 0.04365202492012257
Position 39689: 0.04244362848899546
Position 33178: 0.04042673005772413
Position 17100: 0.038703565810742246
Position 42575: 0.038063164345947136
Position 37869: 0.03698021933592807
Position 37678: 0.03210050334758496
Position 22253: 0.029962781746941343
Position 43007: 0.028498945834119226
Position 793: 0.028245087679598564
Position 29567: 0.02612788938502904
Position 22662: 0.02468014171965327
Position 22128: 0.024446570694382785
Position 1330: 0.02444544757043154
Position 424: 0.024026595221408577
Position 20863: 0.02369529637069093
Position 1156: 0.02239831158683452
Position 560: 0.022097422735790448
Position 27816: 0.022022856540416715
Position 39416: 0.021696827498967224
Position 1408: 0.021540012614917607
Position 37522: 0.020558925047333945
Position 27644: 0.020391041224085
Position 22046: 0.01952788878220744
Position 39686: 0.019257884932308327
Position 22548: 0.01860676329299061
Position 38133: 0.01719081056986575
Position 13992: 0.016827025633832236
Position 22073: 0.01528085946124687
Position 30567: 0.014947870580752216
Position 7971: 0.014625743334657734
Position 2365: 0.014264430249754835
Position 1307: 0.013958799535619196
Position 35067: 0.012118294245748867
Position 61: 0.011913664234463637
Position 186: 0.011717955074445001
Position 2548: 0.010618317747957741
Position 397: 0.009293753807680709
Position 1021: 0.009261981845810988
Position 184: 0.009185801700329302
Position 29571: 0.009003977905980072
Position 178: 0.008991279651754808
Position 182: 0.008622174398954345
Position 188: 0.008573523583738512
Position 41546: 0.008221040175031199
Position 41814: 0.008097545233845536
Position 42357: 0.007849780560798585
Position 1141: 0.00723650326866509
Position 29908: 0.006430459898321999
Position 42293: 0.0063612451240148676
Position 39295: 0.006072568364294002
Position 29600: 0.005830459529281008
Position 41184: 0.0056249036295302765
Position 29825: 0.005508723197433959
Position 2785: 0.005274739327680236
Position 17440: 0.00519788344229532
Position 769: 0.005021949016008783
Position 1177: 0.004867745625753294
Position 27820: 0.004484586861376099
Position 180: 0.0044283722783939805
Position 29028: 0.004375533411452556
Position 41024: 0.004362742556031798
Position 34004: 0.004321512248093894
Position 34281: 0.004054185430985771
Position 203: 0.004036870107020693
Position 22428: 0.0038931248084996405
Position 39977: 0.0036360522877965586
Position 35844: 0.0036303001440745283
Position 22344: 0.003537450545551408
Position 42103: 0.0034522076726424718
Position 775: 0.0034371781582762935
Position 34130: 0.002983150710925558
Position 27361: 0.0029530735015701882
Position 41578: 0.0027504140654953345
Position 23026: 0.0027339714167436404
Position 41045: 0.0024590593485212253
Position 42469: 0.0024132535186169066
Position 30152: 0.0023706359242556853
Position 39353: 0.0022302545558152915
Position 16808: 0.002228955507597337
Position 20579: 0.001969098078500665
Position 27633: 0.001919913446578428
Position 29577: 0.0018656046250120374
Position 28121: 0.0018136282630159452
Position 33993: 0.001727369243860689
Position 26277: 0.0016690810611947316
Position 41494: 0.0016094127581265647
Position 42696: 0.001607772095821515
Position 27346: 0.0015310928037782084
Position 23225: 0.001472099501066325
Position 41179: 0.001374854583733952
Position 28054: 0.001282307649130392
Position 41597: 0.0012196722783669061
Position 29071: 0.0012077629712650268
Position 39307: 0.0011611535479479492
Position 40567: 0.0010413496444537107
Position 38885: 0.0009961992909966583
Position 34042: 0.0009641706627942523
Position 41526: 0.0009624467951647024
Position 34097: 0.0009532835734063148
Position 41779: 0.0009005321433669523
Position 42089: 0.0008465036999994028
Position 41760: 0.0008254823370770274
Position 40941: 0.0008106464270010367
Position 27408: 0.000808625523451571
Position 33789: 0.0008078470379149789
Position 42279: 0.0008049938741075915
Position 39357: 0.0007938110190473373
Position 1130: 0.0007434784434087341
Position 34689: 0.0006891319122857403
Position 41283: 0.0006800981545807117
