Gene = Cwc25
index = 1113
Annotated 5SS: [119 397]
Annotated 3SS: [173 458]
SMsplice 5SS: [119 397]
SMsplice 3SS: [173 458]
top_k =  500
Partition function (log Z): 2.848234577283728

Sorted 5' Splice Sites (High to Low Probability):
Position 397: 0.9986052919218654
Position 119: 0.9896914151107209
Position 563: 0.06120082566340782
Position 944: 0.010770597938912352
Position 969: 0.009683629768152742
Position 123: 0.006508640733740521
Position 567: 0.00126518643223034
Position 653: 0.0011308344495561172
Position 58: 0.0009087322294948731
Position 389: 0.0006459226040101058
Position 603: 0.000637421991612068
Position 1673: 0.0005813850518321628
Position 501: 0.00048503963854139623
Position 590: 0.00043881421480323183
Position 54: 0.00035336685508641826
Position 105: 0.0003165241546954777
Position 885: 0.00023049728529849297
Position 65: 0.00011399752525229295
Position 410: 6.782034421399566e-05
Position 832: 5.206965688566113e-05
Position 635: 5.008717638186838e-05
Position 401: 3.06741786172975e-05
Position 720: 2.6665682607774195e-05
Position 1586: 1.8043067198222033e-05
Position 1507: 1.702104497532206e-05
Position 383: 1.6700374363776564e-05
Position 1003: 1.3900179230737355e-05
Position 605: 7.175225478588703e-06
Position 77: 3.4846019421249887e-06
Position 69: 2.3313365312342513e-06
Position 1389: 1.8137212794548117e-06
Position 331: 1.768176818511261e-06
Position 17: 1.081368342560734e-06
Position 640: 1.1726188913899557e-07
Position 128: 7.493743915951427e-08
Position 339: 1.0116234381936647e-08
Position 147: 6.7521590434124735e-09
Position 514: 5.233588330087612e-09
Position 743: 1.851199271597426e-09
Position 888: 1.3982421908625957e-09
Position 487: 1.4792957217760158e-11
Position 222: 5.435704894376706e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9976382930106499
Position 458: 0.813815887500748
Position 462: 0.1814428861484308
Position 652: 0.03865086533592426
Position 1028: 0.02337340221648495
Position 640: 0.011016292268728245
Position 775: 0.004516719671921734
Position 703: 0.002699156246865037
Position 853: 0.001925926041714215
Position 467: 0.0014926244980146299
Position 700: 0.0013070179450216355
Position 727: 0.0009874843641277363
Position 1741: 0.0007279787402817432
Position 664: 0.0005526196779566519
Position 784: 0.0005020713772411062
Position 748: 0.0004387968125813735
Position 1832: 0.0003570359983153352
Position 1101: 0.00024746738667641714
Position 505: 0.0002175376998629919
Position 1045: 0.00019776335855159854
Position 1425: 0.00017735182307040872
Position 850: 0.00014955099998937673
Position 215: 0.0001462084464360569
Position 1571: 0.00014536968609624886
Position 935: 0.00011705677360011764
Position 927: 0.00010575622642564154
Position 182: 9.803890005532958e-05
Position 1069: 6.954866944207177e-05
Position 487: 6.942472340082267e-05
Position 988: 5.919881396289015e-05
Position 1413: 5.573855500451493e-05
Position 793: 5.200428419386767e-05
Position 859: 4.899043310516432e-05
Position 1146: 3.374423096871829e-05
Position 873: 3.324514602053138e-05
Position 1372: 3.307348821546228e-05
Position 1066: 3.2223826772261865e-05
Position 484: 2.823769553259004e-05
Position 856: 2.5465523414306357e-05
Position 894: 2.398385800328192e-05
Position 1072: 2.2762961671672596e-05
Position 1042: 2.2145964618407895e-05
Position 1213: 1.8901321442199075e-05
Position 1473: 1.701081917426972e-05
Position 1089: 1.6501881276668676e-05
Position 1086: 1.3044294606937593e-05
Position 1051: 1.2231512698604473e-05
Position 469: 1.1903740990954786e-05
Position 1788: 1.178639560866242e-05
Position 944: 1.1587275067351173e-05
Position 1764: 1.1168958238174626e-05
Position 1057: 1.0695975829204512e-05
Position 1003: 1.037208136507276e-05
Position 1428: 8.965940379806276e-06
Position 100: 8.735022779631887e-06
Position 1431: 8.326053212640826e-06
Position 1501: 7.507029768332566e-06
Position 1369: 6.9564230118869356e-06
Position 230: 6.775089860661356e-06
Position 968: 5.6283647452619e-06
Position 1529: 5.554006590499615e-06
Position 1239: 4.608426392496687e-06
Position 533: 4.386045379902416e-06
Position 832: 4.140357073905373e-06
Position 670: 3.418974089405081e-06
Position 218: 1.3388454995059402e-06
Position 236: 2.102574153348837e-07
Position 838: 6.56045329788911e-08
Position 800: 5.3008227856947485e-08
Position 880: 3.4638034061233706e-08
Position 514: 3.019158441810771e-08
Position 736: 2.4744010356660295e-08
Position 754: 2.1949974849813015e-08
Position 119: 9.617488947992536e-09
Position 331: 6.71882159804347e-09
Position 269: 6.1044052914135705e-09
Position 263: 4.83453698903508e-09
Position 316: 3.579325096830603e-09
Position 543: 3.282814557725188e-09
Position 523: 2.718367911854815e-09
Position 556: 2.5133135028566957e-09
Position 248: 1.1165765931927858e-09
Position 284: 1.0936021072995412e-09
Position 281: 7.473199966221154e-10
Position 113: 6.781236923090238e-10
Position 550: 4.856489550413627e-10
Position 304: 3.5926561903192956e-10
Position 339: 2.428722847436456e-10
Position 574: 1.264544672369757e-10
Position 243: 1.1911085432131519e-10
Position 553: 1.0255447985469692e-10
Position 888: 6.791944238086222e-11
Position 820: 5.194998620374964e-11
Position 254: 3.9621717700582666e-11
Position 377: 3.477576136426894e-11
Position 308: 2.323299105727597e-11
Position 595: 2.002463365025146e-11
Position 123: 1.4359308311069278e-11
Position 538: 8.588490163119694e-12
Position 296: 8.190305415170694e-12
Position 293: 3.824957927610951e-12
Position 239: 8.670086954845937e-13
Position 346: 8.007594892587161e-13
Position 257: 7.936039538444429e-13
Position 397: 3.8432802327253266e-13
Position 360: 7.76079718693464e-14
Position 383: 4.630580059085636e-14
Position 306: 3.660228337166459e-14
