Gene = Pfdn4
index = 1376
Annotated 5SS: [109]
Annotated 3SS: [233]
SMsplice 5SS: [154]
SMsplice 3SS: [233]
top_k =  500
Partition function (log Z): -5.8635816359571065

Sorted 5' Splice Sites (High to Low Probability):
Position 154: 0.49149512791122457
Position 109: 0.3553429933047923
Position 173: 0.13434412458998746
Position 119: 0.014515367103474165
Position 113: 0.001663049202106575
Position 12: 0.0010806998780756878
Position 16: 0.000846558428816345
Position 182: 0.0007466683881360326
Position 569: 0.00012561389911125927
Position 76: 8.676054291286228e-05
Position 167: 4.9914507743611665e-05
Position 522: 4.5121074244714174e-05
Position 383: 2.387191513094657e-05
Position 97: 1.670182608297609e-05
Position 414: 1.0291938418116443e-05
Position 560: 6.6719731185412345e-06
Position 99: 5.0425168750907925e-06
Position 483: 4.1429880726198595e-06
Position 423: 2.909924968751139e-06
Position 407: 3.5418632262279926e-07
Position 504: 2.632989109506075e-07
Position 425: 6.758480759871609e-09
Position 243: 5.678860765038788e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 233: 0.9994661596495531
Position 269: 0.000296700600868059
Position 647: 0.0001962137417166477
Position 70: 0.000187406811375522
Position 266: 0.00011487264215157831
Position 440: 6.59341553826528e-05
Position 318: 2.0488490087000534e-05
Position 76: 1.9398147752778094e-05
Position 290: 1.7978061262278405e-05
Position 79: 6.9756152402169895e-06
Position 105: 6.0211380555172715e-06
Position 476: 5.894210357970126e-06
Position 260: 1.5018993965825515e-06
Position 479: 1.2483940698096229e-06
Position 323: 1.1136549595085893e-06
Position 482: 9.350597357510447e-07
Position 467: 8.472765645930837e-07
Position 470: 7.252353780346725e-07
Position 455: 3.820601255892833e-07
Position 566: 2.9877207404714715e-07
Position 132: 2.4252887421705667e-07
Position 335: 1.7068205704632345e-07
Position 530: 1.359423991233372e-07
Position 422: 9.860663244190163e-08
Position 649: 8.231959981122941e-08
Position 577: 7.999133117812919e-08
Position 350: 7.291289768541797e-08
Position 491: 6.92443240489354e-08
Position 515: 5.26363160488314e-08
Position 97: 4.681139257234809e-08
Position 593: 4.350390628977217e-08
Position 494: 1.7885305807724076e-08
Position 521: 1.7127237237601223e-08
Position 137: 1.169347395526272e-08
Position 359: 1.0145255614416863e-08
Position 371: 2.446917754948113e-09
Position 154: 2.3215765111585245e-09
Position 599: 1.6759846832013048e-09
Position 551: 1.1014064214019034e-09
Position 83: 7.286045364734123e-10
Position 146: 2.0476110934402657e-10
Position 113: 3.1213538364494644e-11
Position 398: 3.1528004352103767e-16
