Gene = Ccn
index = 1059
Annotated 5SS: [  461 21129 26048 26171 31874 33271 39859 40327 48912]
Annotated 3SS: [21042 25951 26148 31793 33125 39568 40173 48623 57667]
SMsplice 5SS: [  461 21129 26171 33271 39859 40327]
SMsplice 3SS: [21042 25951 33125 39568 40173 57667]
top_k =  500
Partition function (log Z): -7.743565871677978

Sorted 5' Splice Sites (High to Low Probability):
Position 40327: 0.9991954126915401
Position 21129: 0.9926125682422957
Position 39859: 0.9833622030808903
Position 461: 0.9509524440376679
Position 33271: 0.9006204020068459
Position 26171: 0.6435487633290343
Position 26048: 0.3887221402562113
Position 48912: 0.24346994365862415
Position 33985: 0.14738200478977195
Position 2340: 0.05492800541907937
Position 14429: 0.049257425629971624
Position 1914: 0.04348440330989468
Position 730: 0.04339856924849062
Position 104: 0.026918032992128027
Position 284: 0.020560502097319924
Position 58209: 0.01757225708778816
Position 35880: 0.012919004518180123
Position 3247: 0.012773056167444943
Position 7241: 0.009231534741853646
Position 5195: 0.008868670554383227
Position 5504: 0.008572467468220333
Position 42159: 0.007965387417605847
Position 45201: 0.007802353020133777
Position 11733: 0.005097199223629598
Position 39714: 0.004232864785187333
Position 40030: 0.003475234056352662
Position 473: 0.0015109358861312926
Position 98: 0.001335611670792893
Position 94: 0.0008143682041215884
Position 47340: 0.0007379592671040449
Position 41090: 0.0006282726087293392
Position 47920: 0.0006275015954401132
Position 971: 0.00019118562898717026
Position 108: 0.0001901372115491074
Position 6984: 0.00016760507735599382
Position 4132: 0.00014188670515122542
Position 182: 0.00012249864541925422
Position 1260: 8.807312779819729e-05
Position 1340: 8.02417380786593e-05
Position 1507: 6.337561482374417e-05
Position 6940: 5.019139989741331e-05
Position 445: 4.92787116439418e-05
Position 1243: 3.907892346172727e-05
Position 288: 3.621303778123251e-05
Position 1271: 3.2691383455758854e-05
Position 298: 2.9884544186287548e-05
Position 772: 2.95818807309332e-05
Position 4237: 2.755478220957558e-05
Position 100: 2.3219384531851838e-05
Position 1687: 2.176139354325738e-05
Position 4735: 2.0968785181817794e-05
Position 1997: 1.7433815044528105e-05
Position 209: 1.66391363640656e-05
Position 1484: 1.6059137664733965e-05
Position 923: 1.4315880311092393e-05
Position 4480: 1.2906431085889697e-05
Position 613: 1.277059494918428e-05
Position 2918: 1.01141698778663e-05
Position 432: 8.004675939288504e-06
Position 484: 7.504850569539884e-06
Position 212: 6.0758878279561525e-06
Position 434: 5.605302670914336e-06
Position 846: 5.1600806822388455e-06
Position 311: 3.7244642660631004e-06
Position 9: 3.55116334848964e-06
Position 40643: 3.448833724004758e-06
Position 934: 3.015629070946055e-06
Position 2424: 1.721156234199342e-06
Position 221: 1.4457917872771568e-06
Position 85: 9.214535340420653e-07
Position 563: 7.78301805414368e-07
Position 884: 7.528864699214054e-07
Position 980: 6.429299157935393e-07
Position 339: 5.908190710614173e-07
Position 465: 5.463106362779629e-07
Position 404: 4.3101079482227154e-07
Position 235: 3.785447337764094e-07
Position 349: 3.0309887233841327e-07
Position 252: 2.73293798302551e-07
Position 913: 2.233312948029681e-07
Position 384: 2.2260628014664262e-07
Position 110: 1.759218131524366e-07
Position 232: 1.7344315179244984e-07
Position 245: 1.588061349610288e-07
Position 226: 1.2856241480403023e-07
Position 28: 1.277248554797539e-07
Position 41: 1.223639367711853e-07
Position 598: 8.85290819118912e-08
Position 6: 8.460179990486475e-08
Position 858: 7.918604715730449e-08
Position 302: 7.830742043672115e-08
Position 543: 6.569991857756304e-08
Position 102: 6.0456038731863e-08
Position 520: 4.887347108404171e-08
Position 300: 3.841157441154636e-08
Position 87: 3.6267595792117e-08
Position 381: 3.283157597001923e-08
Position 376: 2.362525045066335e-08
Position 45531: 1.7878539835013552e-08
Position 45590: 1.522108194092789e-08
Position 45488: 1.2140904074823526e-08
Position 45276: 3.829891213701659e-09
Position 43249: 3.750954479001945e-10
Position 44849: 3.4559253675353875e-10
Position 43545: 3.380304477364206e-10
Position 42423: 2.1797893022769684e-10
Position 42657: 1.5652358054776895e-10
Position 639: 8.6303870643877e-11
Position 764: 7.74479833341899e-11
Position 699: 8.17074152832952e-12
Position 40714: 3.955135110842508e-13
Position 40833: 1.3077439789286702e-13
Position 40628: 1.1369635174382179e-13
Position 40892: 5.5408195145233474e-14
Position 40614: 2.7180267632979772e-14
Position 2861: 2.199745834946201e-34
Position 1118: 9.567276752015532e-38
Position 1275: 5.504590235187738e-38
Position 929: 3.95059013525812e-38
Position 1009: 8.149574648007485e-39
Position 788: 4.4460623458716834e-39
Position 865: 3.1209069646433095e-39
Position 794: 2.8031530381629502e-39
Position 646: 1.1371142142391083e-40
Position 112: 1.4517060607115677e-43
Position 541: 1.225771285995137e-44
Position 551: 1.1047175362506875e-44

Sorted 3' Splice Sites (High to Low Probability):
Position 57667: 0.9972889372422228
Position 39568: 0.9934655109852157
Position 21042: 0.9926125682422958
Position 25951: 0.9847220047731029
Position 33125: 0.9006204020068466
Position 40173: 0.7720436106725291
Position 40176: 0.20716765122825226
Position 48400: 0.08317492352080297
Position 48674: 0.07628798837078218
Position 48623: 0.07163729382827852
Position 33834: 0.06795787847597551
Position 14221: 0.049257425629971624
Position 26148: 0.047548898812143164
Position 541: 0.03832119082068524
Position 33409: 0.031132199825017425
Position 2194: 0.020644657168835633
Position 58434: 0.01757225708778813
Position 2233: 0.016213898398618115
Position 33425: 0.014954783158657493
Position 5041: 0.012691521220320764
Position 3087: 0.012448801086092677
Position 33503: 0.011746052182889512
Position 40119: 0.01154524713878002
Position 520: 0.010564953508521479
Position 1758: 0.010274867120267785
Position 33766: 0.009854539583608119
Position 1809: 0.009030731843258873
Position 646: 0.007827880636250544
Position 35656: 0.007656449528672851
Position 7093: 0.007653411559410167
Position 45101: 0.007394440947159219
Position 33383: 0.007267637860539998
Position 1639: 0.006533507684199929
Position 48371: 0.006193779396278293
Position 47828: 0.005061173482673606
Position 1041: 0.003938042077961718
Position 1812: 0.0039012157898017396
Position 11543: 0.003415148626192841
Position 1572: 0.0031589910854970308
Position 40998: 0.003007281250599419
Position 35216: 0.00288785722944033
Position 5376: 0.0028598763182956606
Position 2072: 0.002678075808908557
Position 47182: 0.00249611455901517
Position 40097: 0.002390400752768204
Position 35085: 0.0023746977600669415
Position 33629: 0.0022620768234778935
Position 1400: 0.0022176241568114857
Position 33430: 0.0022068368796067583
Position 40040: 0.0021022561183043965
Position 11572: 0.0016820505974367572
Position 232: 0.0014862060713946538
Position 2107: 0.0014566388301061395
Position 56308: 0.001358545706811362
Position 908: 0.0012726891619958098
Position 3794: 0.0011519131941103793
Position 372: 0.0011484561860044598
Position 54022: 0.0011094295640424487
Position 40749: 0.0010169697587795689
Position 6726: 0.001012059035533438
Position 339: 0.0009510831224285753
Position 40082: 0.0008351540263471632
Position 6168: 0.0007593296258664342
Position 182: 0.0007580469574644381
Position 5361: 0.0007559956735007387
Position 42022: 0.0007499012001821945
Position 40705: 0.000723922971005326
Position 39958: 0.0007166128171641429
Position 264: 0.0006739643280955167
Position 349: 0.0006675473823725607
Position 41027: 0.0006663423958185201
Position 40562: 0.0006009477024017608
Position 40982: 0.00044486372260993027
Position 41925: 0.00043341231566734067
Position 1968: 0.000423008332763271
Position 45064: 0.00040814724197141007
Position 41954: 0.00037790926224040957
Position 2423: 0.00033581682761771856
Position 40499: 0.0002785627625894316
Position 811: 0.0002586758571663826
Position 1196: 0.00020968112398041594
Position 40926: 0.00020436304731828706
Position 346: 0.00019256455892594992
Position 1483: 0.00014643992510615314
Position 4190: 0.0001317416835448425
Position 52548: 9.837982960638865e-05
Position 1974: 6.214437962462574e-05
Position 52878: 5.598544507687191e-05
Position 40890: 3.6963085801766786e-05
Position 52980: 2.8741860436148768e-05
Position 6133: 2.4530998297011233e-05
Position 50539: 1.925066148241608e-05
Position 42010: 1.5315886975179307e-05
Position 41647: 1.4339029992497883e-05
