Gene = DCP2
index = 1119
Annotated 5SS: [ 953 3177 3461 4353]
Annotated 3SS: [2433 3241 3614 4408]
SMsplice 5SS: [ 953 2256 3177 3461 4353]
SMsplice 3SS: [2016 2336 3241 3614 4411]
top_k =  500
Partition function (log Z): -3.0752022885450203

Sorted 5' Splice Sites (High to Low Probability):
Position 3177: 0.996942467794669
Position 4353: 0.988516156956248
Position 953: 0.899267174416113
Position 2256: 0.4745426875276186
Position 2609: 0.32310681547967207
Position 3465: 0.31830864374057877
Position 1976: 0.21834250149762252
Position 2261: 0.20575567636909825
Position 1628: 0.07811456949323396
Position 5881: 0.07780015212698144
Position 6657: 0.0654723633950805
Position 1809: 0.060171705357846
Position 990: 0.028684462729666096
Position 1488: 0.02662327412206694
Position 6318: 0.025700337528022844
Position 5138: 0.024660895202966836
Position 5525: 0.02365619480631018
Position 5112: 0.021639885327032878
Position 1385: 0.020660464108628512
Position 979: 0.01703061719626508
Position 3500: 0.014907616068272091
Position 2251: 0.014046172709950646
Position 3544: 0.01391440946801605
Position 1943: 0.013140565711158167
Position 2616: 0.01250050569198213
Position 1919: 0.009499464129802793
Position 210: 0.008022627763947106
Position 785: 0.007929061502895013
Position 174: 0.006782613722996304
Position 1859: 0.005674231217265013
Position 1641: 0.004947599004038265
Position 475: 0.004796674376696391
Position 3522: 0.00465931501162859
Position 220: 0.00423658712983331
Position 5908: 0.003251649559866752
Position 443: 0.003012198226852377
Position 3343: 0.002970875383393785
Position 138: 0.0026749131960478265
Position 3447: 0.0025648872077254983
Position 578: 0.0023999423237994625
Position 7609: 0.0023130164534399533
Position 3567: 0.002063907874759755
Position 961: 0.0018452953340378385
Position 3525: 0.0018190841715937137
Position 2866: 0.0018073937522193806
Position 1604: 0.001464455086545972
Position 103: 0.0013575761884647138
Position 1909: 0.0012882965274122345
Position 469: 0.00124430779222701
Position 734: 0.001211756964198462
Position 1745: 0.0011358009878722724
Position 3704: 0.0010074440497587695
Position 1397: 0.0009977685093371243
Position 2162: 0.0009381995723618721
Position 3833: 0.0008694049224476693
Position 5476: 0.0007966540304051805
Position 5262: 0.0007722393324398601
Position 3317: 0.0007261864432140964
Position 3893: 0.0007113877087577514
Position 3527: 0.0007101620163517501
Position 3371: 0.0005527614860662993
Position 4967: 0.0005480756035540538
Position 2003: 0.000519876954362288
Position 1051: 0.00039431617461703136
Position 6422: 0.00039077521750184715
Position 1028: 0.00031262109085393393
Position 575: 0.0002731984588456145
Position 257: 0.00025377324348478274
Position 4385: 0.00023702184370769932
Position 1254: 0.00021016441738350253
Position 1676: 0.00020826514036500872
Position 3801: 0.0001764497898730481
Position 1479: 0.00014453079904209413
Position 994: 0.00011218960690115664
Position 3141: 0.00011119142964906019
Position 1545: 0.00010138316595383696
Position 3376: 9.999867312937871e-05
Position 1751: 9.895692221996425e-05
Position 5854: 9.294608361326914e-05
Position 1626: 7.585738597054544e-05
