Gene = CG6674
index = 929
Annotated 5SS: [391]
Annotated 3SS: [451]
SMsplice 5SS: [391]
SMsplice 3SS: [451]
top_k =  500
Partition function (log Z): -7.249487805218991

Sorted 5' Splice Sites (High to Low Probability):
Position 391: 0.9153886400073686
Position 452: 0.07843771570758376
Position 724: 0.014055030547785318
Position 238: 0.003286406216310198
Position 728: 0.0013780979688508498
Position 713: 0.0006635509814442893
Position 702: 0.0006453007976004514
Position 434: 0.0006175255774812755
Position 21: 0.0005961054819035902
Position 665: 0.0005521657714575223
Position 77: 0.00037451543247467506
Position 268: 0.0003739837863937317
Position 359: 0.0002512293726446676
Position 694: 0.000169220818672439
Position 144: 0.00014515090428313804
Position 183: 8.456733687359118e-05
Position 416: 3.493703890665924e-05
Position 475: 2.8815862651245295e-05
Position 257: 1.4035271843699383e-05
Position 674: 1.2282707367301275e-05
Position 529: 1.150596296764035e-05
Position 67: 8.12994553918916e-06
Position 62: 5.337032354580594e-06
Position 484: 5.217807008777564e-06
Position 572: 1.0114980517687836e-06
Position 610: 4.977017051378534e-07
Position 491: 2.89833308501371e-07
Position 122: 2.0397991122130731e-07
Position 419: 3.621127857180587e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 451: 0.8372163043434973
Position 508: 0.11680089785429346
Position 596: 0.04411987371313052
Position 781: 0.01695097807803033
Position 87: 0.00041478285188149773
Position 237: 0.00040552842052032364
Position 886: 0.00025039989525994696
Position 472: 0.00021415273647889112
Position 742: 0.00014947447421665165
Position 475: 0.00010260340018166494
Position 556: 9.717080648062271e-05
Position 791: 7.630555638014697e-05
Position 97: 5.9798701831905417e-05
Position 865: 5.5697414409279366e-05
Position 142: 4.304892992971869e-05
Position 416: 4.164566001011011e-05
Position 757: 3.637296702658618e-05
Position 67: 2.0728753137714017e-05
Position 783: 1.619212658411362e-05
Position 510: 1.2648272172916786e-05
Position 751: 1.0410138831378453e-05
Position 288: 7.475358240339146e-06
Position 661: 7.14722967713719e-06
Position 658: 5.7222524967959195e-06
Position 664: 5.333984873964842e-06
Position 568: 3.7939923395845657e-06
Position 255: 3.267625462348798e-06
Position 77: 2.406300856868252e-06
Position 168: 1.8264100386478229e-06
Position 321: 1.667608486278844e-06
Position 208: 1.6035190361706293e-06
Position 296: 1.2563443999045323e-06
Position 318: 1.1727208530042224e-06
Position 333: 7.453297071253152e-07
Position 263: 6.996595220420765e-07
Position 633: 5.35080815220663e-07
Position 336: 4.2077011628767465e-07
Position 624: 4.0848897982924777e-07
Position 604: 2.815625078468429e-07
Position 616: 2.382834142014954e-07
Position 366: 1.8698488137927705e-07
Position 174: 6.98544317974408e-08
Position 382: 5.750321716413994e-08
Position 390: 4.7452172648362967e-08
Position 144: 4.416373459326986e-08
Position 371: 1.805627085225809e-08
Position 106: 1.4277773222188972e-08
Position 170: 1.4014037960393801e-08
Position 180: 4.452376250717159e-09
Position 397: 3.963735976903372e-10
Position 137: 2.0049423750016668e-10
