Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  500
Partition function (log Z): 75.45777926495668

Sorted 5' Splice Sites (High to Low Probability):
Position 27283: 0.9996378789461052
Position 30840: 0.9986329485479364
Position 33278: 0.9963583730459756
Position 27123: 0.9953669849964701
Position 34365: 0.9949116973195088
Position 25939: 0.9937564135340156
Position 33127: 0.9928767761193317
Position 25345: 0.99099828581923
Position 34077: 0.9863771678692378
Position 31621: 0.9824775761678285
Position 31779: 0.9813106979672854
Position 24436: 0.9752001997474855
Position 27747: 0.9687914452763823
Position 34573: 0.9540830199422093
Position 31981: 0.9230800808382353
Position 29567: 0.9227261577308897
Position 32264: 0.9182019406303176
Position 26211: 0.845301810143751
Position 11293: 0.8282158935693886
Position 24797: 0.6997288063053599
Position 25624: 0.6941873845858464
Position 491: 0.5220731044654581
Position 33600: 0.5000532684494512
Position 25707: 0.2751481019571173
Position 227: 0.24108568786345738
Position 24831: 0.18881582949344436
Position 279: 0.15642556088762913
Position 26818: 0.09961713637962313
Position 24805: 0.08792216003291556
Position 17516: 0.06506805748112986
Position 30570: 0.060127965682365836
Position 32215: 0.05784280833539838
Position 10989: 0.052052695491986614
Position 11436: 0.04791567375073568
Position 1257: 0.04395804490410572
Position 2062: 0.04384220625966196
Position 292: 0.04187981469511445
Position 146: 0.03632444877285868
Position 26843: 0.030807943350058948
Position 29610: 0.028526462651564822
Position 26634: 0.02410467102285264
Position 25628: 0.023755606278993223
Position 29571: 0.02164175669514033
Position 26945: 0.02099997396211034
Position 27924: 0.019429186756163057
Position 19738: 0.01907297448946347
Position 34582: 0.017090523293148835
Position 1652: 0.01570689931590532
Position 26585: 0.015002491163203749
Position 159: 0.013171537594234745
Position 31626: 0.012464460148928012
Position 17054: 0.010978306440243949
Position 12324: 0.010184696740374652
Position 26356: 0.008935530998525464
Position 33732: 0.008909556331006452
Position 29838: 0.008729632691499812
Position 29105: 0.007938258726231044
Position 34828: 0.00744490203267906
Position 246: 0.006517429554203013
Position 868: 0.006465677634380717
Position 31997: 0.0058935746882162795
Position 25863: 0.005705227563502974
Position 34081: 0.005470352348291993
Position 31251: 0.005063260980059829
Position 26629: 0.0049967719000699835
Position 29014: 0.00492664364787072
Position 283: 0.004444484673222338
Position 27846: 0.004394541655106072
Position 1912: 0.004340573968821484
Position 26897: 0.004241678297456344
Position 8878: 0.004209093962690966
Position 485: 0.004207513585301548
Position 621: 0.0040952585696166196
Position 34070: 0.003978250357744411
Position 1676: 0.003646093243325429
Position 1656: 0.003534026807268086
Position 31956: 0.0034677337575515646
Position 33137: 0.0033653734376866136
Position 2022: 0.0033077561121207647
Position 756: 0.0030914551263126473
Position 153: 0.0030779666417518376
Position 33347: 0.002990553819258057
Position 5452: 0.00256366096798313
Position 33921: 0.00246587310592617
Position 32451: 0.002317189827898363
Position 27074: 0.0021575017533334885
Position 27960: 0.0021484608790431053
Position 29693: 0.0021364148125778233
Position 6596: 0.0021166279006384616
Position 34382: 0.001980868541083801
Position 32398: 0.0017719563683684491
Position 34614: 0.0017062306464579319
Position 34845: 0.0016824491536487198
Position 1031: 0.001643570040584958
Position 25360: 0.001504810340321679
Position 35106: 0.0014835937833596795
Position 30037: 0.0014550494698845056
Position 33822: 0.0014259825663447423
Position 16913: 0.0013197868199163174
Position 27096: 0.0012614326940344881
Position 25635: 0.0012241331962376113
Position 29734: 0.0011974700718979385
Position 1073: 0.0011705569669234503
Position 32694: 0.0011063528601567795
Position 31985: 0.0010671116843817346
Position 32675: 0.0010488897913855232
Position 29811: 0.0010177664443628545
Position 32698: 0.001001677272361665
Position 26167: 0.0009856950225004206
Position 34873: 0.0009746278764864347
Position 29920: 0.0009493724065277345
Position 35306: 0.0009424193152637509
Position 25906: 0.000841677068629787
Position 28701: 0.0007186066266321507
Position 26415: 0.0007099296751722808
Position 32577: 0.0006056287789669402
Position 31960: 0.0006049085277845944
Position 26089: 0.0005697460271955071
Position 27127: 0.0005618489625134289
Position 29122: 0.0005609950948315104
Position 34989: 0.0005497961846861539
Position 26444: 0.0005287866446789125
Position 34543: 0.0005173508685481387
Position 33579: 0.0004908149066205096
Position 362: 0.00046433898904304523
Position 34817: 0.00045948167963154665
Position 34229: 0.00044875365781770485
Position 28204: 0.0004462737572864302
Position 28303: 0.000393709322515767
Position 27481: 0.00038031642853838946
Position 33827: 0.00036557745026606837
Position 32414: 0.0003620048583404789
Position 26905: 0.0003611812488559611
Position 34654: 0.0003488173293236695
Position 25255: 0.00034760891800107675
Position 33673: 0.000340050233423121
Position 30870: 0.000338526399081584
Position 27466: 0.00029819407075712466
Position 26242: 0.0002910557707513741
Position 917: 0.0002887930757822603
Position 34522: 0.0002862310023416224
Position 31987: 0.00026822213232650764
Position 27443: 0.0002602949250768138
Position 35084: 0.0002521034868690337
Position 25593: 0.000249477826349666
Position 818: 0.00023132913250332825
Position 31424: 0.00022543659305306694
Position 29784: 0.0002189475318191242
Position 34587: 0.0002164528103560795
Position 34513: 0.00021425439647141815
Position 26026: 0.0002127085261464728
Position 34063: 0.0002072641747218721
Position 32539: 0.00018255235147463626
Position 32443: 0.0001731857377183064
Position 34585: 0.00016127086807719672
Position 31562: 0.00015920231552456817
Position 302: 0.00015886749357479574
Position 34937: 0.00014968786503945447
Position 626: 0.00014888386526740896
Position 33743: 0.00014173796672504899
Position 34553: 0.0001393913585626912
Position 33573: 0.00013698063180207518
Position 34622: 0.00013202114808789084
Position 34851: 0.00012596661348073906
Position 33366: 0.00011282785362855496
Position 34963: 0.00010867959095160407
Position 25806: 0.0001079575007822484
Position 33100: 0.00010423967972682146
Position 32437: 9.755005993629728e-05
Position 35297: 9.636691387236327e-05
Position 30844: 9.635732004446977e-05
Position 27991: 9.280309130302644e-05
Position 1171: 8.585915509975858e-05
Position 33121: 8.292240983015548e-05
Position 778: 7.736632372077308e-05
Position 338: 7.730253725241e-05
Position 25249: 7.521035942198242e-05
Position 33604: 7.48835827857119e-05
Position 858: 7.305284858431568e-05
Position 25605: 7.058947154333571e-05
Position 1666: 6.304326016575356e-05
Position 34026: 5.8251848550482865e-05
Position 27129: 5.64387398834442e-05
Position 33094: 5.572590046891338e-05
Position 11543: 5.366924573248754e-05
Position 26625: 5.355959422000665e-05
Position 30918: 5.251618516868988e-05
Position 25704: 5.1170743377079836e-05
Position 30851: 5.0563130106326697e-05
Position 31783: 4.8864749487906035e-05
Position 256: 4.825051975135531e-05
Position 34074: 4.637996043345013e-05
Position 31975: 4.251288896516824e-05
Position 31951: 3.944751398301958e-05
Position 32476: 3.8291960160601786e-05
Position 32445: 3.613532625068697e-05
Position 1061: 3.5101260394690356e-05
Position 32751: 3.501562354116974e-05
Position 952: 3.2981387946855394e-05
Position 31924: 3.288481013591418e-05
Position 25632: 3.21833660067562e-05
Position 30934: 2.8970977164316807e-05
Position 714: 2.879422439350256e-05
Position 32318: 2.8438482202123287e-05
Position 660: 2.729730649636353e-05
Position 33290: 2.6414800556823013e-05
Position 25662: 2.637792883939451e-05
Position 1680: 2.6080394357920804e-05
Position 27287: 2.576717779238406e-05
Position 26429: 2.5144359601628228e-05
Position 25138: 2.5116622917993823e-05
Position 26558: 2.27158545160437e-05
Position 44: 2.1691807724526298e-05
Position 1662: 2.160873954718925e-05
Position 1660: 2.1472804483708762e-05
Position 551: 2.1396490398885335e-05
Position 34072: 2.0963774976861207e-05
Position 75: 2.0243703803990055e-05
Position 25141: 2.022698083659917e-05
Position 86: 1.9388607787965205e-05
Position 1688: 1.786867206417398e-05
Position 26400: 1.705984382687264e-05
Position 26098: 1.6824182758425825e-05
Position 1023: 1.5797495314480533e-05
Position 34085: 1.566632531601139e-05
Position 33006: 1.4636459091007611e-05
Position 31244: 1.3796783914338887e-05
Position 655: 1.3705685448701933e-05
Position 27540: 1.3638092954030597e-05
Position 239: 1.312911596672877e-05
Position 30942: 1.2541266344034163e-05
Position 34371: 1.229316563797165e-05
Position 25860: 1.1890302698789453e-05
Position 33000: 1.1848720190256948e-05
Position 25973: 1.1367616266955008e-05
Position 32186: 1.1113855299509614e-05
Position 25801: 1.0536653604573701e-05
Position 33028: 1.0087552141350692e-05
Position 25815: 9.647667643786242e-06
Position 601: 9.600284709988524e-06
Position 846: 9.555935769622371e-06
Position 34369: 9.501234908408785e-06
Position 31412: 9.292471867902138e-06
Position 34140: 8.925792166498102e-06
Position 27478: 8.776601410745315e-06
Position 1545: 8.564208749944207e-06
Position 34187: 8.226103974353574e-06
Position 32968: 8.023385220859796e-06
Position 34143: 7.825521004092584e-06
Position 34020: 7.72547322819599e-06
Position 1053: 7.704788462665606e-06
Position 30751: 7.701967208924764e-06
Position 1438: 7.13045498490127e-06
Position 32931: 7.057010924390936e-06
