Gene = Pino
index = 1382
Annotated 5SS: [  150   825 11510 12513]
Annotated 3SS: [  607 11436 12262 13009]
SMsplice 5SS: [  150   825 11510 12513]
SMsplice 3SS: [  648 11436 12262 13009]
top_k =  500
Partition function (log Z): -0.4930166182997988

Sorted 5' Splice Sites (High to Low Probability):
Position 12513: 0.9750512839470421
Position 11510: 0.9427215282418863
Position 825: 0.9158999831253839
Position 150: 0.7783628914986636
Position 405: 0.08193660572060817
Position 1788: 0.07855233961425855
Position 2101: 0.06618228490338693
Position 12184: 0.04493167535299031
Position 12045: 0.02647355761707098
Position 11680: 0.021343309666004385
Position 13390: 0.02063939351578008
Position 2025: 0.020175823177330042
Position 11884: 0.015256847994133863
Position 6828: 0.012526702264910218
Position 12499: 0.009044038862267902
Position 1105: 0.007778645320529321
Position 7466: 0.00570372864611238
Position 13557: 0.005158302062718367
Position 11894: 0.004990515009035702
Position 523: 0.004826147786055421
Position 2696: 0.0043279771310937905
Position 1585: 0.004201343675456576
Position 7072: 0.0031040079468099046
Position 154: 0.003017825295986429
Position 3480: 0.0029505111542242135
Position 11877: 0.0026160038469618925
Position 11553: 0.002525243587126538
Position 12923: 0.0019953747796703923
Position 386: 0.0017025423224099855
Position 11514: 0.0015515975676949586
Position 13700: 0.001423049153953517
Position 13678: 0.0013824310921838083
Position 3534: 0.001326909299181823
Position 7872: 0.0012433537187966786
Position 1109: 0.0011961177641738726
Position 11754: 0.0011783389426006762
Position 1719: 0.0011769888562913377
Position 214: 0.0011585217323017282
Position 12817: 0.0011432494372308638
Position 176: 0.0010835012466340283
Position 13943: 0.0010816292461832769
Position 6788: 0.0009228414948775292
Position 7580: 0.0009221843220096085
Position 11761: 0.0009211333995769963
Position 13424: 0.0008988418561490367
Position 1770: 0.0006140935697253239
Position 11898: 0.0005892182378786964
Position 11888: 0.0005845087124307824
Position 1904: 0.0004340425968070067
Position 555: 0.0004237869096997167
Position 13812: 0.000364752717479367
Position 12467: 0.0002663513818133049
Position 13776: 0.0002604971495385152
Position 142: 0.000245096012733499
Position 527: 0.00020836845519665533
Position 12798: 0.0001970550257150779
Position 12558: 0.00018269057259858416
Position 1287: 0.00018145298037417108
Position 13711: 0.00017730592500582172
Position 12848: 0.00015639968376785467
Position 12833: 0.00015306665855465025
Position 587: 0.0001405320840561387
Position 12390: 0.00013362771496207513
Position 39: 0.00012472328711231947
Position 1900: 0.00011986809565263612
Position 449: 0.00011154596732663808
Position 13999: 8.153341524718642e-05
Position 843: 8.041900486003657e-05
Position 2010: 7.613349070848575e-05
Position 1778: 7.221908820200753e-05
Position 12436: 6.583185548446567e-05
Position 1763: 6.153206926973293e-05
Position 12690: 5.902781964189655e-05
Position 12479: 5.6204851782591515e-05
Position 6099: 5.197883537590732e-05
Position 1529: 4.9243280630165715e-05
Position 2044: 4.901897176147791e-05
Position 1350: 4.638215901762061e-05
Position 12303: 4.347819700731805e-05
Position 422: 4.121470515785583e-05
Position 3176: 4.0098295457968836e-05
Position 393: 3.955818200446654e-05
Position 1851: 3.679087585587616e-05
Position 1298: 3.509272189845336e-05
Position 995: 2.918580465744743e-05
Position 847: 2.8299868859128377e-05
Position 14143: 1.955975330578601e-05
Position 315: 1.9117468171371232e-05
Position 829: 1.867565511449208e-05
Position 424: 1.582599921499606e-05
Position 383: 1.2663528981789375e-05
Position 83: 1.2465355057441236e-05
Position 1229: 1.0165033575039232e-05
Position 1050: 8.189309525461488e-06
Position 1620: 6.4049100449350065e-06
Position 133: 5.639235683928959e-06
Position 1563: 5.0203522941481835e-06
Position 1518: 4.898564999643489e-06
Position 1167: 4.136874065375293e-06
Position 539: 3.5536522872245224e-06
Position 1113: 3.410357702971051e-06
Position 451: 3.3174508692120847e-06
Position 44: 2.9355207545318467e-06
Position 381: 1.589774800204813e-06
Position 748: 8.51266782825176e-08
Position 880: 7.949977648819347e-08
Position 13594: 7.106902059494044e-08
Position 683: 3.679837584764264e-08
Position 894: 3.358473022216982e-08
Position 15: 3.1958892394096545e-08
Position 122: 2.328168594464007e-08
Position 716: 7.917307536785335e-09
Position 88: 6.249216371311331e-09
Position 1310: 4.21955535194815e-09
Position 1319: 3.2967049880209887e-09
Position 411: 6.791032579928034e-11
Position 371: 3.1712156885316996e-11
Position 362: 9.0361296752564e-12
Position 525: 3.42600708339158e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13009: 0.9909697416593759
Position 11436: 0.9645264483643008
Position 12262: 0.8854574505170283
Position 648: 0.4431601083868828
Position 645: 0.17775181440561114
Position 11573: 0.16241029455998263
Position 551: 0.09512405709194242
Position 880: 0.04186334972477349
Position 12297: 0.028920007292825782
Position 1401: 0.027282659080091642
Position 340: 0.023098453215380448
Position 1890: 0.02281185116829156
Position 1219: 0.02112785429097451
Position 6596: 0.020690020246199037
Position 675: 0.019773732590965477
Position 917: 0.017833270944246516
Position 2096: 0.01635149202285959
Position 13445: 0.013165094502890707
Position 607: 0.0111105794922867
Position 1859: 0.007504163785173097
Position 1928: 0.007329022084166743
Position 11717: 0.007278750267032668
Position 13621: 0.00724361536852136
Position 12740: 0.004802073183577128
Position 1347: 0.004609435593376474
Position 242: 0.004538993804418237
Position 651: 0.004323817492897344
Position 3277: 0.003650682572087628
Position 318: 0.0036370464490139798
Position 13023: 0.003518965071152015
Position 1822: 0.0031582427448169467
Position 13471: 0.003104795058457945
Position 1951: 0.0022631224355223033
Position 13873: 0.0021815088629002113
Position 944: 0.002013513548549857
Position 974: 0.0020118901064334204
Position 885: 0.0019521189485401322
Position 10591: 0.0019318717542612669
Position 13823: 0.0016425876639024786
Position 1964: 0.0015699413854845527
Position 1179: 0.0014273202204862874
Position 566: 0.0012076239533043926
Position 381: 0.0011940243542892508
Position 506: 0.0011627767202014654
Position 13843: 0.0009897332561988692
Position 11796: 0.000941346213732312
Position 621: 0.0009114833405392837
Position 694: 0.0008493249244677991
Position 13643: 0.0008421636643921747
Position 7140: 0.0008369590846122349
Position 923: 0.0008052120666104094
Position 7210: 0.0007738012974709787
Position 251: 0.0007543770755651902
Position 7295: 0.000730622955446313
Position 1979: 0.0007193832800650037
Position 13746: 0.0007172157501880783
Position 6641: 0.0006563178646224446
Position 378: 0.0005939281001540556
Position 14008: 0.0005693585406974926
Position 14235: 0.0005624077154185465
Position 1680: 0.0005194968447910655
Position 12573: 0.0005096413888905123
Position 2503: 0.000496553652772694
Position 518: 0.0004900364610890018
Position 691: 0.0004250845291017595
Position 13536: 0.0004177031735027331
Position 6977: 0.00036845159125551764
Position 7372: 0.0003666661478021438
Position 13729: 0.00035175700660950045
Position 571: 0.00031395858461500173
Position 11018: 0.0003101227887307546
Position 2163: 0.0003069636486121701
Position 14028: 0.0002700860099366818
Position 1156: 0.00025685884833431783
Position 1695: 0.00024777759006518744
Position 12625: 0.00023400216775103358
Position 13549: 0.0002338412978484394
Position 12136: 0.00021243445044474715
Position 12232: 0.0002082885346715994
Position 1618: 0.00020401793904899858
Position 13053: 0.00018846387071997444
Position 1197: 0.00018502186176733265
Position 11985: 0.00015999071264415285
Position 13452: 0.00015655422185151689
Position 11650: 0.0001423408119681204
Position 12952: 0.0001331901858950952
Position 12851: 0.0001277258713990875
Position 654: 0.0001165858243020521
Position 13627: 8.583708412720658e-05
Position 13028: 7.903888339510685e-05
Position 1105: 5.214243837738751e-05
Position 13752: 5.0871975857956665e-05
Position 11583: 3.4902311026661646e-05
Position 393: 2.9586133963554406e-05
Position 221: 2.9303472276395018e-05
Position 5911: 2.904366849354919e-05
Position 1408: 2.5192839290261288e-05
Position 5513: 2.293792708828565e-05
Position 12923: 2.0762995361888617e-05
Position 1477: 1.7559695071181742e-05
Position 12825: 1.551535934631874e-05
Position 3008: 1.5113914649564628e-05
Position 419: 1.472374245953031e-05
Position 1016: 1.455610056303617e-05
Position 957: 1.1858741646089367e-05
Position 267: 7.647464648042772e-06
Position 995: 5.941946292488132e-06
Position 1372: 3.611052810269788e-06
Position 191: 3.5097781226309014e-06
Position 118: 3.4019142436074743e-06
Position 697: 2.925430211610142e-06
Position 2047: 2.81514730304183e-06
Position 1557: 1.0734079209655505e-06
Position 1894: 9.824874994901284e-07
Position 1992: 9.55349114953779e-07
Position 390: 8.451849891566168e-07
Position 657: 3.7545575220844967e-07
Position 1800: 3.384301957701052e-07
Position 754: 2.843579418151143e-07
Position 811: 1.334446182437876e-07
Position 142: 3.710510326504812e-08
Position 409: 1.87910019464117e-08
Position 149: 1.1287418819668765e-08
Position 184: 1.0713948850201963e-08
Position 163: 2.1441836796531104e-09
Position 402: 2.5719123976889105e-11
Position 154: 2.3956381637665538e-14
Position 170: 6.187800691111655e-15
Position 165: 8.543098026524243e-16
