Gene = ppk10
index = 1842
Annotated 5SS: [ 326  490  636  945 1202 1385 1602 1720 1906 2091]
Annotated 3SS: [ 383  543  691 1000 1265 1446 1656 1798 1975 2146]
SMsplice 5SS: [ 326  636  945 1202 1385 1602 1720 1906 2091]
SMsplice 3SS: [ 383  691 1000 1281 1446 1656 1798 1975 2146]
top_k =  500
Partition function (log Z): 16.900960517737524

Sorted 5' Splice Sites (High to Low Probability):
Position 1385: 0.986487033090005
Position 326: 0.9807664311044447
Position 1906: 0.9779575330577875
Position 1602: 0.9657694351742812
Position 1202: 0.917697147056853
Position 1720: 0.914017603389313
Position 636: 0.7020492576178998
Position 945: 0.6998141608252171
Position 2091: 0.5092594975889465
Position 490: 0.09242684204583751
Position 1735: 0.07378921824736302
Position 823: 0.045057247652697134
Position 1910: 0.02113854854118402
Position 1084: 0.01683850350432153
Position 653: 0.009853483135171991
Position 919: 0.009648124360055793
Position 910: 0.009232393497031444
Position 1136: 0.009056975611410722
Position 2063: 0.007149838971085221
Position 93: 0.0062949470127334475
Position 1102: 0.0058646818358333574
Position 1065: 0.0037155544944390394
Position 1220: 0.0023226938774649165
Position 632: 0.002279065794065135
Position 333: 0.002170537656902609
Position 643: 0.0019259589197240458
Position 215: 0.001494238378701041
Position 936: 0.0014876346329128587
Position 761: 0.0014631516894295456
Position 586: 0.0013886158088016335
Position 1724: 0.0013863572379737479
Position 1093: 0.0013835520749566723
Position 926: 0.0009444820489171592
Position 691: 0.0007440228907423411
Position 455: 0.0007279190493025888
Position 1227: 0.00052307883443847
Position 1606: 0.00043898668209849004
Position 237: 0.0003571632323798453
Position 107: 0.00034698596399742416
Position 1396: 0.0003205758315455035
Position 1001: 0.00026368410264377654
Position 1108: 0.00024308731177124742
Position 11: 0.000212781025813404
Position 317: 0.0002047893198234883
Position 1575: 0.00020095979524677158
Position 1330: 0.00016435027538385063
Position 1885: 0.00013168555089771903
Position 1389: 0.00012850982948478981
Position 226: 0.00012304796040672828
Position 1882: 0.00010578667830022727
Position 2027: 8.278085252839729e-05
Position 1188: 8.135660701219822e-05
Position 1337: 7.533481223823183e-05
Position 1206: 6.993663186002696e-05
Position 2106: 6.167199795485418e-05
Position 2046: 6.151860425854682e-05
Position 330: 6.080091956326424e-05
Position 595: 5.7661866826272046e-05
Position 1896: 4.118544320694039e-05
Position 580: 1.260303313756199e-05
Position 1012: 1.1929027309245059e-05
Position 158: 1.1863668587163143e-05
Position 1290: 1.1784713362380544e-05
Position 433: 1.1456952491253262e-05
Position 104: 1.1142134572263514e-05
Position 198: 1.0991998568578244e-05
Position 257: 1.031441297643435e-05
Position 2114: 8.014408998272273e-06
Position 1676: 6.13648114539516e-06
Position 1530: 4.5804482911683065e-06
Position 1299: 3.2880095062741643e-06
Position 357: 2.5598337970876863e-06
Position 52: 1.6954485957268323e-06
Position 578: 1.4055719274546145e-06
Position 1700: 1.1044684291034158e-06
Position 1764: 9.955641595673225e-07
Position 1674: 7.937860862202781e-07
Position 127: 7.516747319202176e-07
Position 271: 7.439543073420449e-07
Position 1617: 6.825896327982264e-07
Position 376: 3.3798823685800645e-07
Position 252: 3.2523004610781196e-07
Position 1853: 2.129398397734575e-07
Position 1815: 1.8229397850028445e-07
Position 1799: 5.963577033958844e-08
Position 1812: 5.880902200658877e-08
Position 370: 1.211928206732025e-08
Position 1771: 9.919058917649538e-09
Position 1209: 2.4414094891901734e-09
Position 590: 1.8021979886899665e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.999340533435644
Position 1446: 0.9892792921072654
Position 1798: 0.9805329602684237
Position 1656: 0.9605296366284893
Position 383: 0.950896541831772
Position 1000: 0.888824078439613
Position 1281: 0.6092396943564728
Position 2146: 0.5028791721983126
Position 691: 0.31953434585012874
Position 1265: 0.31479231583326067
Position 776: 0.20227379656683867
Position 543: 0.10714612992105509
Position 1135: 0.04433910209437522
Position 874: 0.027763526023807553
Position 788: 0.02697197609096177
Position 1812: 0.01192275060177961
Position 2164: 0.007229080625628223
Position 707: 0.007059554704889476
Position 1156: 0.007002549811909115
Position 2186: 0.004468392449242978
Position 158: 0.004138130818794467
Position 1670: 0.003851665616940664
Position 743: 0.0027231777882603964
Position 586: 0.002336089004250346
Position 944: 0.002333149949463721
Position 2228: 0.0015953367911820358
Position 964: 0.0013995590274801459
Position 1448: 0.0012645734899234967
Position 172: 0.001213489281276794
Position 797: 0.0008728549688449184
Position 182: 0.0008293570098979605
Position 1298: 0.00045211763103153603
Position 1239: 0.0003288093621408337
Position 1186: 0.00024882251497423334
Position 2114: 0.00023258089526609382
Position 2206: 0.0002119598827908811
Position 1534: 0.0001881041831753095
Position 1236: 0.00018054656106482694
Position 1696: 0.0001546396810912496
Position 1220: 0.00015002399612582348
Position 794: 0.00013507168897821737
Position 2233: 0.0001335443624542908
Position 848: 0.0001237867014843535
Position 1602: 0.00011802717634701684
Position 822: 0.00011545127256801932
Position 1470: 0.00010425030381493253
Position 127: 0.00010250290714490481
Position 470: 9.232340626355175e-05
Position 1042: 8.208810727231668e-05
Position 83: 5.856465944739499e-05
Position 1052: 5.7776722076297684e-05
Position 1674: 5.207885802977379e-05
Position 1084: 3.925825846024597e-05
Position 357: 2.5672885225448917e-05
Position 1866: 2.063461597770008e-05
Position 490: 1.9282841591155414e-05
Position 1409: 1.5966074249827738e-05
Position 1059: 1.4686704874787356e-05
Position 136: 9.589478449035018e-06
Position 2027: 9.031293555250285e-06
Position 595: 4.908025705157859e-06
Position 2106: 4.613758778813331e-06
Position 206: 4.498414009870011e-06
Position 220: 2.6969238739091993e-06
Position 323: 2.4304536346166527e-06
Position 1846: 2.0068725848432017e-06
Position 1538: 1.9917053693638835e-06
Position 63: 1.1399865121705877e-06
Position 1821: 9.306593987390011e-07
Position 326: 4.222583922319504e-07
Position 718: 3.6010424571174696e-07
Position 215: 1.8763689387996843e-07
Position 578: 1.2275734652185676e-07
Position 1885: 6.211848081702569e-08
Position 1988: 2.7794667611845625e-08
Position 2046: 2.1047570377088294e-08
Position 2016: 2.0226161594700966e-08
Position 330: 2.2303117020444973e-10
