Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  500
Partition function (log Z): -0.4637668976450793

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9975224651984917
Position 1752: 0.9919398908009548
Position 923: 0.9543836881494469
Position 3046: 0.26078491200335313
Position 2189: 0.2337362202200631
Position 3883: 0.17857170782919468
Position 3471: 0.06337779429359364
Position 1372: 0.0566145185714082
Position 1426: 0.045792029100680545
Position 1430: 0.034970392275638654
Position 4084: 0.02645209999149363
Position 1413: 0.02434809124438582
Position 2410: 0.02119531395488086
Position 3688: 0.016120628640242305
Position 2397: 0.01463885513124466
Position 206: 0.012059028163003882
Position 927: 0.008824400211525736
Position 1280: 0.006127850799136163
Position 2933: 0.005186029960139017
Position 2193: 0.004963793144333594
Position 913: 0.004873627982718559
Position 3929: 0.004797409539312571
Position 1317: 0.004471654828720021
Position 3808: 0.0034721535877463568
Position 66: 0.0032820463335041586
Position 2498: 0.003071171352643095
Position 1970: 0.002936479044905253
Position 2429: 0.002746613431583053
Position 722: 0.002096479524629984
Position 1974: 0.0020177425224905837
Position 1732: 0.0019514435918339262
Position 706: 0.001520300332854083
Position 1419: 0.0011064949433391969
Position 1483: 0.0010615432511584552
Position 2081: 0.0007331556612036243
Position 18: 0.0005873190858784905
Position 442: 0.0005396316576793306
Position 1278: 0.0005304413443114384
Position 1284: 0.00048378200601089115
Position 1073: 0.00046198418592997885
Position 1976: 0.0004018543197497614
Position 1408: 0.00029899909750156177
Position 1262: 0.00027755720617475267
Position 1352: 0.00026952872710815504
Position 1270: 0.00021904017350581919
Position 2048: 0.00020934374310930764
Position 1399: 0.0002089626114419823
Position 70: 0.00020126946596166006
Position 1515: 0.00018718072082309387
Position 453: 0.00016041827207069
Position 576: 0.00015618060106661007
Position 1501: 0.00011796751869360553
Position 3274: 0.0001013983591125427
Position 1946: 8.839865029298608e-05
Position 374: 8.612783564605559e-05
Position 562: 8.379784504974657e-05
Position 1366: 8.337640983512261e-05
Position 1756: 7.552471477097622e-05
Position 1312: 6.873191581001498e-05
Position 2508: 6.596407079556113e-05
Position 3624: 5.7486522179069514e-05
Position 1438: 5.5203521907627053e-05
Position 1839: 5.435181386879751e-05
Position 1845: 5.347304908460378e-05
Position 1166: 5.1470894872859584e-05
Position 1174: 4.96243523588116e-05
Position 2305: 4.065148427910792e-05
Position 74: 3.335926426834383e-05
Position 494: 2.879200869035751e-05
Position 59: 2.8138078121905633e-05
Position 32: 2.3036165727630652e-05
Position 94: 2.2793025103986886e-05
Position 1341: 2.0289503978685006e-05
Position 474: 1.692492234123932e-05
Position 2017: 1.3294191820691057e-05
Position 970: 1.169208467182936e-05
Position 1729: 9.290719404656697e-06
Position 1676: 6.443452137710741e-06
Position 917: 5.9599186770853735e-06
Position 1773: 4.4380264623677785e-06
Position 455: 3.916522128178528e-06
Position 239: 3.6287822962160303e-06
Position 261: 3.312170777288455e-06
Position 1201: 2.7473378623399053e-06
Position 290: 2.189470579632414e-06
Position 1048: 1.5497408149886818e-06
Position 1040: 1.4746345095746887e-06
Position 248: 1.3089180119666214e-06
Position 357: 6.552581033832558e-07
Position 275: 1.8840383119885088e-07
Position 959: 1.6542472241694446e-07
Position 123: 9.903793591984893e-08
Position 151: 6.289388380390348e-08
Position 1085: 6.638035760934912e-09
Position 855: 2.474459056722376e-10
Position 882: 2.7810890092027894e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9540138368479265
Position 1597: 0.832665806880984
Position 1831: 0.3240267509313798
Position 2242: 0.29272370669385694
Position 3105: 0.24482929054235533
Position 3975: 0.2101491403246712
Position 2052: 0.13202301962799878
Position 2214: 0.10494864325183358
Position 2497: 0.10456703535080887
Position 1081: 0.08085931664974477
Position 1021: 0.06640542457281218
Position 5359: 0.0593383971876381
Position 5075: 0.05323337010083711
Position 1547: 0.05196628578612063
Position 1036: 0.03674317767692963
Position 2011: 0.03541952643903621
Position 3594: 0.02862280413781397
Position 3617: 0.026590937206782007
Position 827: 0.026247051276662346
Position 4160: 0.022655040402436596
Position 4270: 0.01653411241606922
Position 1397: 0.013438702402742494
Position 4834: 0.012611862831035587
Position 3327: 0.012114563028331906
Position 3747: 0.011899605567568822
Position 3410: 0.011662578714265239
Position 1255: 0.01096267077899012
Position 1102: 0.010686098142301897
Position 4664: 0.009300374022613932
Position 3614: 0.00928348240648348
Position 254: 0.009257841511918547
Position 4717: 0.008550454476614774
Position 4309: 0.008550178334646786
Position 1519: 0.008053747256951276
Position 1672: 0.007795714966674312
Position 1230: 0.007472000150645584
Position 1867: 0.007445750869206007
Position 4144: 0.007209063807044268
Position 542: 0.00652970419279794
Position 2581: 0.006390828206322413
Position 1506: 0.006257428224402676
Position 3994: 0.0061805122946138194
Position 5413: 0.006170393372393445
Position 3324: 0.005899355871471431
Position 3527: 0.005846219540928955
Position 5370: 0.005666972049578179
Position 1207: 0.005597909143241456
Position 5221: 0.005198119743947126
Position 5048: 0.005074117992625122
Position 3087: 0.004743269935472526
Position 797: 0.004716431297401923
Position 5252: 0.004584940046072915
Position 3137: 0.0045384679978768255
Position 1201: 0.004146771799865665
Position 4001: 0.004078076644597533
Position 3530: 0.003726772063304701
Position 3929: 0.003534463522015246
Position 160: 0.0031093491224321243
Position 275: 0.0029044619264878657
Position 2968: 0.0025328171890513346
Position 2178: 0.001840790391585976
Position 1418: 0.00167186802752417
Position 3009: 0.001515158324555052
Position 2815: 0.0014267309723178594
Position 4588: 0.0014016454079199576
Position 649: 0.0013956469211708323
Position 2223: 0.001320203817627493
Position 2875: 0.0011892946916620627
Position 4356: 0.001169570459921995
Position 1312: 0.0011558964987964518
Position 1612: 0.0011513417525459639
Position 514: 0.0011260721268251317
Position 2247: 0.0010932678177884266
Position 2553: 0.0009304079552294642
Position 2927: 0.0009048050361794781
Position 1143: 0.000820635213901737
Position 520: 0.0007910505727986699
Position 668: 0.0006563268919133154
Position 812: 0.0005861893134391558
Position 2999: 0.00036993971356744435
Position 2924: 0.00035724520321791235
Position 2688: 0.00031298315857649815
Position 970: 0.00029253357852258437
Position 2550: 0.00022561023464390012
Position 3045: 0.00022457227144117854
Position 595: 0.00021260805791824264
Position 170: 0.00019501542038981613
Position 3301: 0.00019292087169319412
Position 66: 0.00019183607454379846
Position 2854: 0.00018689580554159284
Position 1352: 0.00017444357194655713
Position 2437: 0.00016932625874398568
Position 2525: 0.00012679777111564307
Position 618: 0.00010674153125102435
Position 1654: 0.00010324299955564433
Position 107: 6.685808099954904e-05
Position 878: 5.304189603082592e-05
Position 2125: 5.0479962878656896e-05
