Gene = Pex23
index = 1371
Annotated 5SS: [1185 2644 3177 3938 4578]
Annotated 3SS: [1240 2912 3237 3995 4642]
SMsplice 5SS: [1185 2644 3177 3938 4578]
SMsplice 3SS: [1240 2912 3237 3995 4642]
top_k =  500
Partition function (log Z): 12.653210505621098

Sorted 5' Splice Sites (High to Low Probability):
Position 3177: 0.9997410856590061
Position 3938: 0.9864859785165007
Position 1185: 0.9745099297052532
Position 2644: 0.9061241324406777
Position 4578: 0.9009855377158343
Position 3332: 0.5664730661904367
Position 2180: 0.21757884050996026
Position 4598: 0.024289102172988544
Position 1697: 0.023830173015686885
Position 4554: 0.016843376756856134
Position 623: 0.014357009679302082
Position 605: 0.011241425299455661
Position 921: 0.011055993509246825
Position 2176: 0.010737014105563724
Position 1143: 0.010419668527961584
Position 1694: 0.006507008114875822
Position 609: 0.0063856808820459575
Position 3: 0.006247092993253665
Position 2699: 0.005711313876657913
Position 888: 0.005631454611500097
Position 1469: 0.004827321588507158
Position 1527: 0.004800334081668861
Position 4311: 0.004727903234030006
Position 587: 0.0028296233732602897
Position 2717: 0.002806477881124398
Position 4226: 0.0026761712692317495
Position 4793: 0.002016805730157208
Position 281: 0.0019501456188378546
Position 4485: 0.0018459849287101187
Position 3906: 0.0018016563347002035
Position 1923: 0.0016866736173580961
Position 4154: 0.0016860997719175856
Position 3943: 0.0016717630079360467
Position 2721: 0.001546239059699535
Position 4183: 0.0014482387942708092
Position 4363: 0.0013968765924330842
Position 2471: 0.0013931168776680966
Position 2104: 0.0012738680560003405
Position 1464: 0.0011487468049947156
Position 64: 0.0011361243600778335
Position 2252: 0.0011225278863727817
Position 536: 0.0011072443054094272
Position 26: 0.0010793588332974058
Position 4469: 0.0010371638529542608
Position 4359: 0.00098024835653428
Position 332: 0.0009793963787056918
Position 3342: 0.0009668273271763659
Position 897: 0.0009659981822626059
Position 4507: 0.0009565797628211075
Position 1983: 0.0008303407430889691
Position 2725: 0.0008147582732835417
Position 4188: 0.000792380396538652
Position 4288: 0.0007606340985056778
Position 395: 0.0007401795059814507
Position 1602: 0.0006446158133536133
Position 3541: 0.0006377504492634395
Position 4884: 0.0005648743750540362
Position 4030: 0.0005637614338894785
Position 4835: 0.0005609009340348655
Position 1195: 0.0005275255137907314
Position 2372: 0.00046798686181983895
Position 2648: 0.00042967467931870346
Position 3359: 0.00040617704196984185
Position 4098: 0.00039391740685182895
Position 1762: 0.00035798396440787857
Position 4272: 0.0002950832768122676
Position 3317: 0.0002784895705944909
Position 1383: 0.00020823997756060835
Position 4096: 0.0002081102893035704
Position 3842: 0.00017867860492193498
Position 98: 0.00017860082853573772
Position 4075: 0.00016834442147126375
Position 1708: 0.0001634621471605101
Position 1398: 0.00015935434681179782
Position 3520: 0.00015649657308432807
Position 1323: 0.00015393978081814787
Position 2325: 0.0001521845324446753
Position 3461: 0.0001395294783882275
Position 2565: 0.0001378896784411235
Position 279: 0.0001294647609129462
Position 3494: 0.00012023029933231225
Position 1477: 0.00010762608840819892
Position 2211: 0.00010683315886770961
Position 4732: 9.851179310471633e-05
Position 1913: 8.818224146936664e-05
Position 3295: 8.765941839433872e-05
Position 1040: 8.711242858371225e-05
Position 105: 8.611881588403728e-05
Position 560: 8.546767121996302e-05
Position 925: 7.64479078349168e-05
Position 591: 7.473678286945539e-05
Position 3458: 6.073571130267462e-05
Position 743: 5.928980775041457e-05
Position 298: 5.790527019113147e-05
Position 870: 5.380398174160723e-05
Position 1466: 5.294313503395927e-05
Position 1441: 5.210084516151634e-05
Position 3586: 4.8687689903801605e-05
Position 955: 4.6439025052121985e-05
Position 4473: 4.069697031309015e-05
Position 644: 4.045931789487514e-05
Position 4739: 3.950350302496759e-05
Position 1289: 3.911820169176092e-05
Position 4453: 3.667148316623111e-05
Position 2668: 3.652590064948587e-05
Position 1087: 3.650088001313531e-05
Position 1134: 3.388719190966774e-05
Position 221: 3.2852744793869675e-05
Position 931: 3.02866408225617e-05
Position 3463: 2.8854985445181425e-05
Position 2160: 2.84647208361981e-05
Position 2443: 2.424965441827934e-05
Position 3165: 2.2502222249948336e-05
Position 433: 1.8569001004056347e-05
Position 3477: 1.73464576689163e-05
Position 2077: 1.7240498688098575e-05
Position 3336: 1.6068679367950584e-05
Position 3278: 1.544316010178955e-05
Position 4487: 1.3676852955516998e-05
Position 4467: 1.3668790748327181e-05
Position 20: 9.972366469690711e-06
Position 1193: 9.880990381402434e-06
Position 430: 9.780215558178631e-06
Position 965: 9.097092479501998e-06
Position 329: 8.515230304037794e-06
Position 1161: 8.422308671953296e-06
Position 4170: 6.950547223615998e-06
Position 254: 5.528861715631426e-06
