Gene = Bsg
index = 54
Annotated 5SS: [ 5097  6317 19099 20084 22390 23581 23754 24019 24461]
Annotated 3SS: [ 5973 18879 19177 22271 23419 23645 23817 24327 27060]
SMsplice 5SS: [  422 22390 23581 23754 24019 24461]
SMsplice 3SS: [22271 23461 23645 23817 24327 31596]
top_k =  500
Partition function (log Z): -5.2516854442908

Sorted 5' Splice Sites (High to Low Probability):
Position 24461: 0.9996859990311592
Position 23754: 0.9953875878611022
Position 23581: 0.974276280901215
Position 24019: 0.9629835553738768
Position 422: 0.6885424846975013
Position 22690: 0.6474432915457201
Position 22390: 0.3525567084542846
Position 1598: 0.31145751531479493
Position 30435: 0.01548637553108156
Position 29933: 0.015361942778361518
Position 28175: 0.015311006821654729
Position 24787: 0.011951403227490364
Position 24038: 0.011810754191547902
Position 32288: 0.008115596054492
Position 24006: 0.00729702301343887
Position 30467: 0.0058872565827514526
Position 30066: 0.00547025999527461
Position 29703: 0.005235777550392212
Position 29725: 0.004580412536045788
Position 24267: 0.004284268104140073
Position 29123: 0.004134123855555303
Position 23968: 0.003586916600429386
Position 30226: 0.003439154087517266
Position 24249: 0.003332182963206867
Position 24171: 0.0020765528305313305
Position 29538: 0.0019863395318483208
Position 30453: 0.0018889241184574497
Position 29181: 0.0012392500113865773
Position 29367: 0.0012209929128468983
Position 23758: 0.001075236443126802
Position 23720: 0.0009885943434461179
Position 29130: 0.0005442645087271941
Position 26179: 0.00046619963411259293
Position 28767: 0.00041819479307321
Position 28139: 0.00037955622111941355
Position 28111: 0.0002650217014765477
Position 24808: 0.00023808825911508148
Position 28950: 0.00016281169893967454
Position 26797: 0.00015073227459229068
Position 24012: 0.0001369471915987215
Position 25930: 0.00012577587883158255
Position 26319: 9.949991908524655e-05
Position 28409: 8.665886230322246e-05
Position 29938: 6.741938529894448e-05
Position 24075: 6.396352320930551e-05
Position 27942: 6.207969519569326e-05
Position 24136: 5.545653057381115e-05
Position 27759: 5.440498583718398e-05
Position 29543: 4.470789446226836e-05
Position 23823: 4.37386948473333e-05
Position 24175: 3.849201881120686e-05
Position 28048: 3.34294500640114e-05
Position 25993: 3.316151638430958e-05
Position 24023: 3.179464161678116e-05
Position 23997: 1.624394274492765e-05
Position 24439: 1.539250048278048e-05
Position 24465: 1.3869987517304927e-05
Position 26800: 9.057644982685448e-06
Position 25430: 8.690339129094073e-06
Position 23907: 7.745263490788907e-06
Position 25227: 7.328790424560009e-06
Position 23724: 5.818547324129788e-06
Position 27892: 5.4048607337951135e-06
Position 25212: 4.778777600620264e-06
Position 27233: 3.6015785248657066e-06
Position 27031: 2.613141788101443e-06
Position 25267: 2.420712487647423e-06
Position 25021: 2.359455686791217e-06
Position 24467: 1.8931717314891261e-06
Position 27274: 1.6853235045647005e-06
Position 27743: 1.5718052426366023e-06
Position 24639: 1.6190243239026735e-07
Position 26278: 1.4479390712891656e-07
Position 24651: 6.023979288142389e-08
Position 26740: 5.958228743327718e-08
Position 24924: 5.2459137216257227e-08
Position 24822: 4.434328269380017e-08
Position 24917: 2.9615099066564973e-08
Position 24372: 1.6826627668495325e-08
Position 25056: 1.5038176452976235e-08
Position 24674: 1.222475731638898e-08
Position 25036: 1.1715728571554543e-08
Position 25834: 1.1247465864398202e-08
Position 24755: 8.496614670335493e-09
Position 25373: 4.74470876588048e-09
Position 25053: 3.3590929957934246e-09
Position 22985: 3.66310417598256e-12
Position 38: 2.9146214497364973e-12
Position 440: 1.6778346116819561e-12
Position 925: 1.0933695054526923e-12
Position 1097: 1.0406372612727507e-12
Position 444: 7.652073323634015e-13
Position 411: 6.168816679703792e-13
Position 102: 5.849966673133589e-13
Position 876: 5.848543525140373e-13
Position 217: 5.605267195614004e-13
Position 399: 4.5547888292701e-13
Position 1457: 4.209784229954792e-13
Position 458: 3.123035494393149e-13
Position 899: 2.702539457932654e-13
Position 1039: 2.627951209309768e-13
Position 428: 2.6076586298044683e-13
Position 407: 2.5119845592186627e-13
Position 932: 2.284796730060659e-13
Position 971: 2.2697959940471365e-13
Position 426: 2.2019333193765894e-13
Position 872: 2.087359667717335e-13
Position 403: 1.902521864071378e-13
Position 43: 1.844911285218563e-13
Position 401: 1.7865462470469255e-13
Position 1099: 1.643725872366618e-13
Position 1103: 1.3381888362821852e-13
Position 168: 1.1871441935690539e-13
Position 1101: 1.175347235777084e-13
Position 639: 1.1309302424344352e-13
Position 448: 1.0758377529257859e-13
Position 478: 1.0324314986490699e-13
Position 10: 1.0195284751309242e-13
Position 1079: 8.456302623290151e-14
Position 267: 8.194689031725916e-14
Position 12: 6.590155960957659e-14
Position 25: 6.196114448089244e-14
Position 14: 5.3378501820116755e-14
Position 1131: 5.2149429386877784e-14
Position 16: 4.95023866602505e-14
Position 452: 3.260359115110232e-14
Position 913: 3.0398498173080047e-14
Position 911: 2.9187728927607136e-14
Position 805: 2.8205242962819716e-14
Position 1053: 2.7325910191309438e-14
Position 868: 2.399905733206004e-14
Position 461: 2.152162619284976e-14
Position 166: 2.0246824909143778e-14
Position 1007: 1.8644601704410895e-14
Position 1057: 1.6451064908276577e-14
Position 432: 1.6236069455363836e-14
Position 1083: 1.045277702259665e-14
Position 825: 8.811011372776724e-15
Position 190: 8.567610028570107e-15
Position 6: 8.290708445953947e-15
Position 847: 8.213180730493196e-15
Position 210: 7.931012792770714e-15
Position 1107: 7.415672369011358e-15
Position 880: 6.091049210442363e-15
Position 33: 4.744247513151752e-15
Position 20: 4.079538141431026e-15
Position 481: 2.487216388239052e-15
Position 52: 3.086440907324506e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22271: 1.0000000000000042
Position 24327: 0.999527388583998
Position 23645: 0.996288600203706
Position 23817: 0.7866549718598653
Position 22748: 0.6474432915457201
Position 31596: 0.35896591908430886
Position 22778: 0.3305443891088736
Position 31913: 0.2074070003039196
Position 23865: 0.1051315301911974
Position 23844: 0.09995300905299646
Position 31903: 0.09193085713332107
Position 30189: 0.0645922960954832
Position 29384: 0.04662397576693611
Position 29812: 0.04382771607829903
Position 29452: 0.029798637100794167
Position 33108: 0.02628784599251638
Position 28011: 0.016863132690808382
Position 30066: 0.01677100364098971
Position 31133: 0.01521855300624739
Position 32349: 0.014160126730905605
Position 29028: 0.013279275665961938
Position 29476: 0.0122444836404382
Position 31962: 0.010971640845442245
Position 29542: 0.00940461177495151
Position 32137: 0.008881229622092214
Position 26138: 0.007293214385572798
Position 24727: 0.0065451423789397315
Position 31677: 0.0064956596327210995
Position 32481: 0.0063529287210397556
Position 33056: 0.005493856502285005
Position 32978: 0.005417884123162903
Position 30886: 0.005281302608197687
Position 29991: 0.005104584148577681
Position 24671: 0.004912853374661513
Position 28095: 0.004076960906873131
Position 30567: 0.004025940694707818
Position 31082: 0.003955774386719305
Position 31043: 0.0036033905624158944
Position 31334: 0.0035542243665107
Position 30722: 0.0034138025658014062
Position 31105: 0.003305442191860438
Position 30916: 0.003220347450018434
Position 31932: 0.002958536559324221
Position 31376: 0.0026503893794850653
Position 27060: 0.0025412747614262394
Position 30491: 0.002401974892838365
Position 31163: 0.0023230847803816755
Position 30929: 0.0020375527186326536
Position 29456: 0.0017361670232101788
Position 29276: 0.0015570021994832175
Position 28950: 0.0014998747182216005
Position 23923: 0.001470270556165533
Position 29151: 0.0013829553592869103
Position 29994: 0.0013438978207902254
Position 28684: 0.0011869687418318987
Position 27742: 0.0011641582848959777
Position 29621: 0.0009108389040549791
Position 29362: 0.0007734602523780964
Position 29639: 0.0007546588177366369
Position 29932: 0.000735724681508809
Position 30122: 0.0004911735073931204
Position 24651: 0.0004553395123277737
Position 28032: 0.0004411223897242265
Position 29676: 0.0004382660890412236
