Gene = skd
index = 1875
Annotated 5SS: [  295  2483 15224 20727 20878 21703 22457 23699 25418 26092 30933 31111
 31286]
Annotated 3SS: [ 1885 14907 20632 20793 21253 21771 23248 25236 25507 26152 30995 31169
 31346]
SMsplice 5SS: [  249 15224 20727 20878 21703 22457 25418 26092 30933 31111 31286]
SMsplice 3SS: [14907 20632 20793 21253 21771 25236 25507 30599 30995 31169 31346]
top_k =  500
Partition function (log Z): 35.21834948665106

Sorted 5' Splice Sites (High to Low Probability):
Position 31111: 0.9997459553018866
Position 20727: 0.9986865868619732
Position 21703: 0.998433006339032
Position 25418: 0.9954355874376624
Position 31286: 0.994836848701382
Position 15224: 0.9919121558394941
Position 22457: 0.9908980011650386
Position 26092: 0.9897450627623773
Position 20878: 0.9792386037348654
Position 30933: 0.9770847423011502
Position 2483: 0.5509464840379906
Position 26204: 0.4224382475897808
Position 31732: 0.2553583915589485
Position 32757: 0.19648429356799915
Position 249: 0.17792334260481618
Position 507: 0.16462648104943475
Position 1754: 0.16404195732082977
Position 32716: 0.13420502886471325
Position 684: 0.13387233666631307
Position 21204: 0.07857069490882188
Position 23699: 0.06820942519983896
Position 29585: 0.06722145626715784
Position 295: 0.0643541648420582
Position 1014: 0.0637405561992693
Position 28358: 0.04911675386630656
Position 3022: 0.036288130222863035
Position 29157: 0.03375631381530974
Position 26416: 0.032915187215699644
Position 6041: 0.03219927809918088
Position 12101: 0.02872890888968241
Position 32744: 0.02604899811019296
Position 257: 0.025154955154146903
Position 12109: 0.02384354219929032
Position 33083: 0.023327357023114417
Position 2731: 0.02258597785194425
Position 767: 0.021836291332121373
Position 259: 0.019908802626718416
Position 15831: 0.017430687877569684
Position 1927: 0.01669054722811205
Position 31455: 0.01618911303872164
Position 3616: 0.013651242506949171
Position 1134: 0.013284854695575261
Position 280: 0.01284656458539181
Position 4094: 0.012773089520283672
Position 2620: 0.012623544108061636
Position 105: 0.012528454220876471
Position 32739: 0.012069098132498908
Position 27060: 0.011128572441357381
Position 1395: 0.010390513092987176
Position 26096: 0.010164452348792609
Position 166: 0.009888728325661206
Position 32779: 0.008744169096947432
Position 646: 0.008513598351336835
Position 263: 0.007752166011696241
Position 20888: 0.007734560058300084
Position 15937: 0.007517232702823139
Position 1305: 0.007368364788263497
Position 15560: 0.007332097426093865
Position 2957: 0.0068576734892048285
Position 16221: 0.005741857036642668
Position 15468: 0.005489897401032345
Position 15926: 0.005301486070775304
Position 15554: 0.0052212399830956656
Position 25064: 0.005176276998366376
Position 16624: 0.005075316439603268
Position 18308: 0.004670903575277866
Position 1738: 0.0043475129411938455
Position 1006: 0.0041930968841183604
Position 2720: 0.004114241836598088
Position 22089: 0.004010572562764913
Position 16003: 0.003725171313705319
Position 31464: 0.00350316414377815
Position 22528: 0.0033764135932252974
Position 25448: 0.003346291342246928
Position 587: 0.003264655910463219
Position 15574: 0.0032124676403275094
Position 32111: 0.002987035167617331
Position 711: 0.0029622048344250906
Position 139: 0.002947003954671783
Position 23952: 0.0028631091628073067
Position 16299: 0.002770536276023841
Position 24370: 0.0026541956755445693
Position 28981: 0.0023435740651719466
Position 1721: 0.0023018635784859275
Position 31277: 0.0022169179027525577
Position 23022: 0.002215637309897736
Position 25935: 0.0021660858000311927
