Gene = Rcd4
index = 1413
Annotated 5SS: [410]
Annotated 3SS: [473]
SMsplice 5SS: [410]
SMsplice 3SS: [473]
top_k =  500
Partition function (log Z): -6.108565382866131

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9749498998508964
Position 420: 0.016149345602026677
Position 295: 0.004197394900601323
Position 261: 0.0032423770302160413
Position 63: 0.0017316240262463868
Position 323: 0.000685992895070941
Position 108: 0.000548728714983713
Position 61: 0.0003424290837068566
Position 16: 0.0001782231253781985
Position 243: 0.00015442340260467559
Position 231: 8.002336495053892e-05
Position 213: 4.536622707336206e-05
Position 657: 4.156835167669245e-05
Position 84: 2.4496904335799148e-05
Position 27: 2.315879025248317e-05
Position 302: 1.8886077978233935e-05
Position 191: 1.778153746883945e-05
Position 155: 1.1749967590834248e-05
Position 32: 1.1335571739634195e-05
Position 119: 1.0184647093166974e-05
Position 197: 9.756775188527324e-06
Position 37: 5.471553301289858e-06
Position 678: 5.014545061438202e-06
Position 25: 4.542778385592115e-06
Position 8: 4.397628352460042e-06
Position 432: 3.806077643202944e-06
Position 175: 2.065710948622433e-06
Position 525: 1.9983082608164782e-06
Position 555: 1.674461310745291e-06
Position 690: 7.696950945381878e-07
Position 510: 3.1691609114125234e-07
Position 172: 2.9983978440761356e-07
Position 537: 2.184020597286875e-07
Position 3: 1.8587407301750713e-07
Position 507: 1.7869973789145522e-07
Position 439: 7.410519266929887e-08
Position 505: 4.8718385164765776e-08
Position 519: 4.091050405392556e-08
Position 549: 3.8642690241051115e-08
Position 459: 1.3591717308907618e-08
Position 161: 8.735454861779621e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 473: 0.9928747451882155
Position 485: 0.004191077906954173
Position 409: 0.0028283066500587994
Position 111: 0.0015427426096669276
Position 146: 0.00041787005296849773
Position 135: 0.00021963447985876548
Position 364: 8.668871835316589e-05
Position 334: 8.292557375200205e-05
Position 568: 6.439502626511088e-05
Position 231: 4.994883954994164e-05
Position 243: 4.8839646962567914e-05
Position 714: 2.8457175738871296e-05
Position 742: 2.089969227916035e-05
Position 587: 1.9690840408641563e-05
Position 299: 6.274326365400102e-06
Position 331: 3.814347119161181e-06
Position 600: 3.3862766376593825e-06
Position 295: 3.318679827520225e-06
Position 625: 2.3846938943053985e-06
Position 617: 2.368042981204889e-06
Position 385: 1.6802973928536456e-06
Position 683: 1.4433744507036208e-06
Position 660: 9.853857786810081e-07
Position 758: 8.94323000971983e-07
Position 251: 6.626141148354305e-07
Position 260: 5.469752264992405e-07
Position 639: 4.538147509539451e-07
Position 340: 3.203277154913515e-07
Position 289: 2.5737438925272474e-07
Position 745: 2.420669088131036e-07
Position 257: 2.264721713209143e-07
Position 61: 1.567294937238522e-07
Position 635: 1.4189664545017747e-07
Position 419: 5.969200550875936e-08
Position 84: 2.165625999274889e-08
Position 788: 1.7397781049708596e-08
Position 690: 9.704963426866489e-09
Position 48: 9.638365829622533e-09
Position 50: 5.839541626128821e-09
Position 657: 4.98667337506485e-09
Position 119: 2.7056418685016703e-09
