Gene = bc10
index = 1625
Annotated 5SS: [141]
Annotated 3SS: [295]
SMsplice 5SS: [867]
SMsplice 3SS: [996]
top_k =  500
Partition function (log Z): -8.731329768754637

Sorted 5' Splice Sites (High to Low Probability):
Position 867: 0.5802056455550965
Position 235: 0.39344891531867127
Position 620: 0.12172355847321845
Position 141: 0.0855756923990768
Position 901: 0.05508114044501887
Position 637: 0.04081221530561013
Position 892: 0.0386791099733683
Position 202: 0.03387672066692204
Position 197: 0.03220343311175533
Position 834: 0.026760354745249265
Position 39: 0.02387590435016637
Position 685: 0.021068250688690438
Position 209: 0.0161978469417636
Position 694: 0.014475752110710886
Position 49: 0.013227972317130859
Position 644: 0.008801815866463798
Position 493: 0.0029460443893217715
Position 709: 0.0026168049720253946
Position 469: 0.0024026016478412393
Position 396: 0.0024022994216789354
Position 830: 0.0018314372653766313
Position 553: 0.001788983540008403
Position 860: 0.001177288336866278
Position 421: 0.0011358518561869694
Position 115: 0.001081426413304925
Position 688: 0.0006844059938240043
Position 844: 0.0004895840277574484
Position 871: 0.00030550638407844953
Position 206: 0.00022410606286335543
Position 313: 0.0002133255621594126
Position 896: 0.00020222177260981303
Position 967: 0.0001943527300430727
Position 538: 0.00017645724461918342
Position 481: 0.00013383386642537036
Position 784: 9.20185264106057e-05
Position 474: 7.259673813795279e-05
Position 164: 5.3229720291816326e-05
Position 577: 4.3278031212240415e-05
Position 572: 2.203217020180133e-05
Position 57: 7.178547325102431e-06
Position 191: 6.513469178387237e-06
Position 275: 5.747102184583035e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 996: 0.5855242001494365
Position 295: 0.39856786274377193
Position 757: 0.2684492833494141
Position 1001: 0.06998557795624262
Position 925: 0.0685264873242843
Position 392: 0.053091360780643714
Position 481: 0.017807928695467386
Position 152: 0.012177303968944874
Position 1181: 0.0076409253148535744
Position 572: 0.006958644596507625
Position 1022: 0.005210707437831503
Position 1149: 0.004928972463117307
Position 550: 0.004356645385129028
Position 1011: 0.00425329777208819
Position 244: 0.004170353858597611
Position 773: 0.0025624543896649596
Position 675: 0.002152494272084355
Position 533: 0.002010547620711081
Position 1190: 0.001797454400605267
Position 1064: 0.0015214259569204323
Position 347: 0.0008055251117672731
Position 350: 0.0007859135466209311
Position 220: 0.0006056048719477138
Position 254: 0.0005323389562480372
Position 1130: 0.0003503977313914039
Position 84: 0.0003100567502030884
Position 688: 0.0003087078304053947
Position 1232: 0.0002764100845426307
Position 679: 0.00017500670504648225
Position 901: 0.00016701322655571845
Position 332: 0.0001506738812430244
Position 356: 6.078181433753722e-05
Position 112: 4.459342184496343e-05
Position 125: 2.2576925771489916e-05
Position 184: 2.080956032671408e-05
Position 119: 5.811084243498622e-06
Position 516: 3.891229630099034e-06
Position 307: 2.4689957092135294e-06
Position 170: 7.266099185691995e-07
Position 114: 9.440341592366013e-08
Position 128: 5.315720754270432e-08
Position 235: 3.2753990636698963e-08
Position 88: 1.3403357422615268e-08
Position 510: 8.261459311522574e-09
Position 140: 8.015419139824548e-09
Position 154: 7.291927223811334e-09
