Gene = Eip75B
index = 1151
Annotated 5SS: [   186   4275   6460  71789  95334 105315 109482]
Annotated 3SS: [  3841   4421  71699  95188 105075 108472 109646]
SMsplice 5SS: [   215  71789  95334 105315 109482]
SMsplice 3SS: [ 71699  95188 105075 108472 109646]
top_k =  500
Partition function (log Z): -113.70738683862083

Sorted 5' Splice Sites (High to Low Probability):
Position 4275: 0.8047571217145985
Position 31271: 0.6967853087978308
Position 215: 0.6211736751211091
Position 14690: 0.5330388016569059
Position 4701: 0.31195141889626127
Position 186: 0.2679385539910523
Position 6460: 0.2513931432421109
Position 4726: 0.23358372465200847
Position 4676: 0.19855883739527316
Position 2052: 0.08518255831718946
Position 4657: 0.019705309823518757
Position 2046: 0.013447077789965562
Position 768: 0.009156509114954576
Position 4956: 0.008795853621412211
Position 210: 0.008085932955242896
Position 4506: 0.00798598054938938
Position 190: 0.007749696453846217
Position 13824: 0.0077464542110380775
Position 5429: 0.0074570401100620505
Position 76: 0.006782136142997033
Position 4967: 0.006772243673339708
Position 175: 0.006639091943317205
Position 3636: 0.004639437630184503
Position 1477: 0.004415908523951653
Position 13086: 0.0029951171337117043
Position 8326: 0.001788961801369766
Position 257: 0.001501198899050645
Position 12321: 0.001165111667492089
Position 4096: 0.0011332510018202823
Position 1244: 0.0008600005242040057
Position 1439: 0.0007865486711555333
Position 783: 0.0007068730048776336
Position 718: 0.0006658741418506459
Position 8190: 0.0006241394061476002
Position 3928: 0.0006066414144416621
Position 86: 0.0004908848812462495
Position 684: 0.00049012095317642
Position 322: 0.00048779648928438853
Position 1227: 0.0003320377614494839
Position 1248: 0.00032294899386058713
Position 172: 0.00031817709213352395
Position 147: 0.0002916856266629959
Position 1468: 0.0002687293091548906
Position 4693: 0.00024292089306234143
Position 5346: 0.0002095303114636001
Position 2998: 0.00020115715338898656
Position 1418: 0.0001747751742123851
Position 926: 0.00016870022095738808
Position 1612: 0.00015072468880771166
Position 90: 0.00012314195459827134
Position 5763: 0.00011492027964310898
Position 379: 8.918636858378416e-05
Position 903: 8.006041065397082e-05
Position 1497: 7.812641863889009e-05
Position 1242: 7.648394673670783e-05
Position 2914: 6.974503517354241e-05
Position 304: 5.8915061128483786e-05
Position 1435: 5.8084674679568305e-05
Position 1432: 5.500916421921413e-05
Position 162: 4.6933494711532786e-05
Position 570: 4.505051527441316e-05
Position 1274: 4.3911986668792e-05
Position 402: 3.556844476917154e-05
Position 280: 2.7402192167174967e-05
Position 1416: 1.6647287562949664e-05
Position 1216: 1.2965633486830062e-05
Position 863: 1.1577626220711038e-05
Position 835: 1.0243169371360053e-05
Position 1389: 6.343013564619221e-06
Position 381: 2.6842967348462758e-06
Position 394: 1.979707234620227e-06
Position 60: 1.2671446115280527e-06
Position 155: 8.407555094368644e-07
Position 4617: 4.896982943627581e-07
Position 16: 3.806420974241787e-07
Position 339: 1.1737282236290595e-07
Position 224: 1.0975956598082242e-07
Position 213: 7.663491351087351e-08
Position 415: 7.470269118184853e-08
Position 26: 5.7107594185863606e-08
Position 219: 3.264152291901779e-08
Position 463: 2.7839375061781662e-08
Position 412: 2.5867941587347387e-08
Position 21: 2.3508457252214973e-08
Position 33: 1.6731351371495656e-08
Position 761: 1.6617455322927687e-08
Position 634: 9.054719358808868e-09
Position 396: 6.177708834527797e-09
Position 10: 5.124420426066116e-09
Position 226: 1.3883637092120887e-09
Position 15142: 8.217070373264206e-10
Position 15040: 6.6271617690438e-10
Position 727: 4.70469420141527e-10
Position 16286: 2.7508850548136125e-10
Position 657: 1.5671464918487997e-10
Position 15433: 1.1951053410861243e-10
Position 583: 4.9645799918743725e-11
Position 608: 4.363437693756754e-11
Position 553: 3.881867458753975e-11
Position 4600: 1.5354680619356522e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 30985: 0.9999762915833428
Position 4421: 0.8681154981370067
Position 14512: 0.5330388088176344
Position 31499: 0.4912433326852541
Position 3841: 0.4860321297310578
Position 31687: 0.20554197611258107
Position 3325: 0.05701313431957159
Position 2779: 0.05553929238875262
Position 2887: 0.054077789802881276
Position 4405: 0.047617023329749986
Position 6086: 0.04062807225998443
Position 2824: 0.030424576385837857
Position 3210: 0.024090169816728173
Position 4757: 0.021688700784272437
Position 5600: 0.018829259012686804
Position 2713: 0.018550493331208683
Position 1726: 0.014616777611517239
Position 4238: 0.013737886275357979
Position 5099: 0.01372735123864685
Position 1839: 0.010793033179253536
Position 3240: 0.009890625548410113
Position 5126: 0.00971362341313786
Position 2319: 0.009413273030647745
Position 1342: 0.007792560962508546
Position 3612: 0.006606442792062077
Position 2904: 0.006063716746699509
Position 2221: 0.005929018885866485
Position 4875: 0.004714200769207063
Position 4767: 0.004674638494926059
Position 3907: 0.004593796060522388
Position 2383: 0.0044440008481586
Position 13496: 0.004299013192907117
Position 3052: 0.004236669262276327
Position 5033: 0.004151759340997095
Position 1690: 0.0038650751687292133
Position 3426: 0.003861526140042571
Position 13508: 0.0034474410314461103
Position 4808: 0.003353649778574927
Position 3119: 0.0033461276088246296
Position 5427: 0.0032465648562364185
Position 5376: 0.002990567290849984
Position 2193: 0.002960669072960776
Position 4364: 0.0024176742937404264
Position 8018: 0.002176291788243153
Position 2728: 0.001927556724899653
Position 487: 0.0016889941967021638
Position 12370: 0.0016878845536528564
Position 3351: 0.0013817294609713077
Position 12617: 0.0013072326008138123
Position 2103: 0.0012078267558090843
Position 2542: 0.0010166364597266088
Position 137: 0.0008160715483487873
Position 900: 0.000756411353069413
Position 11998: 0.0007111376034217516
Position 440: 0.000530276190057866
Position 11146: 0.00045397407456312385
Position 1789: 0.000446581224585659
Position 1066: 0.0003729015951995442
Position 1941: 0.0003652334718077293
Position 457: 0.0003243840524434986
Position 1141: 0.00025676579338720554
Position 1658: 0.0002511789934270268
Position 4560: 0.00025052442496045855
Position 7784: 0.0002368094199457052
Position 558: 0.0002219045378291203
Position 922: 0.00013490926658435637
Position 1362: 0.0001305681089702786
Position 707: 0.00012713514191095175
Position 1219: 0.00012614089272547564
Position 5821: 0.00011492027964310974
Position 5567: 0.00011233857103575195
Position 1435: 0.00010702765485810892
Position 4840: 0.00010584550878070658
Position 299: 0.00010287602089161625
Position 782: 0.0001020940333561689
Position 4730: 9.908771516709062e-05
Position 4347: 8.744378397902915e-05
Position 1092: 8.593413585076554e-05
Position 1583: 8.00334598365983e-05
Position 826: 7.598143131730719e-05
Position 830: 7.534427372621994e-05
Position 4454: 6.518113392096777e-05
Position 1381: 6.272442677989608e-05
Position 985: 5.961086755888633e-05
Position 2041: 4.0875102945770904e-05
Position 2342: 4.0227567378821605e-05
Position 4624: 2.5169407444077273e-05
Position 25522: 2.369004168734382e-05
Position 357: 1.8169708287330088e-05
Position 1388: 1.7758290014147837e-05
Position 1540: 1.7701320501728834e-05
Position 717: 1.4150829646383352e-05
Position 737: 1.3769762123342028e-05
Position 4566: 1.1358133890690295e-05
Position 402: 9.19433613488016e-06
Position 336: 6.592598391920243e-06
Position 4600: 6.0334249649014015e-06
Position 4668: 5.051858823559842e-06
Position 1197: 4.1890935984566136e-06
Position 2015: 1.0260929868181978e-06
