Gene = Cnot4
index = 1083
Annotated 5SS: [ 267 1504 1677 1878 2034 2820 2997 3964 4154 4283 4556 4879 5026 5152
 5618 5847]
Annotated 3SS: [1318 1562 1727 1937 2600 2878 3051 4018 4246 4360 4617 4945 5087 5209
 5690 5914]
SMsplice 5SS: [ 267 1504 1677 1878 2025 2820 2997 3964 4154 4556 4879 5026 5152 5618
 5847]
SMsplice 3SS: [1318 1562 1727 1937 2319 2878 3051 4018 4360 4617 4945 5087 5209 5690
 5914]
top_k =  500
Partition function (log Z): 40.73858990297739

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9975137158986799
Position 5618: 0.9953298280852882
Position 2820: 0.9950344969429169
Position 1677: 0.994715557752211
Position 1878: 0.9820970759391564
Position 4556: 0.9790255398529019
Position 3964: 0.9639072337897387
Position 1504: 0.9552158790003865
Position 4879: 0.829374643043266
Position 4154: 0.8226516078149724
Position 5152: 0.8187707846628584
Position 5026: 0.7561959948455362
Position 2025: 0.7008698773348382
Position 267: 0.6347721186092032
Position 2997: 0.38516113807604757
Position 2973: 0.33876610926767997
Position 2235: 0.2717796960780312
Position 2961: 0.19700113257034704
Position 4283: 0.19409889456326276
Position 6115: 0.12892637619453012
Position 5013: 0.12850836151917736
Position 2966: 0.06573248373014877
Position 1110: 0.05598552673805659
Position 479: 0.05319358415218514
Position 5998: 0.05025860366174429
Position 423: 0.04324549948346298
Position 932: 0.038243308929326265
Position 3124: 0.03373719213460576
Position 447: 0.030052830490426955
Position 714: 0.02721854275272834
Position 759: 0.025579889220902888
Position 565: 0.02101444924136837
Position 4560: 0.02073808061922001
Position 2618: 0.0157112337218617
Position 3957: 0.014134973478116264
Position 253: 0.013738012221320551
Position 3220: 0.01190777459348594
Position 1059: 0.011474225899981613
Position 3517: 0.010929370233489739
Position 1179: 0.010722993574429936
Position 271: 0.01018566512428144
Position 2034: 0.009622892335969132
Position 1101: 0.0093353245736069
Position 206: 0.00826726218052044
Position 1012: 0.005743935078404148
Position 1039: 0.005433430172263406
Position 1963: 0.005253841080506368
Position 3694: 0.0042420294620424594
Position 511: 0.004181609492100779
Position 134: 0.0037138570078008
Position 291: 0.003196046318771984
Position 936: 0.0031320879987913083
Position 457: 0.002990889713903155
Position 5622: 0.002764875029795123
Position 623: 0.002757812566430641
Position 4307: 0.002664085594756024
Position 2523: 0.0024929568514339643
Position 706: 0.00249114474498165
Position 894: 0.0023924335633399105
Position 1487: 0.0023281421816359737
Position 717: 0.002221640071446256
Position 3969: 0.00207654243603354
Position 1001: 0.002039741054283612
Position 3576: 0.0018923490646852157
Position 244: 0.0018688622970740281
Position 2552: 0.001622031486992436
Position 246: 0.0015979920241887434
Position 6010: 0.001569632316472926
Position 737: 0.0015480893121736564
Position 483: 0.0015174822382334361
Position 2113: 0.0015079785301160985
Position 1445: 0.001470769428523707
Position 618: 0.0014441802276914193
Position 588: 0.001311710564728005
Position 1462: 0.0012685937573111206
Position 265: 0.0011665485653690505
Position 5266: 0.0009853024820856377
Position 2262: 0.0009496222796601117
Position 644: 0.0009471631099325585
Position 2009: 0.0009461532992823413
Position 3768: 0.0009350787485668179
Position 1141: 0.0008914315125886328
Position 4289: 0.0008064623252008637
Position 490: 0.0006680079017284303
Position 1042: 0.0006324675340232126
Position 374: 0.0006165403274093824
Position 5851: 0.0006123216219988036
Position 251: 0.0005414595690551784
Position 5746: 0.0004979634333541237
Position 477: 0.000475267884994891
Position 3642: 0.0004146040210330125
Position 3550: 0.0003618785073129286
Position 6089: 0.00035638897615339365
Position 122: 0.00033242626423922515
Position 2484: 0.00031313628521216816
Position 3211: 0.00030972637043599034
Position 1133: 0.0003072709713478855
Position 31: 0.0002976598958250635
Position 2538: 0.00025298510276297224
Position 5575: 0.00023618735278017354
Position 973: 0.00023394954269855624
Position 2439: 0.0002055750043305704
Position 2827: 0.0002044368496393196
Position 2031: 0.0001980430088021565
Position 6027: 0.00019764790251333844
Position 819: 0.00017136457119888896
Position 6049: 0.00016959696701137928
Position 4744: 0.0001616614594769163
Position 5844: 0.00014561880444184875
Position 6041: 0.00013631075355668575
Position 1838: 0.0001346347468489915
Position 3712: 0.00013389520913113375
Position 2466: 0.00013209161680333847
Position 5579: 0.00011679993276238615
Position 2173: 0.00011165819693542202
Position 5841: 0.00010490569039580526
Position 4214: 9.919998287509395e-05
Position 5282: 9.856143168289544e-05
Position 3100: 9.655459299577431e-05
Position 2268: 7.57213279881288e-05
Position 3534: 7.488023868158909e-05
Position 3891: 7.455138755074395e-05
Position 815: 7.452557480526328e-05
Position 2667: 7.257703210269035e-05
Position 5420: 7.040297198765866e-05
Position 4158: 6.834275189699997e-05
Position 2824: 6.786440979974649e-05
Position 4869: 5.890331514803354e-05
Position 2248: 5.7403220986413114e-05
Position 1882: 4.842224595956285e-05
Position 4804: 4.838691358444236e-05
Position 3349: 4.718719335301075e-05
Position 4827: 4.658534218656338e-05
Position 3162: 4.360493028528349e-05
Position 1812: 4.331344850431605e-05
Position 4147: 4.003913246254345e-05
Position 2116: 3.6933370612863315e-05
Position 1631: 3.496876451224753e-05
Position 2531: 3.238023630893726e-05
Position 1845: 3.040649792262778e-05
Position 817: 3.0193452560244647e-05
Position 38: 2.56226833108784e-05
Position 2222: 2.4694745053387564e-05
Position 4544: 2.0516166565480207e-05
Position 2094: 1.854807519277805e-05
Position 2002: 1.8210663750983098e-05
Position 3934: 1.7040236334448217e-05
Position 6235: 1.6335156768853618e-05
Position 6081: 1.596658150194031e-05
Position 823: 1.574496812987252e-05
Position 2171: 1.4833405740063651e-05
Position 3909: 1.4273961720010015e-05
Position 5220: 1.3445832602074571e-05
Position 53: 1.2476647702453904e-05
Position 4600: 1.234840518122158e-05
Position 1684: 1.1957395383339844e-05
Position 5703: 1.146662792771402e-05
Position 4724: 1.1172188614567635e-05
Position 5: 1.086622736612818e-05
Position 3115: 1.0772548276068856e-05
Position 1986: 9.556600416339852e-06
Position 5963: 9.546169481691312e-06
