Gene = BicD
index = 50
Annotated 5SS: [ 1119  9026  9228 10184 10478 10787 11048]
Annotated 3SS: [ 8659  9089  9332 10259 10531 10872 11371]
SMsplice 5SS: [ 1119  9026  9228 10184 10478 10787 11048]
SMsplice 3SS: [ 8659  9089  9332 10259 10531 10872 11371]
top_k =  500
Partition function (log Z): 17.388166520857705

Sorted 5' Splice Sites (High to Low Probability):
Position 9228: 0.9993061960295189
Position 1119: 0.9981875434249162
Position 10787: 0.9979163393481435
Position 10478: 0.9945236677091723
Position 9026: 0.9872234917680075
Position 11048: 0.8900022292663753
Position 10188: 0.6887502563314404
Position 634: 0.367912835550492
Position 12259: 0.2546853451382465
Position 12263: 0.24341393135989695
Position 9469: 0.2133971373842621
Position 12088: 0.12677977152582776
Position 11747: 0.11248270511645725
Position 390: 0.08040879465416398
Position 11322: 0.06858387764000881
Position 2381: 0.058370420592924
Position 501: 0.03975602501393111
Position 8567: 0.03901644808116811
Position 9616: 0.03636817968834281
Position 2220: 0.0341486391313807
Position 11470: 0.03219767037141238
Position 585: 0.027133660898705312
Position 6684: 0.02591318709662962
Position 9951: 0.01565873893363457
Position 9836: 0.01267362104264825
Position 394: 0.012072971203256472
Position 396: 0.01199958410703672
Position 11509: 0.011619856886680187
Position 4836: 0.010990166511428727
Position 12648: 0.010839876951816358
Position 11091: 0.01065255981354658
Position 11185: 0.009732948135177066
Position 6680: 0.008787012179405262
Position 9388: 0.008782082824629332
Position 7125: 0.008697237077539595
Position 370: 0.008451542430400336
Position 12044: 0.006491053137856721
Position 50: 0.0049962403411872094
Position 11990: 0.0047812998272245616
Position 6705: 0.004671701988452785
Position 2678: 0.004653666872887987
Position 11276: 0.004375700790439014
Position 211: 0.004020540825861321
Position 2203: 0.0038456744153507706
Position 2322: 0.00381966775016156
Position 392: 0.0037484109825419703
Position 11072: 0.0036636223844111735
Position 10377: 0.0035985283227164874
Position 3459: 0.00351188173460103
Position 2682: 0.002001104015708765
Position 12092: 0.0019941962365406943
Position 374: 0.0019154702465716677
Position 2397: 0.001896226835722572
Position 683: 0.0018604417000616872
Position 11052: 0.0016602064566286193
Position 696: 0.00152496528666098
Position 6992: 0.0015031951739066908
Position 9824: 0.0014547308138423303
Position 11273: 0.001289073826921877
Position 9547: 0.0012084258332134736
Position 10695: 0.0011487810273519514
Position 8946: 0.001101016432397567
Position 2650: 0.0010668406899598326
Position 270: 0.0010241895266644141
Position 11609: 0.0009376473144962497
Position 6671: 0.0008298467425599476
Position 9047: 0.0008003963807121609
Position 629: 0.0007646896385990686
Position 426: 0.000747188434454217
Position 457: 0.0007163709122965136
Position 9002: 0.0006767358848197788
Position 11659: 0.0006575083294281187
Position 11094: 0.0006555815834000966
Position 822: 0.0006270957449721356
Position 640: 0.000580140191083406
Position 382: 0.0005332651684199006
Position 400: 0.0005246637828426284
Position 10742: 0.0005070385959154106
Position 10390: 0.00046237387435373365
Position 10791: 0.00044147114781155073
Position 9784: 0.0004326239078993597
Position 12216: 0.0003979336645561056
Position 6014: 0.0003851794066776869
Position 398: 0.00037513309887063687
Position 10152: 0.0003073024472694862
Position 9848: 0.00029731001362202046
Position 196: 0.0002785540828001035
Position 272: 0.00027562189442068653
Position 10072: 0.0002729625514773332
Position 301: 0.00025037024000567736
Position 638: 0.00024160990184191782
Position 1792: 0.00018901854643113404
Position 9496: 0.0001802758614194804
Position 9103: 0.00016610677727614952
Position 11062: 0.00015509315002054823
Position 1653: 0.0001302019592302627
Position 11065: 0.00012950209229981594
Position 368: 0.00011353031042941769
Position 10054: 0.00011200164806142752
Position 645: 0.00010458088452063023
Position 10602: 0.00010370625434261682
Position 8911: 0.00010051945401134694
Position 10805: 9.47296051822772e-05
Position 9992: 8.617085605180953e-05
Position 10469: 8.429097008056545e-05
Position 10669: 8.428524925927932e-05
Position 10407: 8.406484378809865e-05
Position 9159: 7.742103777559511e-05
Position 10907: 7.668434406702338e-05
Position 1414: 6.948547722883231e-05
Position 632: 6.843265934633274e-05
Position 12057: 6.717224474339866e-05
Position 827: 5.5091707719293994e-05
Position 9762: 5.402264333855587e-05
Position 10109: 5.219650903304193e-05
Position 2410: 5.013414535054258e-05
Position 5939: 4.6958180821118244e-05
Position 9671: 4.543020276121956e-05
Position 70: 3.860954988697122e-05
Position 10232: 3.740846610690159e-05
Position 443: 3.6325219972130885e-05
Position 624: 3.560308230482878e-05
Position 10080: 3.179527469459657e-05
Position 161: 3.107695638943402e-05
Position 10350: 3.046070745864595e-05
Position 10482: 2.993509811442183e-05
Position 3344: 2.9115092704262088e-05
Position 9288: 2.791108197778289e-05
Position 10543: 2.7140755811232215e-05
Position 277: 2.2529579430912936e-05
Position 9340: 2.0420892153891014e-05
Position 10485: 1.6434370260585855e-05
Position 351: 1.4659696114984686e-05
Position 1645: 1.4309554231262035e-05
Position 10819: 1.3846688410445772e-05
Position 2448: 1.3233024600978186e-05
Position 10920: 1.2634429998798513e-05
Position 10639: 1.2321290888603882e-05
Position 10606: 1.1594020138999512e-05
Position 2351: 9.077119731430797e-06
Position 1423: 9.040756469938927e-06
Position 6011: 8.935522061435374e-06
Position 1510: 8.814538269234593e-06
Position 10647: 8.766503398758939e-06
Position 1761: 7.018502107322515e-06
Position 335: 6.595624016399668e-06
Position 505: 6.192706245525335e-06
Position 9661: 6.08229157699858e-06
Position 10423: 6.047177037043924e-06
Position 1700: 5.280850670599044e-06
Position 10717: 5.228860421519267e-06
Position 10394: 5.132214370897032e-06
Position 11672: 4.561753998982607e-06
Position 1744: 4.315923985718404e-06
Position 10595: 3.7455574510758875e-06
Position 10381: 3.033591280024941e-06
Position 25: 2.9121422509417327e-06
Position 11663: 2.874330942212293e-06
Position 10689: 2.834927477102235e-06
Position 9: 2.7622203837457637e-06
Position 9138: 1.9384686068895663e-06
Position 1428: 1.5705833316254303e-06
Position 1763: 1.5528718885625032e-06
Position 193: 1.4574249408701365e-06
Position 328: 1.4408191293306237e-06
Position 1704: 1.2415505839143654e-06
Position 1497: 1.2217482679416854e-06
Position 289: 1.0827133228620117e-06
Position 11737: 7.544852641702533e-07
Position 11638: 5.025572575812119e-07
Position 1562: 4.3142604059744974e-07
Position 10582: 3.7725979745883217e-07
Position 146: 3.7003443264667553e-07
Position 9334: 3.018385884513728e-07
Position 10587: 2.2229695505737827e-07
Position 10731: 2.1116661464041647e-07
Position 1172: 9.654161078187277e-08
Position 11667: 9.568481387297308e-08
Position 1123: 7.303696223174188e-08
Position 11199: 6.44387810752069e-08
Position 9398: 2.6465164917481176e-08
Position 1164: 8.053115443023448e-09
Position 1541: 3.831594423822657e-09
Position 1527: 3.3049131559574314e-09
Position 557: 2.2162774951478517e-09
Position 1058: 1.0947912314213593e-09
Position 10333: 9.941172735564383e-10
Position 1502: 1.6172261539375555e-10
Position 954: 7.928702973654667e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10531: 0.9969470707698378
Position 9089: 0.9932661708113449
Position 10872: 0.9900463497212993
Position 10259: 0.9745766431442291
Position 8659: 0.9192931696961295
Position 11371: 0.8981864677764926
Position 9332: 0.8066759228198102
Position 12501: 0.5269705554563282
Position 758: 0.2221150765236217
Position 12149: 0.15394511401883684
Position 9298: 0.15115446416947959
Position 769: 0.09808783489042087
Position 898: 0.09509068170099647
Position 496: 0.0780788215567322
Position 12316: 0.07379858518876287
Position 2114: 0.07066395433060794
Position 8686: 0.07028713327980625
Position 8392: 0.04580677562015591
Position 6554: 0.035848976578503264
Position 11171: 0.033690698193477406
Position 696: 0.03136571831038049
Position 870: 0.029787905820651973
Position 2154: 0.025301268589328803
Position 11131: 0.01825406486898792
Position 11803: 0.014677204782110709
Position 11826: 0.013630263506928733
Position 12110: 0.013293174305372614
Position 11543: 0.013037993304892694
Position 10290: 0.012586911212240079
Position 12709: 0.009677856929915858
Position 9905: 0.008637557057532764
Position 4754: 0.008354208178761216
Position 13186: 0.007995925787088597
Position 12056: 0.007560541794966455
Position 9646: 0.006922985441098014
Position 12541: 0.006430456468363711
Position 11986: 0.006169799165001574
Position 6205: 0.005229166155455178
Position 6821: 0.0051809871705057065
Position 9365: 0.005096514303238322
Position 1667: 0.004522837597989872
Position 450: 0.004333049394311166
Position 12103: 0.004193319309676194
Position 2485: 0.0040984462244141664
Position 819: 0.0033677991928992195
Position 2043: 0.0032426780595110364
Position 10007: 0.0029521090196503253
Position 774: 0.0028499472599546136
Position 6879: 0.0023073636488710764
Position 9584: 0.0023058112137996343
Position 11868: 0.0023015021832102395
Position 9409: 0.0021916385493235225
Position 9992: 0.0021035496176851
Position 1228: 0.0018508670226903014
Position 114: 0.0016479720343163412
Position 904: 0.0014893579192797322
Position 143: 0.0013293897998880237
Position 5769: 0.001239321205463907
Position 10542: 0.0011676352812626865
Position 1225: 0.0011611393228626794
Position 2538: 0.0010847609480100072
Position 4282: 0.0010261295455170016
Position 9362: 0.0009834364695068317
