Gene = Est-Q
index = 1156
Annotated 5SS: [ 302  889 1695 1943]
Annotated 3SS: [ 744 1042 1751 2000]
SMsplice 5SS: [ 302  889 1695 1943]
SMsplice 3SS: [ 744 1042 1751 2000]
top_k =  500
Partition function (log Z): 3.206111329605467

Sorted 5' Splice Sites (High to Low Probability):
Position 1695: 0.9926671480896839
Position 1943: 0.9908873953037786
Position 889: 0.9166956002361267
Position 302: 0.8427714495006946
Position 2467: 0.33873068583896
Position 629: 0.14461887854348002
Position 623: 0.12776874769627977
Position 456: 0.06636975674035607
Position 1485: 0.016733118023742895
Position 874: 0.012101432337602734
Position 2031: 0.011860397082061524
Position 505: 0.009272456758796708
Position 2465: 0.009034925858398464
Position 517: 0.008721537280618474
Position 346: 0.0068273929252396
Position 1787: 0.006712611382906604
Position 540: 0.006272399170105996
Position 1401: 0.006113204900295369
Position 320: 0.005432711724033904
Position 167: 0.004829795533664386
Position 200: 0.0029819260876420735
Position 39: 0.002743909661103861
Position 614: 0.0020658237990688532
Position 870: 0.0017636081812787542
Position 811: 0.0015097486397042887
Position 620: 0.001484146792595596
Position 181: 0.0013582129335484876
Position 1821: 0.0013339533647068517
Position 700: 0.0013069828183726198
Position 1007: 0.0010388342688001965
Position 2278: 0.001013844024641366
Position 566: 0.0007147586727389056
Position 603: 0.0005872172454506308
Position 294: 0.0005644725339285364
Position 1835: 0.0005273636046512599
Position 359: 0.0004905592201270257
Position 1614: 0.00045911239489531704
Position 65: 0.00041000263497750994
Position 86: 0.0003360151898313551
Position 141: 0.00031366823691711453
Position 830: 0.00028747921224476787
Position 59: 0.0002870620169485706
Position 397: 0.0002789319286869331
Position 2317: 0.00025864672328377913
Position 1699: 0.00023809527111918715
Position 1256: 0.00023373076331852143
Position 435: 0.00023114208203047783
Position 698: 0.0002295558343702341
Position 1677: 0.00020767022274931476
Position 2099: 0.00018300831702557218
Position 837: 0.00017291042952110496
Position 2247: 0.0001687637913795397
Position 2477: 0.00014163121638125127
Position 1947: 0.00012656585878934045
Position 250: 0.0001227174852074341
Position 906: 0.00010894473412185698
Position 559: 0.00010844231245006971
Position 173: 0.00010383305819114282
Position 990: 9.090075905485093e-05
Position 151: 8.63853102672187e-05
Position 1933: 7.76335220097794e-05
Position 2253: 7.590935243166902e-05
Position 116: 7.572976427604858e-05
Position 1622: 7.404760912858713e-05
Position 318: 6.903393891729892e-05
Position 471: 6.463296198499083e-05
Position 2429: 6.456367498744986e-05
Position 953: 6.35463368359821e-05
Position 79: 5.99466983147635e-05
Position 1802: 5.0394430491894864e-05
Position 2305: 4.865678021793459e-05
Position 1806: 4.275137170596363e-05
Position 34: 3.6905093418626506e-05
Position 2343: 3.2496514984747726e-05
Position 987: 3.0303649020688776e-05
Position 445: 2.8124727322267616e-05
Position 1917: 2.6971391843042795e-05
Position 893: 2.3309526589485406e-05
Position 903: 1.970993228077755e-05
Position 998: 1.8113692399124643e-05
Position 1876: 1.760661991694157e-05
Position 25: 1.3935836362697876e-05
Position 1685: 1.3321645901400104e-05
Position 1986: 1.2890471541819809e-05
Position 48: 1.1422084967642587e-05
Position 1927: 1.1119816481833166e-05
Position 2321: 8.714840756004755e-06
Position 482: 8.661325923489063e-06
Position 2314: 8.258845546958887e-06
Position 2024: 6.890558164338831e-06
Position 2296: 4.343181741662208e-06
Position 401: 3.249080263987314e-06
Position 1778: 2.5664659305948282e-06
