Gene = Drep4
index = 1138
Annotated 5SS: [293 768]
Annotated 3SS: [643 821]
SMsplice 5SS: [293 768]
SMsplice 3SS: [643 821]
top_k =  500
Partition function (log Z): -2.273675690407498

Sorted 5' Splice Sites (High to Low Probability):
Position 768: 0.9963947562707055
Position 293: 0.9257524074764598
Position 1814: 0.2808424929355278
Position 1325: 0.2724401168135091
Position 1574: 0.17140420687830574
Position 2018: 0.052807024032951726
Position 2028: 0.03609048906986487
Position 448: 0.011217961422739647
Position 381: 0.01100519737039159
Position 1818: 0.010556081675855583
Position 1395: 0.009793336516514295
Position 152: 0.008531876093352287
Position 2230: 0.007604693763433185
Position 1160: 0.00461915525910841
Position 206: 0.004111703727582438
Position 585: 0.00358802690523423
Position 476: 0.003577675074138166
Position 1790: 0.002130111503932567
Position 419: 0.0015652877014384794
Position 872: 0.0013691301677099044
Position 2242: 0.001368515324734903
Position 937: 0.001121137735207228
Position 1132: 0.0010459688718108496
Position 1336: 0.0009961769161644378
Position 536: 0.0008461250067752056
Position 1203: 0.0008080657289556402
Position 183: 0.0007271946591994805
Position 471: 0.000650401112642428
Position 1080: 0.0006121934137124468
Position 1856: 0.0005959968104494373
Position 1616: 0.00040966701631928973
Position 1476: 0.0003914409721264112
Position 1015: 0.00037115279236014194
Position 1082: 0.0003093217959326754
Position 1499: 0.0002147581602402853
Position 1183: 0.00020458273627294422
Position 1369: 0.00013016477950545158
Position 1619: 0.0001239023127400069
Position 1465: 0.00010218837842201412
Position 423: 9.00184941728368e-05
Position 1639: 8.258680279304647e-05
Position 916: 7.988740161520405e-05
Position 353: 6.955562557678737e-05
Position 1012: 6.80901895459634e-05
Position 286: 6.269768709901244e-05
Position 1596: 5.983090597636301e-05
Position 1007: 5.9828703766162585e-05
Position 324: 5.834950039103767e-05
Position 1594: 4.460704041667173e-05
Position 1225: 2.1182231766945193e-05
Position 755: 2.079059413658609e-05
Position 28: 1.8273033575965914e-05
Position 368: 1.7017491596457504e-05
Position 140: 1.644095162362909e-05
Position 601: 1.5478127234439276e-05
Position 1797: 1.5209437164547927e-05
Position 492: 1.4261832138736164e-05
Position 835: 1.2120654460122732e-05
Position 408: 1.1300032556667394e-05
Position 2036: 9.241719815910541e-06
Position 1068: 4.886840811687909e-06
Position 1381: 4.456129291907389e-06
Position 503: 2.929589082715011e-06
Position 1172: 2.8119451446158302e-06
Position 739: 2.051185023083854e-06
Position 195: 9.332487447988362e-07
Position 778: 7.458720056592252e-07
Position 398: 4.5426754079919504e-07
Position 661: 4.266752858544447e-07
Position 466: 3.7326180226475277e-07
Position 737: 2.9692758373884854e-07
Position 82: 3.653195029622748e-09
Position 730: 1.9538925566099206e-09
Position 810: 9.038732950236891e-10
Position 686: 2.3156945089884993e-10
Position 700: 1.4187237390427557e-10
Position 688: 1.29970385323732e-10
Position 624: 9.222442656298361e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 821: 0.9111084057371504
Position 643: 0.7033298154392122
Position 1498: 0.2568132487657387
Position 356: 0.2490360112822446
Position 1925: 0.20618538583954757
Position 2080: 0.09854003006977106
Position 1666: 0.08608159901353807
Position 2132: 0.06616693943282653
Position 1649: 0.05294489778939053
Position 904: 0.04433133424059263
Position 871: 0.023784865435741476
Position 1679: 0.017937151964509204
Position 2524: 0.012955325625112216
Position 1411: 0.011612257368217612
Position 2164: 0.01130812897567757
Position 2283: 0.011086978610099406
Position 1702: 0.00937470525666263
Position 448: 0.006238962664340535
Position 844: 0.005099104120616061
Position 1588: 0.004669964893222297
Position 1933: 0.004395143618340828
Position 2292: 0.004240987733545762
Position 2103: 0.00409083085576011
Position 205: 0.003632119558188936
Position 2161: 0.0024596746748544083
Position 392: 0.0023418748628282805
Position 1631: 0.0021697883982820343
Position 2017: 0.0019687290008616244
Position 551: 0.0013783449074869756
Position 2242: 0.001370656592088626
Position 2178: 0.0011003252258274952
Position 529: 0.0010116878896380796
Position 2328: 0.0009075152200330367
Position 476: 0.0008672810163897371
Position 479: 0.0007952651558804024
Position 1708: 0.0007330620622093488
Position 2134: 0.0005873193881754555
Position 955: 0.000572948421455814
Position 1243: 0.0005366718808934249
Position 1267: 0.0005103466379094689
Position 724: 0.00043062495570898916
Position 2482: 0.00039423693828838477
Position 1264: 0.0002479704541691197
Position 1639: 0.0002448704791697212
Position 606: 0.0002156127471540197
Position 841: 0.0001653303453617554
Position 835: 0.00014981779676140843
Position 408: 0.00014322930216805946
Position 531: 0.00012191023434108742
Position 1183: 9.407120493809453e-05
Position 1450: 9.054983703164705e-05
Position 1249: 8.507226475937996e-05
Position 269: 7.60402122131007e-05
Position 1437: 7.124065815077551e-05
Position 564: 6.947706888959718e-05
Position 975: 5.9815389527871346e-05
Position 1612: 5.7123494197532745e-05
Position 952: 5.523681774741792e-05
Position 368: 3.927280589508424e-05
Position 700: 3.051933593396709e-05
Position 1699: 2.370419639015262e-05
Position 1888: 2.123310015240754e-05
Position 711: 1.958549451107039e-05
Position 997: 1.8240335470983232e-05
Position 1075: 1.4456577522070885e-05
Position 220: 1.089152745909655e-05
Position 1447: 1.0835058321578819e-05
Position 1568: 1.0666273903855628e-05
Position 652: 8.422850731842557e-06
Position 990: 6.824569870686525e-06
Position 99: 6.485616220683221e-06
Position 685: 5.954658578592007e-06
Position 1180: 3.771076942044728e-06
Position 916: 3.2868577625937427e-06
Position 310: 2.9113863632269184e-06
Position 102: 2.146824219266101e-06
Position 330: 1.84863259477202e-06
Position 755: 1.6460394572877185e-06
Position 1150: 1.6147273256033355e-06
Position 737: 1.586291899091358e-06
Position 1051: 1.272809889623733e-06
Position 123: 5.398870082175036e-07
Position 171: 5.10735131463008e-07
Position 274: 4.916485113316189e-07
Position 297: 2.9104342145561326e-07
Position 282: 2.0214998048230633e-07
Position 120: 1.9270477133639767e-07
Position 134: 1.2731207792818313e-07
Position 286: 1.0206803160297375e-07
Position 179: 5.546639019930858e-08
Position 979: 5.105529447842202e-08
Position 1102: 5.087434736048511e-08
Position 1048: 5.083888452580349e-08
Position 228: 4.631048370791754e-08
Position 115: 8.301341693680609e-09
Position 148: 6.617056798892826e-09
Position 182: 4.171994341060679e-09
Position 140: 2.258709203776382e-09
Position 245: 2.1962676943193338e-10
Position 127: 1.2737334283703525e-10
Position 71: 2.5375674931667868e-11
Position 156: 1.442615241480356e-16
