Gene = ppk14
index = 1844
Annotated 5SS: [ 200  842 1529]
Annotated 3SS: [ 252  939 1579]
SMsplice 5SS: [200 842]
SMsplice 3SS: [252 939]
top_k =  500
Partition function (log Z): -6.740251137923529

Sorted 5' Splice Sites (High to Low Probability):
Position 842: 0.673852454467147
Position 200: 0.647711190849921
Position 1529: 0.4053325930690053
Position 193: 0.24412033770297537
Position 846: 0.03395029403171635
Position 1173: 0.004990692752477119
Position 325: 0.0036003982411907188
Position 1134: 0.00339897300838845
Position 1516: 0.003314405516834519
Position 161: 0.00172678915279117
Position 834: 0.0015182236005209088
Position 1115: 0.0009244727626620222
Position 451: 0.0008361489057834993
Position 1486: 0.00040559229356644934
Position 1342: 0.00037272542817740864
Position 430: 0.0002829567643928073
Position 516: 0.0002150289674897649
Position 302: 0.0001923289967449154
Position 340: 0.00019080013226425213
Position 852: 0.0001641529816075782
Position 675: 0.00015280773984875906
Position 318: 0.00014637490977617302
Position 1459: 0.0001194541213119099
Position 963: 0.00011909476058011115
Position 398: 9.711487541240921e-05
Position 966: 9.701958407387839e-05
Position 1539: 8.179780592570306e-05
Position 1554: 7.019803917385205e-05
Position 213: 6.080571388341173e-05
Position 395: 4.688325327650112e-05
Position 254: 4.622824809521603e-05
Position 1344: 4.056190696863353e-05
Position 36: 2.8683534039611395e-05
Position 259: 2.6998330293831685e-05
Position 624: 2.574540722793116e-05
Position 1567: 2.4632731885400264e-05
Position 472: 2.220073338633169e-05
Position 602: 1.9796914392389475e-05
Position 81: 1.733950380581682e-05
Position 1449: 1.0840543741483897e-05
Position 33: 1.0484112326313769e-05
Position 1179: 9.382038045706565e-06
Position 1161: 7.073778956152498e-06
Position 353: 5.696283325370884e-06
Position 1552: 4.773352225679301e-06
Position 949: 4.101111316958108e-06
Position 946: 4.005519895600662e-06
Position 961: 3.3852076404240878e-06
Position 616: 2.7498636582031416e-06
Position 661: 2.6073557852723044e-06
Position 562: 1.2206347630710339e-06
Position 522: 8.454934583048022e-07
Position 6: 6.11414816442149e-07
Position 295: 2.332401502216718e-07
Position 971: 5.763925272829813e-08
Position 290: 4.5335102092091005e-08
Position 1015: 2.0956846867141262e-08
Position 985: 3.3624198312384874e-09
Position 714: 4.6525141505932416e-14
Position 613: 2.1386358283318344e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8181416970613641
Position 939: 0.5867720479818719
Position 1579: 0.4288123683726802
Position 306: 0.05175940601073315
Position 1021: 0.04824487573179627
Position 920: 0.03407939232951317
Position 888: 0.019639501759355783
Position 395: 0.007729586611124991
Position 1299: 0.0045645728511734
Position 1628: 0.004001280637202077
Position 522: 0.003300395278061211
Position 254: 0.0025946456680463145
Position 1602: 0.002396566711451245
Position 946: 0.002204271969309799
Position 1329: 0.002013813148452458
Position 1067: 0.0018436074621554824
Position 961: 0.0015875287470950184
Position 1591: 0.0010803871426106194
Position 346: 0.0010636310786363305
Position 998: 0.0010205299319520158
Position 610: 0.0009800832754006702
Position 1248: 0.0008789550440297914
Position 479: 0.000592439192876211
Position 1433: 0.0005817235163046853
Position 1422: 0.0005460787138047041
Position 340: 0.00036805158632031363
Position 1470: 0.0003620508747678181
Position 655: 0.0002906603652162898
Position 1473: 0.0002752652085743337
Position 337: 0.00021953906073158663
Position 1663: 0.00010395531548601113
Position 907: 8.877600642705823e-05
Position 899: 5.8221271757097725e-05
Position 984: 5.339087652108333e-05
Position 902: 5.2489311350344254e-05
Position 1398: 3.945898411859294e-05
Position 730: 2.077694084536216e-05
Position 659: 1.4504614019468515e-05
Position 443: 8.371979253991504e-06
Position 142: 8.124307392464566e-06
Position 1706: 5.653073538213364e-06
Position 415: 5.364546780618738e-06
Position 824: 3.150071318129886e-06
Position 739: 2.112026797049134e-06
Position 130: 1.786798297212792e-06
Position 445: 6.421933515369268e-07
Position 81: 2.4401191836864917e-07
Position 96: 1.5225760259029279e-07
Position 213: 1.2536993362038155e-07
Position 106: 1.092088568274272e-07
Position 59: 7.032594847264112e-08
Position 621: 1.811707500077061e-09
Position 209: 2.669173701051592e-10
Position 108: 9.002859538864405e-11
Position 204: 3.0765496233958387e-14
