Gene = stv
index = 1899
Annotated 5SS: [ 942 4829]
Annotated 3SS: [3494 4893]
SMsplice 5SS: [ 414 4829]
SMsplice 3SS: [3491 4893]
top_k =  500
Partition function (log Z): -2.1327609064672624

Sorted 5' Splice Sites (High to Low Probability):
Position 4829: 0.9961683647526963
Position 414: 0.7384069876146013
Position 3595: 0.5095561868959962
Position 942: 0.3260079550727278
Position 5869: 0.07873564964772037
Position 2335: 0.03150423495202074
Position 745: 0.021402477437887618
Position 4581: 0.019986625395369672
Position 55: 0.012421446428158154
Position 5887: 0.012003430526032716
Position 5358: 0.01195657036663292
Position 2331: 0.009973780681380356
Position 3062: 0.008785190480717818
Position 1885: 0.008508360496433966
Position 801: 0.00685248995468226
Position 1682: 0.00494249484658913
Position 2137: 0.004174153540101266
Position 5004: 0.0035559122020447343
Position 1636: 0.003329894169444749
Position 2547: 0.0024618890402410675
Position 1032: 0.0024484540330431937
Position 1482: 0.0023659207207598616
Position 617: 0.00230405737804704
Position 389: 0.001937330662070654
Position 5370: 0.0018841441519633659
Position 2896: 0.001582630338503992
Position 626: 0.001475862075420321
Position 216: 0.0014434410009839473
Position 2347: 0.0013685245128784705
Position 87: 0.0013191827184766702
Position 1213: 0.0012135395538405002
Position 5564: 0.0011784800976848478
Position 2141: 0.0010076199330642899
Position 1048: 0.0008943344269717222
Position 5876: 0.0006281992591729988
Position 2709: 0.0005027533665319869
Position 25: 0.00048657762183041645
Position 5383: 0.0004829708059145792
Position 5728: 0.00046915574208418085
Position 5203: 0.0004137378275341797
Position 1890: 0.0004065252594668766
Position 2375: 0.00039411904773699113
Position 2326: 0.00039222135595772944
Position 2283: 0.0003489073414522458
Position 5388: 0.0003301469143815427
Position 510: 0.0003224805775577299
Position 1326: 0.0002883931729994063
Position 5364: 0.00026691995035347057
Position 5048: 0.00021121216921052863
Position 797: 0.00018566714408425108
Position 1726: 0.0001806907522060983
Position 909: 0.00016783222556865395
Position 655: 0.00016463188413085345
Position 236: 0.00012647927933954524
Position 4994: 7.373831271385331e-05
Position 1715: 5.4353121012311574e-05
Position 5394: 2.920378005710292e-05
Position 5170: 2.3670821997239463e-05
Position 538: 2.3487035170344194e-05
Position 210: 2.239046794916596e-05
Position 1841: 2.1567014609870407e-05
Position 230: 1.904436232425973e-05
Position 79: 1.8297653592166e-05
Position 5770: 1.589123125336869e-05
Position 1116: 1.559909300178552e-05
Position 527: 1.556334081700972e-05
Position 5642: 1.5554294704150688e-05
Position 224: 1.544887097567738e-05
Position 1164: 1.473829187212692e-05
Position 5549: 1.3860733731653548e-05
Position 5182: 9.633224818302854e-06
Position 238: 7.01923787029516e-06
Position 1217: 6.3959078702450636e-06
Position 37: 5.187905372402888e-06
Position 1297: 5.161340890888022e-06
Position 39: 3.5671470873486662e-06
Position 661: 3.09639431099997e-06
Position 786: 2.8709510989020807e-06
Position 476: 1.682503373173116e-06
Position 1193: 1.3550279820837705e-06
Position 47: 1.191310214417207e-06
Position 254: 8.193414898544795e-07
Position 4047: 6.432945683485258e-07
Position 401: 6.265671633274114e-07
Position 266: 5.224142799308726e-07
Position 513: 5.085152476885886e-07
Position 1273: 3.901278241685091e-07
Position 3724: 3.5936556135490417e-07
Position 1130: 1.7600572424421882e-07
Position 5009: 9.779307914031128e-08
Position 3712: 4.8771738989132615e-08
Position 460: 3.5152493461355094e-08
Position 5381: 3.0966447416621554e-08
Position 404: 2.234390244973467e-08
Position 3823: 1.1745648279362615e-08
Position 3975: 1.1590263205695538e-08
Position 3: 1.147512372088434e-08
Position 3820: 1.0130408088144581e-08
Position 3616: 9.966124516506185e-09
Position 282: 1.0142159444596971e-10
Position 256: 1.2505560066589157e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4893: 0.9993551423140222
Position 3491: 0.7227330323631528
Position 4652: 0.4446291061605041
Position 3494: 0.14637419728756532
Position 5960: 0.09204728656002538
Position 3672: 0.08855115280318317
Position 579: 0.08077810407451225
Position 4661: 0.05467179581692927
Position 1586: 0.02813345268854268
Position 470: 0.025575249107501474
Position 1977: 0.015040791948529858
Position 4616: 0.014496685251731098
Position 3920: 0.011027527041860365
Position 4167: 0.010674268532719291
Position 1380: 0.009277672340231337
Position 3801: 0.007591083198517493
Position 2140: 0.007327626390553818
Position 5438: 0.005699396453838874
Position 2108: 0.0038882938601783423
Position 1980: 0.0038052236848182797
Position 2997: 0.003570334134104677
Position 2648: 0.0032515251929258167
Position 4433: 0.0030759535918655667
Position 4462: 0.0027599655426371775
Position 5748: 0.0026842671539779963
Position 129: 0.0024868276730713565
Position 692: 0.0024776667859438095
Position 5428: 0.0023766397289246627
Position 290: 0.0023373449383828453
Position 1213: 0.0022738918633600025
Position 874: 0.002243582145430479
Position 3791: 0.0021808731240082605
Position 4310: 0.0018354572385775843
Position 4469: 0.0018242371876558713
Position 2699: 0.0017986531114805738
Position 3054: 0.0017227852835053296
Position 5793: 0.0016678167776939372
Position 3817: 0.0016605223946563547
Position 3938: 0.0016132112710245032
Position 609: 0.0014994133630272751
Position 162: 0.0012625055581330278
Position 602: 0.0012273593821062402
Position 4271: 0.0011535078033117884
Position 5065: 0.0011417282048713422
Position 3971: 0.0011407958307439604
Position 676: 0.0011339832655905958
Position 5102: 0.0010533121385615891
Position 3112: 0.0009737867156267038
Position 797: 0.0008950801971035723
Position 1956: 0.000848147395946632
Position 5441: 0.0008404556585511438
Position 5796: 0.0007505882492637805
Position 5617: 0.0007160457983652448
Position 1326: 0.000632558310176996
Position 3248: 0.000590966303451472
Position 4903: 0.0005654277937088043
Position 1524: 0.0005587238462278496
Position 2728: 0.000508886292933114
Position 5681: 0.0005024600724851813
Position 5547: 0.00047998787636081434
Position 445: 0.00047668349342824714
Position 5275: 0.0004745367018957282
Position 2798: 0.0004709771977458164
Position 830: 0.000372439010091703
Position 5401: 0.00034887285155396045
Position 5815: 0.00029747882985824034
Position 2745: 0.0002963792428895444
Position 5600: 0.00027989411213678064
Position 3387: 0.00027900915138538777
Position 1390: 0.0002667796037213326
Position 5552: 0.0002616505482978446
Position 716: 0.00024187387194229555
Position 827: 0.00020781236710769283
Position 5059: 0.00017475122361815197
Position 1147: 0.00017394052862122387
Position 2368: 0.0001698391665339536
Position 5718: 0.00014765303295604024
Position 2331: 0.00014039078300352747
Position 527: 0.00013120460589829885
Position 550: 0.00010562767429928465
Position 513: 8.088143564549639e-05
Position 5658: 7.503291119432797e-05
Position 167: 6.967624650666873e-05
Position 533: 6.805400427970662e-05
Position 2157: 6.524951381283696e-05
Position 5404: 6.367442575838582e-05
Position 2582: 6.341163532201561e-05
Position 5559: 6.208427050830506e-05
Position 1682: 5.938215653390382e-05
Position 878: 5.5270703032673185e-05
Position 5900: 5.0436918326303824e-05
Position 1314: 4.7833868806538696e-05
Position 1330: 4.480784153860304e-05
Position 5675: 4.04556518953198e-05
Position 200: 4.0075355805776726e-05
Position 510: 4.004619844243555e-05
Position 5754: 3.3916682815970275e-05
Position 1252: 2.7688832548919677e-05
Position 5640: 2.2704253385743927e-05
Position 1762: 8.623085644370065e-06
Position 1715: 6.917529948959941e-06
Position 5284: 4.517174063854882e-06
Position 1769: 4.272221511097772e-06
Position 301: 3.2665840507628656e-06
Position 266: 2.8806016740802216e-06
Position 246: 1.9106859664431053e-06
Position 839: 1.877544883492364e-06
Position 1225: 1.7197256722453297e-06
Position 1067: 1.7155225252153198e-06
Position 614: 1.4605093787472147e-06
Position 1295: 1.2753300979584458e-06
Position 250: 1.1692160082814693e-06
Position 210: 1.0387169463928977e-06
Position 1088: 1.029858605812113e-06
Position 929: 9.802609566827314e-07
Position 5182: 6.815134557274243e-07
Position 304: 5.604083151320655e-07
Position 173: 5.556417801688521e-07
Position 5083: 5.242361633001793e-07
Position 1102: 4.6307859427403096e-07
Position 926: 2.721345106139763e-07
Position 538: 2.121893925516839e-07
Position 805: 1.9495630602366545e-07
Position 298: 7.632600050215252e-08
Position 224: 3.336842631683466e-08
Position 310: 2.9074680639839207e-08
Position 216: 6.0371077856142945e-09
Position 175: 5.9688420104045255e-09
Position 313: 4.675458582769751e-09
Position 5251: 4.38236732227422e-09
Position 923: 3.523673720310059e-09
Position 724: 2.5572456308713895e-09
Position 334: 2.522889713016259e-09
Position 340: 2.251746564030423e-09
Position 337: 2.212715380417086e-09
Position 941: 2.0269062551713814e-09
Position 369: 1.851949558288244e-09
Position 386: 1.1134178344829261e-09
Position 1003: 1.0436866525503168e-09
Position 1164: 9.857909855878954e-10
Position 413: 8.784786209140983e-10
Position 319: 7.098760090143312e-10
Position 355: 5.332751166107336e-10
Position 316: 5.322322593307171e-10
Position 331: 4.793205756296442e-10
Position 623: 3.711626274945834e-10
Position 322: 3.548170104274141e-10
Position 183: 3.1149894673691914e-10
Position 254: 4.328562790210718e-11
Position 881: 7.125362664515673e-12
Position 899: 6.623580992767959e-12
Position 343: 2.9630879588977776e-12
Position 79: 2.10918226396543e-12
Position 349: 4.253332040242189e-13
