Gene = BuGZ
index = 57
Annotated 5SS: [ 166  663  981 1703 3212 5784]
Annotated 3SS: [ 354  718 1284 2821 5650 5885]
SMsplice 5SS: [ 663  981 1703 3212 5784]
SMsplice 3SS: [ 718 1284 2821 5650 5885]
top_k =  500
Partition function (log Z): 3.2387666487787428

Sorted 5' Splice Sites (High to Low Probability):
Position 663: 0.9931840267696159
Position 3212: 0.9925200680673928
Position 5784: 0.9699647439502918
Position 981: 0.9529203633243402
Position 1703: 0.8244014316605888
Position 7086: 0.5282580634478793
Position 5212: 0.5084759736989227
Position 2333: 0.2394046290947384
Position 7883: 0.17071584347933744
Position 6892: 0.12737999714130757
Position 5036: 0.12311154282203908
Position 4402: 0.12193397458299904
Position 3435: 0.0930603802191014
Position 1870: 0.08046116448552174
Position 2112: 0.06295769170988373
Position 6282: 0.062419708677582134
Position 4012: 0.058204222427806825
Position 7445: 0.04902773109144723
Position 2431: 0.03274842652256378
Position 8351: 0.0226021040759728
Position 7235: 0.020054649535203
Position 2709: 0.019061826835807746
Position 4370: 0.018645343713712535
Position 5813: 0.018174882894993773
Position 1820: 0.01608485597595339
Position 2033: 0.01455967956782566
Position 6499: 0.01406459007357424
Position 3591: 0.014035982065173279
Position 7481: 0.011858146498527289
Position 366: 0.011199878459333018
Position 269: 0.011153103864143445
Position 2279: 0.010712376664603304
Position 6199: 0.008306768701847865
Position 2451: 0.007246436754170686
Position 6386: 0.006069845657043515
Position 7325: 0.00580997583728485
Position 975: 0.005633699325140575
Position 656: 0.005404847288755517
Position 4861: 0.005272508849296597
Position 482: 0.0049093979809146805
Position 255: 0.004887240098654934
Position 6042: 0.004621764093449573
Position 166: 0.004191190547625541
Position 2783: 0.003910067099489575
Position 2400: 0.0038862605681085263
Position 2586: 0.003324607415703586
Position 828: 0.002879747240116948
Position 287: 0.0026277106270801787
Position 2123: 0.0024350375261648237
Position 3868: 0.0024192346322347495
Position 4139: 0.00236000401185778
Position 4016: 0.002292716074717089
Position 1507: 0.0020835846162545386
Position 2294: 0.002069258081868173
Position 3393: 0.0013520779963633143
Position 2254: 0.0013147475302598454
Position 786: 0.0012700842175850098
Position 48: 0.0010525321421827542
Position 5733: 0.000988229556589547
Position 6166: 0.0008219974066960551
Position 262: 0.0007399258250854541
Position 1254: 0.0006544646948885192
Position 4188: 0.0006452274358665006
Position 1635: 0.0006448068697517605
Position 160: 0.0005627403603177043
Position 2127: 0.0005570554452543814
Position 355: 0.0005127900237348009
Position 1191: 0.00048764811748641174
Position 223: 0.00045287586504328786
Position 4118: 0.0004415044596237386
Position 1120: 0.0003850387457647652
Position 1089: 0.00038375421826396385
Position 2322: 0.0003332315255729364
Position 3095: 0.0003036876269961897
Position 1203: 0.00029695131780688297
Position 2595: 0.0002890243773743898
Position 1111: 0.000280674375780402
Position 2311: 0.00027867164751017165
Position 5966: 0.00019050262831801817
Position 7320: 0.00018800388572482991
Position 6639: 0.0001775176267885222
Position 211: 0.00014898535091059116
Position 667: 0.00014719166004002258
Position 2381: 0.00013997575518074384
Position 1093: 0.00013753282486815625
Position 1719: 0.0001363033414626554
Position 3729: 0.00013241206829035993
Position 1050: 0.00012919951858826343
Position 3238: 0.00012294442497302343
Position 1818: 0.00010150246903659295
Position 91: 9.689067336749499e-05
Position 990: 9.27283295565948e-05
Position 1043: 8.726132238278582e-05
Position 3601: 7.558755770159951e-05
Position 2011: 5.847508616795632e-05
Position 1194: 5.097021558891821e-05
Position 1060: 3.4478047935343673e-05
Position 616: 3.092443807527969e-05
Position 506: 2.536255189488875e-05
Position 442: 2.4608484409214813e-05
Position 497: 1.8814567259617625e-05
Position 445: 1.5116954552505157e-05
Position 609: 1.4765748324421674e-05
Position 597: 1.3191102409255007e-05
Position 641: 1.2605871098368e-05
Position 1171: 1.1725461193877478e-05
Position 60: 1.099587297153646e-05
Position 1284: 9.851013264987288e-06
Position 320: 9.808021105366583e-06
Position 2924: 9.189666477083511e-06
Position 835: 6.624356386926831e-06
Position 1687: 6.021054328239485e-06
Position 370: 5.041944408389419e-06
Position 1734: 4.42777137981876e-06
Position 101: 4.361972821233551e-06
Position 1241: 3.783793027718903e-06
Position 730: 3.23598276416232e-06
Position 681: 2.9498851642356364e-06
Position 23: 2.0016183310311913e-06
Position 392: 1.9668030425805655e-06
Position 1569: 1.2532758827391096e-06
Position 1673: 1.08491283958781e-06
Position 103: 1.0379286593901732e-06
Position 542: 8.916781772516147e-07
Position 686: 5.144578077211453e-07
Position 1707: 4.5545851849368516e-07
Position 728: 1.023950405745834e-07
Position 1464: 1.1778784131841544e-15
Position 1427: 1.1265735858087659e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 718: 0.9949009509450756
Position 2821: 0.9295057097527779
Position 5650: 0.9160432919760801
Position 5885: 0.6386208609720998
Position 1284: 0.3507188598097216
Position 1299: 0.33915331270991284
Position 1988: 0.33116137422643294
Position 8956: 0.2771797138931694
Position 7269: 0.19518362934332162
Position 6728: 0.1887633696954971
Position 3358: 0.16845804958960767
Position 4842: 0.14941030748787712
Position 7306: 0.12907078241980308
Position 4770: 0.12171696195929024
Position 3937: 0.113023756575848
Position 7668: 0.10167300200855373
Position 7506: 0.09217379880361846
Position 1784: 0.08532022556414882
Position 3501: 0.07991877356671591
Position 5902: 0.07868035421614537
Position 1751: 0.07489810210302598
Position 5110: 0.07376153460466645
Position 9235: 0.06186979246294195
Position 3818: 0.05179728418724822
Position 6523: 0.04410139804712847
Position 8004: 0.04295711184259749
Position 5070: 0.03845444841497919
Position 8404: 0.033446212833610565
Position 7391: 0.03015359137188903
Position 4973: 0.029180498179678206
Position 1119: 0.026701312077124686
Position 2227: 0.025126087978436483
Position 3727: 0.024738719319191863
Position 5527: 0.023481573814070036
Position 354: 0.02304020720309573
Position 3782: 0.02260931497728938
Position 4709: 0.02154182293062974
Position 5557: 0.020753746918467292
Position 3823: 0.01947824727375882
Position 5861: 0.017806519819537202
Position 5674: 0.017278900880177167
Position 1036: 0.016978154710528184
Position 6738: 0.014808862227545202
Position 2396: 0.014181462563280277
Position 7546: 0.013799881673667885
Position 1453: 0.013744543551704826
Position 8637: 0.012791204330008738
Position 1191: 0.011995462819808641
Position 1102: 0.010734394202679208
Position 7518: 0.010486727536565217
Position 4173: 0.010112256359708431
Position 481: 0.010032302799363365
Position 1338: 0.008094562464571497
Position 880: 0.007785086249088944
Position 6035: 0.007726367856919072
Position 1222: 0.0075351845378513055
Position 1361: 0.007237290984510052
Position 4199: 0.0072349314598371675
Position 4264: 0.007200293865671556
Position 6448: 0.006978564579263497
Position 1040: 0.006427990614134229
Position 7033: 0.006098858274438678
Position 5936: 0.006040609660168957
Position 2708: 0.00584718559521787
Position 542: 0.005351735561648012
Position 3670: 0.005180471442125996
Position 1916: 0.005080069563524785
Position 3892: 0.004868293110887593
Position 2848: 0.004766563694164631
Position 4860: 0.004574255045888758
Position 6306: 0.0036668980294578815
Position 7398: 0.00355359669408271
Position 5286: 0.0033754533884194204
Position 8074: 0.0030846426859781556
Position 6985: 0.0027681502139210628
Position 1940: 0.0027038152697920156
Position 1235: 0.0017782299495096294
Position 1545: 0.0016688025631296
Position 6621: 0.0015375850670912316
Position 5845: 0.0013967037452568597
Position 3326: 0.001359277135769836
Position 7069: 0.001322825176995108
Position 1350: 0.0013209291389329855
Position 7620: 0.0012440582210621713
Position 439: 0.0012303533747730065
Position 1929: 0.0012040845824577747
Position 2621: 0.0011012060818500792
Position 2332: 0.0008807765458616779
Position 2834: 0.0008381473767648609
Position 101: 0.0008302198298535924
Position 2881: 0.0006415041913267862
Position 1682: 0.0006197179330825859
Position 2684: 0.0006131583238372305
Position 3638: 0.0006050658776094094
Position 442: 0.000549314021251912
Position 6435: 0.0005390306817339765
Position 397: 0.0004991662783235705
Position 835: 0.0004636621263018349
Position 1043: 0.0003446389819766894
Position 3373: 0.00029855550230804687
Position 3145: 0.00029191402672087594
Position 1381: 0.0002841047189736498
Position 3383: 0.00028331538034236396
Position 1438: 0.0002683015471053787
Position 2586: 0.000249241094219122
Position 3265: 0.00017473257374776952
Position 1391: 0.00017004314344385674
Position 3469: 0.0001700318503921855
Position 2660: 0.00016293071945856847
Position 3450: 0.00016073373485428236
Position 2239: 0.00015600064817775818
Position 1456: 0.0001396452959445023
Position 2776: 0.00013603360401343479
Position 3415: 0.0001354458329024416
Position 1502: 0.00013110716822960764
Position 403: 0.00011873387051173944
Position 1199: 9.573134402703355e-05
Position 585: 8.175678695635327e-05
Position 111: 7.999407696189636e-05
Position 2618: 7.695496391950188e-05
Position 406: 5.914028757400181e-05
Position 2461: 5.1747263133107186e-05
Position 2541: 4.805689486904531e-05
Position 2493: 3.877931251679778e-05
Position 272: 3.287288721047673e-05
Position 2854: 3.1938656181890926e-05
Position 120: 2.8236835220528232e-05
Position 2556: 2.7932651967669403e-05
Position 1638: 2.72404653399691e-05
Position 385: 2.6677235376654754e-05
Position 505: 2.555215001623586e-05
Position 807: 2.337411077511402e-05
Position 490: 2.2182851580700063e-05
Position 1369: 1.7184759889635485e-05
Position 1734: 1.6632969069827316e-05
Position 2005: 1.578118998650542e-05
Position 728: 1.5072760624446048e-05
Position 1848: 1.2467998949368593e-05
Position 786: 1.2467622507570598e-05
Position 1203: 1.1070954435365493e-05
Position 2381: 1.0429509820000274e-05
Position 1378: 7.408879432176235e-06
Position 2105: 6.1858149706657755e-06
Position 2021: 4.411970047310557e-06
Position 601: 4.323524779066388e-06
Position 1725: 4.02707986497595e-06
Position 1407: 3.2597744567053355e-06
Position 1047: 2.552988132234673e-06
Position 907: 2.470777580753892e-06
Position 2242: 2.1437834118451375e-06
Position 604: 1.6165617500515956e-06
Position 1918: 9.274898032197543e-07
Position 577: 6.310486444027792e-07
Position 412: 6.011662361053894e-07
Position 1053: 4.5062064243194085e-07
Position 187: 3.937331191903018e-07
Position 370: 1.4241617237046496e-07
Position 616: 1.3501438464415202e-07
Position 142: 1.206784881082449e-07
Position 973: 7.087726490855616e-08
Position 652: 5.867914545320297e-08
Position 136: 3.9501160109128174e-08
Position 139: 1.2456390476160492e-08
Position 145: 3.0914035147350427e-10
Position 960: 6.456978127680349e-11
