Gene = MED14
index = 1259
Annotated 5SS: [ 258  415 1046 1606 2038 2331 3025 3386]
Annotated 3SS: [ 319  479 1107 1669 2095 2388 3080 3441]
SMsplice 5SS: [ 258  415 1046 1600 2038 2331 3025 3386]
SMsplice 3SS: [ 319  479 1107 1669 2095 2388 3080 3441]
top_k =  500
Partition function (log Z): 25.31585826416212

Sorted 5' Splice Sites (High to Low Probability):
Position 3386: 0.9978193487954958
Position 258: 0.9964371705966785
Position 1046: 0.9915929628610819
Position 415: 0.9819303682120629
Position 3025: 0.9812757430188024
Position 2038: 0.9775651700845945
Position 2331: 0.9681167304282533
Position 1600: 0.9199937929488063
Position 3760: 0.79798294499586
Position 1899: 0.27273941288369685
Position 5463: 0.19024549795113221
Position 2713: 0.17540593319705253
Position 1313: 0.12426488099298327
Position 2583: 0.09602428585795485
Position 2710: 0.05411655769861592
Position 940: 0.04394506969925356
Position 1611: 0.027139312415342745
Position 68: 0.026589955055738454
Position 1173: 0.023626770034595245
Position 1606: 0.018526543456227583
Position 697: 0.01590828019407518
Position 2507: 0.01567380208884074
Position 3501: 0.015484058311795135
Position 3164: 0.015118973835123676
Position 419: 0.01406519405524594
Position 2053: 0.013551214531356395
Position 2745: 0.009736659391249443
Position 2324: 0.009652202425190328
Position 5503: 0.008470566130283973
Position 2747: 0.008446660112328107
Position 3029: 0.005771218013994798
Position 4711: 0.005669196530352649
Position 3648: 0.005666606839529185
Position 5093: 0.004681611992318818
Position 5379: 0.003765281942314535
Position 3593: 0.0027341017884983487
Position 2943: 0.0018900282787649274
Position 401: 0.0017502602232641812
Position 4615: 0.0015810925526998528
Position 3236: 0.0014439569147238437
Position 3214: 0.0013913293595454652
Position 1482: 0.0013350587756828806
Position 1626: 0.0012968714738401928
Position 1326: 0.0011511409595922088
Position 2032: 0.0009662494260746062
Position 2496: 0.000947631248222869
Position 2863: 0.0009402593839233604
Position 1057: 0.0009215470309062709
Position 425: 0.0005241628265880619
Position 1200: 0.0005233818424020626
Position 2826: 0.0004501812657462112
Position 2978: 0.000425848196690619
Position 3390: 0.00038850989407492666
Position 3556: 0.0003781769103295592
Position 3184: 0.0003203365264873432
Position 598: 0.00031089886000821123
Position 2254: 0.0003015875666471716
Position 3451: 0.00027420260237773046
Position 1518: 0.0002724385283045806
Position 2499: 0.0002697857148023152
Position 385: 0.00026976055082254195
Position 4968: 0.00025638048753447976
Position 3229: 0.00021530989003573677
Position 2600: 0.0002041428800254824
Position 2607: 0.00018067255233849972
Position 1245: 0.00017539680864269287
Position 1338: 0.00016308286142879952
Position 2394: 0.00016034783493378054
Position 2994: 0.00015834971034708352
Position 1361: 0.0001440520745648563
Position 1305: 0.00013622804608649897
Position 511: 0.00011580148309075926
Position 3519: 9.935931812124602e-05
Position 2284: 9.672900366909976e-05
Position 2414: 9.607062386901682e-05
Position 1137: 8.889890404150687e-05
Position 1708: 8.652688731269507e-05
Position 1267: 8.586061734175188e-05
Position 2218: 8.29980037813913e-05
Position 2525: 6.733050539676528e-05
Position 2887: 6.258903546458253e-05
Position 3598: 6.124775739112446e-05
Position 2814: 6.003544825208793e-05
Position 1604: 5.359417555300142e-05
Position 3489: 4.594451091327014e-05
Position 686: 4.331892860489861e-05
Position 2966: 4.310621840984531e-05
Position 1024: 4.0779191851976035e-05
Position 1414: 4.0262642109184313e-05
Position 2225: 4.00680139857674e-05
Position 1317: 3.869661009352708e-05
Position 1250: 3.372082093187183e-05
Position 4325: 3.26136834186892e-05
Position 1571: 3.096523747381042e-05
Position 2834: 3.064102336418561e-05
Position 571: 2.9881182342764766e-05
Position 1343: 2.771349899730126e-05
Position 3040: 2.7698491864527628e-05
Position 970: 2.6455328846083976e-05
Position 2976: 2.5611418023924445e-05
Position 2256: 2.087829992947025e-05
Position 1802: 2.0521385238576898e-05
Position 1351: 1.7274530738040387e-05
Position 3258: 1.5460158194499442e-05
Position 1340: 1.5161903502791622e-05
Position 2189: 1.472554154725867e-05
Position 2764: 1.301862849657398e-05
Position 2005: 1.1543030433664192e-05
Position 1721: 1.1411009585518102e-05
Position 1457: 1.0961355231780202e-05
Position 1072: 1.074318920001912e-05
Position 928: 1.0382570530696644e-05
Position 1083: 9.696797323661879e-06
Position 2216: 9.112177412127342e-06
Position 435: 8.88870898143649e-06
Position 3362: 8.054566861826684e-06
Position 791: 7.656970707389225e-06
Position 1957: 7.569713867002871e-06
Position 3536: 6.620062338160537e-06
Position 951: 6.59701812434302e-06
Position 1122: 6.5721049563178685e-06
Position 681: 6.51449742681209e-06
Position 742: 6.263255624119352e-06
Position 352: 5.471512852647293e-06
Position 767: 4.685859824739955e-06
Position 856: 4.1491587279979885e-06
Position 736: 3.961748577556645e-06
Position 1467: 3.961089551676905e-06
Position 264: 3.3984825011906054e-06
Position 2059: 3.34271895661404e-06
Position 779: 3.270604946977844e-06
Position 652: 2.2315998632787107e-06
Position 701: 2.0389957544448066e-06
Position 591: 2.0300529956431285e-06
Position 262: 1.8941075977249415e-06
Position 549: 1.7892976829003473e-06
Position 1775: 1.6971709681195324e-06
Position 4329: 1.5256368823241892e-06
Position 796: 1.3736729127522344e-06
Position 356: 1.1354396714371664e-06
Position 589: 1.032774588077835e-06
Position 1593: 8.649038956679298e-07
Position 3791: 5.768220565097755e-07
Position 958: 5.616554448801232e-07
Position 609: 5.15453742581415e-07
Position 874: 4.765962040340423e-07
Position 1770: 2.932906955782624e-07
Position 217: 2.9237227659245075e-07
Position 1018: 2.9015076461982616e-07
Position 2549: 2.678836169365726e-07
Position 4504: 2.159837899969812e-07
Position 226: 2.020680382544681e-07
Position 991: 9.173964022106077e-08
Position 2688: 6.515033508857364e-08
Position 2898: 4.716397275623504e-08
Position 1210: 3.855240852848796e-08
Position 3472: 8.241720900054267e-09
Position 3626: 7.448181884060716e-09
Position 219: 7.0886199190325435e-09
Position 3188: 3.163338813643933e-09
Position 2297: 2.5069642991296136e-09
Position 309: 9.184574009124686e-10
Position 3474: 4.847805820856427e-10
Position 3457: 1.430435087933288e-10
Position 1542: 1.1025042187435243e-10
Position 346: 8.468002013618462e-11
Position 447: 3.216036123178716e-11
Position 3531: 9.11722934449609e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9989097567658315
Position 479: 0.9962737208500998
Position 3080: 0.9890168964203543
Position 319: 0.9546567209716881
Position 1669: 0.9451699931710817
Position 2388: 0.9242718289526037
Position 1107: 0.9221395484735593
Position 3441: 0.8649270750704202
Position 2795: 0.3753939344850106
Position 5179: 0.3137164592636479
Position 1962: 0.27106453560269245
Position 5573: 0.12214670453333179
Position 3450: 0.08912614482485738
Position 4454: 0.07192050063118313
Position 4145: 0.06348092499560459
Position 1402: 0.05912463393623133
