Gene = Arpc1
index = 25
Annotated 5SS: [ 32 396]
Annotated 3SS: [ 97 464]
SMsplice 5SS: [396]
SMsplice 3SS: [464]
top_k =  500
Partition function (log Z): -5.06715560534298

Sorted 5' Splice Sites (High to Low Probability):
Position 396: 0.9982944235802615
Position 796: 0.008005969674482867
Position 32: 0.004398723411411811
Position 740: 0.003695956055053527
Position 602: 0.003370535006056276
Position 152: 0.002011501834191768
Position 400: 0.0015912389987117017
Position 899: 0.0009235729497708732
Position 1056: 0.0007795651070288171
Position 621: 0.0005783944089662008
Position 733: 0.00021902062050481469
Position 744: 0.0001406394149707827
Position 1172: 0.0001309985325977744
Position 1073: 0.00012299238106947626
Position 1091: 9.746823261863106e-05
Position 269: 8.50339476675637e-05
Position 1064: 7.759663816890442e-05
Position 712: 6.74438995706494e-05
Position 1597: 6.185713659979266e-05
Position 1037: 5.30166470182685e-05
Position 1572: 3.6166943012313005e-05
Position 1250: 3.4876028570052746e-05
Position 670: 2.775601782900793e-05
Position 430: 2.3766039228152725e-05
Position 266: 1.698117279015436e-05
Position 428: 1.5673007999536137e-05
Position 1124: 1.4117665335622868e-05
Position 1564: 1.2297635189264995e-05
Position 1560: 1.0918104695119706e-05
Position 44: 1.0291242191003787e-05
Position 955: 9.461812143442932e-06
Position 1273: 9.126727220120689e-06
Position 632: 8.11784589734481e-06
Position 264: 7.770905260721143e-06
Position 1405: 6.907108037642844e-06
Position 13: 6.032000834521157e-06
Position 136: 5.3695998603583035e-06
Position 1646: 4.195516885573056e-06
Position 1552: 3.1539607959378764e-06
Position 1361: 3.0942523436030377e-06
Position 1641: 2.292848321942802e-06
Position 1525: 2.1747944032564782e-06
Position 563: 1.8092475557375376e-06
Position 1554: 1.3184359875545414e-06
Position 767: 9.839043946429663e-07
Position 138: 4.1224705202745647e-07
Position 64: 3.997060902539056e-07
Position 539: 3.0775345849021877e-08
Position 658: 1.1958557250792044e-08
Position 707: 5.669787681918751e-09
Position 715: 4.9552904680804e-09
Position 836: 4.52851311496691e-09
Position 674: 3.472140335435633e-09
Position 800: 2.4716136711641656e-09
Position 1183: 2.139401752311759e-09
Position 866: 1.389592915141417e-09
Position 769: 1.0635654501905922e-09
Position 802: 1.0520772630316144e-09
Position 781: 8.491622832899923e-10
Position 609: 5.89754632419581e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.981123371691557
Position 507: 0.015217768037723279
Position 1321: 0.005773650322408564
Position 925: 0.004421631024839395
Position 97: 0.0041548794476171675
Position 1227: 0.0032457547334654056
Position 1766: 0.002116196218222956
Position 214: 0.0020586684801162302
Position 1009: 0.0013240008312621415
Position 787: 0.0011787800801423669
Position 643: 0.0010432643348527542
Position 1381: 0.0009153364103726288
Position 493: 0.0004670103825526374
Position 1395: 0.00021396953481414826
Position 781: 0.000213927087973799
Position 1750: 0.00020919761673872733
Position 808: 0.00020648807332124163
Position 898: 0.00018883346841732865
Position 313: 0.00015728388843387964
Position 466: 8.40897852135039e-05
Position 119: 7.083864841939069e-05
Position 550: 6.860086832990734e-05
Position 1206: 5.94893496602554e-05
Position 1486: 5.7021670546860796e-05
Position 1568: 5.583976726031769e-05
Position 820: 5.09031831301969e-05
Position 1050: 5.059461754696048e-05
Position 519: 4.1841519326661916e-05
Position 1063: 3.723438068522334e-05
Position 254: 3.0568609119493996e-05
Position 982: 2.384621828148465e-05
Position 150: 1.8621491909902026e-05
Position 128: 1.3724023497291016e-05
Position 817: 1.2294086415423761e-05
Position 1086: 1.1697593544846464e-05
Position 1246: 1.1438144366436841e-05
Position 304: 7.885448463923656e-06
Position 103: 6.923512825796911e-06
Position 1420: 5.422139698634084e-06
Position 1732: 5.408000308274228e-06
Position 1285: 5.1963515722053614e-06
Position 1519: 5.186297388045437e-06
Position 62: 3.907767633755185e-06
Position 1654: 3.4064047276448254e-06
Position 658: 3.050993466581757e-06
Position 664: 2.8469932232943313e-06
Position 514: 2.0710621997918536e-06
Position 187: 7.304332096923405e-07
Position 176: 4.240108560103645e-07
Position 107: 1.6037757460223293e-07
Position 64: 1.3344003907482778e-07
Position 169: 2.4536039896934204e-08
Position 586: 1.1560762723364132e-08
Position 385: 1.0221786341378436e-08
Position 529: 1.0157063255906793e-08
Position 712: 9.844881748790982e-09
Position 152: 5.606117786610075e-09
Position 428: 3.3765561727428414e-09
Position 331: 2.5382167479423077e-12
Position 171: 3.4681878846791313e-13
Position 400: 4.879882262539113e-14
Position 284: 3.520753300331399e-14
