Gene = Wbp2
index = 1601
Annotated 5SS: [ 167  633  989 1558 2552]
Annotated 3SS: [ 332  749 1143 2450 2615]
SMsplice 5SS: [ 167  633  989 1558 2357 2552]
SMsplice 3SS: [ 332  749 1143 2066 2450 2615]
top_k =  500
Partition function (log Z): 14.139137124332214

Sorted 5' Splice Sites (High to Low Probability):
Position 2552: 0.9945307866272021
Position 1558: 0.9925590515891701
Position 633: 0.9899917684986609
Position 989: 0.9853175810581744
Position 167: 0.9115224109660461
Position 2357: 0.4275862649256029
Position 2379: 0.1824695579528356
Position 2364: 0.17652909842676948
Position 2113: 0.062061763341808025
Position 1384: 0.046444491275585795
Position 1301: 0.03098011853002419
Position 1964: 0.03006723097509853
Position 2377: 0.028844586605411424
Position 2314: 0.025513990066095248
Position 2344: 0.02474235170450935
Position 1361: 0.016109164401505338
Position 407: 0.015750042782536767
Position 1917: 0.015239725897794723
Position 1340: 0.013388915428108803
Position 2173: 0.012450272455891942
Position 164: 0.0096942910673948
Position 1369: 0.009439866496626002
Position 25: 0.009335892570903044
Position 231: 0.008237989490785413
Position 1780: 0.007009008974688622
Position 1398: 0.0055696226447017345
Position 1900: 0.00460298555480307
Position 983: 0.0022917325705310355
Position 2176: 0.0019429017679110387
Position 2395: 0.0018418775784521378
Position 556: 0.001168539057488305
Position 2318: 0.0011070932791516284
Position 49: 0.0010719122239342103
Position 1208: 0.0009913551617654515
Position 637: 0.0008317966090554725
Position 1744: 0.0008304409242297792
Position 1898: 0.0008135901769076853
Position 1877: 0.0007629989646373469
Position 685: 0.0006799033960537337
Position 1279: 0.0006448165210694997
Position 2213: 0.0006441149251368471
Position 1823: 0.0006242888451288992
Position 171: 0.0005842354977317764
Position 2068: 0.0005675803510753002
Position 2181: 0.0005258386331644323
Position 975: 0.00047565508591190244
Position 374: 0.0003428800015799949
Position 2327: 0.00031166426856664247
Position 183: 0.00029886852842182934
Position 1562: 0.0002959959594292185
Position 55: 0.000265511071346873
Position 2571: 0.00023288214210438496
Position 2783: 0.0002271598352378629
Position 949: 0.0001708894977416128
Position 597: 0.0001467604454159412
Position 489: 0.00014660060512345141
Position 2261: 0.00013417805393308374
Position 592: 0.0001301920729888657
Position 2709: 0.00012887386145642868
Position 2776: 0.00011217800753277842
Position 1723: 0.00010466053063962879
Position 117: 9.807181860298323e-05
Position 222: 6.791293629099551e-05
Position 583: 6.752202604691186e-05
Position 243: 6.492139841778303e-05
Position 644: 6.30305886344257e-05
Position 2321: 5.994098988150402e-05
Position 2561: 5.5528821242278704e-05
Position 2316: 5.036452815985715e-05
Position 1312: 4.735559384501954e-05
Position 1698: 4.608283620646157e-05
Position 1213: 4.470387064803776e-05
Position 456: 4.3558347483874376e-05
Position 2754: 4.226937770143592e-05
Position 277: 4.005875688068342e-05
