Gene = Obp69a
index = 1343
Annotated 5SS: [107 247 404 569]
Annotated 3SS: [167 311 465 621]
SMsplice 5SS: [107 247 404]
SMsplice 3SS: [167 311 465]
top_k =  500
Partition function (log Z): -2.192536582260191

Sorted 5' Splice Sites (High to Low Probability):
Position 247: 0.8828739595080012
Position 404: 0.8323991890055444
Position 107: 0.6330057308708787
Position 569: 0.27369934467814544
Position 251: 0.06699570862218776
Position 243: 0.018185759687432596
Position 547: 0.010196243414504608
Position 394: 0.004665394708311904
Position 385: 0.00334703427827451
Position 408: 0.0028678360325704137
Position 198: 0.0018605485129847635
Position 38: 0.0014324702161285406
Position 111: 0.0009747140485571582
Position 96: 0.0008789462316858856
Position 557: 0.0006831115112099363
Position 367: 0.0006284009183731965
Position 578: 0.000495106900930383
Position 508: 0.0002817296048377884
Position 551: 0.00026678778620459453
Position 325: 0.0001243903857829605
Position 719: 7.316141997240183e-05
Position 675: 5.322117465790174e-05
Position 329: 3.6910938625786955e-05
Position 290: 2.268319420387907e-05
Position 54: 1.8791762712572113e-05
Position 369: 1.4529749133050675e-05
Position 608: 1.3436964484415558e-05
Position 314: 8.72992954261265e-06
Position 662: 6.231868536643807e-06
Position 708: 4.379457105739611e-06
Position 269: 3.424915486529261e-06
Position 501: 1.4604752903994093e-06
Position 168: 8.430793340315916e-07
Position 148: 1.533398721834842e-07
Position 151: 5.2002496870087573e-08
Position 154: 6.035586588591084e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 311: 0.9367774769039843
Position 465: 0.8538731273189631
Position 167: 0.6345868819191601
Position 621: 0.2874516593443935
Position 353: 0.01119265005239843
Position 446: 0.0062853275937750745
Position 611: 0.002129503802215455
Position 496: 0.0010140667265096381
Position 594: 0.0008179859998618473
Position 96: 0.0007728417336846428
Position 148: 0.00033585310228982494
Position 194: 0.0001472451275831432
Position 768: 0.0001470267467931861
Position 662: 0.00010857331385908449
Position 197: 8.586869908917675e-05
Position 339: 7.452112401234038e-05
Position 722: 6.153002683011935e-05
Position 630: 6.031397879371368e-05
Position 763: 5.06553749364321e-05
Position 507: 4.630883988682635e-05
Position 325: 1.7600219135736098e-05
Position 547: 1.7422732007449515e-05
Position 567: 1.6954018434593005e-05
Position 775: 1.6586138745676976e-05
Position 623: 1.5839927434568178e-05
Position 708: 3.80017509664426e-06
Position 699: 3.6579910332928163e-06
Position 230: 3.3332769249276604e-06
Position 780: 2.5800377796529254e-06
Position 255: 9.021248857101691e-07
Position 234: 6.990548876144803e-07
Position 104: 5.203600134176716e-07
Position 246: 3.9945680231269036e-07
Position 361: 3.7149962308418107e-07
Position 367: 1.952837720142466e-07
Position 107: 1.038200989434151e-07
Position 206: 2.2279891490377387e-08
Position 251: 1.3078709342026574e-08
Position 237: 2.828876876333047e-09
Position 111: 1.1938349577453184e-09
Position 202: 2.580249764633153e-12
