Gene = Usp32
index = 1588
Annotated 5SS: [ 316 2857 3201 3631 4554 5752 6128 6492 8341 8564 8816 9058 9587]
Annotated 3SS: [2621 2923 3401 3693 4619 5824 6183 7693 8396 8627 8871 9118 9649]
SMsplice 5SS: [ 316 2857 3201 3631 4554 5752 6128 6435 8341 8564 8816 9058 9587]
SMsplice 3SS: [2621 2923 3401 3693 4619 5824 6183 6583 8396 8627 8871 9118 9649]
top_k =  500
Partition function (log Z): 46.87653037368751

Sorted 5' Splice Sites (High to Low Probability):
Position 9058: 0.9994535415977726
Position 2857: 0.9991529014113305
Position 3631: 0.9974217825967983
Position 4554: 0.9965075528354116
Position 3201: 0.993017352493617
Position 6128: 0.9906888887761639
Position 9587: 0.9868111358608389
Position 5752: 0.9855820450393513
Position 316: 0.9742808085113653
Position 8341: 0.9643053371342696
Position 8816: 0.9539372497152347
Position 8564: 0.911952028348736
Position 6435: 0.5322038732688932
Position 6492: 0.4402052362670207
Position 9994: 0.35619627174405255
Position 6312: 0.329099895321889
Position 3886: 0.24829193946199532
Position 2495: 0.11242660230072646
Position 4875: 0.10276400302259923
Position 2357: 0.08103025082911065
Position 9342: 0.04677744507983109
Position 65: 0.04672539622820949
Position 1497: 0.034494832072228476
Position 6801: 0.03437588285442795
Position 4884: 0.03143467658799917
Position 8568: 0.030252518326913086
Position 2321: 0.029118444099926293
Position 8279: 0.019483193486319397
Position 5160: 0.01377457047472669
Position 7889: 0.012358935900266781
Position 2281: 0.010859486773521509
Position 4752: 0.008681938061120529
Position 9350: 0.008093239229129433
Position 677: 0.0062836161232537185
Position 5756: 0.0061007658002488
Position 2515: 0.005776882861179067
Position 6027: 0.005747392185049383
Position 2399: 0.005228419209021128
Position 6904: 0.0048707731378119365
Position 4806: 0.004734246511278056
Position 9881: 0.004012759082675606
Position 6053: 0.00371106255398649
Position 429: 0.0035624665159457616
Position 1570: 0.0030865615352795098
Position 750: 0.0030524666895373398
Position 10546: 0.0029831467300346646
Position 6363: 0.002967709652647425
Position 3234: 0.0027157227051108485
Position 4523: 0.0026417406292548406
Position 7479: 0.0025008070402837714
Position 9591: 0.0024975936244458763
Position 8814: 0.002227050931001586
Position 67: 0.0022011912217664346
Position 7794: 0.002047179952127981
Position 3588: 0.001956320798550507
Position 2345: 0.0018979184690324795
Position 801: 0.0018073849402480539
Position 5358: 0.0017531348012040319
Position 4106: 0.001714562954112121
Position 6832: 0.0016592752382482096
Position 2426: 0.001424102860149051
Position 6334: 0.0014125656315089052
Position 1135: 0.0013108924828493563
Position 5721: 0.0012292746817595375
Position 371: 0.0011852202269467828
Position 10362: 0.0010853138027694012
Position 8820: 0.001005184865391912
Position 334: 0.000979356950668978
Position 9715: 0.0009188102392725288
Position 5649: 0.0008609975919332286
Position 2312: 0.0008599844711507334
Position 6522: 0.0008234592606849074
Position 7085: 0.000760441345849572
Position 9675: 0.0007480776557342434
Position 6969: 0.0007060324627174599
Position 662: 0.0007058562604387671
Position 52: 0.0007023597377282361
Position 7336: 0.0006859147379185766
Position 2512: 0.0006522745789955092
Position 5763: 0.0005949912910194941
Position 852: 0.0005258820998429103
Position 673: 0.0004944415059175085
Position 306: 0.000484886293387958
Position 4735: 0.00046467724544437596
Position 6: 0.0004103904320602573
Position 9584: 0.0003881028754668269
Position 3831: 0.00038536165375056857
Position 865: 0.00038302292962373986
Position 9308: 0.0003635123608295616
Position 1216: 0.0003537319256670453
Position 9581: 0.0003312373054731824
Position 2491: 0.0003209524916619265
Position 9161: 0.000295181288669351
Position 5745: 0.000260634315209758
Position 1200: 0.0002588646908230768
Position 2835: 0.00024429764507751824
Position 10557: 0.00024113843144545175
Position 10203: 0.0002369410306317326
