Gene = Cdc37
index = 1062
Annotated 5SS: [ 341  605 1446]
Annotated 3SS: [ 400  785 1509]
SMsplice 5SS: [ 341  605 1446]
SMsplice 3SS: [ 400  785 1509]
top_k =  500
Partition function (log Z): 5.00596670952654

Sorted 5' Splice Sites (High to Low Probability):
Position 605: 0.996611754144779
Position 1446: 0.9955135169167892
Position 341: 0.7374978235997907
Position 159: 0.08843741458111816
Position 1037: 0.03461024319438118
Position 1825: 0.012432429480061699
Position 76: 0.010514119313590128
Position 178: 0.004437115876301238
Position 1080: 0.0028467549496660085
Position 1456: 0.0017424033241615208
Position 372: 0.0016438309912844662
Position 1187: 0.0016323696590980425
Position 99: 0.0014915555298654103
Position 53: 0.0011413697552313626
Position 47: 0.0008854090422241612
Position 1759: 0.0007372376032320781
Position 61: 0.000731671508579716
Position 912: 0.0006720233926859775
Position 1793: 0.0005082467949528015
Position 1450: 0.0004047789219131076
Position 657: 0.0003889387228940694
Position 1019: 0.0003544139239294185
Position 64: 0.0003398938465762956
Position 1466: 0.0003340908307836
Position 1055: 0.000297521693534213
Position 1652: 0.0002794102307106346
Position 609: 0.00026561261452978847
Position 67: 0.0002556430831706072
Position 1199: 0.00024118641150094509
Position 1236: 0.00023008085274073807
Position 357: 0.00022551438850449592
Position 1408: 0.000181564998597975
Position 1727: 0.00017361246464830192
Position 27: 0.00011893087194305415
Position 325: 9.261031890211988e-05
Position 1218: 7.152341305510742e-05
Position 1405: 6.719296094031128e-05
Position 1172: 6.677748511262995e-05
Position 1774: 6.018384981897361e-05
Position 202: 4.222613112841869e-05
Position 1425: 3.737153700937277e-05
Position 1627: 3.6060127798808364e-05
Position 311: 3.156812642486503e-05
Position 953: 2.917977955313411e-05
Position 117: 2.8481440958946543e-05
Position 1107: 2.600789271317457e-05
Position 1277: 2.0545250838373148e-05
Position 637: 1.9856717195685616e-05
Position 1604: 1.4517975008877356e-05
Position 10: 8.411836001311352e-06
Position 732: 8.373178864029701e-06
Position 665: 7.725574171490851e-06
Position 1115: 4.642770360338607e-06
Position 703: 4.5905635926309224e-06
Position 1309: 4.353470749662214e-06
Position 1691: 4.181382246681928e-06
Position 1831: 3.674261719996067e-06
Position 674: 3.3919670500567e-06
Position 1607: 2.894538001697154e-06
Position 990: 2.1878540203306244e-06
Position 1619: 2.0550752119861306e-06
Position 1582: 1.4564616733379695e-06
Position 1684: 1.2893880407819627e-06
Position 1540: 4.301524509597601e-07
Position 1321: 3.3756859170466904e-07
Position 557: 5.134552715897567e-08
Position 1609: 4.677644818869773e-08
Position 876: 1.5740618315207935e-08
Position 1289: 4.272397643970706e-09
Position 476: 2.6174509408358982e-09
Position 1333: 2.418074592475915e-09
Position 1161: 2.0560473821019508e-09
Position 451: 5.904372339295292e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1509: 0.9985564777874726
Position 785: 0.9916781313759843
Position 400: 0.698099887867746
Position 218: 0.0654381516403483
Position 437: 0.04360525251391392
Position 1289: 0.01483021015460544
Position 1906: 0.013638330019469165
Position 234: 0.008903042376844224
Position 146: 0.008840537922427696
Position 1256: 0.007024298719341839
Position 1187: 0.005576191227923495
Position 265: 0.0055173521431142155
Position 194: 0.004807359894253896
Position 1331: 0.0043797421738674775
Position 1091: 0.0030756288079545322
Position 1197: 0.0029738385604135796
Position 292: 0.0027768372364987623
Position 297: 0.0024864955673964905
Position 1262: 0.002244443539884133
Position 1240: 0.0021256761877901766
Position 732: 0.002112202806023559
Position 469: 0.0017968082540775544
Position 708: 0.0016877450228882877
Position 1317: 0.0010743321156054795
Position 303: 0.0007803835379090431
Position 415: 0.0006147770916814113
Position 220: 0.0005910182978106753
Position 97: 0.0005411135279425479
Position 1855: 0.0004892423254564502
Position 238: 0.00027885302999216155
Position 1518: 0.00026853430570272335
Position 1328: 0.00022995615679716997
Position 1543: 0.00020434662155962183
Position 1064: 0.0001650225222191118
Position 1211: 0.00016132617335977626
Position 157: 0.0001545113418518881
Position 241: 0.00014314985409510927
Position 1142: 0.00013412434289724711
Position 1340: 0.00011645131581094708
Position 789: 0.0001145024277436353
Position 1107: 8.881615472038245e-05
Position 372: 6.968717909148376e-05
Position 926: 5.79935042326152e-05
Position 1723: 5.762622782328679e-05
Position 1811: 4.944202083506855e-05
Position 1277: 4.5276798132055426e-05
Position 1346: 3.786704160232909e-05
Position 1839: 3.736192222043828e-05
Position 1859: 2.953905748326382e-05
Position 998: 1.8862788414007803e-05
Position 1530: 1.8590780823184376e-05
Position 1019: 1.7110064641809535e-05
Position 1172: 1.5980371007515074e-05
Position 800: 1.213343807064886e-05
Position 1557: 9.171179424615113e-06
Position 1297: 8.800490487596956e-06
Position 889: 8.148015416098422e-06
Position 1704: 7.889407304283798e-06
Position 321: 7.088345184255916e-06
Position 532: 6.517481838264614e-06
Position 526: 5.8609924925510845e-06
Position 250: 4.608272801661557e-06
Position 1650: 4.535289302559731e-06
Position 908: 4.209923659235876e-06
Position 995: 4.138617921335163e-06
Position 1088: 3.2522198420955103e-06
Position 541: 2.7337127590325324e-06
Position 860: 1.85246244350416e-06
Position 1871: 1.7927090191314273e-06
Position 534: 1.7664258516414824e-06
Position 562: 1.545646778240006e-06
Position 508: 1.2679101906824272e-06
Position 1662: 1.0892486276155676e-06
Position 520: 1.024979148677593e-06
Position 325: 8.674371540841667e-07
