Gene = Cen
index = 1066
Annotated 5SS: [228]
Annotated 3SS: [312]
SMsplice 5SS: [228]
SMsplice 3SS: [312]
top_k =  500
Partition function (log Z): -12.65620878291315

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.31609342303148247
Position 1182: 0.28906858077194425
Position 774: 0.106095921426013
Position 561: 0.06634430574024706
Position 113: 0.05004554937774128
Position 1926: 0.0420459805183082
Position 1591: 0.041125130413555616
Position 1711: 0.023464153135933082
Position 373: 0.019594824846287304
Position 2024: 0.019322507500768655
Position 993: 0.017176321299270467
Position 117: 0.01704632571965206
Position 175: 0.0158317627595438
Position 2520: 0.01311567195155677
Position 2723: 0.012891806187001646
Position 1726: 0.012806991826232985
Position 1339: 0.009356919091202443
Position 237: 0.006202593935944703
Position 1449: 0.005906964041651221
Position 973: 0.005210531826533662
Position 55: 0.0049663351093286135
Position 2742: 0.004028118160022477
Position 183: 0.003704806406636537
Position 1017: 0.002360431622068761
Position 870: 0.002347416127915967
Position 488: 0.002061606278368603
Position 1201: 0.002018051130197425
Position 582: 0.0019571771058101216
Position 823: 0.0019551471947026043
Position 1917: 0.0019268052009769195
Position 1336: 0.0017088141332415698
Position 1102: 0.0013987146471086999
Position 1690: 0.0013194368283185893
Position 2833: 0.0012317720263097375
Position 2229: 0.0010624466051149027
Position 393: 0.0008021092237988152
Position 243: 0.0007985478399033913
Position 600: 0.0006984580139770438
Position 341: 0.0006453003461927298
Position 93: 0.0004014722771329163
Position 64: 0.0003930681938461949
Position 189: 0.0003083677896434435
Position 40: 0.0002622078465612545
Position 2386: 0.00022488871847119797
Position 868: 0.00022472321567134607
Position 30: 0.0002076014439532155
Position 1199: 8.309125266286977e-05
Position 937: 4.5105558896370986e-05
Position 950: 4.1343027261426325e-05
Position 1073: 1.9592802456242136e-05
Position 1077: 1.34329767532089e-05
Position 62: 1.145567975536127e-05
Position 875: 7.353480594892567e-06
Position 17: 5.688334422754901e-06
Position 102: 5.674637649055953e-06
Position 1052: 3.748761104292639e-06
Position 385: 3.114629513337263e-06
Position 891: 2.937762478184556e-06
Position 1983: 2.0143743586549798e-06
Position 157: 1.973867506304031e-06
Position 347: 1.7657029848156742e-06
Position 47: 1.7316760342196977e-06
Position 192: 1.1492853554639764e-06
Position 198: 8.123731896905314e-07
Position 401: 4.0168322467826817e-07
Position 1163: 2.007538232864176e-07
Position 314: 1.1844503134292651e-07
Position 782: 7.891723922286964e-08
Position 828: 4.677626210571568e-08
Position 835: 4.072071549245176e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2232: 0.4139719365539486
Position 312: 0.29059782571427567
Position 2125: 0.14552200634908147
Position 1393: 0.06887875326779674
Position 2893: 0.03288395950898261
Position 1976: 0.019132575718523073
Position 2588: 0.014391440261030475
Position 1422: 0.014060890435991685
Position 632: 0.009510639158421423
Position 1275: 0.00910164861177419
Position 937: 0.008556055159116524
Position 2610: 0.008489233116666745
Position 1049: 0.00839901454220883
Position 1336: 0.007605273890888471
Position 1992: 0.00625671334423545
Position 1805: 0.00625484990703162
Position 888: 0.006126812471806404
Position 1046: 0.005993017540258493
Position 2173: 0.004428029329267783
Position 581: 0.00395333130227198
Position 432: 0.003917516794146873
Position 1792: 0.0036355427926149614
Position 1555: 0.003047880076148546
Position 2592: 0.0030175713639155593
Position 401: 0.0022969182270443913
Position 1787: 0.0021320398206374986
Position 835: 0.0020420557236131135
Position 429: 0.002002981975124449
Position 175: 0.001896313779121538
Position 1300: 0.00152393046755037
Position 841: 0.001471049904382591
Position 2329: 0.0013316457851012039
Position 2771: 0.0013212981086415324
Position 314: 0.0013159355855827187
Position 2006: 0.0012236088742904857
Position 2814: 0.0011463496128445284
Position 262: 0.00107092056318207
Position 2204: 0.0010460081619592053
Position 1623: 0.0009361701036939609
Position 195: 0.0009274874824253998
Position 2278: 0.0008295549366578181
Position 1735: 0.0007559330221003496
Position 2335: 0.0006599780636429079
Position 915: 0.0004878837883990432
Position 1883: 0.0004833642579839905
Position 1287: 0.00044709508792383564
Position 903: 0.0004006987285824812
Position 1657: 0.00039843965978345015
Position 336: 0.0003937462798754445
Position 102: 0.0003755591815347739
Position 2838: 0.0003100899823000927
Position 198: 0.0002698000649211011
Position 325: 0.0002308815363601826
Position 611: 0.00012012855421654028
Position 593: 0.00011449669714309406
Position 1109: 8.019574890496167e-05
Position 340: 7.7080442451727e-05
Position 1101: 5.4063648563551484e-05
Position 243: 5.051714952065342e-05
Position 113: 4.6442320673459e-05
Position 863: 3.5672721608356136e-06
Position 866: 1.5671659046012924e-06
Position 860: 1.5158951083927152e-06
Position 120: 9.385187819601428e-07
Position 331: 5.149511911121531e-07
Position 650: 3.7882017768484626e-07
Position 464: 2.5604975184813845e-07
Position 76: 2.3688472091752494e-07
Position 485: 2.234377861130971e-07
Position 488: 1.8247438647064885e-07
Position 467: 1.6045341858464908e-07
Position 539: 1.1079947769201285e-07
Position 494: 5.7850590796478065e-08
Position 434: 4.427602330787189e-08
Position 353: 1.6760484763997442e-08
Position 228: 5.894162612384133e-09
Position 183: 3.496528349526401e-09
Position 347: 7.186751665297829e-10
Position 213: 9.539852859098009e-11
Position 215: 1.3549309747962032e-11
