Gene = CycY
index = 1115
Annotated 5SS: [  56 2187]
Annotated 3SS: [1097 2280]
SMsplice 5SS: [2187]
SMsplice 3SS: [2303]
top_k =  500
Partition function (log Z): -8.044195085090418

Sorted 5' Splice Sites (High to Low Probability):
Position 2187: 0.9660589370325383
Position 56: 0.367430446212319
Position 1281: 0.2582238619352622
Position 630: 0.10982491406024857
Position 3588: 0.08916837369078606
Position 147: 0.07907639239024837
Position 472: 0.039745351341550314
Position 686: 0.02862322783225916
Position 855: 0.025750551640233165
Position 316: 0.022683574983276777
Position 2660: 0.021566215998065744
Position 3145: 0.016232699398572373
Position 3003: 0.01541145369645504
Position 1265: 0.01499027230019715
Position 550: 0.012959380184401683
Position 738: 0.01159762097058367
Position 869: 0.009655934862892731
Position 2999: 0.009350357113742267
Position 294: 0.007335077196798423
Position 3082: 0.005030278513607699
Position 3592: 0.004904030869228051
Position 204: 0.004753162436010717
Position 334: 0.004098380282304808
Position 3155: 0.003689822134457868
Position 928: 0.0036313799995317054
Position 2565: 0.0035757215332455723
Position 2438: 0.0034367519919751956
Position 752: 0.002857962725818262
Position 3183: 0.0026151366546785498
Position 2003: 0.0024671124490634492
Position 3602: 0.002324126638192604
Position 3311: 0.002037492497217284
Position 3064: 0.0016536426485067519
Position 194: 0.001553577968500393
Position 2623: 0.0015395371344113279
Position 2424: 0.0014498432137042612
Position 776: 0.0012774734962374497
Position 637: 0.001066707411262356
Position 263: 0.0009968489690107393
Position 939: 0.0009191480900105136
Position 408: 0.0009099945714844215
Position 825: 0.0008497290321810688
Position 2228: 0.0008282975394500998
Position 704: 0.0008115187861762729
Position 2244: 0.0007427032233007561
Position 3237: 0.0007213187394836208
Position 727: 0.0006375761301645128
Position 93: 0.0005203485599526456
Position 3159: 0.0004526366963163656
Position 895: 0.0004216583742365877
Position 859: 0.0003975098967363074
Position 478: 0.000355019254213768
Position 372: 0.00032069611266629175
Position 2603: 0.0002384473663573143
Position 102: 0.0002316549295509657
Position 1005: 0.00020931174954795005
Position 2600: 0.0002010106785891701
Position 910: 0.00019010524174537712
Position 897: 0.00014927036650299797
Position 882: 9.67948978744654e-05
Position 95: 7.275354284046668e-05
Position 208: 6.142253602971959e-05
Position 2808: 4.015684389156356e-05
Position 2550: 3.9141252529297525e-05
Position 733: 3.336561223077323e-05
Position 197: 1.2338072571015694e-05
Position 2180: 8.103312545034882e-06
Position 1121: 5.645532731280778e-06
Position 2053: 2.199752208761397e-06
Position 104: 3.853740869712107e-07
Position 2191: 1.0346208534540196e-07
Position 481: 6.740472777050921e-08
Position 2153: 5.876114412588217e-08
Position 417: 2.988518507545435e-08
Position 210: 3.277873826397572e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1097: 0.5128759329707974
Position 2303: 0.3569656561454644
Position 3406: 0.339409649612059
Position 2280: 0.3090678691518257
Position 2002: 0.16988526349995084
Position 3671: 0.09836174111712273
Position 1936: 0.0907805014065686
Position 197: 0.05203177674421339
Position 2083: 0.05125030802190947
Position 3395: 0.026922763659773103
Position 2249: 0.022314419638372947
Position 1471: 0.01709266528319414
Position 698: 0.013100921488672267
Position 794: 0.011748179518280048
Position 2044: 0.009753683408398953
Position 967: 0.009517018216360853
Position 2334: 0.008928822641327725
Position 1978: 0.008836599205842885
Position 2727: 0.005229850972993449
Position 1687: 0.004946863328937981
Position 615: 0.004536383902175001
Position 1383: 0.004352863963716986
Position 3053: 0.0037472052828769293
Position 910: 0.0036867007516973205
Position 1390: 0.0029664852727583494
Position 686: 0.0025285773552429043
Position 984: 0.0025062291667617078
Position 3024: 0.0018344757589208174
Position 1661: 0.0016965458260962305
Position 1729: 0.001472773360420185
Position 855: 0.0013682642897096093
Position 658: 0.001218681896035886
Position 2964: 0.0011059745245968241
Position 1444: 0.0010640799631757526
Position 2355: 0.001059053942734835
Position 2318: 0.00092428398996291
Position 328: 0.0009211466772186619
Position 3270: 0.000854590723951855
Position 1360: 0.0008509072242079668
Position 3208: 0.0008435260580057604
Position 776: 0.0008148383500683428
Position 2114: 0.0008098544624308286
Position 1591: 0.0007517929897915812
Position 1308: 0.0006686108832060572
Position 360: 0.0006371750023331128
Position 822: 0.0005847878756193914
Position 931: 0.000552793181622081
Position 3007: 0.0005365759618042625
Position 1036: 0.0004801342635992586
Position 891: 0.0004572126165063799
Position 3517: 0.00045583099688120113
Position 3446: 0.00044451513857549503
Position 2702: 0.00041847249283045817
Position 223: 0.000416399127781693
Position 1741: 0.0004052445521588152
Position 2811: 0.00039942709861746917
Position 2558: 0.0002973857518967974
Position 541: 0.0002915239956457578
Position 1138: 0.00028277721498455355
Position 3682: 0.00026383780091273343
Position 1549: 0.00025778935519667515
Position 1726: 0.00020157197130014714
Position 450: 0.0001884459747183773
Position 1543: 0.00017045536490311732
Position 2673: 0.00015802922004665805
Position 417: 0.00015476472703069424
Position 102: 0.00015279463732820195
Position 2792: 0.0001459248790759228
Position 2891: 0.00014113276033604378
Position 1402: 0.00013989239364320472
Position 825: 0.00013312587912410755
Position 2411: 0.00012269122080759185
Position 885: 0.00011844310257292615
Position 147: 0.00010446833870049218
Position 2734: 0.00010327349213462011
Position 167: 8.448187392673796e-05
Position 989: 7.395756477018384e-05
Position 633: 3.9293903296618146e-05
Position 495: 3.5458427571343564e-05
Position 928: 3.397409623380262e-05
Position 868: 1.4058135236633429e-05
Position 1118: 1.0331953928312596e-05
Position 1167: 9.141391214019602e-06
Position 549: 5.018371162678519e-07
Position 316: 3.4220283263737936e-07
Position 155: 3.1272862237820635e-07
Position 590: 2.488453767533992e-07
Position 463: 2.3632958081895665e-07
Position 231: 2.3015592915996725e-07
Position 234: 1.0889209064965952e-07
Position 151: 4.978481808414103e-08
Position 337: 3.83131464851304e-08
Position 521: 3.7319794890607134e-08
Position 466: 3.4230819386207216e-08
Position 617: 3.1720413649890024e-08
Position 526: 3.164264878885138e-08
Position 345: 1.0597433904852422e-08
Position 334: 9.051286189944511e-09
Position 424: 6.579312947427553e-09
Position 225: 2.7900446715204737e-10
Position 252: 2.722477766835148e-10
Position 325: 9.090943635429677e-11
Position 460: 5.715390376213816e-12
Position 330: 4.766328566685062e-12
Position 261: 5.758070807783271e-14
