Gene = endos
index = 1695
Annotated 5SS: [318 900]
Annotated 3SS: [ 703 1285]
SMsplice 5SS: [399 900]
SMsplice 3SS: [ 703 1285]
top_k =  500
Partition function (log Z): -3.2934492607329764

Sorted 5' Splice Sites (High to Low Probability):
Position 900: 0.9932439028060583
Position 399: 0.4208218552417191
Position 318: 0.27007992531614633
Position 1164: 0.17153722415141048
Position 260: 0.037933173409810714
Position 393: 0.010139031349219842
Position 1434: 0.009766268618403011
Position 53: 0.007847341795316409
Position 1214: 0.007633056915243467
Position 48: 0.0069347015568493086
Position 405: 0.004514889944266443
Position 403: 0.004074001697210466
Position 1191: 0.003518674221868339
Position 1364: 0.003187820608280168
Position 1506: 0.0026457013567822395
Position 543: 0.002250491285081757
Position 171: 0.001953349478022763
Position 1181: 0.0016597924278630373
Position 545: 0.0014389695309144968
Position 547: 0.0013678817674091345
Position 549: 0.0013118580767847797
Position 539: 0.001202474491889141
Position 1220: 0.0011538115926821638
Position 1490: 0.0011076295957651527
Position 553: 0.0010964397948027645
Position 1770: 0.000904015879124434
Position 290: 0.0008933438725629445
Position 396: 0.0008452666449315513
Position 1828: 0.0008329859238955983
Position 533: 0.0005724170748393939
Position 1349: 0.000540916881041259
Position 514: 0.000513781878612629
Position 44: 0.0004703511352316893
Position 904: 0.00032339459814861556
Position 977: 0.00031076291149219874
Position 199: 0.00028409391583099054
Position 127: 0.00028187521384592383
Position 1141: 0.0002718545659450453
Position 481: 0.00022319086371525715
Position 37: 0.0001904579525246129
Position 1441: 0.0001576041843396779
Position 518: 0.00013593354494266627
Position 648: 7.681602807048821e-05
Position 297: 5.1298943507343254e-05
Position 833: 4.400649138782396e-05
Position 1791: 2.8628223270281242e-05
Position 77: 2.184319875576084e-05
Position 1927: 1.6764160614754282e-05
Position 479: 1.4725181560832306e-05
Position 700: 1.333048606843156e-05
Position 2026: 6.264268209084029e-06
Position 1024: 5.766874628708224e-06
Position 1021: 5.533192908733848e-06
Position 95: 5.373486963388014e-06
Position 485: 4.562179356933674e-06
Position 143: 4.379571896954593e-06
Position 1031: 2.622086528756545e-06
Position 954: 1.304236882408436e-06
Position 4: 9.930141410702504e-07
Position 125: 9.66064664493309e-07
Position 827: 8.622943171519982e-07
Position 939: 7.235459935337494e-07
Position 956: 6.727969614851245e-07
Position 852: 2.495920389987028e-07
Position 1400: 1.1848867054424586e-07
Position 512: 1.6391880417616698e-10
Position 537: 1.6159254798158795e-10
Position 551: 4.902392014853783e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1285: 0.8814891845403526
Position 703: 0.5426821953619504
Position 1080: 0.17570589952835408
Position 648: 0.07925537146717034
Position 475: 0.047363374563676085
Position 310: 0.04437048832515733
Position 1024: 0.032887584420092146
Position 688: 0.031209580180648115
Position 1134: 0.030819043466343145
Position 1291: 0.017805408861272812
Position 1021: 0.017097486425764776
Position 707: 0.01623666115209677
Position 1630: 0.014110254639059473
Position 1047: 0.010064200443119765
Position 1315: 0.009424107243024511
Position 1612: 0.006638119764526921
Position 235: 0.0038834325255482113
Position 121: 0.0019229257189333948
Position 761: 0.0013483961792839913
Position 1825: 0.001218636436528307
Position 2025: 0.0011296748527604553
Position 1220: 0.0010580785616606874
Position 729: 0.0010378193820835414
Position 1575: 0.0009708535410404206
Position 782: 0.0008487717818767652
Position 1719: 0.0005837151662903437
Position 2041: 0.0004989964428551526
Position 1511: 0.0004723695232155796
Position 736: 0.0003618027417598635
Position 512: 0.0003354310052194481
Position 1506: 0.0002897135798229611
Position 133: 0.000264437537338681
Position 1988: 0.0002535807559041561
Position 95: 0.0002429785733409655
Position 1031: 0.0002321270714131875
Position 742: 0.00022508293486242045
Position 175: 0.000198522171083635
Position 1694: 0.00018625273425491225
Position 396: 0.00017813416248871997
Position 806: 0.00017349906859638988
Position 479: 0.00016868742732577133
Position 1441: 0.00014998235498609648
Position 2071: 0.00014242283647631723
Position 379: 0.00013118796203536614
Position 2102: 0.0001271404291659404
Position 1247: 0.00010053656779280335
Position 1865: 6.732323000750994e-05
Position 1205: 6.03039751729918e-05
Position 803: 5.262718803321299e-05
Position 185: 4.9327469209797755e-05
Position 1985: 4.657406278051558e-05
Position 881: 4.2760101730273616e-05
Position 143: 4.1143339432409204e-05
Position 1141: 3.4874712027891914e-05
Position 182: 3.3400660221863825e-05
Position 1856: 2.8628223270281282e-05
Position 1327: 2.6588122803548817e-05
Position 151: 2.4118960161636652e-05
Position 1230: 1.851281447470651e-05
Position 1177: 1.8432559188553676e-05
Position 529: 1.41373531105056e-05
Position 770: 1.3943239937196715e-05
Position 199: 6.119792393851618e-06
Position 317: 5.588014180887948e-06
Position 240: 8.160903842479802e-07
Position 255: 4.310577138316509e-07
Position 243: 2.2758708362677592e-07
Position 290: 1.5350711737023972e-07
Position 886: 9.693940566143214e-08
Position 265: 2.248345053436585e-08
Position 279: 1.1847136253751191e-08
Position 273: 3.3600018637401203e-09
Position 53: 1.4159666091171212e-09
Position 276: 2.935109161071119e-10
Position 77: 1.7481511440940575e-13
