Gene = mRpS35
index = 1781
Annotated 5SS: [232]
Annotated 3SS: [294]
SMsplice 5SS: [232]
SMsplice 3SS: [294]
top_k =  500
Partition function (log Z): -8.858519711289748

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9924032219281721
Position 42: 0.007943788797396848
Position 21: 0.007469644091005187
Position 792: 0.0013459652176315113
Position 84: 0.0010925350038851003
Position 36: 0.0010388783564585786
Position 351: 0.00035981195033695017
Position 178: 0.0002798862126211891
Position 396: 0.0002447101987908115
Position 73: 0.0001914047104904841
Position 433: 0.00011824936378512907
Position 244: 7.265213661418861e-05
Position 688: 2.4609256372167572e-05
Position 509: 2.175051816732921e-05
Position 25: 1.721893677067978e-05
Position 663: 1.6325085451988696e-05
Position 619: 1.2859793046728811e-05
Position 755: 6.783558743495864e-06
Position 976: 5.642725191506962e-06
Position 990: 4.870905147008756e-06
Position 638: 2.517756602207008e-06
Position 184: 2.0906413777040707e-06
Position 121: 1.222736733282462e-07
Position 137: 7.577634368451173e-08
Position 503: 1.9914833274927936e-09
Position 261: 1.9646303439018977e-09
Position 116: 1.13178159299442e-09
Position 451: 7.869621324005701e-10
Position 186: 5.786441287174942e-10
Position 571: 4.900267851713466e-10
Position 453: 4.6384522775889403e-10
Position 321: 3.2092077472894516e-11
Position 355: 1.4136611657491626e-11
Position 417: 3.0357960179036265e-14
Position 303: 2.1795866253695883e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 294: 0.9031088601166605
Position 310: 0.0536040712092735
Position 303: 0.027999192751942462
Position 121: 0.013624340604444863
Position 854: 0.002376367382152349
Position 329: 0.0016390176260610385
Position 164: 0.001477788690440034
Position 451: 0.001401680970241143
Position 740: 0.0013956044374518097
Position 332: 0.001019175519189994
Position 83: 0.0008230156888078428
Position 755: 0.000720214908121446
Position 772: 0.00044227157402850804
Position 200: 0.00035337577526213504
Position 73: 0.00032502466148453683
Position 703: 0.00032047085558248144
Position 575: 0.00022862246534490684
Position 92: 0.00022663736968164477
Position 473: 0.00022011707918416043
Position 350: 0.0002034719470523611
Position 326: 0.00012188737145271305
Position 983: 0.00011613986092513319
Position 617: 0.00010217477214245763
Position 495: 9.514177371140388e-05
Position 1051: 8.957591934590683e-05
Position 522: 8.060379920738095e-05
Position 860: 6.013838808861345e-05
Position 812: 4.754333242861817e-05
Position 143: 4.6796495802247216e-05
Position 686: 4.526014772696071e-05
Position 857: 4.221769045129176e-05
Position 662: 4.087511263917884e-05
Position 596: 3.8260015512772466e-05
Position 426: 3.719630037495979e-05
Position 675: 3.137448945915074e-05
Position 338: 2.5673575720885038e-05
Position 989: 2.3686715676595315e-05
Position 923: 1.6855716127177232e-05
Position 718: 1.2473511233200122e-05
Position 524: 1.1787128683445526e-05
Position 206: 1.0395585354202819e-05
Position 1157: 8.748442361781552e-06
Position 1124: 8.294141018865785e-06
Position 630: 7.90173475147356e-06
Position 404: 6.596828913257044e-06
Position 341: 6.283912819019797e-06
Position 688: 5.203729961282873e-06
Position 1055: 4.674329281575117e-06
Position 1187: 3.785285473557297e-06
Position 1025: 2.514845767713237e-06
Position 593: 2.447656505876488e-06
Position 959: 2.4473726202429475e-06
Position 1092: 2.262442477420243e-06
Position 347: 2.0522523801716714e-06
Position 498: 1.8406282213746238e-06
Position 1028: 1.728160467162007e-06
Position 244: 1.4929448683842906e-06
Position 1169: 8.968533540388096e-07
Position 1194: 4.489680970183455e-07
Position 203: 3.3630348660886264e-07
Position 175: 2.8644102130518667e-07
Position 213: 2.5547050307232507e-11
Position 231: 1.3756850888844585e-11
Position 221: 1.063448488056871e-13
