Gene = swm
index = 1903
Annotated 5SS: [ 132  707 1248 3619 3839]
Annotated 3SS: [ 414  781 1305 3709 3908]
SMsplice 5SS: [ 707 1248 3619 3839]
SMsplice 3SS: [ 781 1308 3709 3908]
top_k =  500
Partition function (log Z): 4.888278199095498

Sorted 5' Splice Sites (High to Low Probability):
Position 1248: 0.9974544416237845
Position 707: 0.9960074455189006
Position 3619: 0.9851005341607348
Position 3839: 0.9802230696878599
Position 2485: 0.30334352771133555
Position 1563: 0.13474112491223006
Position 2345: 0.13208209092525494
Position 224: 0.11285794059112925
Position 132: 0.046565933875602414
Position 2341: 0.04364685247621982
Position 449: 0.03576864977054233
Position 1579: 0.028684000739316855
Position 216: 0.022440297695724507
Position 1745: 0.02144370027104338
Position 2129: 0.01799152660351922
Position 498: 0.01782104394242403
Position 2069: 0.017771162621339435
Position 220: 0.016395005022389445
Position 1439: 0.013953409248725571
Position 374: 0.013282921670464394
Position 2813: 0.011226499322925465
Position 264: 0.010653180308200888
Position 49: 0.008682640182868925
Position 1960: 0.0075413150240688795
Position 3982: 0.006399634939935409
Position 1421: 0.006324995908137413
Position 386: 0.0050159456401980655
Position 439: 0.004873541723367529
Position 4188: 0.0046637290417768954
Position 2051: 0.00379761458892345
Position 1451: 0.00329541546272432
Position 4168: 0.0025121958725022185
Position 1749: 0.0017969105824698884
Position 277: 0.001750683135054681
Position 1496: 0.0016232465772230626
Position 1658: 0.0014676492244380618
Position 260: 0.0014551741220408503
Position 1261: 0.0014254383574547665
Position 2407: 0.001232833516503979
Position 1925: 0.001137811592228734
Position 258: 0.0011115290108464175
Position 299: 0.0009576936250749772
Position 241: 0.0009565481818761363
Position 3744: 0.0007706070761598268
Position 4207: 0.0007110755611519077
Position 54: 0.000613079264672184
Position 4150: 0.0005816303446996312
Position 4239: 0.000573342454241616
Position 1074: 0.0005297650312346628
Position 4186: 0.0004957663365143371
Position 4173: 0.0004794491224604293
Position 245: 0.0004490430176480653
Position 1412: 0.0004425439748124815
Position 1068: 0.0004312878995890869
Position 94: 0.0003412730312953806
Position 1613: 0.00033198794100393477
Position 1688: 0.00031182281832358707
Position 3968: 0.00030183837494739607
Position 915: 0.00024929001591911845
Position 2134: 0.00022965705849395184
Position 249: 0.00020024373403300394
Position 2858: 0.00019673368007629548
Position 292: 0.00019272055339858793
Position 3993: 0.00017917070754472884
Position 1139: 0.0001172100147401281
Position 1484: 0.00011685478037420138
Position 1035: 0.00011198644926525727
Position 3960: 0.00010575673492429554
Position 893: 0.00010462011455623762
Position 1402: 9.964899277611768e-05
Position 1532: 9.177271391461333e-05
Position 960: 8.253096894313085e-05
Position 91: 8.23083388096687e-05
Position 3927: 7.78779809835647e-05
Position 203: 7.24860475807748e-05
Position 262: 6.104009852936804e-05
Position 147: 5.162536081575447e-05
Position 456: 4.4701604543024755e-05
Position 711: 3.4683812555176e-05
Position 22: 3.1851651579207145e-05
Position 1134: 2.1051088900394627e-05
Position 3843: 1.9762575350983495e-05
Position 1110: 1.53444859859469e-05
Position 690: 1.5194920429706266e-05
Position 4460: 1.4632366596182062e-05
Position 113: 1.4554688293145615e-05
Position 1557: 1.3492085416109143e-05
Position 1258: 1.1529018347570024e-05
Position 910: 1.095141892208461e-05
Position 75: 1.0766479993823273e-05
Position 268: 7.292508738337418e-06
Position 480: 5.744115847160441e-06
Position 1706: 5.237894993078648e-06
Position 243: 5.227059021747175e-06
Position 271: 4.814350517961693e-06
Position 1252: 4.415802826326709e-06
Position 991: 4.054822413912647e-06
Position 526: 3.601797073212062e-06
Position 693: 2.8141682699690714e-06
Position 524: 2.308847965393005e-06
Position 228: 2.0265247129942624e-06
Position 885: 1.8222199769839835e-06
Position 627: 1.5654872875815703e-06
Position 235: 1.4289847474274942e-06
Position 138: 1.3963723913629617e-06
Position 1514: 1.2547978040079108e-06
Position 151: 1.1136960204356995e-06
Position 1278: 9.31863434550496e-07
Position 1801: 8.844563531552152e-07
Position 1366: 7.633504802129313e-07
Position 1283: 7.095111120758573e-07
Position 1424: 3.4184543238267615e-07
Position 3989: 2.827702502400508e-07
Position 3817: 1.214074200791135e-07
Position 1218: 7.071491433144722e-08
Position 1338: 4.6668296400020276e-08
Position 136: 1.556375746293636e-08
Position 1965: 1.1839322290091976e-08
Position 153: 8.653231025830317e-09
Position 1014: 2.599887570028297e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 781: 0.9961021155278246
Position 3709: 0.9914538516471513
Position 3908: 0.9540939192258675
Position 1308: 0.7943818749392859
Position 2670: 0.2811764453447371
Position 1630: 0.17586890897378968
Position 414: 0.15902276223362724
Position 2559: 0.11540123315404519
Position 560: 0.10048283260604911
Position 1305: 0.09094362869114911
Position 1338: 0.07648193696559581
Position 1837: 0.046284856003300595
Position 2690: 0.03519347714122557
Position 2406: 0.027321397285185636
Position 4404: 0.019229591188205348
Position 2126: 0.0186548074285872
Position 2693: 0.01860075981162472
Position 2886: 0.016240765603536073
Position 565: 0.014620950929242397
Position 2283: 0.01291084645604061
Position 611: 0.012715274377894896
Position 4025: 0.011134808685236997
Position 1373: 0.009032085958725086
Position 2420: 0.006778640602808927
Position 4357: 0.006770492625239082
Position 2617: 0.004762146930588968
Position 3796: 0.00405940011963493
Position 614: 0.0030130891733046537
Position 3757: 0.0028283772597424753
Position 2535: 0.0028134023013688322
Position 336: 0.00229648268999882
Position 2454: 0.0021262874284862176
Position 472: 0.0016131251061375451
Position 1126: 0.0015674150668263957
Position 4053: 0.0015323393846601442
Position 2457: 0.001486871259643417
Position 984: 0.0014108428153852544
Position 285: 0.0013771957560688136
Position 4324: 0.001338530921043183
Position 3942: 0.0011007088353291775
Position 333: 0.0010980318608935777
Position 2215: 0.0010185303826460727
Position 427: 0.0009678585860788895
Position 2572: 0.0009603366441305388
Position 4033: 0.0009277431578995951
Position 2633: 0.0008631843509166069
Position 3740: 0.0008592385437798839
Position 646: 0.0008208835522565748
Position 4037: 0.0006327200632558989
Position 617: 0.0004897547994500792
Position 1342: 0.00041722486548529
Position 124: 0.0003757423819101461
Position 302: 0.0003719582600027261
Position 180: 0.00032607141380723705
Position 1321: 0.0002348875224010382
Position 1638: 0.00023034473578121523
Position 113: 0.00022310221951281277
Position 4362: 0.00021726739386166653
Position 1133: 0.00020379665198754472
Position 416: 0.00019995544236335694
Position 1014: 0.00018225690400963993
Position 4589: 0.00017695771238984356
Position 3882: 0.00013709568039827345
Position 4249: 0.0001147959353310737
Position 1104: 0.00010478935253918186
Position 836: 9.687600749522639e-05
Position 292: 9.385776980786108e-05
