Gene = Kr-h2
index = 1246
Annotated 5SS: [ 198 1687 1994 2184]
Annotated 3SS: [1423 1743 2049 2246]
SMsplice 5SS: [ 198 1687 1994 2184]
SMsplice 3SS: [1423 1743 2049 2246]
top_k =  500
Partition function (log Z): 9.483079387026121

Sorted 5' Splice Sites (High to Low Probability):
Position 2184: 0.9992023672185381
Position 1687: 0.9984393148285311
Position 1994: 0.9906773482893607
Position 198: 0.943288345560144
Position 990: 0.05226019603038086
Position 739: 0.03833964687766133
Position 1136: 0.036409788989589735
Position 2421: 0.032493604470150685
Position 635: 0.018113486914808106
Position 1326: 0.017026864576618676
Position 191: 0.016364212503612398
Position 1280: 0.01377944157060692
Position 756: 0.011171422831025069
Position 2469: 0.010624137193077083
Position 774: 0.008493573932308094
Position 2629: 0.007972446511204847
Position 1069: 0.004403305842945169
Position 36: 0.004182886904415196
Position 750: 0.0034805204310323357
Position 617: 0.003019980019802208
Position 494: 0.002858715523781935
Position 2040: 0.002770866513194105
Position 838: 0.002473953797565749
Position 215: 0.0020213980862224907
Position 40: 0.0010948902106164623
Position 484: 0.0009068854449863196
Position 351: 0.0008462032974708207
Position 202: 0.000784211376618793
Position 656: 0.0006970310288640052
Position 1224: 0.0006575891037984625
Position 541: 0.0005819423436206318
Position 489: 0.0005372814670632811
Position 258: 0.0005231531595036218
Position 1200: 0.00044598252634581756
Position 1691: 0.00043757710844792607
Position 2590: 0.00042135492256178416
Position 1063: 0.00041104983434918206
Position 326: 0.00032522686171345907
Position 115: 0.0003002404869785187
Position 2573: 0.00028400515471207035
Position 1948: 0.00028032667491220594
Position 2632: 0.00026870315219125224
Position 996: 0.0002656076012289936
Position 1769: 0.00025785740164002344
Position 338: 0.00021378675888495313
Position 1888: 0.00020649539429586826
Position 23: 0.0002004970361318968
Position 779: 0.00018572722647295208
Position 1312: 0.00013560683569496465
Position 627: 0.00013205274719021442
Position 8: 0.00012677947247730136
Position 479: 0.00011627441906386627
Position 310: 0.00011059783245347681
Position 2604: 9.519078504655394e-05
Position 1574: 9.036117088958812e-05
Position 886: 8.911596667766065e-05
Position 177: 8.249360744514372e-05
Position 2581: 7.276931757352235e-05
Position 1059: 6.851128708745733e-05
Position 842: 6.547134388322409e-05
Position 1661: 5.4442837189391344e-05
Position 1140: 5.398745634443764e-05
Position 1928: 5.362098675400378e-05
Position 2026: 4.8590174179217735e-05
Position 1167: 4.6795296603887496e-05
Position 1670: 4.4033247030430376e-05
Position 2351: 4.270338007038283e-05
Position 381: 4.107790313967057e-05
Position 1858: 4.074500325649097e-05
Position 2293: 3.573529339339321e-05
Position 539: 3.204146125880286e-05
Position 568: 3.0375509439983365e-05
Position 1836: 2.9519896478524173e-05
Position 418: 2.83545142265814e-05
Position 2554: 2.6664223952475316e-05
Position 844: 2.2162255727623402e-05
Position 2425: 2.1350270144509685e-05
Position 2538: 1.7936673628862742e-05
Position 2877: 1.480958421372372e-05
Position 2188: 1.1505506433110695e-05
Position 1825: 9.496625313208154e-06
Position 2170: 8.919898785298894e-06
Position 2408: 6.994876806441043e-06
Position 1803: 5.9732944755842795e-06
Position 84: 5.193229696785767e-06
Position 869: 5.122070139294273e-06
Position 1646: 4.269790455822523e-06
Position 1843: 3.73681347262113e-06
Position 1955: 3.5909957256798346e-06
Position 1940: 3.442441007826789e-06
Position 862: 3.36625349100688e-06
Position 1875: 3.011287526470527e-06
Position 2881: 2.7210323772518562e-06
Position 2773: 1.8115224452134247e-06
Position 34: 1.228235910457318e-06
Position 1699: 1.0762846667538757e-06
Position 2272: 1.0584942768143812e-06
Position 1386: 7.223725508813097e-07
Position 288: 6.919779247004219e-07
Position 2070: 6.034642834846402e-07
Position 2647: 5.049723359992258e-07
Position 1831: 5.027228006364447e-07
Position 1638: 4.560886084755682e-07
Position 44: 4.2382912755307176e-07
Position 312: 3.2727084600697245e-07
Position 1873: 2.806535133984229e-07
Position 291: 2.265891063413739e-07
Position 2902: 2.2284969391708126e-07
Position 140: 2.037351925261629e-07
Position 233: 1.864053500846474e-07
Position 466: 1.818239004821842e-07
Position 152: 1.7605859024333763e-07
Position 2908: 1.1086489769923785e-07
Position 2067: 8.621144681780268e-08
Position 2075: 3.5101509150423805e-08
Position 472: 2.4430631670379978e-08
Position 2098: 5.422590932405964e-09
Position 73: 2.871847728975043e-09
Position 2103: 2.789537828542108e-10
Position 2081: 2.6954261732312605e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1743: 0.9946443542276263
Position 2246: 0.9869386263379224
Position 1423: 0.9421903421819229
Position 2049: 0.7544363310920071
Position 2101: 0.23723383709679657
Position 901: 0.06425841315149503
Position 267: 0.06289928258500964
Position 2688: 0.058752809211240306
Position 434: 0.05372488294179961
Position 350: 0.018835174905305677
Position 675: 0.010305588710541689
Position 940: 0.005892486303173274
Position 655: 0.004783097724984728
Position 84: 0.004087665120497689
Position 796: 0.004054014853361311
Position 1753: 0.0039091121604015715
Position 691: 0.0038752506604816522
Position 1175: 0.0025633347310408503
Position 2103: 0.0018052995705756423
Position 2306: 0.001596940467550466
Position 2229: 0.0015745225876775458
Position 1616: 0.0015465065689986113
Position 1570: 0.00120900798419909
Position 1300: 0.0011546672834852221
Position 634: 0.001107210954386813
