Gene = ssp6
index = 1893
Annotated 5SS: [ 624 2560]
Annotated 3SS: [2196 2619]
SMsplice 5SS: [ 624 2560]
SMsplice 3SS: [2196 2619]
top_k =  500
Partition function (log Z): -4.830455353435747

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9788797086704716
Position 2560: 0.9624081311009227
Position 2705: 0.4523912255492449
Position 3800: 0.33801865351533467
Position 4117: 0.06548193196020023
Position 2750: 0.05743448011452958
Position 5131: 0.044649761739177445
Position 4548: 0.04229985084766088
Position 5207: 0.03070296020754697
Position 2098: 0.0253599487421448
Position 2530: 0.012536047015089827
Position 2095: 0.012441312874817364
Position 2551: 0.010690601295141234
Position 2150: 0.010612775278703147
Position 1494: 0.010434393034698447
Position 2565: 0.009192469957302407
Position 614: 0.007531935977760425
Position 2689: 0.004583540284984302
Position 3337: 0.0030087489627774857
Position 232: 0.0028828073557252832
Position 195: 0.0027911552028916024
Position 4768: 0.0027152472353508474
Position 2012: 0.002603548787238979
Position 1775: 0.002522747032886619
Position 2887: 0.0023230643299153027
Position 3481: 0.002079552786650111
Position 811: 0.0020700909708797357
Position 2549: 0.002049593404682597
Position 1964: 0.0017795200082023198
Position 2122: 0.0014694291708991815
Position 2276: 0.0011951118149920773
Position 2809: 0.001174101413455865
Position 426: 0.001111604857964065
Position 1746: 0.0010973320945918716
Position 2394: 0.0010524082088797797
Position 2402: 0.0010502590242586814
Position 642: 0.0009172212005707163
Position 1543: 0.0008519179437294105
Position 774: 0.0007522197357133541
Position 968: 0.0006329202048177384
Position 2816: 0.0006326523704428489
Position 2000: 0.0006097662245440216
Position 3709: 0.0005984357172811563
Position 281: 0.000498039557224415
Position 966: 0.00039674199928273283
Position 2724: 0.0003651281057819366
Position 751: 0.00031018785255453583
Position 189: 0.00030784226649344007
Position 1221: 0.0002972482445038206
Position 238: 0.00019970994067419894
Position 244: 0.00018977359204864637
Position 1893: 0.00018063879200884506
Position 174: 0.00015169711102382027
Position 788: 0.00014681855748297987
Position 1102: 0.0001463621414039121
Position 2426: 0.0001358932359025262
Position 1599: 0.0001358780699740253
Position 3845: 0.00011227640546015759
Position 1934: 0.00010855947919996426
Position 1014: 9.949844628832776e-05
Position 1186: 9.00314353077096e-05
Position 1779: 8.533200054577653e-05
Position 373: 7.180982709973075e-05
Position 116: 6.240229859066085e-05
Position 1565: 6.063477718703738e-05
Position 830: 5.0925252231506824e-05
Position 2437: 4.877301012987772e-05
Position 575: 3.871631555431056e-05
Position 3029: 3.7652297401757326e-05
Position 827: 3.609445960847555e-05
Position 994: 3.509398365536939e-05
Position 1585: 3.36398908514393e-05
Position 957: 3.0507083854881583e-05
Position 533: 2.9406308174823082e-05
Position 1631: 2.9382590562586976e-05
Position 791: 2.8791838878682816e-05
Position 1168: 2.7383238543403484e-05
Position 1582: 2.6502305531338793e-05
Position 718: 2.591589116751005e-05
Position 3082: 2.5705490580701945e-05
Position 3014: 2.531044187952472e-05
Position 817: 2.2051600073370893e-05
Position 634: 2.173506490061845e-05
Position 1085: 2.1697343308878805e-05
Position 226: 2.1114847387234642e-05
Position 1123: 2.0791552156246623e-05
Position 203: 2.0736580694198282e-05
Position 2709: 1.6554449613851068e-05
Position 186: 1.428578279524612e-05
Position 1558: 1.4219601037233357e-05
Position 176: 1.3904047326440704e-05
Position 2491: 1.3688360268286268e-05
Position 2310: 1.3571715648870116e-05
Position 6: 1.2893555390196952e-05
Position 1720: 1.184821629151948e-05
Position 1519: 1.1801852431835669e-05
Position 771: 1.041147615143901e-05
Position 656: 1.0397044730461072e-05
Position 910: 1.0154227118799295e-05
Position 2533: 1.0050809101101371e-05
Position 1260: 9.480835977348981e-06
Position 954: 9.251854959577059e-06
Position 248: 7.398597968270008e-06
Position 2591: 6.759779789831341e-06
Position 224: 5.910317723639677e-06
Position 396: 5.610094690433507e-06
Position 806: 4.871598248380215e-06
Position 2738: 4.081648356827802e-06
Position 148: 3.815605138631099e-06
Position 1984: 2.615108614460276e-06
Position 815: 2.5895375354496617e-06
Position 168: 2.1896945242910892e-06
Position 295: 1.4910347229208705e-06
Position 398: 1.010915120006685e-06
Position 2496: 9.741670233027997e-07
Position 311: 9.58462430991075e-07
Position 491: 7.698094724283735e-07
Position 2389: 6.86137542102334e-07
Position 250: 4.834819714615626e-07
Position 2290: 2.475287346733194e-07
Position 198: 1.8931748444742028e-07
Position 755: 1.247702330531658e-07
