Gene = ENSDARG00000103000
index = 751
Annotated 5SS: [ 476  617 2105 2246]
Annotated 3SS: [ 545 1918 2186 2328]
SMsplice 5SS: [ 617 2246]
SMsplice 3SS: [2186 2328]
top_k =  100
Partition function (log Z): -5.791362777892816

Sorted 5' Splice Sites (High to Low Probability):
Position 2246: 0.9700550300790051
Position 617: 0.5893845476373736
Position 2105: 0.4993452051226305
Position 476: 0.33859259607095815
Position 2470: 0.3253683034599657
Position 583: 0.22875988011051693
Position 2431: 0.007216791853358093
Position 2476: 0.007029751434318361
Position 49: 0.0012442982152177384
Position 215: 0.000625410720892506
Position 1346: 0.0003633743163429495
Position 637: 0.00027117039321966966
Position 480: 0.00024726114031137296
Position 1299: 0.00022931933828360758
Position 1042: 0.00018203931903179273
Position 1096: 0.00014377123851679334
Position 258: 0.00012368880493212743
Position 219: 0.0001071172843017629
Position 384: 9.473774103206335e-05
Position 64: 7.230630825143333e-05
Position 1354: 6.838276547136569e-05
Position 200: 2.4949875666651174e-05
Position 74: 2.4085007160111717e-05
Position 436: 2.2986067478107537e-05
Position 239: 1.8401287256727603e-05
Position 1072: 7.80246442311558e-06
Position 1330: 1.5707932432693495e-06
Position 614: 6.992968979866596e-07
Position 283: 9.000230621487873e-09
Position 343: 7.658854580200602e-09
Position 446: 6.694026717611635e-09
Position 233: 5.732615302193886e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.9922840866553264
Position 2186: 0.9478742198073887
Position 1918: 0.49141679780511105
Position 2563: 0.2387766963411097
Position 545: 0.18670153512639429
Position 2686: 0.0631263890145347
Position 2568: 0.01944804022694001
Position 2630: 0.016035023523616864
Position 2377: 0.004079028590757806
Position 566: 0.004023427964316689
Position 773: 0.001986317474783759
Position 2790: 0.0014444719434984214
Position 1187: 0.0009271575762664972
Position 2880: 0.000784225697942037
Position 2349: 0.0003868924665328949
Position 744: 0.0002837800453840079
Position 969: 2.9869211435703142e-05
Position 887: 1.4987236384061595e-05
Position 809: 5.479043364098129e-07
Position 777: 5.435156182043171e-07
Position 824: 3.738506244310333e-07
Position 895: 3.3411878549116144e-07
Position 343: 2.0093512030520678e-07
Position 408: 1.9569159772480776e-07
Position 372: 1.0536497678028385e-07
Position 582: 8.504385560611029e-08
Position 579: 7.345646252870911e-08
Position 303: 5.989013589330873e-08
Position 588: 4.075254790309371e-08
