Gene = ENSDARG00000116871
index = 824
Annotated 5SS: [  481 56380 57992 73927 77684]
Annotated 3SS: [55724 57906 73711 74161 81534]
SMsplice 5SS: [  481 55864 57992 73927 74377]
SMsplice 3SS: [55724 57906 73711 74161 81534]
top_k =  500
Partition function (log Z): -51.797653450211754

Sorted 5' Splice Sites (High to Low Probability):
Position 481: 0.9994538159656934
Position 2272: 0.2691568751326096
Position 6742: 0.19584685612463043
Position 2229: 0.18059503191873663
Position 2462: 0.16414221885002026
Position 2235: 0.03811526364382027
Position 263: 0.006321617180077497
Position 9906: 0.005188698667075233
Position 2276: 0.005132767265947929
Position 2239: 0.0024439730015196285
Position 290: 0.001602707898903984
Position 193: 0.0013991008599303929
Position 183: 0.0012770023555599697
Position 2478: 0.0011519692014773555
Position 701: 0.0006212563335224331
Position 3976: 0.0005376979197110207
Position 275: 0.0003831534724077444
Position 2489: 0.00035789204658994193
Position 1997: 0.0003159474605500066
Position 2420: 0.00027066206555591916
Position 189: 0.00026157588375273
Position 2469: 0.00022693967359154317
Position 279: 0.0002246190655000885
Position 1953: 0.00017774662352545967
Position 187: 0.0001134780327952434
Position 1915: 8.220665044705439e-05
Position 181: 7.105322988749442e-05
Position 712: 5.3507042546490644e-05
Position 60: 4.20604467928116e-05
Position 199: 3.257272265969633e-05
Position 197: 3.200861424943135e-05
Position 437: 2.3872007908728883e-05
Position 1992: 2.2078336751802182e-05
Position 2152: 1.9766450375036876e-05
Position 211: 1.8174819481833224e-05
Position 2280: 1.80855764745488e-05
Position 472: 1.6347388349402974e-05
Position 1985: 8.812823319632432e-06
Position 915: 7.707425837553424e-06
Position 2485: 6.824854912179911e-06
Position 2217: 6.758357829036137e-06
Position 537: 6.124040248396959e-06
Position 2212: 5.241357162720824e-06
Position 531: 4.316295367531274e-06
Position 1147: 2.7537863213483974e-06
Position 815: 2.645397282750402e-06
Position 209: 1.7838676314339822e-06
Position 53: 1.5942278443183524e-06
Position 191: 1.5418581659276154e-06
Position 1932: 1.5084057364541224e-06
Position 1699: 1.1282257531386055e-06
Position 1704: 9.008950946524415e-07
Position 301: 7.587582489003939e-07
Position 595: 6.423364291444234e-07
Position 843: 4.0454927902342876e-07
Position 726: 3.2522035262078537e-07
Position 1920: 2.880163191857591e-07
Position 1785: 2.7010780947883786e-07
Position 1685: 2.507469333223136e-07
Position 889: 2.4824196013156446e-07
Position 218: 2.384400713967287e-07
Position 1739: 2.1522979887056989e-07
Position 820: 1.6146748970448477e-07
Position 160: 1.523156428154906e-07
Position 312: 1.1580699708204744e-07
Position 310: 9.550468745670342e-08
Position 963: 3.612484825025859e-08
Position 338: 3.940266929508927e-09
Position 1750: 3.3056175684031143e-09
Position 1767: 1.3033856101748681e-09
Position 1732: 1.0623913263929346e-09
Position 541: 7.960210120720107e-10
Position 1653: 2.635508526728441e-10
Position 330: 2.3106879733233003e-10
Position 450: 9.256303469488926e-11
Position 371: 1.1081838400805322e-11
Position 569: 2.1648282152065841e-13
Position 1737: 1.4225264368676005e-13
Position 1221: 6.9379715678438435e-15
Position 935: 6.553865616076966e-15
Position 535: 5.215341536461234e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 18924: 0.7037033531290029
Position 2127: 0.48379916679905316
Position 2334: 0.12874048522946835
Position 6600: 0.1171403214656618
Position 9763: 0.09337902664861523
Position 6593: 0.07355524747545336
Position 16402: 0.059029194020870535
Position 10087: 0.04582833799899053
Position 2305: 0.032323731021043724
Position 8410: 0.0168960088087394
Position 2150: 0.012139638189256476
Position 359: 0.011329484654410225
Position 14296: 0.011294051453153289
Position 9823: 0.009988203122515615
Position 6519: 0.009576922440761946
Position 13784: 0.008356628936796114
Position 10055: 0.00816473802465027
Position 7073: 0.007738834135993548
Position 14511: 0.0049186874135626855
Position 6536: 0.004393522920237922
Position 1838: 0.004004593215646976
Position 6392: 0.0031143340918598204
Position 13723: 0.0030143972345209893
Position 2132: 0.002307399734250773
Position 2129: 0.0022683957882208127
Position 2374: 0.002023863143532157
Position 6476: 0.0014522795444808802
Position 7259: 0.0012324305279672535
Position 9985: 0.0009574127180122495
Position 5074: 0.0009344418815342412
Position 4568: 0.0008853416390653215
Position 2811: 0.000798990815607371
Position 9719: 0.00074103202957546
Position 564: 0.0007347261009974563
Position 2228: 0.0007337700458258122
Position 5448: 0.0007024909131682001
Position 8427: 0.0006976918404526119
