Gene = ENSDARG00000099169
index = 694
Annotated 5SS: [220 695]
Annotated 3SS: [ 555 2735]
SMsplice 5SS: [220]
SMsplice 3SS: [2735]
top_k =  500
Partition function (log Z): -6.023954288966935

Sorted 5' Splice Sites (High to Low Probability):
Position 220: 0.8731244518559778
Position 695: 0.29842287588325156
Position 465: 0.1581455773785598
Position 167: 0.046718649967583105
Position 2889: 0.03786567004294829
Position 1851: 0.03208869918462761
Position 1385: 0.030683087190208302
Position 1513: 0.024606043129986977
Position 2880: 0.02406434837879075
Position 1346: 0.014922786460828398
Position 4090: 0.01264495045223529
Position 500: 0.008716969588731898
Position 3092: 0.008053913019406502
Position 369: 0.00636697747543837
Position 2866: 0.004617703062217928
Position 2188: 0.0037507205820905836
Position 1473: 0.0036858678574150073
Position 471: 0.0031231216638476253
Position 1846: 0.0030322849228045755
Position 4075: 0.001879584098296891
Position 2916: 0.0017679643682453968
Position 1355: 0.0017054762504636637
Position 733: 0.0016550870270007722
Position 1504: 0.0016533617872001379
Position 2998: 0.0015531493518759407
Position 690: 0.0007882383520378135
Position 1343: 0.0007451091465887037
Position 2812: 0.000718676309985687
Position 2785: 0.0007116768237880591
Position 3051: 0.0005820223513668415
Position 137: 0.0005750732999406875
Position 2099: 0.0005534162541686899
Position 518: 0.0005491277534528122
Position 1762: 0.0005325199044963733
Position 527: 0.00050038174292112
Position 1833: 0.00038977156931151174
Position 699: 0.0003774599580934175
Position 242: 0.00024387228640303284
Position 61: 0.00020219451680813567
Position 1809: 0.00019195380664914236
Position 674: 0.00017504877871108845
Position 417: 0.00014031570079193386
Position 481: 0.00012209054012471944
Position 592: 0.00012137260320783136
Position 1183: 9.381994467122024e-05
Position 2142: 5.5395356568072934e-05
Position 596: 5.206292510385646e-05
Position 329: 5.1654250404077265e-05
Position 3088: 4.763301374881747e-05
Position 469: 4.728123572713824e-05
Position 981: 4.342044146928546e-05
Position 932: 4.091523115260735e-05
Position 445: 3.852031963329833e-05
Position 1175: 2.0746428963045177e-05
Position 174: 1.3082766279626775e-05
Position 206: 1.1675901819139868e-05
Position 265: 8.181820814229189e-06
Position 180: 6.827004840842359e-06
Position 66: 6.5431926707513675e-06
Position 488: 5.381936997690762e-06
Position 421: 5.34912661371607e-06
Position 33: 4.503630275557816e-06
Position 246: 3.330886175135764e-06
Position 39: 2.9944946729974245e-06
Position 392: 2.721949719419847e-06
Position 342: 2.1205755422190805e-06
Position 255: 2.0278405699654918e-06
Position 261: 1.5750055775032053e-06
Position 19: 5.657581153794195e-07
Position 312: 5.020951408330931e-07
Position 398: 4.945773554659787e-07
Position 378: 4.772083528388651e-07
Position 249: 3.162814512249164e-07
Position 252: 2.379974369502054e-07
Position 4: 5.981519094363782e-08
Position 718: 1.2988828832231686e-08
Position 376: 8.597657672447746e-10
Position 419: 6.337391146138144e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2735: 0.9431551956528893
Position 555: 0.18609723165886435
Position 3966: 0.10729060978337239
Position 517: 0.09059911856021224
Position 1240: 0.04874433274227448
Position 417: 0.043578996476444656
Position 429: 0.03923246001568858
Position 329: 0.02610584445417075
Position 1309: 0.019967718782547283
Position 1686: 0.017190601120033417
Position 1715: 0.016695647485732133
Position 1280: 0.009749160310904434
Position 4190: 0.00862798093061174
Position 3185: 0.008287329119655348
Position 4391: 0.005264223986481947
Position 2086: 0.005092924050220116
Position 584: 0.00498609315837261
Position 3681: 0.00482845219303123
Position 581: 0.0041219337366918025
Position 274: 0.003647860625257707
Position 2775: 0.0024857632592571147
Position 450: 0.0022154654721696755
Position 1761: 0.0015684653985878353
Position 3493: 0.001133330337876855
Position 4010: 0.0011269197741416498
Position 358: 0.0010954655532651064
Position 1605: 0.0010751016914381296
Position 605: 0.0010282863759992272
Position 2230: 0.0007696742593778282
Position 1634: 0.0006380931672595216
Position 293: 0.0006151310032259609
Position 1722: 0.0005885451958338838
Position 4285: 0.00046421636955240456
Position 2602: 0.00039080820120996533
Position 644: 0.00037323921169410645
Position 3138: 0.0003197393136295721
Position 614: 0.0003080812008110436
Position 295: 0.00030512651034035246
Position 1667: 0.0003026661336277786
Position 1313: 0.0002796420678984374
Position 596: 0.0002785068357455296
Position 2287: 0.00027818938529836415
Position 4447: 0.0002497865041299808
Position 833: 0.00020777368645938195
Position 276: 0.00020692178769254733
Position 2947: 0.00019647174411615152
Position 3622: 0.0001854471315127713
Position 4263: 0.00017950010788989287
Position 3037: 0.00017364908476755203
Position 2047: 0.0001710356400437292
Position 4305: 0.00013195409132022847
Position 504: 0.00011184809507631266
Position 2008: 9.59890980955768e-05
Position 3158: 9.373642674383355e-05
Position 878: 8.66438845061844e-05
Position 1747: 6.924902998491119e-05
Position 2957: 6.536055719351173e-05
Position 2411: 6.394205610181892e-05
Position 1420: 5.635561940820574e-05
Position 3357: 5.633517212977863e-05
Position 3017: 4.992086374475463e-05
Position 653: 4.8738726697727154e-05
Position 1694: 4.542216833018478e-05
Position 1013: 4.0289057806007e-05
Position 2757: 3.722186199970953e-05
Position 445: 3.0126708794777902e-05
Position 1071: 2.681773375014915e-05
Position 453: 2.5335690194189657e-05
Position 216: 6.01288714664613e-06
Position 1342: 5.966921057322348e-06
Position 1315: 5.243936731141792e-06
Position 1101: 3.36741439440707e-06
Position 646: 1.950130954936738e-06
Position 456: 1.7215852203438091e-06
Position 460: 1.2203151227968107e-06
Position 1288: 1.1018367066647664e-06
Position 669: 1.006248055279883e-06
Position 219: 8.012883709465101e-07
Position 122: 3.963507771557924e-07
Position 1642: 3.8572607686373306e-07
Position 527: 3.4807750246140777e-07
Position 166: 2.9165656813623715e-07
Position 90: 9.503550033068367e-08
Position 101: 7.096648594316158e-08
Position 475: 1.9681673759857377e-08
Position 224: 1.2576575233148258e-08
Position 174: 1.1536111198009642e-08
Position 112: 7.253920671010075e-09
Position 227: 4.438020090009785e-10
Position 78: 2.1532839709161162e-10
Position 66: 5.806134672978447e-16
Position 61: 2.1921887348331408e-16
Position 59: 3.032436877930306e-17
