Gene = AT4G31073
index = 986
Annotated 5SS: [79]
Annotated 3SS: [389]
SMsplice 5SS: [227]
SMsplice 3SS: [297]
top_k =  500
Partition function (log Z): -7.506963976247938

Sorted 5' Splice Sites (High to Low Probability):
Position 227: 0.9036568069410091
Position 232: 0.08984100991136916
Position 237: 0.0033441326989563005
Position 325: 0.0013314357512915886
Position 79: 0.0013029614566830454
Position 198: 0.0005029480436559699
Position 652: 0.00026514232865001357
Position 279: 0.0002372074483621788
Position 248: 6.164737680548205e-05
Position 141: 5.312280172136616e-05
Position 64: 3.7187156833000235e-05
Position 361: 3.29034319414549e-05
Position 274: 2.6671524190351633e-05
Position 62: 2.658287180918164e-05
Position 88: 2.6001478697841444e-05
Position 146: 1.7463729136113427e-05
Position 592: 1.5347964765494518e-05
Position 245: 1.4049942894808827e-05
Position 565: 9.216703373683842e-06
Position 151: 8.694062347374076e-06
Position 157: 8.25606436738373e-06
Position 666: 3.1491972089786876e-06
Position 600: 2.7574913548997278e-06
Position 598: 1.2565961133305897e-06
Position 658: 1.1528601793214347e-06
Position 444: 9.140104144143066e-07
Position 559: 4.1526231903725137e-07
Position 503: 2.7155852768893973e-07
Position 29: 2.707723069509207e-07
Position 514: 1.6393555657739928e-07
Position 481: 5.450207607011435e-08
Position 669: 3.501898500526406e-08
Position 446: 5.764402481243902e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 297: 0.583911893376552
Position 325: 0.19884901614904366
Position 389: 0.12180420301191848
Position 429: 0.05989768927623271
Position 378: 0.012535650211086038
Position 361: 0.009418345670367341
Position 391: 0.004367961288677202
Position 393: 0.0036695184820263187
Position 300: 0.0029946010707515716
Position 487: 0.0009715265520048994
Position 436: 0.0009516124662903784
Position 308: 0.00024117753014300155
Position 750: 0.00023618394676853287
Position 438: 0.00020667472920275756
Position 524: 0.00015427972235800098
Position 257: 0.00011159473659907617
Position 705: 0.00010789313620364417
Position 451: 8.00360905415637e-05
Position 186: 7.851614361989232e-05
Position 734: 6.0309062783697927e-05
Position 141: 4.246663321509313e-05
Position 672: 2.695935427692717e-05
Position 538: 1.9866361959699185e-05
Position 737: 1.3344681907740474e-05
Position 188: 1.1421505036202713e-05
Position 534: 9.364270481460211e-06
Position 500: 8.68818093419546e-06
Position 577: 8.58934308384887e-06
Position 651: 7.74483320825099e-06
Position 203: 6.4445440383742045e-06
Position 541: 2.8787132942242835e-06
Position 726: 2.254901040673451e-06
Position 226: 2.1538796876499203e-06
Position 506: 2.1488423817323684e-06
Position 755: 2.04639725993873e-06
Position 219: 2.0006848260066454e-06
Position 503: 1.9064840997014156e-06
Position 583: 1.7103448735711105e-06
Position 681: 1.5975657471889046e-06
Position 709: 1.472527676736174e-06
Position 543: 1.1249066652341537e-06
Position 580: 1.0878047680671019e-06
Position 669: 9.681169527125965e-07
Position 198: 7.118311000994715e-07
Position 761: 6.243438778755857e-07
Position 712: 4.2276262749725885e-07
Position 130: 3.836176065091798e-07
Position 658: 1.6449456727352762e-07
Position 274: 8.65059310094423e-10
Position 266: 2.4918463187656637e-11
