Gene = AT4G15180
index = 767
Annotated 5SS: [  318  2606  2921  3137  4672  5262  5875  6054  7486  7649  7914  8091
  8530  8745  9130  9342  9555  9926 10118 10505]
Annotated 3SS: [  472  2679  3079  3588  4890  5340  5952  6545  7576  7802  7989  8429
  8648  8961  9215  9500  9677 10008 10201 10592]
SMsplice 5SS: [ 2921  3137  3691  4300  4672  5262  5875  6346  7168  7486  7649  7914
  8091  8530  8745  9130  9342  9555  9926 10118 10505]
SMsplice 3SS: [ 3021  3535  4218  4608  4890  5340  5952  6435  7257  7576  7802  7989
  8429  8648  8961  9215  9500  9677 10008 10201 10592]
top_k =  500
Partition function (log Z): 17.47411832508163

Sorted 5' Splice Sites (High to Low Probability):
Position 5262: 0.9999999999999984
Position 4672: 0.9999999999999937
Position 3137: 0.9956254657783389
Position 7914: 0.9947065270885768
Position 7486: 0.9930516050054108
Position 9130: 0.9905299137011924
Position 10505: 0.9867300025359014
Position 9555: 0.9805422427956567
Position 10118: 0.9773273734721369
Position 6346: 0.9360074741739274
Position 9926: 0.93191923992081
Position 9342: 0.9237710816450505
Position 8745: 0.9136639205752725
Position 8530: 0.8832624522254426
Position 5875: 0.8405002654902411
Position 2921: 0.8349349269158556
Position 4300: 0.805497525279849
Position 8091: 0.8007735287093938
Position 7649: 0.794486986712167
Position 3691: 0.6594683263345216
Position 5071: 0.4702195055028851
Position 7168: 0.42787611101802026
Position 7183: 0.2765828118721612
Position 2414: 0.17925380107994418
Position 6054: 0.17524464111836732
Position 2271: 0.15005654166799132
Position 10345: 0.13802980473237392
Position 5503: 0.12953389488397873
Position 8290: 0.1229163363240524
Position 3417: 0.07045953356383133
Position 6517: 0.05383328368269854
Position 3848: 0.05103073571747519
Position 8731: 0.050114511304032806
Position 2705: 0.04963014665004339
Position 4034: 0.04865611095417668
Position 8473: 0.04506316639583773
Position 8201: 0.04196596884415872
Position 2810: 0.038088384318291015
Position 6365: 0.03562284979263521
Position 3638: 0.0335010273969866
Position 3930: 0.032158670726158585
Position 5537: 0.029965839625777348
Position 8845: 0.024635293275993606
Position 9336: 0.02445066496183244
Position 8521: 0.02388805560094141
Position 3392: 0.021298191164065196
Position 10278: 0.015096186311058949
Position 9373: 0.011136205780058828
Position 2524: 0.010529011754163181
Position 2602: 0.010188597944293061
Position 9413: 0.00808412255099733
Position 9566: 0.008059500418261157
Position 9089: 0.007843124086419536
Position 8867: 0.007075055430297812
Position 2193: 0.005469018056415931
Position 10481: 0.005088425031345464
Position 8694: 0.003653654465840584
Position 10773: 0.003596652251834384
Position 9894: 0.0031776047799508024
Position 10493: 0.003061086201204016
Position 9325: 0.0028244245566415678
Position 8569: 0.0020912092801613066
Position 10890: 0.002045745510177521
Position 8577: 0.0020404240938101683
Position 10112: 0.0018676327187133561
Position 8592: 0.0016466798746906203
Position 3271: 0.0015495852280502098
Position 8725: 0.001527001935557451
Position 8095: 0.0014934537943744487
Position 10099: 0.001475688895397851
Position 9428: 0.0014578476480313339
Position 8051: 0.0014486250231654332
Position 9426: 0.0013480038237544695
Position 8802: 0.0013132766657502429
Position 8081: 0.0009792356121639736
Position 9917: 0.0009316402146692086
Position 8852: 0.0008879112228954767
Position 10656: 0.0006698056670754621
Position 7883: 0.0006136319495208025
Position 1441: 0.0006117177125977793
Position 10463: 0.000596679811584621
Position 10727: 0.0005843418610008129
Position 8882: 0.0005043889055429019
Position 3091: 0.0004762695072695745
Position 10273: 0.00047456559836877416
Position 9431: 0.0004715658987407669
Position 10261: 0.00042654461055497225
Position 1038: 0.0004003372636315679
Position 10673: 0.0003768350952941404
Position 1164: 0.0003572850074389386
Position 9315: 0.0003517590750315949
Position 9364: 0.0003463218840546626
Position 11035: 0.00032953169372454427
Position 1509: 0.00023615515215504466
Position 10987: 0.0002241386193844946
Position 10130: 0.00021118535455905374
Position 10284: 0.00020712488626655845
Position 10038: 0.00020386894791014006
Position 8153: 0.00019856347853304464
Position 9930: 0.00018506070850531062
Position 8163: 0.00016423088843426796
Position 9398: 0.00015820297837093535
Position 10953: 0.00014719112462964522
Position 9125: 0.0001470882582861948
Position 10683: 0.0001341093072153496
Position 8060: 0.00013340776881673325
Position 8561: 0.00011801444408593492
Position 9134: 0.00011504205956222481
Position 10122: 0.00011464892730564471
Position 10125: 0.00010980826114281167
Position 9151: 0.00010677130678450307
Position 8534: 9.630770875074719e-05
Position 809: 8.595641169548154e-05
Position 1242: 8.57778725067809e-05
Position 9761: 7.518283281171812e-05
Position 1195: 7.495761111266878e-05
Position 8896: 7.44072868783602e-05
Position 318: 7.386900701564483e-05
Position 8751: 6.982523536211469e-05
Position 8756: 6.947622664034646e-05
Position 9077: 6.298686261525777e-05
Position 893: 6.264346595887191e-05
Position 9792: 5.095991203844165e-05
Position 1482: 4.112021451712224e-05
Position 737: 2.78262413312561e-05
Position 1520: 2.2067235001786345e-05
Position 9759: 1.8943013128143732e-05
Position 9221: 1.8101471648657052e-05
Position 948: 1.6180862522680005e-05
Position 8686: 1.571045412114761e-05
Position 10009: 1.5689663473522753e-05
Position 9019: 1.3875710370483847e-05
Position 10966: 1.2536397549203916e-05
Position 10398: 1.2196135110466014e-05
Position 9768: 1.1836877418166662e-05
Position 9093: 1.0432648787447033e-05
Position 9540: 9.09925717911872e-06
Position 9080: 9.052043102582842e-06
Position 1029: 8.350164617435851e-06
Position 10916: 6.739170781425445e-06
Position 1474: 5.365759074876331e-06
Position 1434: 5.363718115169386e-06
Position 9651: 4.9434200782918284e-06
Position 9216: 4.132969864517666e-06
