Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  500
Partition function (log Z): -4.584122125404097

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9618798622533392
Position 378: 0.5361072261643242
Position 910: 0.43076590949769894
Position 115: 0.4253721291636881
Position 978: 0.2957927954558149
Position 251: 0.149908174392877
Position 1542: 0.09450443240874555
Position 2015: 0.044097506188987126
Position 1605: 0.03929372012908479
Position 1537: 0.03635579217864048
Position 1513: 0.032155294120597706
Position 1524: 0.030652496993653286
Position 986: 0.025571792352572693
Position 318: 0.02472046698641105
Position 914: 0.013466164543177965
Position 13: 0.009530535802413156
Position 2039: 0.009348118626626607
Position 123: 0.00901781284379972
Position 147: 0.007916965102494488
Position 1018: 0.006378671519621768
Position 1530: 0.004610992169733692
Position 2029: 0.00453709281622417
Position 1358: 0.003411706478025688
Position 1556: 0.0031585561403623032
Position 503: 0.0028182580130958444
Position 1107: 0.0021393086896856314
Position 482: 0.0018591213274775412
Position 233: 0.0014075616156783441
Position 67: 0.0012779510168740196
Position 713: 0.0012387437214123552
Position 1454: 0.0011306980413069883
Position 918: 0.0008820967774605664
Position 1564: 0.0008335251129274633
Position 1503: 0.0006218520819145894
Position 51: 0.000540188076401359
Position 1992: 0.0005119784211019718
Position 734: 0.0004235773604945095
Position 1183: 0.00040132439952423547
Position 562: 0.000364811525104621
Position 138: 0.0003644533444947682
Position 636: 0.00034064173466866063
Position 1549: 0.000321742449917923
Position 1008: 0.00025769576723419084
Position 1002: 0.0001706084135905655
Position 1808: 0.00015993125321993443
Position 1870: 0.0001481912686707586
Position 1167: 0.00014048511015655516
Position 2064: 0.0001338443092245864
Position 496: 9.543430226953611e-05
Position 992: 9.384906340921564e-05
Position 881: 5.702517461589532e-05
Position 724: 4.974531236375871e-05
Position 2353: 3.4245047168774395e-05
Position 95: 2.5215354754736927e-05
Position 22: 2.315459501486278e-05
Position 947: 2.30264886076534e-05
Position 1196: 2.1252339328006438e-05
Position 1338: 1.5419539205180793e-05
Position 719: 1.1821591714576989e-05
Position 78: 9.824433481700474e-06
Position 1188: 8.543082325930941e-06
Position 153: 7.89982064045685e-06
Position 1267: 5.856176462632059e-06
Position 1212: 5.021415831552249e-06
Position 85: 2.8939813367685335e-06
Position 34: 2.6018321877231893e-06
Position 281: 1.7440398431145463e-06
Position 346: 2.9461617546975274e-07
Position 1209: 2.660489288734066e-07
Position 695: 1.227505448534598e-07
Position 290: 1.2020722894226499e-07
Position 782: 9.086773055585533e-08
Position 505: 6.19904747469608e-08
Position 1304: 7.593033218856485e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.9637577816855304
Position 2292: 0.6876673552497116
Position 1421: 0.4626152461776253
Position 909: 0.2883598486878492
Position 200: 0.17161692430856837
Position 803: 0.1681553872092325
Position 226: 0.08623954709182738
Position 833: 0.08166790777863144
Position 608: 0.06872579261927143
Position 1904: 0.0626186449137817
Position 2429: 0.018387002456737057
Position 346: 0.016592669617820598
Position 653: 0.015532162479264953
Position 1714: 0.013177528080637995
Position 785: 0.013104511221880572
Position 1098: 0.00948508911735763
Position 1856: 0.009367159878248035
Position 1139: 0.008492914034971705
Position 864: 0.00760139243835316
Position 732: 0.007085055510881028
Position 703: 0.004988982297214118
Position 1598: 0.00486659835717909
Position 250: 0.00450321911585164
Position 2316: 0.0036704583461122466
Position 852: 0.003647929990201682
Position 1919: 0.003590545028979355
Position 813: 0.003116499733271371
Position 857: 0.0026936835003797776
Position 1426: 0.0023905515239587187
Position 247: 0.0022890833434060297
Position 1719: 0.001840248461874189
Position 1520: 0.0016706788857213583
Position 1668: 0.0014744148251410055
Position 358: 0.001278177595256803
Position 2058: 0.0011294909521309448
Position 1349: 0.0010908588524690627
Position 1453: 0.0010603529526708795
Position 1304: 0.0009893814159953518
Position 114: 0.0009269179114015228
Position 265: 0.000845027705457704
Position 1371: 0.000713324124953256
Position 1929: 0.0007074775150128185
Position 881: 0.0006139085773889898
Position 1936: 0.0005586626287908777
Position 1423: 0.0005541863358233876
Position 1312: 0.000536191366387826
Position 1908: 0.00047961446226462345
Position 317: 0.00042719728796979437
Position 2028: 0.0004269139238075734
Position 917: 0.0004062684369706454
Position 982: 0.00038965008769975296
Position 836: 0.0003002932899258554
Position 895: 0.00026612439947848823
Position 711: 0.000257023807086584
Position 809: 0.0001989844212033782
Position 1879: 0.00019849077181452096
Position 675: 0.0001721479284695639
Position 873: 0.00016397838065306124
Position 324: 0.00013963031519835756
Position 1968: 0.00013952434803527695
Position 1738: 0.00012623893077795534
Position 361: 0.00010981075358990679
Position 1041: 0.00010840321004702909
Position 1008: 0.0001063246677598075
Position 1685: 0.00010142219588700275
Position 1673: 0.00010057246719318397
Position 2014: 9.44521198230385e-05
Position 1763: 8.038080491645338e-05
Position 1055: 7.50694152792465e-05
Position 626: 7.379142935914233e-05
Position 1104: 6.745311446720219e-05
Position 571: 6.73670334280674e-05
Position 629: 6.121560416299545e-05
Position 2327: 5.707979515785399e-05
Position 1331: 5.609364290124286e-05
Position 1378: 4.928862517183287e-05
Position 146: 4.8591649706102675e-05
Position 2399: 4.22594246257412e-05
Position 565: 2.6644220425943548e-05
Position 303: 2.5213654144045213e-05
Position 1058: 1.6900941642642445e-05
Position 518: 1.4599662527118526e-05
Position 1286: 1.2566195326395013e-05
Position 364: 1.234883798202419e-05
Position 397: 7.175595610249946e-06
Position 403: 5.441018604816985e-06
Position 399: 5.074189271365075e-06
Position 175: 4.9189644226269515e-06
Position 1288: 4.79994258442217e-06
Position 377: 4.439902704489455e-06
Position 177: 3.054927314467377e-06
Position 119: 2.6467239996044892e-06
Position 1442: 1.6787536589057668e-06
Position 1281: 8.628535665239641e-07
Position 449: 7.359333549995804e-07
Position 464: 3.5852708349151445e-07
Position 457: 2.615168103920343e-07
Position 394: 1.0119120397425734e-07
Position 126: 6.448835945691684e-08
Position 368: 2.239934752961393e-08
Position 160: 2.7392420771211868e-09
