Gene = Erich3
index = 385
Annotated 5SS: [  223  2985  9172 16473 22519 28210]
Annotated 3SS: [ 2765  8990 16285 22213 27984 37210]
SMsplice 5SS: [  931  9172 16473 22519 28210]
SMsplice 3SS: [ 8990 16331 22213 27984 37210]
top_k =  500
Partition function (log Z): -14.808060002638829

Sorted 5' Splice Sites (High to Low Probability):
Position 9172: 0.9999877464438601
Position 22519: 0.9982111235164828
Position 16473: 0.8535378639185307
Position 931: 0.6643894348647519
Position 6536: 0.31682107039481117
Position 2567: 0.2606702565093038
Position 7884: 0.24114716776907386
Position 2985: 0.23961833304631758
Position 223: 0.20690449301781608
Position 25463: 0.20214911989825685
Position 28159: 0.19605866392017096
Position 22692: 0.16636870285064898
Position 28214: 0.11477608308864029
Position 7852: 0.10484609260455718
Position 3081: 0.0938619052091213
Position 1897: 0.0863957245485649
Position 16627: 0.08009404622596444
Position 1151: 0.07716440828035577
Position 17841: 0.0671658260504154
Position 3060: 0.04936502674982198
Position 91: 0.041911443272775795
Position 4355: 0.03454366219234282
Position 7026: 0.0324741083517925
Position 22839: 0.031271461556880174
Position 892: 0.027535162605400284
Position 22: 0.02094672557097327
Position 1902: 0.020520085085637494
Position 3405: 0.018837047306701136
Position 1143: 0.01618043389454515
Position 38: 0.012551391927804197
Position 2912: 0.012157357569734347
Position 27047: 0.011726786353031423
Position 4949: 0.010716505686218026
Position 593: 0.008211537025838088
Position 123: 0.007420131555160704
Position 7015: 0.007367100227097615
Position 16437: 0.006810384071362231
Position 396: 0.006343840746980818
Position 4727: 0.005458904942969031
Position 868: 0.003994792347094371
Position 794: 0.003888217307902421
Position 10319: 0.002532837408588176
Position 13271: 0.002200168542447012
Position 10407: 0.001993700271642552
Position 1455: 0.0013605918697432657
Position 6625: 0.0013301395981470884
Position 2076: 0.0011321008855313102
Position 269: 0.0009538802961752763
Position 912: 0.00043615597010364745
Position 2659: 0.00032956176975271396
Position 706: 0.00031355027736552167
Position 759: 0.00028102574866345075
Position 9396: 0.000252618957508159
Position 465: 0.0002466363985387319
Position 9509: 0.00018457130290262013
Position 166: 0.00016726470442939175
Position 2678: 0.00016690205051431346
Position 111: 0.0001467089341742084
Position 1047: 0.00011955292872995187
Position 3000: 8.493314533594335e-05
Position 1114: 7.2405536568572e-05
Position 3016: 4.7534452555393085e-05
Position 656: 1.169141641124016e-05
Position 920: 1.1023941474658761e-05
Position 665: 9.979789323425415e-06
Position 141: 6.336909443599804e-06
Position 113: 4.898130604035263e-06
Position 213: 4.782971539362602e-06
Position 494: 3.4498116108591023e-06
Position 418: 3.3920728670685106e-06
Position 486: 2.6865650150322386e-06
Position 530: 2.681009780080075e-06
Position 409: 2.473390500102833e-06
Position 7: 2.0971301114536813e-06
Position 202: 1.6729917539199347e-06
Position 469: 1.465131115234141e-06
Position 388: 1.2989778956196302e-06
Position 515: 1.1489422564690162e-06
Position 190: 1.0111876978908657e-06
Position 258: 8.664704585005605e-07
Position 251: 4.13925149879255e-09
Position 463: 3.609680834995438e-11
Position 319: 5.924672529431567e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8990: 0.9999994944852292
Position 22213: 0.9997158942112776
Position 31255: 0.6229703228776002
Position 27984: 0.507864024958858
Position 16331: 0.36558069648284147
Position 7715: 0.3459935655072877
Position 2879: 0.2632633061440812
Position 25276: 0.24040604683529607
Position 16285: 0.24002823512142452
Position 16359: 0.23939586638364874
Position 6344: 0.22882681045804656
Position 2426: 0.2150914986395502
Position 22604: 0.16759792651235164
Position 26983: 0.09613793075612682
Position 2765: 0.09549464419533275
Position 6380: 0.08422387921488304
Position 16543: 0.08018179699286507
Position 1801: 0.06681526768914585
Position 1007: 0.051639097947115915
Position 2396: 0.043609615811174084
Position 1739: 0.039582438489717285
Position 6999: 0.03818046962011793
Position 17756: 0.036405763867155244
Position 4235: 0.03453493811575291
Position 17627: 0.030802785734513356
Position 2673: 0.023372404350076616
Position 27403: 0.023348942146498037
Position 3199: 0.018837072159440287
Position 16050: 0.015394669398911971
Position 22729: 0.013040621468669439
Position 22649: 0.012122024622593704
Position 4808: 0.010600751160089976
Position 23185: 0.01003974963813386
Position 1017: 0.009210540429775264
Position 27316: 0.007356809700092312
Position 1033: 0.007123024531334526
Position 1070: 0.006786481447636528
Position 834: 0.006716479552916995
Position 793: 0.006352720694222194
Position 22808: 0.005426344505206409
Position 4632: 0.00509319095519965
Position 2848: 0.004558074744233349
Position 6410: 0.004464172031299179
Position 2984: 0.004301051624765185
Position 290: 0.004050983843899308
Position 10177: 0.003426598805944794
Position 26377: 0.0029798100265978726
Position 27098: 0.002872983295418583
Position 28261: 0.0026294262866306934
Position 1083: 0.0023345311545218714
Position 13144: 0.0022013521116348907
Position 579: 0.0021184797449598698
Position 22789: 0.0016987773363114135
Position 6940: 0.001660758311213957
Position 988: 0.001487948411228632
Position 2889: 0.0013482013014738496
Position 26940: 0.0011033030448946704
Position 2459: 0.0010917366686565547
Position 825: 0.000967834637934227
Position 23561: 0.0008517918320535656
Position 24453: 0.0008370374346109012
Position 2725: 0.0007257144160841137
Position 1295: 0.0006828749986993094
Position 6527: 0.0006364114302873454
Position 2816: 0.0006322537287875706
Position 2813: 0.0006295492871127422
Position 23753: 0.0005655591957872358
Position 10106: 0.0005508060196174001
Position 1372: 0.0005005126198021483
Position 4615: 0.0004814722939332693
Position 23737: 0.00045779835548973637
Position 2481: 0.00043400142445816344
Position 10312: 0.00037839035054279974
Position 2619: 0.0003467747367601261
Position 2279: 0.00032503347236178984
Position 832: 0.00030632604800413967
Position 2819: 0.00029632936652036724
Position 614: 0.0002921224861924648
Position 2791: 0.00025610578396273215
Position 24412: 0.0002547103548884691
Position 654: 0.0002536689158586888
Position 9279: 0.00022870440474661744
Position 994: 0.00020764822175358183
Position 2291: 0.00020558936742750414
Position 1619: 0.000183272329832832
Position 10277: 0.0001763393910610495
Position 827: 0.00016124858385245205
Position 9360: 0.00015495389309264928
Position 1957: 0.0001419817958193017
Position 756: 0.00013913991472388955
Position 766: 0.00013307818795025482
Position 862: 0.00012988870551465355
Position 2352: 0.00011749298553978682
Position 1773: 0.00011371396629899969
Position 1023: 0.00011282754541247924
Position 1426: 0.00011016196714232009
Position 2496: 0.00010541888683033867
Position 886: 0.00010137105563802189
Position 2335: 9.706378759004626e-05
Position 692: 8.693148296840661e-05
Position 776: 8.212092796008718e-05
Position 1572: 7.13774282873288e-05
Position 333: 7.039280037303841e-05
Position 1225: 6.97684178926612e-05
Position 1634: 6.699080118150007e-05
Position 797: 6.689060093620927e-05
Position 1140: 5.289214205368805e-05
Position 1880: 5.254726829749411e-05
Position 752: 4.971925099796946e-05
Position 867: 4.7349774794144936e-05
Position 2024: 3.9100803390414025e-05
Position 1337: 3.325798208965074e-05
Position 734: 2.7104347035002972e-05
Position 17009: 2.671993214448834e-05
Position 703: 2.261397754237549e-05
Position 12713: 2.1348255284643688e-05
Position 1526: 2.0211798750686998e-05
Position 9493: 1.6561814861903857e-05
Position 17256: 1.4110571175130812e-05
Position 2050: 1.4082949778737968e-05
Position 9419: 1.33721829403843e-05
Position 1266: 1.1468377472384266e-05
Position 222: 8.958371559354478e-06
Position 9445: 8.92238344026193e-06
Position 4188: 8.724076589933063e-06
Position 11786: 5.878665398616967e-06
Position 16614: 5.478675051185732e-06
Position 9402: 4.047125669825743e-06
Position 9314: 3.6762447312476464e-06
Position 11669: 3.4037381258249388e-06
Position 15199: 3.155556133841051e-06
Position 14002: 2.8974376442742915e-06
Position 688: 2.6339792539687445e-06
Position 9813: 1.4881346225067603e-06
Position 721: 1.326950734758225e-06
Position 544: 1.2832101811507778e-06
Position 12457: 1.2444769378256938e-06
Position 11349: 1.2007506612306196e-06
Position 481: 1.127554166803668e-06
Position 584: 9.629195077013054e-07
Position 850: 8.817254856284696e-07
Position 990: 8.798527482904983e-07
Position 883: 8.357314576195744e-07
Position 534: 7.876742978011917e-07
Position 12670: 7.686076278794567e-07
Position 11729: 5.679359572705171e-07
Position 11818: 5.415415016690867e-07
Position 12056: 3.7156139883547255e-07
Position 11562: 3.1870602961923764e-07
Position 10784: 2.6388015238732935e-07
Position 10990: 2.1799504960588813e-07
Position 186: 2.0727219484665508e-07
Position 10533: 1.9080963525553205e-07
Position 9508: 1.0254364264331552e-07
Position 873: 6.384382023906956e-08
Position 10133: 6.049812627022876e-08
Position 647: 3.624394691517593e-08
Position 892: 3.574736183005087e-08
Position 486: 3.0514509636676925e-08
Position 623: 2.7832855251005696e-08
Position 912: 2.413091777653093e-08
Position 7153: 2.332751258773103e-08
Position 308: 1.4388776213569046e-08
Position 461: 1.3925931594109549e-08
Position 319: 1.2293066420523407e-08
Position 382: 1.1752193050375346e-08
Position 242: 7.858511217477447e-09
Position 5752: 7.4080803674279825e-09
Position 627: 6.250217792733838e-09
Position 297: 5.714327896686624e-09
Position 190: 2.129119790001192e-09
