Gene = Acmsd
index = 96
Annotated 5SS: [  130  9183 10627 16413 19813 24469 28687 30419 36566]
Annotated 3SS: [ 9137 10529 16362 19575 24374 28590 30245 36466 36869]
SMsplice 5SS: [  130 10627 24465 28687 30419 36566]
SMsplice 3SS: [10529 24374 28590 30245 36466 36869]
top_k =  500
Partition function (log Z): -22.49071178806185

Sorted 5' Splice Sites (High to Low Probability):
Position 10627: 0.9572320725018362
Position 130: 0.9362318499166832
Position 9183: 0.41790203616261323
Position 16467: 0.19366246073101806
Position 16413: 0.10298863976803671
Position 5484: 0.08692285200073631
Position 209: 0.03456534515847022
Position 136: 0.029139013216929365
Position 16284: 0.027922911129061305
Position 668: 0.025689447665351403
Position 5173: 0.023857901194410613
Position 6224: 0.02240799741353768
Position 5379: 0.018677039935715862
Position 533: 0.0007997265924399586
Position 1288: 0.0006462490229113007
Position 756: 0.0006410687363764336
Position 1764: 0.0004974907590438207
Position 2835: 0.00034254107078530646
Position 5178: 0.00021500950448909072
Position 839: 0.0001789298471790348
Position 350: 0.00017599222868225318
Position 515: 0.00016885277410252437
Position 7829: 5.6663534897160984e-05
Position 238: 3.410742404754383e-05
Position 5431: 1.2768870348007068e-05
Position 263: 5.290770691716243e-06
Position 40: 4.635322871496712e-06
Position 145: 4.5160742608313765e-06
Position 3699: 4.091595267054954e-06
Position 62: 5.48196127420491e-07
Position 52: 3.162279156974413e-07
Position 174: 2.684723770351108e-07
Position 50: 2.550762763083436e-07
Position 544: 1.7334336435944332e-07
Position 476: 1.0887518575557787e-07
Position 518: 9.424262642897884e-08
Position 44: 8.318926292521299e-08
Position 323: 3.232265729744518e-08
Position 67: 1.5786578210098465e-08
Position 301: 2.6529472586983884e-11
Position 402: 3.479809787146502e-13
Position 430: 8.339687238768618e-15
Position 432: 2.686115514765013e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10529: 0.9623455213967749
Position 19575: 0.502400815389126
Position 16362: 0.46228390309251743
Position 9002: 0.21729983259408975
Position 9137: 0.20099593409301142
Position 16105: 0.10760279658673486
Position 5291: 0.07325933892433606
Position 16228: 0.04665450282311832
Position 16339: 0.036336888206898815
Position 5226: 0.02652816622018111
Position 16601: 0.024696058483282435
Position 17096: 0.02423583188732896
Position 13937: 0.022278907571182192
Position 6077: 0.018899668170581623
Position 18379: 0.018781545539802366
Position 10743: 0.01608719773363393
Position 4951: 0.014146268605487792
Position 314: 0.013704795652871082
Position 15409: 0.009659569840237936
Position 15603: 0.007776639215818892
Position 430: 0.00662176450845612
Position 4959: 0.006099318887794251
Position 14433: 0.005979811718630344
Position 5948: 0.005924184245778754
Position 14493: 0.005798762105135004
Position 587: 0.003560362156482785
Position 15788: 0.0033761131215061914
Position 11499: 0.0033149152988701585
Position 5378: 0.0031094817267742006
Position 12032: 0.0022746631189838914
Position 4915: 0.002274159707929723
Position 10770: 0.0020932569863389384
Position 7019: 0.002016156255365317
Position 5346: 0.0019097487824866807
Position 5302: 0.0018804603450259653
Position 4978: 0.0016954267502577124
Position 8025: 0.0014849759597738259
Position 529: 0.001426908670415674
Position 14115: 0.0013495394202246624
Position 376: 0.000999402942289446
Position 4289: 0.0008056886533339068
Position 13312: 0.0007726418512132687
Position 532: 0.0006734477409456114
Position 1138: 0.0006060859263833867
Position 10942: 0.0005639419808331819
Position 10894: 0.0005426406335837995
Position 3525: 0.00046482415939724217
Position 633: 0.0004490450489914215
Position 597: 0.0004400096611495925
Position 289: 0.00042957300991059
Position 9464: 0.0003868282213605055
Position 9618: 0.000371848062113964
Position 4112: 0.000339621400988509
Position 266: 0.0003386447564855818
Position 9249: 0.00027723211544921614
Position 2731: 0.0002547499639351596
Position 467: 0.0002475956138984848
Position 7751: 0.00024670194058022357
Position 9298: 0.00018656678686788743
Position 10853: 0.00018258542224785078
Position 7237: 0.0001512504065420856
Position 439: 0.0001417740994741459
Position 5739: 0.00012924548651869198
Position 1575: 0.00012831153697826596
Position 543: 0.00012163636763608752
Position 7463: 0.00012094237343497865
Position 6286: 0.00011954068052751156
Position 6560: 0.00011275662914798931
Position 4135: 0.00010080413775924807
Position 1628: 9.51480299710535e-05
Position 3697: 9.510099173148266e-05
Position 5664: 7.856209549111928e-05
Position 8319: 7.262643705739958e-05
Position 1043: 7.220283797650505e-05
Position 1633: 7.048677373053163e-05
Position 8067: 6.757812081626691e-05
Position 7696: 6.598261469210073e-05
Position 1421: 6.280044153663792e-05
Position 5959: 6.093340084770444e-05
Position 3152: 5.870223202804616e-05
Position 650: 5.1516513649214816e-05
Position 4411: 5.124618031534343e-05
Position 6909: 5.09780121486149e-05
Position 1684: 4.9610212530431284e-05
Position 2645: 4.940916034111399e-05
Position 2735: 4.799495324221606e-05
Position 6999: 4.7661909635445096e-05
Position 4206: 4.636650577219259e-05
Position 755: 4.2922084057561415e-05
Position 5681: 4.267090016435207e-05
Position 2491: 4.131896901940808e-05
Position 7409: 4.116719320397748e-05
Position 1607: 3.986269771952315e-05
Position 6770: 3.832151292635892e-05
Position 1482: 3.79758718747012e-05
Position 6829: 3.744023020945439e-05
Position 7158: 3.6864182283134236e-05
Position 6115: 3.2701378455104024e-05
Position 4479: 3.2073025395235234e-05
Position 1076: 3.0481059309002478e-05
Position 2519: 2.700181291530808e-05
Position 4120: 2.460902180642284e-05
Position 1717: 2.3143375886460665e-05
Position 2024: 2.272543314705328e-05
Position 7051: 2.1610020443251138e-05
Position 1082: 2.046924745879118e-05
Position 6593: 1.875119639643055e-05
Position 3667: 1.863731773716759e-05
Position 2230: 1.7913016989428252e-05
Position 5969: 1.5538596503493975e-05
Position 2402: 1.4034579724185711e-05
Position 1547: 1.3018766218433471e-05
Position 4080: 1.164308812633494e-05
Position 2767: 1.159833662257135e-05
Position 4320: 1.0845955257308265e-05
Position 3075: 1.06186991453063e-05
Position 3182: 9.933380605699082e-06
Position 1588: 9.749068360279786e-06
Position 1746: 9.396433964057924e-06
Position 4004: 8.959800134052242e-06
Position 4490: 8.591832147473346e-06
Position 1595: 8.486681988288303e-06
Position 686: 8.466671034370532e-06
Position 4154: 7.318080875602679e-06
Position 402: 7.231222497466053e-06
Position 5192: 7.110475585570765e-06
Position 2458: 7.058093200458943e-06
Position 2100: 7.02235679073031e-06
Position 1163: 6.4597830593255165e-06
Position 3774: 5.817028169072539e-06
Position 2067: 5.301208372769955e-06
Position 4450: 4.947789276717194e-06
Position 1530: 4.67078634796188e-06
Position 4187: 4.596298224280052e-06
Position 3143: 4.253376955773113e-06
Position 1208: 4.250076117122995e-06
Position 4218: 4.0272206511222055e-06
Position 778: 3.8635063141434e-06
Position 3218: 3.755959214473991e-06
Position 748: 3.7331631492184076e-06
Position 3735: 3.2073189912342103e-06
Position 2106: 3.117017929309728e-06
Position 3296: 2.902943272881905e-06
Position 1369: 2.299955138824009e-06
Position 3003: 2.2672447248725986e-06
Position 1988: 2.2458169039811007e-06
Position 1830: 2.1534732289590387e-06
Position 200: 1.95526989688663e-06
Position 1403: 1.9420207638432406e-06
Position 869: 1.746446538649885e-06
Position 987: 1.6012924224744668e-06
Position 2290: 1.5632039485711332e-06
Position 1954: 1.557965120096769e-06
Position 1768: 1.4105239030587713e-06
Position 1845: 1.340667674880673e-06
Position 810: 1.256321662606482e-06
Position 336: 4.92525248898094e-07
Position 2661: 1.5896727197893e-07
Position 449: 4.2024556859401896e-08
Position 1115: 4.178261857557031e-08
Position 667: 4.161678273224875e-08
Position 181: 1.643768429695452e-08
Position 108: 1.3750071559350558e-08
Position 1098: 4.142523158581631e-09
Position 124: 3.486281151151805e-09
Position 495: 3.185364285330306e-09
Position 550: 3.136151368036979e-09
Position 730: 2.486440008418286e-09
Position 676: 2.2920146446844547e-09
Position 129: 1.8660473038506186e-09
Position 349: 1.5802259643373995e-09
Position 329: 1.4318253234669158e-09
Position 695: 1.4213151781255554e-09
Position 407: 1.1653967146692277e-09
Position 829: 1.0910525703339253e-09
Position 410: 3.759467507988434e-11
Position 553: 3.431720521189312e-11
Position 559: 2.5891689512403738e-11
Position 476: 2.4488118804242746e-11
