Gene = Sumo1
index = 1042
Annotated 5SS: [  155 15377 26318 28417]
Annotated 3SS: [15301 26239 28344 30565]
SMsplice 5SS: [  155 15377 18063 22466 26318 28417]
SMsplice 3SS: [15301 17965 22371 26239 28344 30565]
top_k =  500
Partition function (log Z): -8.530196326697027

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.994355498413648
Position 15377: 0.9879049982999109
Position 26318: 0.9308238305118134
Position 18063: 0.8722544930894938
Position 28417: 0.7062474494567242
Position 22466: 0.4069773324509511
Position 4579: 0.3737160181652341
Position 20521: 0.33425296870717885
Position 22490: 0.18867690172596024
Position 18332: 0.1460511296674908
Position 27503: 0.07805915430895058
Position 22474: 0.042778466375897536
Position 27681: 0.04093355014517285
Position 30629: 0.03871421344244008
Position 20492: 0.033891068929172444
Position 23775: 0.03351303715902597
Position 28459: 0.012796849732542151
Position 29443: 0.012699383137663962
Position 28487: 0.012430794004471096
Position 26553: 0.010720083304466903
Position 15442: 0.00983417019973761
Position 28554: 0.009447581047759257
Position 20089: 0.007843719323688974
Position 15891: 0.007531096950466425
Position 28382: 0.006979551291392216
Position 28421: 0.005674790206884814
Position 22560: 0.005330019969165223
Position 127: 0.003262406203676645
Position 20419: 0.002989848706115363
Position 645: 0.00131577276947313
Position 111: 0.0005502374358248083
Position 81: 0.0005160858053596517
Position 1140: 1.5081685286376954e-08
Position 4583: 9.929805409289701e-09
Position 3644: 4.083296882266894e-09
Position 4056: 4.4758947103733786e-10
Position 1106: 2.9682810490054914e-10
Position 3667: 1.3354689829138507e-10
Position 695: 1.0819985750694026e-10
Position 1236: 7.116349812323832e-11
Position 1095: 6.638645534005648e-11
Position 2295: 6.613232438267532e-11
Position 3702: 6.606683163647013e-11
Position 1160: 4.466451488742587e-11
Position 565: 4.3811041813060926e-11
Position 3495: 4.196680375133643e-11
Position 1098: 3.686420977622e-11
Position 1116: 3.3590500325718685e-11
Position 409: 1.464297946586461e-11
Position 86: 1.0669665867138272e-11
Position 758: 2.3210094868735627e-12
Position 531: 2.1947282570537747e-12
Position 69: 2.1307506740994232e-12
Position 857: 1.4536316496134656e-12
Position 526: 1.2981025799708253e-12
Position 186: 1.0780159097107429e-12
Position 481: 8.949584420535573e-13
Position 145: 7.506504473797458e-13
Position 748: 6.094349018799678e-13
Position 40: 4.752638138811165e-13
Position 16: 4.145175187295917e-13
Position 677: 4.0537142044488826e-13
Position 50: 3.238743377183672e-13
Position 4: 2.69995023336173e-13
Position 137: 2.4237201543924964e-13
Position 42: 1.640009068976026e-13
Position 605: 1.149333686089747e-13
Position 253: 2.7597408532321075e-15
Position 328: 2.1885165351264707e-15
Position 45: 1.7821073995747655e-15
Position 699: 1.7111471662168463e-15
Position 108: 1.5164659134670345e-15
Position 25: 1.0423700579854348e-15
Position 293: 9.717476904066758e-16
Position 615: 2.398315955094544e-16
Position 864: 2.3446221457565714e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 15301: 0.9977393134194652
Position 26239: 0.9365437356407866
Position 28344: 0.8734077776616217
Position 17965: 0.8722551163139687
Position 30565: 0.7075855655953358
Position 22371: 0.6452037657086318
Position 20335: 0.3719394836287958
Position 4378: 0.325520045547308
Position 27355: 0.07891569649720787
Position 18143: 0.07280766362210767
Position 29561: 0.05673854413457562
Position 18202: 0.0565698416551813
Position 27564: 0.04226334466665794
Position 31015: 0.03461914636833236
Position 23721: 0.033722014932664364
Position 4513: 0.03145487553229612
Position 30856: 0.028538424372721857
Position 30909: 0.027115277660550198
Position 29248: 0.01582535796076226
Position 28381: 0.012073543030130605
Position 26431: 0.012022055056947896
Position 18259: 0.011387349191331175
Position 30101: 0.009411401152123888
Position 20015: 0.00785043524639656
Position 4422: 0.007694591658062803
Position 15668: 0.007532220526089238
Position 29134: 0.007351452893534317
Position 30513: 0.007272328511585104
Position 30694: 0.0065345641929738475
Position 18176: 0.005296609949399786
Position 4303: 0.003710148651602604
Position 4374: 0.0031352981104459713
Position 4250: 0.001604173373506405
Position 29605: 0.0015996514345512644
Position 30191: 0.0015864802710638174
Position 29876: 0.00146594514455162
Position 28367: 0.0006945079803074316
Position 4227: 0.0005969142970347927
Position 27502: 0.0005056187695054522
Position 27625: 0.00043114498824802747
Position 26675: 0.0002677179482756172
Position 26492: 0.0002658247613616738
Position 21681: 6.305808956128917e-06
Position 19308: 5.56729750026682e-06
Position 19668: 1.8441718994929256e-06
Position 19388: 1.3930761321067444e-06
Position 18988: 1.3741627356350214e-06
Position 16742: 4.6445676655820566e-07
Position 12828: 1.8140910964329376e-07
Position 8820: 7.905325422260061e-08
Position 10419: 3.396224317517264e-08
Position 1004: 3.078440055941965e-08
Position 12312: 2.8915179012196257e-08
Position 11758: 1.859144052384959e-08
Position 7116: 1.8191303226811972e-08
Position 5040: 1.793076511650982e-08
Position 11962: 1.781131072614191e-08
Position 8954: 1.7452874739400468e-08
Position 8069: 1.531156142887879e-08
Position 9312: 1.5292921398835497e-08
Position 4615: 1.3287819264772037e-08
Position 5506: 1.3046182306943025e-08
Position 7261: 1.0923676399314358e-08
Position 3263: 9.337292061510659e-09
Position 3794: 8.335236333422561e-09
Position 5976: 7.554638515441112e-09
Position 6421: 7.3961572562742354e-09
Position 3570: 7.3915115043479946e-09
Position 7746: 6.681355145171125e-09
Position 6756: 5.286306148426886e-09
Position 3358: 4.875901038348725e-09
Position 9116: 4.8509308850045566e-09
Position 8848: 4.5148062789048915e-09
Position 8746: 3.3425776402883685e-09
Position 6553: 2.6994986844406533e-09
Position 961: 2.387043039447566e-09
Position 5366: 1.7580212549376376e-09
Position 1069: 1.6868228291063428e-09
Position 1267: 1.5811828586978552e-09
Position 7020: 1.5302461832371561e-09
Position 427: 1.4647781183627789e-09
Position 816: 1.2644573085361023e-09
Position 5164: 1.1016244509612165e-09
Position 1007: 1.058225842682882e-09
Position 408: 1.005153766422263e-09
Position 2660: 9.919728522131862e-10
Position 4882: 9.719247389009509e-10
Position 4822: 9.003132227368725e-10
Position 6282: 8.465826878541471e-10
Position 3838: 6.545796791821056e-10
Position 5521: 6.044739487308813e-10
Position 3307: 5.738950689971161e-10
Position 5981: 5.731057656719504e-10
Position 2960: 5.39293030612161e-10
Position 2593: 5.11127852411523e-10
Position 2397: 4.897818509035136e-10
Position 974: 4.2388893919927733e-10
Position 3145: 4.0891624873513865e-10
Position 2405: 4.036811788918451e-10
Position 1418: 3.612337149628388e-10
Position 1283: 3.532782330507579e-10
Position 1659: 3.1861797577082217e-10
Position 3086: 3.1410473184446833e-10
Position 3278: 3.071888314760695e-10
Position 3809: 2.874162208456254e-10
Position 1328: 2.700484383412651e-10
Position 3886: 2.625934158498399e-10
Position 1432: 2.4725457255993947e-10
Position 457: 2.3787133451986113e-10
Position 2187: 2.300260513915593e-10
Position 2631: 2.2954540916580934e-10
Position 1200: 2.214059569069689e-10
Position 2818: 1.8781468837543343e-10
Position 3790: 1.8727034790319579e-10
Position 719: 1.7884645099731888e-10
Position 3611: 1.6845355291639732e-10
Position 358: 1.6729007405344052e-10
Position 3053: 1.6000205439086018e-10
Position 2075: 1.4964909136638657e-10
Position 1627: 1.397010063308986e-10
Position 935: 1.350439796819802e-10
Position 3259: 1.1322447802644323e-10
Position 3495: 1.0582732524739387e-10
Position 1129: 1.0502655672056757e-10
Position 1028: 9.878680748998908e-11
Position 1157: 9.226428799073849e-11
Position 1723: 9.145325384173917e-11
Position 436: 8.011718017191228e-11
Position 2142: 7.962698262145374e-11
Position 693: 6.724884398067078e-11
Position 1358: 6.70303350826283e-11
Position 823: 6.368484743868563e-11
Position 564: 6.31361292524615e-11
Position 1469: 5.79028982659794e-11
Position 1671: 5.527921197493535e-11
Position 1553: 4.951904984872103e-11
Position 3566: 4.5674377936740706e-11
Position 302: 4.540249482447129e-11
Position 4531: 3.0226116029495634e-11
Position 3513: 2.30663661049005e-11
Position 3498: 2.0854546004828045e-11
Position 3524: 1.8529668463661848e-11
Position 459: 9.75821890633346e-12
Position 463: 9.567893896626979e-12
Position 615: 7.141945168867105e-12
Position 506: 6.702742807665815e-12
Position 613: 4.9841448971057574e-12
Position 1034: 3.5917568755169465e-12
Position 513: 2.32735026506614e-12
Position 1080: 1.1295378663660473e-12
Position 581: 7.31750836747105e-13
Position 907: 5.288021917580595e-13
Position 559: 5.070474769193151e-13
Position 520: 3.1366975433856057e-13
Position 293: 1.6603814211149388e-13
Position 633: 1.4610769042262222e-13
Position 526: 1.330556147489166e-13
Position 540: 9.301024546257137e-14
Position 644: 5.798728002522968e-14
Position 904: 3.800495836103673e-14
Position 578: 3.6091488784305004e-14
Position 271: 1.744539349052385e-14
