Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  500
Partition function (log Z): -14.300597031479189

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9814407447576763
Position 11489: 0.4951068762617138
Position 4869: 0.295660005618871
Position 9992: 0.15480042084597348
Position 3777: 0.058019807600169296
Position 2580: 0.054099991291252196
Position 7875: 0.024074392720426475
Position 146: 0.013134622471950554
Position 1782: 0.011820523911503206
Position 3794: 0.009400133728967095
Position 694: 0.008664289065608347
Position 698: 0.008075032715839106
Position 4141: 0.007258209140227325
Position 4493: 0.005600979484181984
Position 92: 0.0020576381176840644
Position 1195: 0.0009498489345366972
Position 1424: 0.000687759895216337
Position 154: 0.0006383461617867472
Position 1753: 0.0005496503798079764
Position 1830: 0.0005313732157397014
Position 5256: 0.0002761792517707844
Position 3925: 0.00027448442635940196
Position 84: 0.00025615038603662977
Position 1948: 0.0001770041350686433
Position 159: 8.399200721814754e-05
Position 1708: 7.435684235074493e-05
Position 2952: 5.0819800814162395e-05
Position 2806: 4.38771291951847e-05
Position 2591: 4.193380430765739e-05
Position 3773: 1.990418451115144e-05
Position 4190: 1.8413434342732324e-05
Position 3753: 1.8398770593914832e-05
Position 6: 1.0347668642842226e-05
Position 126: 9.093716721842643e-06
Position 1887: 8.087012437375676e-06
Position 74: 7.845950935462263e-06
Position 25: 6.35157176332808e-06
Position 2398: 4.946958158509248e-06
Position 421: 4.395444634006342e-06
Position 266: 4.226411245210266e-06
Position 377: 3.810811123048553e-06
Position 50: 3.667510805572074e-06
Position 1260: 3.5679888527204835e-06
Position 281: 3.3097171728798808e-06
Position 1382: 3.00011433914163e-06
Position 751: 1.942480356329808e-06
Position 510: 1.6346104509535533e-06
Position 227: 1.179690531331378e-06
Position 169: 1.0382284383467396e-06
Position 194: 8.523032143403652e-07
Position 372: 5.363362819628131e-07
Position 291: 4.969499747570293e-07
Position 407: 4.2914668465170163e-07
Position 335: 4.178009893267769e-07
Position 1369: 3.9144554307055764e-07
Position 1591: 2.3816300705364806e-07
Position 1385: 1.7919060001076154e-07
Position 244: 1.754746390800582e-07
Position 434: 1.6343745012599705e-07
Position 36: 1.4919645360261e-07
Position 533: 1.3326430940566364e-07
Position 737: 1.1322692950698464e-07
Position 461: 7.201682495917695e-08
Position 1100: 6.081805777953415e-08
Position 1650: 5.3948219863701624e-08
Position 28: 4.583315087016738e-08
Position 22: 8.641878982161679e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15864: 0.7098574998645644
Position 11316: 0.5395133404832736
Position 4767: 0.2775648573230571
Position 9843: 0.13713506077413373
Position 3611: 0.06595250624040316
Position 14492: 0.06334044492999158
Position 12017: 0.058747094854232317
Position 2448: 0.043364978926221896
Position 9908: 0.026257125094280173
Position 7785: 0.02219992213428506
Position 1740: 0.014443258465130246
Position 12108: 0.012613824950152265
Position 5840: 0.011917579446832798
Position 586: 0.011399857624087052
Position 2367: 0.01103345021218032
Position 3653: 0.010546064579869108
Position 4391: 0.009085649308503108
Position 4813: 0.008334915885577329
Position 8440: 0.008112307430341525
Position 11609: 0.007742859640944691
Position 7791: 0.007280984283181421
Position 8427: 0.006547792750391202
Position 4416: 0.005930346107499187
Position 9499: 0.0055644273631399056
Position 6699: 0.0047164827181344765
Position 11539: 0.003754737883512052
Position 4017: 0.0031936244839720043
Position 5681: 0.0028816434654395377
Position 4684: 0.0026126295627592203
Position 622: 0.0023213117615374624
Position 4444: 0.0022997823787193282
Position 1522: 0.0018674555778207646
