Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  500
Partition function (log Z): 0.5976542493686507

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9816835992609532
Position 10660: 0.9756174509290395
Position 9762: 0.8944284568747449
Position 14962: 0.8926085651314936
Position 15824: 0.8052048346331105
Position 14311: 0.7077282972850172
Position 11232: 0.5749333802262053
Position 8371: 0.5605009741294669
Position 4213: 0.4338304136578258
Position 12767: 0.33779859718083666
Position 4153: 0.3333611682075809
Position 5193: 0.27450050886340144
Position 14282: 0.235434496432617
Position 5200: 0.2082835286257334
Position 5905: 0.1784341982225222
Position 13165: 0.145574956779674
Position 15832: 0.12596316950968758
Position 1692: 0.1119625018948221
Position 8431: 0.10727046333138546
Position 8460: 0.09710159048762546
Position 8310: 0.09417615404692471
Position 15996: 0.05686809210575663
Position 9954: 0.05464570704002781
Position 3439: 0.05396848354339293
Position 12966: 0.049352141007982284
Position 13434: 0.047024916227015844
Position 1058: 0.040155449145632065
Position 9372: 0.02884136475863585
Position 13850: 0.02514911476809403
Position 15183: 0.022135701086775168
Position 13406: 0.018118873769050158
Position 15463: 0.01559580105119318
Position 10143: 0.012676566748765846
Position 15459: 0.010522787092799166
Position 15477: 0.010313913493729204
Position 7550: 0.010109879538271718
Position 7232: 0.00992647822541107
Position 10844: 0.009406908520340158
Position 1544: 0.008687064978576946
Position 1500: 0.008416131060458437
Position 9329: 0.007759921910962455
Position 4827: 0.007582760697168206
Position 5466: 0.007013827040659417
Position 169: 0.006205057225565213
Position 503: 0.00593653737120354
Position 8435: 0.0056117936653009935
Position 5710: 0.00481654961482937
Position 15806: 0.004627033086991452
Position 6740: 0.004338501145526669
Position 2115: 0.004126486853731064
Position 2095: 0.004108720349327578
Position 7242: 0.0033680519595207046
Position 9596: 0.003261533560670054
Position 8913: 0.0032371786662203543
Position 7296: 0.0031969041506839228
Position 1838: 0.002856618550906821
Position 362: 0.0021531933364528967
Position 1792: 0.0015871491556204678
Position 492: 0.0014539822838306675
Position 238: 0.0013960717630391462
Position 1052: 0.0013352467543396621
Position 3814: 0.0013019191954636274
Position 3800: 0.0010733522297972583
Position 6357: 0.0009071303548789379
Position 840: 0.0008763011554531341
Position 15754: 0.0007886835641092481
Position 830: 0.0006360194447762215
Position 8353: 0.0006083027037134261
Position 15715: 0.0006043560740057818
Position 246: 0.0005681450827666137
Position 1446: 0.0003942532715028694
Position 960: 0.0003457260546741211
Position 516: 0.0002986026141860056
Position 3567: 0.00028395220665351366
Position 11697: 0.00024110538220209273
Position 3854: 0.00022631842921807754
Position 3283: 0.00022602689316522878
Position 1076: 0.00018218971451461154
Position 533: 0.00017600126512585723
Position 4003: 0.00016396663603933232
Position 957: 0.0001510378021036557
Position 15186: 7.50165263246611e-05
Position 14945: 5.6274229502280777e-05
Position 139: 5.29302412762079e-05
Position 14287: 5.1481835462667585e-05
Position 14172: 4.688652867454446e-05
Position 12681: 4.1328953604570107e-05
Position 163: 2.7487140281051376e-05
Position 642: 2.1142093108685518e-05
Position 79: 1.2185951014300273e-05
Position 277: 1.1499238261129731e-05
Position 1283: 1.1264817139675868e-05
Position 224: 8.423166816966559e-06
Position 1015: 2.8215632077203916e-06
Position 205: 2.6786936208220197e-06
Position 1342: 2.6435136533054444e-06
Position 328: 2.4741670929557378e-06
Position 523: 2.3019550903462544e-06
Position 425: 2.28206113692442e-06
Position 660: 1.9993720882333066e-06
Position 1356: 1.8419791069387703e-06
Position 471: 1.7484508163744192e-06
Position 684: 1.5634033543303437e-06
Position 154: 1.239678731522994e-06
Position 25: 1.1544210468043095e-06
Position 755: 9.957547550795588e-07
Position 31: 7.28397877419698e-07
Position 333: 7.140345633285869e-07
Position 584: 5.510241812986464e-07
Position 74: 5.072323321640689e-07
Position 1088: 4.3070081942254023e-07
Position 800: 3.1006525578638546e-07
Position 740: 1.8126965086474817e-07
Position 1178: 8.238913232224472e-08
Position 798: 8.143502622387186e-08
Position 535: 5.683985097119487e-08
Position 885: 4.891797392446491e-08
Position 175: 4.3722841397375375e-08
Position 843: 3.9423663359058634e-08
Position 757: 3.355767478690722e-08
Position 142: 3.102536372157168e-08
Position 185: 2.3667562801110096e-08
Position 525: 8.33948584681991e-09
Position 157: 6.375043963311112e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.959248426455744
Position 9672: 0.8842147516112828
Position 14127: 0.8733691684233335
Position 15684: 0.8596117043529625
Position 10540: 0.7114241183853107
Position 8208: 0.41809021398983875
Position 4152: 0.41697099441690416
Position 14787: 0.40140266986373213
Position 8352: 0.3956045957500736
Position 5104: 0.3045720132723519
Position 12541: 0.2501644007138657
Position 14854: 0.2141874145996742
Position 10958: 0.1554666526694744
Position 14726: 0.15162578164516166
Position 4013: 0.14839588652736474
Position 12890: 0.13911686042501
Position 10562: 0.12556282930494964
Position 5111: 0.11394763792551679
Position 10993: 0.1077098426221041
Position 10990: 0.10181352865957904
Position 4042: 0.09525678320443716
Position 1445: 0.08903822822445039
Position 11063: 0.08647326022594375
Position 5776: 0.08210316095391874
Position 13290: 0.065143789996066
Position 13996: 0.06470382093336645
Position 5722: 0.06237139503322711
Position 10565: 0.058096507414861574
Position 15660: 0.05789348950227676
Position 10542: 0.05601877598778006
Position 15408: 0.053173587310276715
Position 8243: 0.051574468624504724
Position 11083: 0.05103995288345819
Position 14873: 0.05052943769160686
Position 4077: 0.04640430360318661
Position 9847: 0.03967088944964914
Position 12594: 0.03962584685421605
Position 13025: 0.03912810359438276
Position 9736: 0.03786508960260695
Position 5146: 0.037644150023392366
Position 9097: 0.03660128666959831
Position 14811: 0.033577969414052465
Position 12660: 0.02904887008113049
Position 984: 0.028215672804705057
Position 14869: 0.026940496304362363
Position 5084: 0.025654320315043787
Position 10805: 0.02371446260661176
Position 3929: 0.02207455234848465
Position 15743: 0.02205457164316898
Position 10978: 0.020051207045761653
Position 3333: 0.01850803767338941
Position 4060: 0.01705802644742952
Position 12858: 0.016923138657977843
Position 3354: 0.016592111483133526
Position 1398: 0.016552083914710233
Position 16325: 0.01628820295677446
Position 1629: 0.015851785755988813
Position 5527: 0.015453216729835448
Position 7142: 0.014496739147655353
Position 15080: 0.014383641060827344
Position 5598: 0.014310649565736609
Position 10385: 0.013579349749122139
Position 863: 0.01202155037957781
Position 10996: 0.01188764482534558
Position 14702: 0.011557091058950399
Position 11002: 0.011502698182349518
Position 12680: 0.010006629537729097
Position 10605: 0.00964930192414004
Position 16158: 0.009544096920110885
Position 3770: 0.009351756431167363
Position 5744: 0.00901232555463368
Position 13604: 0.008591655291129806
Position 10999: 0.00839587284842298
Position 13793: 0.008351007603848416
Position 16377: 0.0073050047899301095
Position 16117: 0.007284134128022597
Position 15085: 0.007050282350453073
Position 4662: 0.006894017422048629
Position 16448: 0.006843981991131091
Position 7459: 0.0068419942671143685
Position 4086: 0.006324548065516459
Position 3207: 0.006166718312557598
Position 5313: 0.005970722554012546
Position 12730: 0.005906416714467996
Position 4062: 0.005556850468060168
Position 13939: 0.005276809036146547
Position 7093: 0.005262580459117689
Position 16380: 0.005249840461294089
Position 15914: 0.005156541707737065
Position 13765: 0.005015414433401396
Position 3301: 0.004853863632459343
Position 2007: 0.004729595701368398
Position 16408: 0.004538928209468891
Position 6615: 0.004338501145526669
Position 16432: 0.004228624333246245
Position 1478: 0.003359534515931366
Position 9447: 0.0032615335606700525
Position 8758: 0.003237178666220355
Position 12711: 0.0032119825786847663
Position 13658: 0.0031910374397144106
Position 11163: 0.003153885348290599
Position 1282: 0.003104607614920661
Position 14751: 0.0030270695801830026
Position 16412: 0.0027372295929736726
Position 1568: 0.002544019399132959
Position 10497: 0.0022823962483087953
Position 3271: 0.0022682497090049246
Position 16429: 0.002093428503238517
Position 3188: 0.0020356395032999123
Position 2013: 0.0017953027804791636
Position 11047: 0.0017768686777534422
Position 1681: 0.0017092386968162378
Position 3281: 0.0015447688520735697
Position 3889: 0.0013824201898671937
Position 388: 0.001258377109451764
Position 16622: 0.0012021160328333964
Position 15442: 0.00110659140730981
Position 5310: 0.0010196330867956586
Position 3258: 0.0009716024446644306
Position 4891: 0.0009659159528298717
Position 6246: 0.0009071303548789376
Position 1992: 0.000827975221472771
Position 3262: 0.0008198751300734434
Position 614: 0.0007960124713867822
Position 16338: 0.0007851121582616006
Position 15097: 0.0007767942018194007
Position 1657: 0.000751047092708787
Position 4118: 0.0007393657374740844
Position 16451: 0.0006958604809614941
Position 15182: 0.0006220404653389512
Position 964: 0.0005858741737574294
Position 4553: 0.0005819217913864307
Position 16076: 0.0005633721809090707
Position 1758: 0.00046728628917012976
Position 1945: 0.0004045542198035484
Position 16039: 0.0003505084033398927
Position 15516: 0.00035029862242394406
Position 3865: 0.0003439398392354982
Position 15920: 0.0002915434063288197
Position 674: 0.00028488804732621794
