Gene = Polg
index = 831
Annotated 5SS: [  293  1759  4665  5847  6100  6305  6674  6926  7189  8189  9655  9928
 10322 10928 11552 11769 12324 12658 14256 14503 14821 15878]
Annotated 3SS: [  990  4468  5681  5952  6224  6490  6776  7061  7951  9533  9849 10213
 10766 11497 11650 12187 12410 14132 14333 14611 15716 16324]
SMsplice 5SS: [ 1759  4665  5847  6100  6305  6674  6926  7189  8189 10322 10928 11769
 12324 12658 14256 14503 14821 15249]
SMsplice 3SS: [ 4468  5681  5952  6224  6490  6776  7061  8085 10173 10766 11650 12187
 12410 14132 14333 14733 15121 16324]
top_k =  500
Partition function (log Z): 30.529521119483512

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9973457626280514
Position 14821: 0.9833172579583705
Position 7189: 0.9728276160816999
Position 6926: 0.8806593425690259
Position 4665: 0.8727129088262525
Position 10928: 0.8699754255710236
Position 12324: 0.8473972653697631
Position 6305: 0.8466985144762605
Position 10322: 0.8064359737056038
Position 12658: 0.7951384621675118
Position 6674: 0.7890130359172589
Position 8189: 0.7832937106784652
Position 15249: 0.7242446241875176
Position 6100: 0.723322514789838
Position 14503: 0.7202890004932108
Position 14256: 0.676030856751192
Position 11769: 0.6685278453504657
Position 15878: 0.46619229442709553
Position 9655: 0.4383669178082634
Position 16917: 0.3753490549093175
Position 1759: 0.3735760327481185
Position 2101: 0.309553304237567
Position 293: 0.29509100670547384
Position 13038: 0.2716921614704274
Position 6131: 0.2603139895890961
Position 11552: 0.22001046504178212
Position 14153: 0.16061136439165594
Position 2580: 0.15813008467462922
Position 15691: 0.1524770898757047
Position 9122: 0.13986902246113367
Position 9601: 0.13691070578084655
Position 11700: 0.12171926761766491
Position 936: 0.12040226601837967
Position 11367: 0.11237996850997486
Position 9506: 0.1080349911995865
Position 10855: 0.10060690348257281
Position 12004: 0.09242556939206381
Position 11938: 0.09161963096235191
Position 9928: 0.0881492361533586
Position 16456: 0.08811575966921335
Position 7868: 0.08744079277685907
Position 1366: 0.08371561207590598
Position 6370: 0.0832014042420564
Position 781: 0.08088231092436823
Position 6682: 0.07401087087134492
Position 1630: 0.07319688785183794
Position 14579: 0.06987274829638729
Position 4670: 0.06299113280823901
Position 6652: 0.06174513084350742
Position 11758: 0.058577840847095525
Position 3573: 0.05675847426213968
Position 16609: 0.05364473222767558
Position 9257: 0.05239529189901608
Position 4947: 0.05175513919095482
Position 11525: 0.05157328086914996
Position 6719: 0.047985911824960696
Position 1016: 0.046663168328040384
Position 16414: 0.04491971507783471
Position 8356: 0.03911274287882908
Position 5234: 0.03824732501083579
Position 14539: 0.03645679708466371
Position 14531: 0.03485846666189196
Position 823: 0.03432082627603704
Position 460: 0.03409728381213424
Position 3098: 0.032148031118077285
Position 4601: 0.031756968607339
Position 14133: 0.031041448809552803
Position 15305: 0.031038992421978082
Position 11744: 0.030543043291289738
Position 11856: 0.0300496865982784
Position 242: 0.028580388701670765
Position 4700: 0.02628219318427806
Position 946: 0.024178960770316078
Position 2051: 0.024013464264176703
Position 12334: 0.023035756372155897
Position 121: 0.02273397778920036
Position 14071: 0.022713861337532646
Position 6850: 0.0215287345894943
Position 16450: 0.021147962652460318
Position 664: 0.02009053291893581
Position 1175: 0.018888954923183807
Position 454: 0.018138237951864308
Position 11813: 0.01800707330802169
Position 3077: 0.01735948338956656
Position 16645: 0.01617180687901314
Position 10327: 0.01480006060131977
Position 11703: 0.013931742978247124
Position 15459: 0.013504540542592003
Position 16559: 0.012666691999862298
Position 14759: 0.012377899676331518
Position 2212: 0.012045497844187477
Position 718: 0.012021710543318678
Position 17044: 0.011858732150274588
Position 16066: 0.010045815684152836
Position 140: 0.009317088817520221
Position 11116: 0.008853000147437309
Position 6333: 0.008741674008880679
Position 14356: 0.008628396414728798
Position 10771: 0.00831122476156878
Position 1700: 0.008044867267912731
Position 9370: 0.008032438767842619
Position 690: 0.007786345207135346
Position 2727: 0.007252039554214781
Position 9131: 0.007223490700768778
Position 2044: 0.006985709038495243
Position 15020: 0.006932936161351077
Position 15009: 0.006799239760353314
Position 12197: 0.006665050097372355
Position 765: 0.006446888686370099
Position 16764: 0.005974896837147918
Position 11511: 0.005933528743079289
Position 2130: 0.005682799933824557
Position 5239: 0.0054047889610233735
Position 2768: 0.0053559877709204555
Position 7858: 0.005235120211304885
Position 8323: 0.005142687080512096
Position 6159: 0.004737846994001986
Position 12631: 0.004459956121598794
Position 12204: 0.004451217335859877
Position 173: 0.004208234702342156
Position 10921: 0.004082015255924478
Position 11268: 0.004011540314107422
Position 11725: 0.00397016359306644
Position 14967: 0.003919470008120992
Position 16325: 0.0038803868116474463
Position 1907: 0.0038529423004622716
Position 4365: 0.003759729494790056
Position 573: 0.0034850412252591823
Position 1190: 0.003380976131812982
Position 11170: 0.003178102162714435
Position 11362: 0.0026129161244870685
Position 11557: 0.002378220833279143
Position 4951: 0.00237368254582756
Position 6709: 0.002293954426035923
Position 6337: 0.0022876763080365596
Position 4859: 0.002196889841794116
Position 835: 0.002138864237605119
Position 3540: 0.002129343848491572
Position 6105: 0.002006334384175073
Position 6955: 0.001955694616379358
Position 493: 0.0019436444435476468
Position 6656: 0.0019341874284852893
Position 4608: 0.0018606587076402477
Position 534: 0.0018003626148771577
Position 5534: 0.0017449289341661348
Position 34: 0.001740882839832339
Position 10174: 0.0016437389410941998
Position 239: 0.001642788997670086
Position 11081: 0.0016099408695640722
Position 10861: 0.0015455438461061217
Position 254: 0.001514971469412311
Position 4871: 0.0014846698132440557
Position 9962: 0.001469513915460842
Position 7426: 0.0012879203631274297
Position 4652: 0.0012300144933941215
Position 16419: 0.0012280442709100186
Position 2119: 0.0012272910650194487
Position 6135: 0.0012062570232035132
Position 5863: 0.001195041231492597
Position 7345: 0.0011352289315164385
Position 6623: 0.0011199713354234353
Position 10280: 0.0011153619865070584
Position 9674: 0.0010354727176383502
Position 456: 0.0010225416035125638
Position 8654: 0.0010064304058280229
Position 959: 0.0010057954029995685
Position 6347: 0.0009967069293175643
Position 11733: 0.0009282323312550709
Position 14747: 0.0008435150691773592
Position 11303: 0.0008339315624631332
Position 10249: 0.0007957247209790726
Position 5178: 0.0007917351234091286
Position 1113: 0.0007796928243709963
Position 7697: 0.0007719187287386362
Position 7455: 0.0006909608295710548
Position 15004: 0.000665214489364937
Position 921: 0.0006144234058280166
Position 14918: 0.0005986815810746747
Position 728: 0.0005983778147829685
Position 6876: 0.000538023646085308
Position 403: 0.0004898059339868014
Position 1397: 0.00042183654848062136
Position 15208: 0.00038568331256258194
