Gene = Clpb
index = 271
Annotated 5SS: [   441   3527  23602  42814  59061  87559  99923 109385 110475 114844
 115591 121712 122401 122634 122978 123963]
Annotated 3SS: [  3474  23514  42709  58931  87460  99807 109306 110418 114798 115428
 121554 122326 122513 122872 123731 129628]
SMsplice 5SS: [   475   3527  17420  18305  23602  32525  39375  42814  43971  47728
  56763  58300  59061  71382  84121  94593  99923 110475 115591 121712
 122401 122634 122978]
SMsplice 3SS: [  3474  17283  18198  23514  32408  39281  42709  43902  47637  56634
  58171  58931  71214  84040  94485  99807 110376 115428 121554 122326
 122513 122872 129628]
top_k =  500
Partition function (log Z): -77.907539188212

Sorted 5' Splice Sites (High to Low Probability):
Position 3527: 0.997243488739607
Position 475: 0.6217918343400588
Position 7580: 0.2790395303676763
Position 15123: 0.21688104027013047
Position 10162: 0.2081303519620123
Position 2478: 0.1827712669157318
Position 621: 0.14675814554708028
Position 1929: 0.1467380463490215
Position 197: 0.1392666556859605
Position 441: 0.05253550781834362
Position 10364: 0.04226384670537386
Position 5469: 0.03937937558671378
Position 1419: 0.037667550036402
Position 1415: 0.03487434656000777
Position 479: 0.02891003430477025
Position 5977: 0.026087654715339054
Position 9870: 0.02319354841512494
Position 5486: 0.02200819991074943
Position 513: 0.021122080298910644
Position 483: 0.0185932761659724
Position 8561: 0.014490824096515654
Position 2265: 0.01085190544662975
Position 2673: 0.010671808300526045
Position 2796: 0.01034055413490411
Position 372: 0.009911015227272939
Position 129: 0.009113436719083903
Position 6509: 0.005331843239936211
Position 2446: 0.004545344764184722
Position 5573: 0.0037812232423607324
Position 178: 0.0037027837287196617
Position 2355: 0.0036056711797290758
Position 6721: 0.003435814686460806
Position 94: 0.0021006973215520666
Position 625: 0.0020926167174326656
Position 5711: 0.0017316447491937882
Position 4667: 0.0016265710545659254
Position 309: 0.001554685102744096
Position 7063: 0.0015264489831338848
Position 382: 0.0015186656711131973
Position 1981: 0.0015072183479671762
Position 1915: 0.0014289614483731722
Position 1386: 0.001385775137518732
Position 404: 0.0011915066482799809
Position 1896: 0.0011888207303152422
Position 8663: 0.001125870745277979
Position 5458: 0.0011030693686591134
Position 33: 0.0010661343840421902
Position 2546: 0.0010601396555730874
Position 660: 0.0009094427618043413
Position 1349: 0.0008441479620377571
Position 3067: 0.0005830122111562633
Position 2999: 0.0005614710365644362
Position 3663: 0.0005498989208052363
Position 6879: 0.00046233805601228267
Position 1581: 0.00042190582973785246
Position 407: 0.000132845520043574
Position 3557: 0.00011730636024522228
Position 1001: 0.00011533990697030448
Position 298: 0.0001036586260269009
Position 356: 8.780103696278962e-05
Position 1092: 7.735992501519112e-05
Position 5010: 6.352145216232583e-05
Position 4757: 6.142370024344088e-05
Position 4744: 5.828608876660444e-05
Position 412: 5.4583037534481425e-05
Position 5359: 4.853183188955971e-05
Position 506: 4.182310536407902e-05
Position 4853: 3.485948366564128e-05
Position 462: 2.4720449061368633e-05
Position 224: 1.8651191801624704e-05
Position 452: 1.2842235602611371e-05
Position 20: 9.76891667738151e-06
Position 834: 8.383984574967597e-06
Position 53: 7.139005086085068e-06
Position 652: 7.117766403281216e-06
Position 146: 7.07913361431089e-06
Position 806: 6.833943911125759e-06
Position 55: 4.850844818235222e-06
Position 43: 2.4833555217716438e-06
Position 487: 1.0856935669569674e-06
Position 46: 3.1684464112848306e-07
Position 258: 8.397577643190881e-08
Position 141: 7.171076024274662e-08
Position 3792: 4.381320521185764e-08
Position 35: 4.112834947696677e-08
Position 3784: 4.103270448803698e-08
Position 149: 3.8757317051857765e-08
Position 603: 1.2814469568824741e-08
Position 648: 1.2673529208537505e-08
Position 519: 9.445538156462092e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3474: 0.6300614710691996
Position 14860: 0.36182423949133996
Position 13812: 0.30759311214869695
Position 3386: 0.26242240850392773
Position 7315: 0.232142584100493
Position 10039: 0.21992660869936415
Position 2388: 0.20168917619100074
Position 16119: 0.18624367605870168
Position 18198: 0.10356305762371276
Position 1789: 0.08991088361654526
Position 3429: 0.07898395501979452
Position 5333: 0.06838750147903792
Position 1279: 0.0649741261624716
Position 12120: 0.062139340840274185
Position 10263: 0.05721826756037154
Position 7543: 0.049939412988380755
Position 1757: 0.04389524202940034
Position 8499: 0.032531392411091875
Position 551: 0.026651859876888513
Position 576: 0.0237429143469616
Position 9755: 0.021921326175723347
Position 8644: 0.01757099682594101
Position 5834: 0.016971915481545818
Position 3317: 0.016138877721690145
Position 6453: 0.015598494229722907
Position 7163: 0.015438309296993106
Position 5878: 0.013087649403566812
Position 6231: 0.012230019025086018
Position 7139: 0.011352155760467983
Position 9782: 0.0110979493131233
Position 2121: 0.010605395532064656
Position 5451: 0.009761286011073771
Position 7273: 0.008996645668931755
Position 1775: 0.008385632867757302
Position 8739: 0.005845753368390396
Position 3683: 0.005686887655468569
Position 6810: 0.0056709825629251516
Position 505: 0.005218319166010581
Position 4297: 0.0040767751454587955
Position 1854: 0.004037096316760492
Position 3409: 0.0039425419196671575
Position 1218: 0.003622724194070785
Position 3434: 0.003299139218732708
Position 512: 0.0032606187584361813
Position 2717: 0.003221385002780059
Position 1178: 0.0029543924134902786
Position 10418: 0.002512318954449688
Position 11681: 0.002396654772360687
Position 6228: 0.002181707129461561
Position 4938: 0.002070794876710279
Position 9030: 0.002068454694999078
Position 4655: 0.0020262941072638446
Position 5237: 0.001922755861853799
Position 1734: 0.0018852406783042817
Position 3457: 0.0018823236794333269
Position 2331: 0.0018472153337820993
Position 559: 0.0017344747191450221
Position 6635: 0.0017300589227709046
Position 2173: 0.0017196144008009668
Position 3480: 0.0016063016961175842
Position 9758: 0.0015959850512223923
Position 7270: 0.0015470067547903824
Position 1186: 0.001520980079929955
Position 4997: 0.001391981241919419
Position 315: 0.0012712648059856361
Position 2464: 0.0010775126059733664
Position 2138: 0.0010653586373629502
Position 2191: 0.0010651526768799564
Position 6587: 0.0009947074149659633
Position 6463: 0.000931117287197053
Position 2700: 0.0008993558588678151
Position 1879: 0.0008843086335890692
Position 8626: 0.0008771298032676325
Position 4526: 0.0008580628299712852
Position 5346: 0.0008078147106476968
Position 1801: 0.000798899017341584
Position 4852: 0.0007298789488105247
Position 4250: 0.000695665017706219
Position 5781: 0.0006917768835946586
Position 2988: 0.0006151769817112079
Position 579: 0.0006006681785806934
Position 5183: 0.0005993408079757069
Position 367: 0.0005845829925180901
Position 2865: 0.0005614710365644349
Position 1301: 0.000523071081259544
Position 6248: 0.0005145966287830421
Position 3850: 0.0004563580614683696
Position 8862: 0.00044269979901008846
Position 582: 0.00044226864765837165
Position 3760: 0.00040075340403015005
Position 8313: 0.0003542426586747755
Position 1861: 0.0003490624820797402
Position 1322: 0.0003435275390511675
Position 6158: 0.0003419581549895035
Position 3322: 0.0003254368868046811
Position 412: 0.000315668284881027
Position 6423: 0.00028607317794785466
Position 6508: 0.0002725788173664688
Position 5883: 0.00026951776294845624
Position 6058: 0.00026446259920933274
Position 7660: 0.00025850732341441607
Position 2751: 0.00024168663402908205
Position 2394: 0.0002176600423033707
Position 5560: 0.00021478620202893897
Position 6044: 0.0002123615619222541
Position 3662: 0.00020321205881721274
Position 2246: 0.00019326420684240178
Position 5083: 0.00017255827143695983
Position 4698: 0.0001586606369680059
Position 585: 0.00015725273924647066
Position 323: 0.00015341542303350797
Position 624: 0.00011873826951830912
Position 4885: 0.00010643783957237772
Position 2141: 0.00010340610070932454
Position 274: 9.682197892724072e-05
Position 4293: 9.636510232149321e-05
Position 4312: 9.556947870670635e-05
Position 242: 8.166835274575546e-05
Position 1239: 8.102514547722135e-05
Position 120: 8.048897535992158e-05
Position 5271: 7.216573399340342e-05
Position 345: 7.16337521907683e-05
Position 3847: 6.0524232212526055e-05
Position 734: 4.664752524994939e-05
Position 4664: 4.311090731335959e-05
Position 869: 4.300932255207381e-05
Position 4826: 4.246829074654588e-05
Position 5313: 4.007669145883785e-05
Position 1122: 3.7800093892683956e-05
Position 5565: 2.2687445440070437e-05
Position 3695: 2.1529601623084857e-05
Position 341: 1.8220235449389377e-05
Position 5849: 1.7682756482287644e-05
Position 263: 1.5931927263106553e-05
Position 1403: 1.5326702795740856e-05
Position 6591: 1.486801518874413e-05
Position 1681: 1.1754770963951191e-05
Position 805: 1.1719971540543562e-05
Position 1729: 1.1341335212769504e-05
Position 3515: 1.0527716064999827e-05
Position 1480: 7.322543738421571e-06
Position 1246: 6.1866103400356194e-06
Position 5400: 6.147612438848346e-06
Position 979: 3.3924368851293036e-06
Position 5298: 3.084567649917753e-06
Position 935: 2.0929154911484432e-06
Position 420: 3.626682500406622e-07
Position 158: 2.5144682197238726e-07
Position 3557: 2.659326292513886e-08
Position 1027: 2.322427831484087e-08
Position 175: 1.6291068931548123e-08
Position 3589: 8.135654120021526e-09
Position 3087: 3.198622362698424e-09
Position 4621: 2.1569602068562205e-09
