Gene = Cspp1
index = 303
Annotated 5SS: [  128  6968  9310 20607 26197 27205 28604 36730 39026 44130 45342 47736
 49968 50744 52101 57797 66148 70265 74326 74806 75491 77868 78515 88263
 89347 91816 94301 95057 96014]
Annotated 3SS: [ 6858  9206 20502 26115 27105 28208 36642 38954 44035 45283 47529 49833
 50664 51970 57648 65994 70151 74175 74658 75385 77800 78396 88122 89205
 91768 94236 94946 95874 97716]
SMsplice 5SS: [  497  6968  9310 20607 27205 36730 44130 49968 50744 52101 74806 77868
 87502 88263 89347 91816 96014]
SMsplice 3SS: [ 6858  9206 20502 27105 36642 44035 49833 50664 51970 74658 77800 87295
 88122 89205 91768 95874 97716]
top_k =  500
Partition function (log Z): -50.78076281144217

Sorted 5' Splice Sites (High to Low Probability):
Position 9310: 0.9999943461994263
Position 20607: 0.9998355915748975
Position 27205: 0.838432020098413
Position 497: 0.6097204839714271
Position 26197: 0.4111010453237766
Position 2435: 0.2666794939786963
Position 6977: 0.24434246079896058
Position 1663: 0.22035812953335135
Position 2621: 0.19986031069886226
Position 2067: 0.1902971632934444
Position 6952: 0.15775510591653358
Position 128: 0.13699284058532277
Position 6988: 0.13341916106977572
Position 194: 0.09667077322160889
Position 1671: 0.08702305572831484
Position 61: 0.0784772323528355
Position 2428: 0.06590111192157988
Position 2538: 0.06539395712426335
Position 313: 0.05669675795823623
Position 6942: 0.03960796467035165
Position 947: 0.038452103296067054
Position 7303: 0.021598862108882205
Position 373: 0.021449034503716963
Position 1055: 0.021053396123957784
Position 212: 0.01953574186490679
Position 6983: 0.016175521012515418
Position 4543: 0.013937757107840103
Position 1285: 0.013161143574423129
Position 27187: 0.011451870648775953
Position 67: 0.010774680075617254
Position 22701: 0.008765460896288999
Position 928: 0.0071881066169327615
Position 258: 0.0071724037107135374
Position 1324: 0.006806585851522123
Position 2415: 0.006321573469690363
Position 1152: 0.0033539393849786213
Position 2071: 0.0032487781822247257
Position 2543: 0.003206339648469725
Position 219: 0.003052364944515518
Position 71: 0.002907629634491115
Position 170: 0.002904543983342494
Position 21631: 0.0025158747296793113
Position 1220: 0.002245170934354227
Position 5132: 0.001962991826993351
Position 22840: 0.0017280823866040957
Position 1682: 0.001367263734202852
Position 25: 0.0013462489750995555
Position 126: 0.0013212402031219201
Position 278: 0.00126258815664608
Position 1675: 0.0011362324412227478
Position 2093: 0.0009835333171748428
Position 271: 0.0008205791739609964
Position 1044: 0.000819318413613241
Position 341: 0.0007540577837529283
Position 1850: 0.0006740545566108412
Position 21: 0.0006607736258001424
Position 2235: 0.0006154094010032591
Position 454: 0.0005273274064668062
Position 132: 0.00047567779273322545
Position 1734: 0.0004473322861445057
Position 250: 0.0003526797129321213
Position 2050: 0.00030941794274226867
Position 420: 0.0002841088710604028
Position 765: 0.00028137661813704
Position 1754: 0.0002677347089979462
Position 769: 0.00022681457593454662
Position 802: 0.00019830678514649045
Position 1740: 0.00015785364501361075
Position 827: 0.0001516244311168207
Position 1183: 0.00013705159147046
Position 1076: 0.00012759083421491445
Position 4306: 0.00011398643330300408
Position 238: 0.00010582445855359253
Position 1667: 0.00010161848541276841
Position 426: 9.724484320726414e-05
Position 1694: 8.833833170403031e-05
Position 849: 7.066235728041867e-05
Position 890: 6.041990223526983e-05
Position 4257: 4.750827877539346e-05
Position 655: 3.9783651301568425e-05
Position 225: 2.5169855910561348e-05
Position 22219: 1.7972595118242626e-05
Position 198: 1.440376159171611e-05
Position 149: 1.1874112269332377e-05
Position 216: 1.0848703809797494e-05
Position 41: 7.149275591573999e-06
Position 331: 3.6898194936319722e-06
Position 329: 3.498907702702859e-06
Position 444: 3.3355522491490674e-06
Position 23: 2.902998597090642e-06
Position 12735: 2.5257701809924967e-06
Position 567: 2.2546377452964484e-06
Position 501: 1.4991944019225359e-06
Position 852: 1.0616710319482428e-06
Position 559: 9.565532695891473e-07
Position 435: 9.429160392005378e-07
Position 836: 9.126737230991144e-07
Position 12528: 3.8310254445632884e-07
Position 441: 1.2072233726295706e-07
Position 924: 1.0260158867489155e-07
Position 9315: 6.270923768369194e-08
Position 65: 1.2528954929653672e-08
Position 92: 1.0662347237631692e-08
Position 525: 7.632069601872074e-09
Position 55: 6.634949087419253e-09
Position 196: 3.9559506163678975e-09
Position 236: 3.069277493647956e-09
Position 619: 1.4103325008008105e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9206: 0.999998069041171
Position 20502: 0.999957064367025
Position 27105: 0.8733155262617243
Position 35356: 0.6498696854716268
Position 6858: 0.6098024081873631
Position 2338: 0.6073635201943127
Position 25987: 0.4180177653722968
Position 1596: 0.28775815183231246
Position 1959: 0.1802595013154617
Position 28208: 0.0984075364534278
Position 33442: 0.07833306889029751
Position 712: 0.030003961516219695
Position 22779: 0.02545229037915902
Position 946: 0.021953061348996963
Position 30742: 0.020340648584499882
Position 417: 0.01844481003979363
Position 372: 0.01633637698306595
Position 1044: 0.016126099454192883
Position 22756: 0.014767507783713484
Position 4405: 0.013938101006884753
Position 1419: 0.011311350469503215
Position 27337: 0.011007186870701994
Position 24331: 0.01051411861660464
Position 22645: 0.009690560640638661
Position 26759: 0.009641428099128876
Position 28274: 0.009590534465939419
Position 441: 0.009338596360727204
Position 353: 0.009050451654281453
Position 1849: 0.008063372559149485
Position 22552: 0.007615471786505952
Position 786: 0.007347542702576378
Position 21606: 0.005939929075550618
Position 1903: 0.005754883068126639
Position 1469: 0.005340210424885421
Position 25435: 0.004395493877532786
Position 388: 0.004364920341367762
Position 769: 0.0042434218273793645
Position 23040: 0.003961695649146226
Position 383: 0.0037566000849236546
Position 967: 0.0033901315915438567
Position 27871: 0.003222300909011356
Position 7295: 0.0030973409568226078
Position 24556: 0.0027329796659203765
Position 24474: 0.0023768985323336877
Position 21000: 0.0023303436702528414
Position 453: 0.0022796326980482314
Position 21747: 0.002256671390384739
Position 836: 0.0022121865836782916
Position 22621: 0.001879772869457336
Position 1234: 0.001570121942493377
Position 24413: 0.0013937628886596422
Position 23394: 0.0013375856325707355
Position 420: 0.001202416285522014
Position 1267: 0.001135062228698036
Position 5052: 0.0011260810632131905
Position 24594: 0.001064801541774458
Position 203: 0.0010308275992914277
Position 1961: 0.0010042385366342372
Position 21399: 0.0009695523033445803
Position 21906: 0.000954036257189973
Position 4791: 0.0008369818978979638
Position 22138: 0.0007651910516974434
Position 1503: 0.0006591090183168145
Position 21220: 0.0004669635241546871
Position 183: 0.00042154375347830663
Position 20675: 0.0003602703849922363
Position 1214: 0.0003403316743007982
Position 20706: 0.00032386945238321104
Position 311: 0.00023349247230886546
Position 21661: 0.00022816032852427588
Position 1438: 0.00019014951004024195
Position 22658: 0.00016503733452585465
Position 4176: 0.00016149471207839685
Position 605: 0.00014334868881947976
Position 300: 0.00012474340326273087
Position 335: 0.00011335477085005656
Position 1397: 0.00010952783917682514
Position 20672: 0.00010560788282961073
Position 329: 7.404543984690238e-05
Position 493: 7.079288656358453e-05
Position 20844: 5.3664355045667616e-05
Position 1250: 4.12927155618521e-05
Position 737: 3.674955885791329e-05
Position 714: 3.2634659377176794e-05
Position 852: 2.9918760091463132e-05
Position 12404: 7.502836898494103e-06
Position 14377: 6.004101867561053e-06
Position 12841: 5.863843038874078e-06
Position 12645: 4.25052817068836e-06
Position 14609: 3.464401043040454e-06
Position 11152: 2.3788184693121553e-06
Position 10734: 2.171728803878056e-06
Position 13251: 1.6318324303026456e-06
Position 12251: 1.061563579425116e-06
Position 9618: 9.87765877154763e-07
Position 721: 8.335922538390456e-07
Position 257: 7.913851780282707e-07
Position 9388: 7.02060326457199e-07
Position 11675: 6.684929208045722e-07
Position 1172: 6.295629901143343e-07
Position 11924: 6.278662235972518e-07
Position 164: 6.268785479112714e-07
Position 11490: 5.938254624660081e-07
Position 11118: 4.5994249668284755e-07
Position 9621: 4.5050967164087233e-07
Position 10687: 4.2663018778557016e-07
Position 12384: 3.730067084766612e-07
Position 576: 3.53486379344051e-07
Position 857: 3.2397355943028586e-07
Position 10330: 2.7851039789318775e-07
Position 635: 2.4725108939216617e-07
Position 10944: 1.785309898147692e-07
Position 9867: 8.966646556167057e-08
Position 9691: 8.695232972622203e-08
Position 286: 8.556836809356571e-08
Position 157: 6.327296400918799e-08
Position 115: 4.105275104213625e-08
Position 970: 1.88624271595489e-08
Position 991: 1.8752374837693696e-08
Position 338: 1.756402033282192e-08
Position 265: 8.799032187482329e-09
Position 3665: 2.385711207925699e-09
Position 2572: 2.0992517148993717e-10
