Gene = BC055324
index = 164
Annotated 5SS: [  187  4077  5092  7191  7910  8792 10473 12132 16717 18053 22590 22950
 26643 27723 28389 30062 30327 32833 34220 35509 37304 37969 39460]
Annotated 3SS: [ 4036  5002  7085  7768  8628 10387 11992 16635 17987 22443 22834 26455
 27639 28336 29971 30140 32709 34123 35394 37198 37887 39339 40456]
SMsplice 5SS: [  611  5092  7191  7910  8792 10473 12132 16717 22950 26643 27723 30062
 30327 32833 34220 35509 37304 37969 39460]
SMsplice 3SS: [ 5002  7085  7768  8665 10387 11992 16635 22854 26455 27639 29971 30140
 32709 34123 35394 37198 37887 39339 40456]
top_k =  500
Partition function (log Z): 11.608607849112197

Sorted 5' Splice Sites (High to Low Probability):
Position 16717: 0.9908693826252654
Position 12132: 0.9863068290718947
Position 37304: 0.9815026271404232
Position 34220: 0.9595406152068677
Position 5092: 0.9482987749546082
Position 39460: 0.9385518590300622
Position 35509: 0.918621416128782
Position 10473: 0.8972649040244272
Position 37969: 0.8231835051254719
Position 7191: 0.7877588188264055
Position 27723: 0.775565594620682
Position 8792: 0.758379591140541
Position 26643: 0.7182855017080861
Position 32833: 0.7056822051502839
Position 7910: 0.6772359604314802
Position 30327: 0.6333038266000977
Position 30084: 0.547852813803441
Position 611: 0.33294771276713425
Position 37592: 0.24210125519360598
Position 35692: 0.1852726604993484
Position 38690: 0.17881537539902728
Position 9786: 0.16598477109160392
Position 214: 0.16225831691220494
Position 3141: 0.15536785888715396
Position 169: 0.154263781289124
Position 36629: 0.1542253700781122
Position 32801: 0.15232781476046314
Position 26542: 0.14945462995074038
Position 1304: 0.14797478118971613
Position 97: 0.13376534333193596
Position 40648: 0.11966708023129549
Position 37991: 0.11835822503784511
Position 12407: 0.109234872689674
Position 3859: 0.09790779744026148
Position 8785: 0.08382293890699072
Position 3696: 0.07764015547137697
Position 423: 0.07686565906687488
Position 3705: 0.07506906039110683
Position 33344: 0.06394100214640337
Position 11649: 0.062114025865236656
Position 5863: 0.06037897020807314
Position 37700: 0.059270610675911134
Position 36691: 0.05711795038824914
Position 39881: 0.05669679128232952
Position 8851: 0.053943210189515214
Position 3701: 0.05280724003754549
Position 12515: 0.05275413660780406
Position 5436: 0.049588103148115646
Position 40151: 0.04498181046341846
Position 26559: 0.04435259076244086
Position 39424: 0.043562251050991534
Position 7195: 0.037503166921072396
Position 135: 0.03583948901209741
Position 5469: 0.03464252442846875
Position 39709: 0.03156131491480378
Position 282: 0.03129007510057272
Position 542: 0.029444644572919718
Position 40307: 0.029283434157245058
Position 2376: 0.026656505471392384
Position 31065: 0.024130770730996356
Position 27755: 0.022888908879653586
Position 35710: 0.020707751510615987
Position 309: 0.020081090062878094
Position 30514: 0.019524425384833045
Position 37986: 0.019178060404027024
Position 715: 0.014829012658743188
Position 39675: 0.014164536537294341
Position 9998: 0.013499335674065128
Position 30141: 0.011007225439746223
Position 485: 0.010939775944331296
Position 9984: 0.009045868992166828
Position 40668: 0.008767449897555584
Position 35113: 0.008462537436919942
Position 11321: 0.008368693239109454
Position 38813: 0.007833570212066914
Position 3718: 0.006715960199860455
Position 40139: 0.006643023551984847
Position 37951: 0.00632966616921582
Position 2325: 0.005670019495878398
Position 40338: 0.005621092736292947
Position 10827: 0.005486945922395138
Position 37606: 0.005309476954557269
Position 2085: 0.005094495650860328
Position 147: 0.004311280304061671
Position 37611: 0.004107901095060083
Position 7646: 0.004062901467052568
Position 10427: 0.0038597914565046045
Position 38775: 0.0036938309163202093
Position 39571: 0.003558451112423831
Position 7317: 0.003540370629308227
Position 10242: 0.0034551091868995597
Position 36902: 0.003411656059088239
Position 36573: 0.003346500049125831
Position 38668: 0.0031781959567685953
Position 7321: 0.0029935922689765023
Position 38631: 0.0028489878365435353
Position 38298: 0.002782863835102234
Position 1221: 0.0027752118672627335
Position 50: 0.0027215451951649702
Position 40322: 0.002421693443153421
Position 152: 0.002345403754902192
Position 7436: 0.0023192442688350027
Position 521: 0.00228919637963235
Position 38809: 0.0022583799710248565
Position 649: 0.0022135961050198045
Position 3156: 0.0018159900972561354
Position 1294: 0.0016951839693793785
Position 7905: 0.0014723263504769666
Position 37581: 0.0011334211841546754
Position 10750: 0.0011101949494315736
Position 37563: 0.0010922528975048423
Position 9380: 0.000983783321486437
Position 11122: 0.0009712090037338552
Position 5617: 0.0005902524149187647
Position 38277: 0.0005507743956351702
Position 10477: 0.000550024642723361
Position 218: 0.0005372936498840283
Position 34236: 0.0004686048760746413
Position 37389: 0.00045009469351595224
Position 37412: 0.0002756846713648783
Position 979: 0.0002403312471836762
Position 38358: 0.00023658851825370526
Position 546: 0.00021402278782408444
Position 377: 0.00020552645659403554
Position 602: 0.00020394277182909365
Position 8740: 0.00018529233324549992
Position 109: 0.00017741726331868627
Position 288: 0.0001471302610577104
Position 9576: 0.00013448302442502317
Position 501: 0.00012063606600679676
Position 40280: 0.00010434177936944596
Position 9399: 9.155384585232415e-05
Position 7955: 8.73935143171503e-05
Position 39447: 8.18572080459923e-05
Position 38467: 7.778234759225528e-05
Position 37417: 5.886083108824018e-05
Position 1151: 5.317619473720201e-05
Position 1146: 4.926532445193382e-05
Position 78: 4.6504556237170826e-05
Position 38913: 3.872767768107114e-05
Position 937: 3.0514198957642617e-05
Position 54: 2.778801079534486e-05
Position 112: 2.766920100029791e-05
Position 65: 2.6396386573241906e-05
Position 7281: 2.6104541538650206e-05
Position 666: 1.7889155289702126e-05
Position 216: 1.6830228491893835e-05
Position 313: 1.6117045951252462e-05
Position 944: 1.5829911181258002e-05
Position 7167: 1.3645295591766266e-05
Position 394: 8.429870830814458e-06
Position 37: 7.297857159249178e-06
Position 40: 7.004234009010032e-06
Position 362: 3.008863802924193e-06
Position 470: 2.128693874838366e-06
Position 38042: 1.7783209500011297e-06
Position 267: 1.3957790896648687e-06
Position 504: 1.2791878313115616e-06
Position 38202: 1.0103949475562123e-06
Position 38294: 9.844259348428038e-07
Position 463: 7.358315164031421e-07
Position 37948: 6.318983836531285e-07
Position 38019: 5.243174830610086e-07
Position 507: 4.912413321490355e-07
Position 340: 3.5667936616259826e-07
