Gene = Flad1
index = 413
Annotated 5SS: [  80  706 3442 4455 6009 6283 8468]
Annotated 3SS: [ 482 2696 4306 5909 6092 8393 8561]
SMsplice 5SS: [  80 4455 8468]
SMsplice 3SS: [4306 8393 8561]
top_k =  500
Partition function (log Z): -7.002168911158003

Sorted 5' Splice Sites (High to Low Probability):
Position 4455: 0.8702181068427393
Position 8468: 0.596877463847652
Position 80: 0.43376220521520004
Position 3442: 0.41830953488111333
Position 706: 0.3472865744316633
Position 6009: 0.2905422157230493
Position 303: 0.24111008632384054
Position 118: 0.200145429159686
Position 9464: 0.16745033108469065
Position 6283: 0.1484670668413292
Position 822: 0.11160505766150036
Position 6093: 0.07477653061947777
Position 8694: 0.054496135403794436
Position 3412: 0.041778270582433254
Position 5755: 0.04176378210504687
Position 1007: 0.04055977408797774
Position 2760: 0.0403137910968722
Position 191: 0.03894052663374004
Position 507: 0.031268346784026096
Position 3176: 0.017706622688136404
Position 8473: 0.014760138374335418
Position 6143: 0.014617497793914223
Position 8562: 0.014067610265429983
Position 8756: 0.013765685505128359
Position 239: 0.013673010242838316
Position 8490: 0.012363512420866923
Position 441: 0.009966403701086536
Position 46: 0.00946270113938965
Position 211: 0.007527260791404754
Position 394: 0.004328640905489789
Position 765: 0.0035728853860466274
Position 2811: 0.003257629833531458
Position 375: 0.003233438975375333
Position 8760: 0.0028053648078209467
Position 8645: 0.00262091468332871
Position 1330: 0.002393573350965959
Position 7237: 0.0017088177734525434
Position 133: 0.0013825679447866924
Position 122: 0.0012978187108611935
Position 3019: 0.0012812275222442208
Position 6931: 0.0010833215789868842
Position 110: 0.0010548919219484233
Position 4684: 0.0009542798790386811
Position 400: 0.0007893738280474786
Position 2332: 0.0007242489741954084
Position 4566: 0.0005249750382286258
Position 300: 0.0002739351170643584
Position 5761: 0.00022923414747355833
Position 1228: 0.00021591843970484824
Position 307: 0.00020565910751215244
Position 65: 0.00010098961274410909
Position 483: 8.958476000800545e-05
Position 546: 5.031525395411734e-05
Position 5139: 1.7032386036364376e-05
Position 568: 1.4395985247369406e-05
Position 350: 7.70711409766446e-06
Position 575: 2.5500270321207725e-06
Position 26: 2.268301546053523e-06
Position 859: 5.999796372303032e-07
