Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  500
Partition function (log Z): 9.672190314314987

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.999779545538107
Position 5096: 0.9870416623770203
Position 4207: 0.9670445026226809
Position 198: 0.923775900099662
Position 5702: 0.5931063995378246
Position 3671: 0.39907098498525784
Position 3732: 0.3342953614831517
Position 4461: 0.2874826386595388
Position 441: 0.22649258981333534
Position 3750: 0.21027747977235575
Position 2738: 0.18064862727872924
Position 995: 0.13687435742604426
Position 933: 0.1110590463016732
Position 1241: 0.08525628470613986
Position 4504: 0.05594258675299625
Position 2680: 0.0438184899472943
Position 6679: 0.04181364154709385
Position 631: 0.04172196405638306
Position 6263: 0.02942839935389121
Position 593: 0.027420226536411657
Position 2173: 0.02126533939016665
Position 2240: 0.020605592686429322
Position 5691: 0.016089234478615374
Position 665: 0.010474118051501537
Position 1674: 0.009464639326061357
Position 6403: 0.008953197364376254
Position 2605: 0.006102399421865039
Position 3128: 0.005824795575265575
Position 2232: 0.005775924056779813
Position 258: 0.005323430453464797
Position 2861: 0.004818958837143851
Position 1469: 0.004135763385201718
Position 2979: 0.002612225796542734
Position 743: 0.002579775305820535
Position 4509: 0.0020015443067307294
Position 5872: 0.001966804024549493
Position 3787: 0.0015296216480921658
Position 1600: 0.0015225069309255622
Position 1048: 0.0013382593591355055
Position 1663: 0.0011101667817402568
Position 610: 0.0011078076341351575
Position 4188: 0.0010915589435901577
Position 350: 0.0010023941237141687
Position 253: 0.0008707375270014083
Position 3736: 0.0008312257462690532
Position 3676: 0.0008267378043536291
Position 5523: 0.0007827561312388373
Position 4556: 0.0006982135757393246
Position 1029: 0.000535084074224678
Position 3763: 0.00047921399111237753
Position 3705: 0.0002413631196793474
Position 1092: 0.00015401209260820314
Position 1021: 0.0001025762193244462
Position 472: 0.00010163344515581547
Position 129: 0.00010018606154395538
Position 765: 8.516346878724056e-05
Position 272: 8.126508872021926e-05
Position 4211: 5.785370278543324e-05
Position 3927: 2.687559242126338e-05
Position 417: 2.180238938250847e-05
Position 557: 1.8501564455625562e-05
Position 1062: 1.378230025585329e-05
Position 4306: 1.3748401115343858e-05
Position 250: 8.81618747271373e-06
Position 422: 8.581868111662067e-06
Position 66: 7.753088019242443e-06
Position 96: 7.35626114811194e-06
Position 777: 6.469950212768939e-06
Position 3975: 5.726621456561876e-06
Position 4254: 5.212763413583056e-06
Position 5326: 4.530435489137339e-06
Position 280: 3.7710097911988364e-06
Position 3914: 3.229456822097137e-06
Position 696: 2.8928711148802166e-06
Position 529: 2.7455229675952187e-06
Position 3992: 2.4581400191772855e-06
Position 53: 1.7971294658975152e-06
Position 424: 1.3606658631805354e-06
Position 855: 1.1979243941109136e-06
Position 3987: 9.085225226631837e-07
Position 3867: 8.641113152766458e-07
Position 490: 6.345070840829592e-07
Position 459: 2.851823997637742e-07
Position 367: 1.5872283947149126e-07
Position 5385: 2.459403820711886e-10
Position 493: 2.1566946575534203e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3859: 0.9974033397711425
Position 5004: 0.9585747683553846
Position 3627: 0.944671852611283
Position 4132: 0.8451866532397165
Position 6489: 0.33502691898852455
Position 5590: 0.2080658228891142
Position 6435: 0.20119404650082326
Position 2648: 0.166534987488602
Position 6884: 0.16464630102057573
Position 4398: 0.13803452020565868
Position 286: 0.12335470637693796
Position 5579: 0.11973918082652821
Position 820: 0.11493931980654051
Position 5617: 0.11114507577064531
Position 4306: 0.09762870527993218
Position 855: 0.09379368363442361
Position 4149: 0.09258954661889082
Position 1127: 0.07957717456484587
Position 5621: 0.050473452355567196
Position 4378: 0.047299424595328106
Position 539: 0.04272977814930346
Position 2609: 0.04114655765906479
Position 4048: 0.037205803367465685
Position 7238: 0.03627117050090541
Position 4955: 0.03611608453482292
Position 6262: 0.03498003411044606
Position 493: 0.032171041232210776
Position 790: 0.029276220764403442
Position 6637: 0.027629365221197924
Position 5466: 0.025004472759322462
Position 5807: 0.02339079685922398
Position 4272: 0.022908469728569858
Position 5523: 0.021845579792195074
