Gene = Bud23
index = 190
Annotated 5SS: [  143   653   783  3418  3594  3933  5560  7047  7825  8328  8639 11118]
Annotated 3SS: [  490   744  3321  3510  3835  5462  6995  7738  8281  8579 11027 11241]
SMsplice 5SS: [  653   886  3418  3594  5560  7047  7825  8639 11118]
SMsplice 3SS: [  744  3321  3510  5462  6995  7738  8493 11027 11241]
top_k =  500
Partition function (log Z): 11.261125418125628

Sorted 5' Splice Sites (High to Low Probability):
Position 11118: 0.956093094415165
Position 8639: 0.8833973171479982
Position 653: 0.880706320820357
Position 5560: 0.8232182464302623
Position 7825: 0.8220019414962706
Position 886: 0.7735390170257255
Position 3594: 0.6733030288855225
Position 143: 0.6627112199316104
Position 7047: 0.6394374920894916
Position 3418: 0.6191227430551497
Position 3933: 0.5200334672012319
Position 7384: 0.43197385041835357
Position 8328: 0.4254467762936503
Position 7055: 0.26028066448486187
Position 3390: 0.2415460220019288
Position 9344: 0.18911851908820004
Position 9338: 0.139198923786006
Position 2989: 0.13218472521501126
Position 10753: 0.12792230803328344
Position 10526: 0.08879601554627761
Position 8398: 0.08684821183105187
Position 7422: 0.08622231856243956
Position 2878: 0.07033845309015502
Position 227: 0.06934319780710979
Position 8449: 0.0599766521811796
Position 7231: 0.05848940326984954
Position 9334: 0.053188480970364584
Position 1099: 0.04942902733836491
Position 302: 0.048163624808114126
Position 5604: 0.04630997409190747
Position 1639: 0.03734283127485829
Position 1071: 0.031309247663718995
Position 9271: 0.0278998124904205
Position 1588: 0.02575539508700456
Position 669: 0.020778673057083696
Position 5624: 0.019728870466510628
Position 819: 0.019534638128445782
Position 3423: 0.01906877825014896
Position 833: 0.018378443682777915
Position 2129: 0.0182818751425179
Position 8197: 0.017708870676992193
Position 8644: 0.017081693328494147
Position 882: 0.015467203515879583
Position 3406: 0.015397340225437069
Position 783: 0.014929193001278812
Position 7595: 0.014260453009433953
Position 880: 0.013042620209927145
Position 230: 0.01229583636254205
Position 209: 0.012200967731417751
Position 294: 0.01214838303884214
Position 10170: 0.011637725207196956
Position 5842: 0.011179932210497874
Position 8542: 0.010562212120144299
Position 1011: 0.010359602909024258
Position 6304: 0.009499767849603871
Position 8193: 0.009087651989795645
Position 8012: 0.00906148694244443
Position 867: 0.0087205613272869
Position 2245: 0.007418107641528056
Position 851: 0.00710062450147548
Position 7370: 0.006900152953829919
Position 5158: 0.0063304921846979315
Position 890: 0.006223393674007238
Position 2058: 0.005507809843221727
Position 1066: 0.005310975354973838
Position 3438: 0.005001130995292336
Position 7841: 0.004955442663824906
Position 3682: 0.004906080680944781
Position 8632: 0.004847925089681806
Position 7923: 0.0044499378970070304
Position 2039: 0.0042676417990892895
Position 892: 0.003944288167251107
Position 1007: 0.003904552228963736
Position 9061: 0.003577239561790783
Position 6138: 0.0035532950199406036
Position 5564: 0.0033451742919292536
Position 10522: 0.0031389254929276842
Position 1795: 0.003073513713055449
Position 955: 0.0029852693927105672
Position 5352: 0.0029356258245525233
Position 4788: 0.002740433994798137
Position 70: 0.0025304717684804085
Position 2980: 0.0024211500508371196
Position 9091: 0.0022188367134707643
Position 3131: 0.0020054427465476025
Position 2754: 0.00158948338964398
Position 9151: 0.0014148197517071693
Position 7239: 0.0014089632658009167
Position 2162: 0.0011711897352185436
Position 7141: 0.0009613399344301887
Position 3563: 0.0009510462003881513
Position 2044: 0.0008585658549035482
Position 9181: 0.0008456215886244247
Position 5526: 0.0008380009496179877
Position 9121: 0.0007970480639170602
Position 2509: 0.0007874941089845505
Position 4730: 0.0007165271341043155
Position 894: 0.0006975506703816743
Position 8859: 0.0006581337190889526
Position 523: 0.0005911711794820122
Position 379: 0.0005857884302985659
Position 80: 0.0005373494302467965
Position 896: 0.0005227402218542718
Position 2849: 0.0005135909536190908
Position 898: 0.0005046652489793006
Position 10029: 0.00047309137969258887
Position 3378: 0.0004418638641481363
Position 5608: 0.0004358211182673304
Position 1616: 0.00034304416725846785
Position 3598: 0.0003385277855004275
Position 3640: 0.0003122456640680856
Position 900: 0.0002758950714892559
Position 194: 0.00026567252326191394
Position 5547: 0.00020760230997951166
Position 1528: 0.0001883053885722373
Position 675: 0.00016400687982586398
Position 2769: 0.0001598091986926136
Position 902: 0.0001566428542031423
Position 2074: 0.0001536251838734005
Position 126: 0.00011520187529280428
Position 5600: 0.00011269443770740132
Position 11246: 0.0001069229357648974
Position 3659: 9.834520341611419e-05
Position 615: 8.900587373914651e-05
Position 3600: 8.619028365774683e-05
Position 162: 6.841704631165162e-05
Position 86: 6.666636380891817e-05
Position 476: 4.2926564003906704e-05
Position 247: 4.108112129610799e-05
Position 104: 3.539936816668093e-05
Position 255: 3.522950422516352e-05
Position 387: 3.509505566051093e-05
Position 1608: 2.429837160908758e-05
Position 416: 1.8068335749343513e-05
Position 306: 1.1284004777332547e-05
Position 8: 3.995735134352155e-06
Position 580: 2.5015579219584818e-06
Position 261: 2.117613045286714e-07
Position 48: 1.8621061381896757e-07
Position 561: 1.1538308262115929e-07
Position 6: 1.0403091349133458e-07
Position 330: 9.432954878794041e-08
Position 800: 1.6364145199738125e-08
Position 10298: 1.3809076198203469e-08
Position 588: 7.534270494911084e-09
Position 10703: 6.9562137001133046e-09
Position 419: 5.286411294949571e-09
Position 570: 3.911196430486178e-09
Position 553: 1.1123542623516302e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11241: 0.9791095592635175
Position 744: 0.9644017751750261
Position 6995: 0.9199768715843293
Position 11027: 0.8998898143879994
Position 8493: 0.7907374643703169
Position 5462: 0.775264093543875
Position 7738: 0.759202421387393
Position 3321: 0.6237462869276451
Position 3510: 0.5935264202570011
Position 8281: 0.5753047752622774
Position 7230: 0.510817312853398
Position 3835: 0.4561361498615519
Position 9268: 0.4127238018446642
Position 3268: 0.35797668328274773
Position 543: 0.23186637939806148
Position 586: 0.17728534162229137
Position 2668: 0.1279467706401811
Position 10596: 0.12652179013766476
Position 570: 0.11692884440978234
Position 490: 0.10746265100554903
Position 8579: 0.09532111393755024
Position 5478: 0.09295306377169686
Position 10388: 0.08643875464980413
Position 11000: 0.05506212529039675
Position 1499: 0.05021635806597621
Position 559: 0.04714710593123166
Position 3803: 0.04512358629640989
Position 7552: 0.0407346169035729
Position 2747: 0.03723433223759247
Position 2865: 0.03474596986296158
Position 7606: 0.029357267439704706
Position 5444: 0.027774132234745227
Position 7479: 0.01842092271248997
Position 3784: 0.017443153576012026
Position 7947: 0.017051048480886025
Position 2028: 0.016901476853534755
Position 6933: 0.016114774713097413
Position 510: 0.015218026385891011
Position 376: 0.014886464774206545
Position 6958: 0.014827320840286557
Position 1967: 0.014032370591030142
Position 7169: 0.012045136930577896
