Gene = 1700015G11Rik
index = 8
Annotated 5SS: [  91  873 2247]
Annotated 3SS: [ 827 2141 3889]
SMsplice 5SS: [ 225 2247]
SMsplice 3SS: [2141 3889]
top_k =  500
Partition function (log Z): -7.186974792313894

Sorted 5' Splice Sites (High to Low Probability):
Position 2247: 0.8929721567885442
Position 225: 0.4739830146700003
Position 873: 0.26476123029670545
Position 344: 0.22539193373391067
Position 91: 0.15152677493829148
Position 559: 0.09392939013016376
Position 1655: 0.013661601761798186
Position 129: 0.012537106994226868
Position 2207: 0.012126515404695157
Position 1550: 0.012054035282676056
Position 479: 0.00990095737585757
Position 3422: 0.00925793105640027
Position 3788: 0.0070746383039414764
Position 2846: 0.0063052034429036214
Position 13: 0.005546401439513559
Position 977: 0.005159621583107745
Position 105: 0.0046136396956926945
Position 1678: 0.0038335250691975556
Position 986: 0.0030808696952589337
Position 2463: 0.002941726669972495
Position 2840: 0.002614977868603407
Position 166: 0.0024525294673824944
Position 319: 0.002058314778764909
Position 446: 0.0014083197317264348
Position 3355: 0.0013866485679532522
Position 3161: 0.0010098730877651512
Position 1693: 0.0009085710754827477
Position 3762: 0.0008749961415180746
Position 2253: 0.0008435266486853634
Position 3574: 0.0008433285320122396
Position 2864: 0.0007069405347833276
Position 945: 0.0005821169180583346
Position 422: 0.00044272552454586544
Position 433: 0.00043845576560301537
Position 17: 0.0004139145521357791
Position 3215: 0.00037123008830781804
Position 662: 0.00015980013542455529
Position 3392: 0.00015626737544708366
Position 3389: 0.00012561955314963958
Position 3344: 0.00012205866165909832
Position 3715: 0.00011339813983052238
Position 58: 0.00010978705265413759
Position 3081: 0.00010472160209942433
Position 3071: 7.574239941795141e-05
Position 3463: 7.242357370816287e-05
Position 382: 4.1693261734462976e-05
Position 309: 3.1262983945102106e-05
Position 201: 2.6230516782636687e-05
Position 753: 2.5722246560950834e-05
Position 146: 2.438197582313457e-05
Position 194: 2.2992163962092004e-05
Position 643: 1.6802382878093416e-05
Position 268: 1.0252554688141455e-05
Position 82: 9.119952522135845e-06
Position 377: 8.122796516679949e-06
Position 688: 7.403848415816036e-06
Position 286: 6.0327101737390754e-06
Position 536: 4.871692869452322e-06
Position 912: 4.495855731040729e-06
Position 259: 3.98411574096483e-06
