Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  500
Partition function (log Z): 8.250301613882087

Sorted 5' Splice Sites (High to Low Probability):
Position 14712: 0.999985047424282
Position 764: 0.9853355211466
Position 3501: 0.975957632048625
Position 23139: 0.9343968554968072
Position 10974: 0.9025928085849734
Position 25050: 0.8854093958799862
Position 24140: 0.8502549224230685
Position 85: 0.7692223583448847
Position 3960: 0.7675268181247402
Position 14258: 0.6610905653928625
Position 13107: 0.6131491374081245
Position 7782: 0.20039166025887206
Position 2226: 0.19859058604921023
Position 12972: 0.1938510450082014
Position 24344: 0.18990618252160696
Position 3291: 0.18886303493626902
Position 383: 0.17251680185517693
Position 7326: 0.17164101827045428
Position 2666: 0.13338029143971003
Position 3668: 0.13234193430882948
Position 25920: 0.12339062151341022
Position 14206: 0.12242691913467832
Position 25969: 0.10860323205687572
Position 3901: 0.10083723708702431
Position 13139: 0.09320664004001393
Position 3905: 0.09221582555422506
Position 22908: 0.071645287986132
Position 2939: 0.0698123119102619
Position 14340: 0.058576536989367295
Position 25098: 0.05357891153833189
Position 11502: 0.049247781047998575
Position 260: 0.04553428744477249
Position 9093: 0.04483885778655557
Position 26906: 0.04038737562695279
Position 11466: 0.0359731239613463
Position 3983: 0.03479452858258372
Position 2782: 0.02967326139988212
Position 25537: 0.02750013859000071
Position 26800: 0.023612959850575127
Position 606: 0.019006487940963386
Position 866: 0.01781382790518093
Position 25935: 0.017188857230395458
Position 361: 0.015662871761396933
Position 3683: 0.014895636798217485
Position 1432: 0.010054041520095158
Position 3701: 0.010042712026157353
Position 25309: 0.007797575838534178
Position 14273: 0.00681711732039308
Position 1471: 0.005839834872975773
Position 4341: 0.005771772421862068
Position 7696: 0.005448309588071814
Position 2210: 0.004466226160680393
Position 3269: 0.004443978067877339
Position 378: 0.004326052650688124
Position 25083: 0.004060521415923453
Position 25544: 0.003964000534495001
Position 3530: 0.0038874104103611587
Position 1329: 0.0035598767921158187
Position 25689: 0.0034016502750298713
Position 347: 0.003168519554513543
Position 26997: 0.0029517290925927045
Position 2778: 0.0029371495708865806
Position 3541: 0.0027754834894104237
Position 25718: 0.0025670827773566825
Position 1737: 0.0022351630899543266
Position 1541: 0.0018505421059941938
Position 26055: 0.0016720949552130743
Position 4259: 0.0016104689742737562
Position 1483: 0.0015125379050863197
Position 3915: 0.001425576645618262
Position 1184: 0.0013340782851109676
Position 9: 0.0013332577541977537
Position 475: 0.001302565865471094
Position 7511: 0.0011272540543805325
Position 3890: 0.0009920688992973092
Position 5684: 0.0009050811459617733
Position 3034: 0.0008519502649861057
Position 177: 0.0008223867330961769
Position 2818: 0.0007095715338190949
Position 1989: 0.0006764060489141711
Position 5261: 0.0006490057953010516
Position 7480: 0.0006345161845056481
Position 3711: 0.0006157474983461447
Position 2766: 0.0005442832506912977
Position 1320: 0.0004529534956575957
Position 26285: 0.00042456203606194105
Position 1358: 0.00042258917523529835
Position 1057: 0.0004100036768767009
Position 220: 0.0003791453976514202
Position 3704: 0.000344101850472658
Position 3734: 0.0003324975057891166
Position 26868: 0.0003295245283777885
Position 3604: 0.00030232204667826834
Position 18378: 0.000298252703157922
Position 891: 0.00028541370492727854
Position 4247: 0.00025909916006123054
Position 23674: 0.00024757599024608705
Position 5632: 0.00024721350955721373
Position 186: 0.00024414777079813664
Position 1558: 0.00023660923526666028
Position 5368: 0.00023142162332720023
Position 3009: 0.000230740329307748
Position 1077: 0.00022382654363639048
Position 5804: 0.0002075226579859376
Position 26846: 0.00017791702837028836
Position 3505: 0.00017556772330031654
Position 6150: 0.0001612864463984614
Position 4236: 0.00015690333611713178
Position 206: 0.00014423150263873682
Position 156: 0.00013986849776393732
Position 21785: 0.00010616028481974185
Position 25874: 0.00010412367466762842
Position 5752: 8.533749837202399e-05
Position 16713: 6.575137140032754e-05
Position 537: 6.508284377326159e-05
Position 13: 5.2611993098881445e-05
Position 4672: 5.162729369622741e-05
Position 5239: 4.592386932921977e-05
Position 4868: 4.581126830091847e-05
Position 15072: 3.662761558540138e-05
Position 330: 3.1881635006221225e-05
Position 507: 2.864625628921294e-05
Position 406: 2.5956995402269206e-05
Position 49: 1.8371413433303425e-05
Position 17135: 1.7974698502558346e-05
Position 6: 1.7970243925858142e-05
Position 440: 1.6648515147103652e-05
Position 18079: 1.4415401350355916e-05
Position 20263: 7.5240920897696515e-06
Position 3987: 6.7992503321149145e-06
Position 24: 5.767354199877298e-06
Position 3938: 5.144240479710855e-06
Position 3940: 4.11733025632005e-06
Position 4007: 3.5935469593998823e-06
Position 154: 3.566084295127913e-06
Position 838: 3.4349260342185363e-06
Position 614: 2.175315421312267e-06
Position 847: 2.0455488588538483e-06
Position 830: 1.6334381336790365e-06
Position 1029: 1.6203182042792648e-06
Position 3945: 1.6184828331082393e-06
Position 3912: 1.6129338567827976e-06
Position 27: 1.5438176374773427e-06
Position 473: 1.4861639338003792e-06
Position 872: 1.3237539657293925e-06
Position 1113: 1.2652888603919141e-06
Position 3903: 9.041449535314689e-07
Position 883: 8.507851909250275e-07
Position 3862: 8.308465427456129e-07
Position 692: 6.372533693226898e-07
Position 172: 6.357931236452241e-07
Position 1528: 6.199931080917752e-07
Position 1354: 4.788496659762782e-07
Position 16: 2.8018282600711263e-07
Position 14669: 1.1600765737503011e-07
Position 3618: 9.251232722430037e-09
Position 3503: 1.3890665918086899e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3371: 0.9767783181702322
Position 25826: 0.9756557496322221
Position 24957: 0.9024471612109142
Position 10761: 0.8866184600474717
Position 24026: 0.8502549224230685
Position 3820: 0.8497281057087339
Position 14147: 0.8157176298965092
Position 540: 0.7904423896219244
Position 23042: 0.7684011357666571
Position 13045: 0.6958967717229776
Position 14457: 0.5039913775764205
Position 14558: 0.3637715341502319
Position 7617: 0.2058399779699967
Position 12848: 0.18974583686009633
Position 668: 0.17067291983539273
Position 22976: 0.16599571973014987
Position 27080: 0.1506785203756898
Position 3800: 0.14715994786520797
Position 3566: 0.13751344921793676
Position 2134: 0.12897512903253316
Position 26754: 0.12142852473331585
Position 24212: 0.09824669296236584
Position 14561: 0.0938540317271222
Position 24251: 0.07880096125952014
Position 7224: 0.07462712921760817
Position 22821: 0.071645287986132
Position 2494: 0.0706002746130589
Position 7272: 0.06734640120639411
Position 11356: 0.06472321622853335
Position 3053: 0.05994534115507573
Position 2490: 0.05682619825968777
Position 3147: 0.052861457360290236
Position 2026: 0.0514476522687831
Position 2860: 0.045412035666621546
Position 8931: 0.0448388577865556
Position 605: 0.04078578133184744
Position 24881: 0.0366485002449205
Position 3206: 0.03423185199440898
Position 25416: 0.033831908695659815
Position 7238: 0.030059611733892277
Position 2729: 0.02906935150396129
Position 26560: 0.02899077181951202
Position 13933: 0.025999380931104148
Position 11326: 0.020497688780811502
Position 14425: 0.018870524949147434
Position 3187: 0.016670598778307216
Position 26203: 0.01638946528677655
Position 10828: 0.01597434853750152
Position 14383: 0.015970460883310923
Position 830: 0.015149363386615869
Position 12785: 0.014564213873266027
Position 3597: 0.014367899396481369
Position 24296: 0.012858528299720966
Position 2881: 0.011994719917470534
Position 2590: 0.010640025058333499
Position 3272: 0.009399079041885696
Position 2525: 0.008453126279733112
Position 2068: 0.008386287222382324
Position 14205: 0.007194142688224123
Position 4105: 0.007171846218120936
Position 3377: 0.006875269209901432
Position 25525: 0.006801643884249826
Position 26698: 0.0061242750388952666
Position 24806: 0.006039336176535362
Position 2617: 0.00600780560508793
Position 1371: 0.005900408096388766
Position 2924: 0.005696213677311621
Position 25220: 0.005661463677759998
Position 959: 0.00565827500142543
Position 296: 0.004830482539299799
Position 180: 0.004827153553589774
Position 299: 0.004778836760940477
Position 1187: 0.00439580472782433
Position 2136: 0.003582051805190563
Position 26055: 0.0035701346601143143
Position 3242: 0.0032685897328195977
Position 1102: 0.0030947232640469204
Position 3009: 0.0026733240041003853
Position 26651: 0.002606011247107658
Position 1984: 0.0025693516203968967
Position 2752: 0.0024719961875963024
Position 26666: 0.0024314071127857903
Position 3466: 0.002311414162984277
Position 1629: 0.002150294151765587
Position 14401: 0.0021455200079427764
Position 2442: 0.0019799942998457907
Position 457: 0.0019709380741539566
Position 1471: 0.0019307968899223036
Position 2085: 0.0018164484315144134
Position 3661: 0.0017323302464330795
Position 2050: 0.0015730894779527427
Position 3062: 0.0015252806456847567
Position 14669: 0.0013822723677177856
Position 7300: 0.0013696463514458722
Position 1784: 0.001321708883027285
Position 1817: 0.0012917245072483082
Position 26232: 0.0012870515956215046
Position 5548: 0.0011777330839994394
Position 2414: 0.001133354503610886
Position 26096: 0.0011182742951293715
Position 1144: 0.0010783469551464875
Position 1241: 0.0010336689430269672
Position 1863: 0.0010113972918606895
Position 26137: 0.000992999740584541
Position 1379: 0.0009768524534124177
Position 247: 0.0008902031399050465
Position 25984: 0.0008820795556490313
Position 3825: 0.0008379940936613725
Position 2101: 0.0008161652989695131
Position 26526: 0.0007892505016170127
Position 1432: 0.0007546753855771419
Position 5195: 0.0007445056807052132
Position 1314: 0.000726066915924966
Position 25142: 0.0006970981359881623
Position 26068: 0.0006847362906495567
Position 671: 0.0005618201101724605
Position 549: 0.0005272458321856422
Position 26026: 0.0005209915482580124
Position 4149: 0.0004941383595289965
Position 2648: 0.00045067711227945296
Position 249: 0.00041766163943341366
Position 316: 0.000409891719516877
Position 2886: 0.0003681671984267456
Position 1904: 0.00036054546116885683
Position 2156: 0.0003455833505541656
Position 26169: 0.00033110899422412695
Position 3599: 0.00032523190540126616
Position 18321: 0.0003012808538637803
Position 2665: 0.00029167507157192984
Position 5591: 0.00026742172787751043
Position 3615: 0.0002623133318984716
Position 23561: 0.000247575990246087
Position 199: 0.0002458868402188384
Position 25835: 0.0002333395356264832
Position 703: 0.0002292454911382745
Position 3391: 0.00020646758655271796
Position 3400: 0.00020277375061441652
Position 1290: 0.00019231014991537315
Position 2177: 0.00018870261801709086
Position 5173: 0.00018182042961147616
Position 177: 0.00018018136860868032
Position 728: 0.00016863038819615425
Position 3438: 0.00016802127472320515
Position 5886: 0.00016128644639846159
Position 26285: 0.0001541078890523851
Position 3414: 0.00015387816330261894
Position 614: 0.00014001767631336104
Position 4120: 0.00013187326502190738
Position 3435: 0.00013023885310028418
Position 3604: 0.00012093516063481932
Position 21692: 0.00010616028481974205
Position 25469: 0.0001053051689595926
Position 273: 9.319680568178853e-05
Position 3780: 8.843622582014773e-05
Position 611: 6.329240525646207e-05
Position 1029: 5.111111331138851e-05
Position 16497: 4.654556787751293e-05
Position 4766: 4.58112683009185e-05
Position 1510: 4.199762086913315e-05
Position 14878: 4.138156558903813e-05
Position 624: 3.9328188969354596e-05
Position 342: 3.20324602122155e-05
Position 326: 3.148912808873437e-05
Position 4564: 2.8106266833247797e-05
Position 277: 2.554314140359599e-05
Position 517: 2.405704953299893e-05
Position 225: 2.401423450490759e-05
Position 4431: 2.3521026862979615e-05
Position 268: 1.8152271855533292e-05
Position 17018: 1.6305874064650313e-05
Position 148: 1.5601917029952315e-05
Position 17920: 1.5000674938523752e-05
Position 310: 1.237207618238363e-05
Position 16684: 1.1414540646109998e-05
Position 305: 9.825736775723476e-06
Position 266: 9.676104108842456e-06
Position 1436: 9.571793976748743e-06
Position 562: 8.784551280940583e-06
Position 347: 8.609747828687552e-06
Position 1107: 8.096982044031124e-06
Position 16316: 7.911677828742983e-06
Position 20176: 7.524092089769664e-06
Position 214: 7.381831648716388e-06
Position 856: 7.242004014608554e-06
Position 1254: 6.732650444853095e-06
Position 14914: 6.015649709163806e-06
Position 1497: 4.976772765495806e-06
Position 104: 4.762081274183805e-06
Position 980: 4.6727457499581095e-06
Position 288: 3.3434328297433743e-06
Position 426: 2.9417683971963985e-06
Position 17376: 2.731722053571948e-06
Position 361: 2.2825553306901166e-06
Position 135: 1.9404205013203638e-06
Position 17052: 1.6688244379080314e-06
Position 572: 1.3240503435896208e-06
Position 313: 1.2724848073124592e-06
Position 633: 1.0239234116383094e-06
Position 89: 9.025736531745517e-07
Position 16500: 8.841344007560622e-07
Position 15532: 8.756659863282803e-07
Position 16461: 8.498211774535506e-07
Position 566: 8.291308429591094e-07
Position 387: 7.159835435108514e-07
Position 216: 7.046435081475121e-07
Position 422: 6.202492398981244e-07
Position 17356: 4.5034762446866504e-07
Position 401: 4.0253043554624406e-07
Position 4101: 3.7755755858861604e-07
Position 139: 3.5077909937184745e-07
Position 328: 2.6838043232735463e-07
Position 748: 2.6664566053391647e-07
Position 499: 1.7199053841093196e-07
Position 1001: 1.7052792612587457e-07
Position 15475: 1.6313141535404556e-07
Position 3959: 1.4173142614571968e-07
Position 482: 1.3132323612872108e-07
Position 372: 1.2134769905287053e-07
Position 733: 1.0304163965364967e-07
Position 1333: 9.767280190948676e-08
Position 416: 8.976643800315264e-08
Position 473: 5.620941498819247e-08
Position 1329: 3.877186273901413e-08
Position 488: 3.363908878488058e-08
Position 1415: 3.2984064389458986e-08
Position 503: 3.172255475365124e-08
Position 115: 2.0711114816542394e-08
Position 14333: 1.6537933288118992e-08
Position 963: 1.3359377084793143e-08
Position 985: 1.1407482697232544e-08
Position 927: 9.781462822844229e-09
Position 4197: 9.671930992533906e-09
Position 5131: 8.735297841720107e-09
Position 5094: 8.695003100973741e-09
Position 5120: 7.747339839905263e-09
Position 760: 8.046415425177605e-10
Position 119: 8.812853610439461e-12
Position 3759: 6.882189454583174e-12
