Gene = Icos
index = 558
Annotated 5SS: [   90 16114 16790 17682]
Annotated 3SS: [15774 16682 17596 19773]
SMsplice 5SS: [   90  5978 16790 17682]
SMsplice 3SS: [ 5897 16682 17596 19773]
top_k =  500
Partition function (log Z): -9.88259681189054

Sorted 5' Splice Sites (High to Low Probability):
Position 90: 0.9957009118911104
Position 5978: 0.9235864672991448
Position 14131: 0.9164944764133975
Position 16790: 0.8212338351150306
Position 17682: 0.4478641299752974
Position 847: 0.29017661233892067
Position 3691: 0.2678237642382166
Position 6297: 0.21493871689708566
Position 5324: 0.08255489019585642
Position 16965: 0.08045442566905756
Position 2728: 0.06418860183632533
Position 5637: 0.043688555329393995
Position 1379: 0.0387446600215786
Position 16114: 0.019525469792972375
Position 2450: 0.016387470541002876
Position 1491: 0.015990830299070863
Position 2985: 0.01557651319797467
Position 1504: 0.0102587667286719
Position 3851: 0.006822638146187864
Position 547: 0.0029075302732735186
Position 280: 0.0009330757832066472
Position 331: 0.0004542905187452814
Position 292: 0.0002629020188184426
Position 166: 0.00014781616811543831
Position 395: 0.00010424972356934978
Position 2099: 7.651711543508681e-05
Position 8416: 6.164656560844502e-05
Position 851: 4.358190477361135e-05
Position 153: 3.6430083183476514e-05
Position 2021: 2.9086777285007106e-05
Position 40: 1.9023513131835075e-05
Position 567: 1.8455802134911507e-05
Position 584: 1.599999424701247e-05
Position 296: 1.118211385570718e-05
Position 792: 6.950839072713088e-06
Position 94: 6.160014446748997e-06
Position 503: 5.897079434403167e-06
Position 118: 5.540536888816451e-06
Position 558: 5.378781159734131e-06
Position 1665: 5.058725720445626e-06
Position 2875: 4.896335156389163e-06
Position 315: 4.39516211196886e-06
Position 2109: 3.2840412996855963e-06
Position 796: 3.0622196984447446e-06
Position 3280: 3.0223352276496305e-06
Position 286: 2.6580337465798512e-06
Position 51: 1.5206649868222646e-06
Position 59: 1.4942470112678206e-06
Position 3033: 1.3888694076970654e-06
Position 313: 9.040029059702229e-07
Position 388: 9.024539873138388e-07
Position 403: 6.805970289496072e-07
Position 491: 5.812210770773915e-07
Position 551: 5.33099197971946e-07
Position 375: 3.880338666194441e-07
Position 368: 3.8526389244549744e-07
Position 711: 3.4339119975743514e-07
Position 840: 2.744358797341597e-07
Position 53: 4.658505486524415e-09
Position 2698: 1.0008964742500633e-10
Position 1824: 5.560384027675955e-11
Position 237: 2.8410899152198913e-13
Position 270: 1.357824546769625e-13
Position 217: 5.949184355706392e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14026: 0.9193324749183368
Position 5897: 0.9117434918952777
Position 16682: 0.8212338351150306
Position 17596: 0.4526326861707742
Position 19773: 0.4468563785070566
Position 6188: 0.2080433581555398
Position 3589: 0.1935584355652775
Position 641: 0.17256584449461893
Position 21794: 0.15619499950740082
Position 20889: 0.14406050132595505
Position 645: 0.09912511957100026
Position 16829: 0.09653801360841738
Position 20206: 0.0859881986937337
Position 5210: 0.07916972710111157
Position 3545: 0.06852049029084102
Position 21412: 0.05581945077389226
Position 5564: 0.05372310866226907
Position 21509: 0.04826451926893065
Position 2555: 0.03288677111090671
Position 15774: 0.03173850043768635
Position 2642: 0.023558531104016834
Position 1221: 0.021476869231658022
Position 2300: 0.01252651858947272
Position 675: 0.011212183515763191
Position 1346: 0.010152378754598576
Position 1111: 0.009005853847092012
Position 2782: 0.008918930048043155
Position 1242: 0.008358561153348501
Position 3768: 0.007047089061426047
Position 5769: 0.007007485831345877
Position 1279: 0.006518110974014642
Position 3474: 0.005762361722750792
Position 15303: 0.005604994340707823
Position 18958: 0.005517460353088205
Position 1376: 0.005343130939124126
Position 17348: 0.004000321387744458
Position 2361: 0.003826152146345113
Position 2538: 0.0037064621788829677
Position 2863: 0.0034024281435071886
Position 5014: 0.003389791074250444
Position 12938: 0.002190535209217185
Position 757: 0.002187650020722528
Position 12510: 0.002176826468579303
Position 5910: 0.00203083589630704
Position 12169: 0.001855871456201113
Position 2558: 0.001830411367454189
Position 1133: 0.0013592048069918628
Position 683: 0.001346646362017
Position 2844: 0.0013079761915862206
Position 2646: 0.0013067442601359734
Position 2978: 0.0011464875654479461
Position 13407: 0.0009426289044482089
Position 2567: 0.0008994520560320488
Position 1416: 0.000816210534901487
Position 718: 0.000785653465273681
Position 1170: 0.0007680480147315018
Position 14256: 0.0007541383048570811
Position 2927: 0.0007438711122143084
Position 748: 0.0007042201224342543
Position 647: 0.0005967486533967366
Position 809: 0.0005529795047469207
Position 10289: 0.0005185012870793807
Position 233: 0.0004824464977672101
Position 1250: 0.00043145236639542016
Position 1130: 0.00040159750198863166
Position 738: 0.0004008207040470269
Position 228: 0.0003681018684312372
Position 11942: 0.00035642345174006313
Position 1093: 0.0003381897326810455
Position 9892: 0.00032072172561201887
Position 420: 0.00023285467893317807
Position 8339: 0.00021267543300995995
Position 6114: 0.00021160966052872164
Position 6444: 0.00021137718320442584
Position 8514: 0.000207274478751689
Position 4497: 0.00019776166570900687
Position 10810: 0.0001947693552096106
Position 12513: 0.0001413880185159495
Position 10043: 0.00013978031126284823
Position 9736: 0.00010636108570689932
Position 4456: 0.00010228608729675831
Position 8728: 8.689369058778293e-05
Position 1933: 6.166578989429338e-05
Position 426: 5.4660798647851535e-05
Position 455: 4.87160001213724e-05
Position 266: 4.511324637163594e-05
Position 6477: 4.181944250012433e-05
Position 386: 4.079321769597621e-05
Position 10242: 3.7343129007673106e-05
Position 1916: 3.20842291857103e-05
Position 8002: 3.1370438888750544e-05
Position 491: 3.0399497807505187e-05
Position 2098: 2.7844269972861097e-05
Position 6318: 2.7737975020552735e-05
Position 375: 2.4255329520557668e-05
Position 2284: 2.1735378679144697e-05
Position 2304: 2.1157688352311136e-05
Position 6991: 1.9431389149613962e-05
Position 422: 1.8330365910978582e-05
Position 3166: 1.791421425334611e-05
Position 5323: 1.7741133350664544e-05
Position 2850: 1.760650658384044e-05
Position 398: 1.6278405192702872e-05
Position 2367: 1.6186163314149246e-05
Position 9173: 1.5555787701142736e-05
Position 1018: 1.4413840888145433e-05
Position 460: 1.41736746508762e-05
Position 2490: 1.3966178223115587e-05
Position 2739: 1.3600742476786423e-05
Position 1247: 1.3072798902359634e-05
Position 959: 1.1156744298994495e-05
Position 237: 9.887524771751283e-06
Position 4782: 8.718702968994738e-06
Position 344: 8.699664447733971e-06
Position 4671: 8.345846006672217e-06
Position 582: 7.998793903706386e-06
Position 7686: 7.911630537187837e-06
Position 243: 7.488313232299533e-06
Position 1902: 7.349275354025075e-06
Position 1060: 6.987917106341359e-06
Position 2151: 5.16445430493656e-06
Position 494: 5.07923437136197e-06
Position 6685: 4.679339823478233e-06
Position 4436: 4.3519739013945065e-06
Position 2328: 4.347340400224315e-06
Position 1935: 3.7830890449638078e-06
Position 4176: 3.6713046695347097e-06
Position 2407: 3.652191754440411e-06
Position 1875: 3.2852611981648497e-06
Position 284: 2.6770629448984114e-06
Position 690: 1.760559038099182e-06
Position 4283: 1.3082040379785288e-06
Position 4577: 1.2545479072385635e-06
Position 1766: 1.2382026368061641e-06
Position 4535: 1.2188882525787215e-06
Position 1577: 1.2163152513001491e-06
Position 471: 1.1067751437409991e-06
Position 1057: 1.0939992733581336e-06
Position 1196: 9.728208655221482e-07
Position 4190: 8.704753800908481e-07
