Gene = Dph5
index = 346
Annotated 5SS: [  321   761  5000 11967 27324 37415 38964]
Annotated 3SS: [  602  4874 11857 27202 37374 38859 40671]
SMsplice 5SS: [  326   761  5000 11967 22023 27324 37464 38964]
SMsplice 3SS: [  602  4874 11857 21900 27202 37374 38859 40803]
top_k =  500
Partition function (log Z): -22.74470991116599

Sorted 5' Splice Sites (High to Low Probability):
Position 5000: 0.9224397063501079
Position 761: 0.9102710945798816
Position 11967: 0.8828250728957785
Position 326: 0.7620869153308489
Position 3781: 0.4501315942348811
Position 3313: 0.3104485222980447
Position 5144: 0.3028223158916972
Position 6142: 0.18109175595614185
Position 441: 0.12248025922847326
Position 4775: 0.0982041333153214
Position 8448: 0.09387307592221301
Position 223: 0.08177127147905176
Position 8222: 0.056808656618462676
Position 4983: 0.03411343415547248
Position 3889: 0.020180400236034367
Position 712: 0.016439224720545632
Position 489: 0.010235193943435248
Position 3693: 0.009446321145995773
Position 5159: 0.007701255864529475
Position 43: 0.007097308608334729
Position 743: 0.005897380726526873
Position 14117: 0.005853905089861394
Position 3930: 0.004946584903341328
Position 5019: 0.0048884977731582955
Position 257: 0.00488364750292651
Position 692: 0.004864026021829891
Position 8275: 0.004660275411722234
Position 939: 0.004115550185948638
Position 3626: 0.004082008853104535
Position 2669: 0.003939381381073471
Position 10: 0.003304827763147292
Position 6: 0.0028435180866536575
Position 106: 0.0027047070233617606
Position 125: 0.0019116427865431772
Position 393: 0.0018000323773030484
Position 362: 0.0016282577118867023
Position 410: 0.0013344031972325019
Position 4987: 0.0013080241703798507
Position 5690: 0.0010357708482663954
Position 321: 0.001028248397922344
Position 201: 0.0009695052860472284
Position 689: 0.0009527888247199038
Position 4959: 0.0006986935477217277
Position 2287: 0.0006879466111294563
Position 138: 0.0006402000794714661
Position 28: 0.0004771756282714402
Position 100: 0.0004667013996076963
Position 517: 0.00037731659193713504
Position 193: 0.0003471565068015017
Position 284: 0.00030783406923607146
Position 289: 0.0003048338106803257
Position 5148: 0.00018727941935054688
Position 429: 0.00017909819386861047
Position 5686: 0.0001651364488500024
Position 467: 0.00015337905195379306
Position 5220: 0.0001271897910962647
Position 501: 0.00011172467752657257
Position 41: 0.00010972721262165165
Position 344: 6.967017741113697e-05
Position 72: 5.705923029350048e-05
Position 734: 4.723095197970265e-05
Position 294: 4.496008159814988e-05
Position 499: 1.5685035423955998e-05
Position 261: 1.3313823131474705e-05
Position 528: 1.2913327842016997e-05
Position 765: 1.1600413049054321e-05
Position 281: 6.404018087673102e-06
Position 705: 5.75859637609297e-06
Position 2289: 4.755235583905873e-06
Position 19: 4.674446602178348e-06
Position 2630: 4.0708664815907844e-06
Position 245: 3.4901507067364936e-06
Position 2424: 3.424990077373547e-06
Position 2529: 3.2955535255920584e-06
Position 2679: 3.0661616177049368e-06
Position 47: 2.432866912318972e-06
Position 1086: 2.423629778075847e-06
Position 983: 2.164719309525713e-06
Position 1312: 1.3745303602683836e-06
Position 674: 1.3463151590631556e-06
Position 1762: 1.3383787355936469e-06
Position 31: 9.500057391731563e-07
Position 710: 4.410625328851766e-07
Position 774: 7.154957863106913e-08
Position 536: 7.116346838476679e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11857: 0.906870054520491
Position 4874: 0.8498200336845912
Position 602: 0.8276669078517385
Position 3691: 0.45901969755392613
Position 5071: 0.2911224515904124
Position 3218: 0.25493431103752096
Position 13835: 0.14511772947842405
Position 13801: 0.13470591393865794
Position 13894: 0.11147230726711893
Position 16982: 0.10327637062513818
Position 5840: 0.101905947234511
Position 4630: 0.09673487275411312
Position 547: 0.09651377743217296
Position 8354: 0.0908237675892486
Position 4912: 0.08997281940260023
Position 14579: 0.08409471167238455
Position 12504: 0.07824147429693042
Position 15371: 0.0762151475658083
Position 5960: 0.07395016666029229
Position 12125: 0.07117526220663177
Position 12150: 0.032754162974603956
Position 14180: 0.031787230266016306
Position 8181: 0.028846411659046476
Position 8149: 0.028002530294617793
Position 3141: 0.023629882796059935
Position 4821: 0.022071612499731583
Position 3565: 0.016986647168195614
Position 12275: 0.015547617502666129
Position 14261: 0.013226997885449003
Position 4878: 0.013008791574669698
Position 3083: 0.012940012610307637
Position 7955: 0.011663030276315408
Position 6055: 0.011008619121833622
Position 6001: 0.01038620052752198
Position 13805: 0.0100703546981692
Position 5906: 0.010064810730769693
Position 325: 0.009994791075755944
Position 5117: 0.008238731671339311
Position 13610: 0.007671134982795962
Position 3732: 0.006714845893930075
Position 12564: 0.006160078926037524
Position 3231: 0.0054881757606237555
Position 2840: 0.005162489225200697
Position 148: 0.004354106106820963
Position 8447: 0.0041042145272176846
Position 12283: 0.003671525411743628
Position 2508: 0.0036606419895967727
Position 3520: 0.003481623023093155
Position 827: 0.0028484309463721806
Position 3172: 0.0026798079849810605
Position 8583: 0.0022446048392021065
Position 4529: 0.00222325609044349
Position 3062: 0.0021813512406008424
Position 619: 0.002180418637536442
Position 241: 0.0021208859819419213
Position 8978: 0.0020106358946334318
Position 4564: 0.002001086918081281
Position 3051: 0.0017767879162147063
Position 7640: 0.0015737195013183455
Position 554: 0.0015221785931721014
Position 6269: 0.0015216009476677452
Position 3652: 0.0013204801146768086
Position 7601: 0.00130675801108783
Position 871: 0.0012686653227962144
Position 5332: 0.0012310120731288596
Position 8645: 0.0011431804236993323
Position 7374: 0.0010830746543458608
Position 6682: 0.001061022108129455
Position 3802: 0.001021164789435696
Position 5476: 0.0009659831721329095
Position 5209: 0.0008873352171040137
Position 568: 0.0008790701844452637
Position 5551: 0.000857278626109967
Position 5577: 0.0008260513539312404
Position 2148: 0.0007252018490978868
Position 656: 0.0006963809765163805
Position 2808: 0.0006793479140344178
Position 2869: 0.0006520286784962172
Position 281: 0.0005887363932017923
Position 6989: 0.0005454447050091633
Position 393: 0.0004902213543794486
Position 5810: 0.00041640673403998035
Position 5307: 0.0003959259963741935
Position 2563: 0.0003846826215258939
Position 6421: 0.0003844903129201818
Position 2969: 0.0003218536114863271
Position 2941: 0.0003172987596053291
Position 193: 0.00030840354368096305
Position 487: 0.00023089336595223466
Position 6949: 0.00022735129178892027
Position 8736: 0.00020962712132864634
Position 5259: 0.00018177210079659722
Position 6539: 0.00017315308141200387
Position 5496: 0.00015969996796018536
Position 197: 0.00014553932812458117
Position 6449: 0.00014390330769352265
Position 664: 0.00012953390140482088
Position 515: 0.00012654380393306317
Position 7390: 0.00011213549979742328
Position 2727: 0.00010968461312271368
Position 4003: 0.00010462782846357491
Position 467: 8.586613385290464e-05
Position 2528: 8.21609160279113e-05
Position 5473: 7.240608633896393e-05
Position 5037: 6.798950121462865e-05
Position 5517: 6.624637742204871e-05
Position 3302: 6.29326897867918e-05
Position 5082: 6.232217498808276e-05
Position 2449: 6.04973447451307e-05
Position 6599: 5.897439255068976e-05
Position 386: 5.7051975016889695e-05
Position 156: 5.500314461083901e-05
Position 5846: 4.403863470718223e-05
Position 4268: 3.793172978494921e-05
Position 674: 3.464041270177483e-05
Position 437: 2.53059395906074e-05
Position 902: 2.510742381933099e-05
Position 106: 2.3449920361718517e-05
Position 289: 2.3125844039353874e-05
Position 429: 1.6363319937865706e-05
Position 4381: 1.6064814027900676e-05
Position 299: 1.5866862776700405e-05
Position 254: 1.319284912022484e-05
Position 414: 8.809576818240036e-06
Position 339: 6.304452435635136e-06
Position 983: 5.598007098308285e-06
Position 405: 5.0324587793803315e-06
Position 79: 4.8918851272787124e-06
Position 1514: 4.027961837774632e-06
Position 123: 3.789430914843532e-06
Position 1465: 3.3125839906938877e-06
Position 397: 3.3058243903786232e-06
Position 330: 1.759977078091034e-06
Position 201: 8.367737612540597e-07
Position 1637: 6.239456041852154e-07
Position 1201: 4.94406215485302e-07
Position 1230: 3.872807982972716e-07
Position 2342: 3.3351124750394966e-07
Position 1682: 3.046962629781111e-07
Position 746: 2.906931360527202e-07
Position 722: 2.0546193092481217e-07
Position 1123: 1.9672042829035063e-07
Position 679: 1.9315208279989187e-07
Position 2125: 1.7297779423562114e-07
Position 2423: 1.6432160169495159e-07
Position 1097: 1.0611609599651087e-07
Position 1024: 8.693086833915317e-08
Position 1156: 8.654499246014232e-08
Position 1575: 8.090904413456889e-08
Position 705: 2.8152130963657024e-08
Position 496: 2.303647015909244e-08
Position 489: 2.282226035122146e-08
Position 3753: 1.604178948770465e-08
Position 696: 1.453007856974396e-08
Position 734: 1.1808767444800193e-08
Position 689: 1.1500358651348427e-08
Position 751: 9.75870800584221e-09
Position 209: 6.416243444491028e-09
Position 755: 2.0651052796275878e-09
