Gene = Cfap126
index = 252
Annotated 5SS: [ 161 1533 3436 3690 4550]
Annotated 3SS: [1384 3372 3608 4372 4902]
SMsplice 5SS: [1533 3436 3690 4550]
SMsplice 3SS: [3372 3580 4372 4902]
top_k =  500
Partition function (log Z): -1.195965460214446

Sorted 5' Splice Sites (High to Low Probability):
Position 3690: 0.9975356923813447
Position 3436: 0.8523200735517815
Position 1533: 0.7328270032322101
Position 4550: 0.6732462161454617
Position 161: 0.41345134129430117
Position 4350: 0.38851421409675685
Position 4233: 0.24132118074906975
Position 1302: 0.23783916692748244
Position 3279: 0.19519179218177085
Position 365: 0.11267480584319223
Position 3195: 0.11190535567469156
Position 138: 0.049376921232789014
Position 3164: 0.04228647096977302
Position 2335: 0.036585378295035983
Position 1735: 0.031021311253404054
Position 1696: 0.02400427126185124
Position 3469: 0.016426185993200098
Position 4085: 0.013185638708095433
Position 4759: 0.012161210847730326
Position 1753: 0.01115838967153589
Position 4518: 0.01075155406130455
Position 559: 0.008407276537545177
Position 4685: 0.007920787820977713
Position 194: 0.006161853968724722
Position 3492: 0.005739018812085986
Position 192: 0.005570137381024883
Position 921: 0.0051187214159611775
Position 1026: 0.004956439504345735
Position 1008: 0.004939782830284191
Position 4436: 0.0044396484491003784
Position 120: 0.0041533356292789946
Position 727: 0.002636079365979542
Position 4262: 0.0022760914292052604
Position 153: 0.002254547288720894
Position 3450: 0.002249068334316064
Position 58: 0.002196442309132682
Position 111: 0.00203207821595237
Position 2633: 0.001957501175394389
Position 196: 0.0017909154558574919
Position 3076: 0.00162955926291061
Position 387: 0.001501730291845673
Position 198: 0.001332040139055122
Position 200: 0.001148820745813622
Position 4530: 0.0010332431913459424
Position 5121: 0.0010123243630748271
Position 5108: 0.0008114542296268733
Position 5048: 0.0005278502124955439
Position 3080: 0.0005152099253354014
Position 3396: 0.0005069154102425506
Position 5060: 0.00046448665776188593
Position 202: 0.00036702761556201523
Position 204: 0.00029959086165804084
Position 34: 0.00028958936009792146
Position 810: 0.0002596968282134729
Position 61: 0.000254507316719217
