Gene = Armc5
index = 137
Annotated 5SS: [1233 2633 3513 5320 6116]
Annotated 3SS: [2524 2725 4822 5982 6667]
SMsplice 5SS: [ 215 2633 3513 6116]
SMsplice 3SS: [2524 3395 5982 6667]
top_k =  500
Partition function (log Z): 3.913713518929015

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9994121481276409
Position 215: 0.9792318875534793
Position 6116: 0.9237944559967662
Position 2633: 0.8952580049109647
Position 852: 0.35205569631767814
Position 1233: 0.35002862311300065
Position 2068: 0.3186234132215088
Position 5320: 0.28836992228410174
Position 4417: 0.2729621758768898
Position 3128: 0.2685680813003042
Position 1559: 0.2104948134162614
Position 2917: 0.19673131968091048
Position 3082: 0.05546073458176889
Position 3107: 0.04851504382222897
Position 4920: 0.04449785821132466
Position 4819: 0.029115227657589518
Position 4916: 0.025513253667425313
Position 2857: 0.02373738859430095
Position 5125: 0.023114043506925107
Position 5565: 0.02187362351059673
Position 4583: 0.0202589096098699
Position 2981: 0.01938688297706998
Position 2921: 0.01822877746186689
Position 152: 0.017011195990290186
Position 2098: 0.015936386465863667
Position 3035: 0.014148114733875835
Position 3721: 0.014028450475759756
Position 4064: 0.01261225869873153
Position 6804: 0.01241689017225331
Position 1354: 0.011011832093352313
Position 3756: 0.010574652124512555
Position 728: 0.009245591813462972
Position 5082: 0.00851161580208303
Position 3155: 0.007825878889196003
Position 3739: 0.0070386791248065505
Position 6146: 0.006134534594694013
Position 3287: 0.005426942199645705
Position 2791: 0.0032029121132267193
Position 2278: 0.002830322960781372
Position 4547: 0.002289311883916648
Position 613: 0.002115685644743203
Position 3118: 0.002051881584476211
Position 169: 0.0019442872210640519
Position 1202: 0.001384039756672743
Position 3269: 0.0010782621826923916
Position 3753: 0.0009947010044197883
Position 4086: 0.000972301954407406
Position 1418: 0.0009513565276267886
Position 2960: 0.0009400152612356592
Position 712: 0.0009244576501960373
Position 2948: 0.0009153703793640608
Position 1488: 0.0008565887274300495
Position 1785: 0.0007615619531420484
Position 1551: 0.0007090540606551865
Position 3741: 0.0005015809113590361
Position 1764: 0.0005014218057058979
Position 808: 0.00043085848928316807
Position 1822: 0.00030853059358604723
Position 3248: 0.0002754809562360326
Position 377: 0.0002633895664052649
Position 2975: 0.00026075160271562387
Position 1451: 0.0002550907088033822
Position 1263: 0.0002224092540939244
Position 4077: 0.0002202892499111205
Position 1176: 0.0002085970570886877
Position 1472: 0.00015534784121272517
Position 219: 0.0001296606855929087
Position 391: 0.00011772039159442229
Position 621: 8.419208828113133e-05
Position 3774: 8.364729856505326e-05
Position 2576: 7.443298968330319e-05
Position 4310: 4.455352773099556e-05
Position 404: 4.418452210030413e-05
Position 1654: 3.7913307242372136e-05
Position 2087: 3.4878531564430636e-05
Position 1276: 2.832339387740755e-05
Position 3732: 2.5914949253890054e-05
Position 3542: 2.550897662892211e-05
Position 196: 2.543705870928265e-05
Position 37: 2.43228350284676e-05
Position 1051: 2.252857048688313e-05
Position 1237: 1.8117975553966795e-05
Position 2128: 1.4430028992774031e-05
Position 1189: 8.52394181906546e-06
Position 300: 7.540457428310388e-06
Position 82: 6.967677019131782e-06
Position 3815: 6.097975996758055e-06
Position 489: 5.621818006793689e-06
Position 354: 5.271595812014615e-06
Position 3517: 3.7098809498431507e-06
Position 362: 2.720155293811029e-06
Position 607: 2.349812858389546e-06
Position 399: 2.3338440057933754e-06
Position 118: 2.1313742397395227e-06
Position 56: 2.1210400397292087e-06
Position 465: 1.2136741910400852e-06
Position 296: 1.1761238953960957e-06
Position 445: 1.167982157871597e-06
Position 594: 1.0349973172022945e-06
Position 304: 7.89275710121603e-07
Position 254: 6.604237784310024e-07
Position 3522: 4.706831571564379e-07
Position 287: 2.3391316173886934e-07
Position 100: 2.1028473015673427e-07
Position 342: 1.514931142039188e-07
Position 1021: 1.010085706045747e-07
Position 1055: 9.311154376333986e-08
Position 1099: 5.4011099173261054e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3395: 0.9704373240038767
Position 5982: 0.8858357235443858
Position 2725: 0.6398833863957091
Position 6667: 0.5422031993456825
Position 2524: 0.47051357097606233
Position 2477: 0.3651976313109805
Position 1983: 0.32577273330061735
Position 573: 0.23133271035570183
Position 4262: 0.19862504780538742
Position 1064: 0.192197050945611
Position 1353: 0.16943053180596912
Position 4822: 0.1432096017265952
Position 5124: 0.1299065083162675
Position 712: 0.10326271640942178
Position 1031: 0.09571260009399497
Position 6774: 0.0834781253393119
Position 5057: 0.0761081440045845
Position 5902: 0.054946527192572085
Position 2538: 0.05129167475718776
Position 4244: 0.0417823073318932
Position 3611: 0.035983559401129454
Position 5223: 0.03455940437280409
Position 6729: 0.033033761787164495
Position 4691: 0.031231623858764938
Position 726: 0.029535681813582095
Position 4314: 0.023239949285976103
Position 1158: 0.022094133288209052
Position 6939: 0.02067269938952031
Position 6181: 0.019941319090111712
Position 5262: 0.019861242006184103
Position 1394: 0.017072329272363768
Position 3005: 0.015126992520991032
Position 3328: 0.014822468698028352
Position 4436: 0.014458936112929142
Position 5927: 0.014176639458655826
Position 1304: 0.014127356037162477
Position 6221: 0.013502609194776293
Position 6297: 0.013452053060912263
Position 6209: 0.0133002305215129
Position 3399: 0.013074287496912432
Position 7145: 0.012693715350472314
Position 6641: 0.012570134773290996
Position 6335: 0.012506016239599307
Position 5496: 0.012035527875491983
Position 6603: 0.01125431403499025
Position 4284: 0.011145433563718075
Position 6798: 0.010082261743245903
Position 5413: 0.009838095635104745
Position 1138: 0.00933401770352509
Position 6704: 0.009292266230028023
Position 1028: 0.0089369733994801
Position 7012: 0.008852484943795653
Position 6323: 0.008484759883986621
Position 6285: 0.008357750700930588
Position 1099: 0.00826861349748108
Position 6777: 0.008228708982302834
Position 6259: 0.00816829942951095
Position 3075: 0.008025168682567236
Position 6451: 0.00782987563022171
Position 6489: 0.007600861742045765
Position 3943: 0.007559889711214008
Position 6527: 0.00746971255117853
Position 6909: 0.007258629903668302
Position 6565: 0.007177632485193808
Position 1335: 0.0070901625611676814
Position 6629: 0.007045707186544524
Position 2308: 0.0068954989243924176
Position 6375: 0.006788895873078618
