Gene = Tbc1d19
index = 1059
Annotated 5SS: [  232 19796 20874 23419 25620 27033 28344 28611 36647 38574 40324 47296
 50580 62711 65305 74068 77837 79781 87480 92021]
Annotated 3SS: [19722 20827 23342 25544 26968 28296 28499 36573 38534 40210 47220 50516
 62625 65259 74034 77726 79688 87363 91949 93704]
SMsplice 5SS: [  232 23419 25620 27033 36647 40324 47296 47506 50580 62711 65305 65950
 74068 77837 79781 92021 93638]
SMsplice 3SS: [23342 25544 26968 36573 40210 47220 47364 50516 62625 65259 65771 73931
 77726 79688 91949 93528 93704]
top_k =  500
Partition function (log Z): -59.344783515523766

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9750132643553228
Position 8848: 0.33803435182980357
Position 7556: 0.04318755720581461
Position 3233: 0.03927983813699914
Position 3716: 0.037753529366378845
Position 118: 0.01679768619779478
Position 1848: 0.015413225684652854
Position 8662: 0.012586145172757307
Position 2608: 0.011643175883448533
Position 2928: 0.008614890998703046
Position 36: 0.008203004593238932
Position 6016: 0.004822454745674159
Position 2239: 0.0006976831762183797
Position 8900: 0.0006452834002807652
Position 821: 0.0006000800460337386
Position 3869: 0.0002692002683600469
Position 4634: 0.00020921414709862123
Position 4489: 0.0001918406692367961
Position 204: 0.00017862028763829593
Position 1422: 0.00016290163507470665
Position 728: 0.00010750391619728865
Position 585: 9.470681923671079e-05
Position 760: 3.1826263672074554e-05
Position 2341: 3.0337450057414443e-05
Position 101: 2.97800798049252e-05
Position 2971: 1.8268187217094748e-05
Position 2653: 1.7800280428043636e-05
Position 2696: 1.5580697696454938e-05
Position 392: 1.3733057963084257e-05
Position 632: 1.1933740990140334e-05
Position 1973: 1.1147295189745962e-05
Position 600: 4.430482951602808e-06
Position 49: 1.9527164360141936e-06
Position 63: 8.084641786009005e-07
Position 47: 6.931149849416483e-07
Position 743: 3.748260687097151e-07
Position 792: 3.0843686663555814e-07
Position 1226: 2.2394978676434197e-07
Position 421: 2.223607038922612e-07
Position 856: 2.2227119990737256e-07
Position 178: 1.3444481656035455e-07
Position 738: 1.2132239954271775e-07
Position 20: 1.1678802053144208e-07
Position 343: 5.2268060777371364e-08
Position 486: 3.144943051860076e-08
Position 135: 2.3856920853214634e-08
Position 403: 1.7304249961894692e-08
Position 147: 1.6845721441563865e-08
Position 520: 6.7215872579663975e-09
Position 473: 5.226404549231949e-09
Position 483: 4.541942852595927e-09
Position 156: 1.6934972195242283e-09
Position 374: 1.2278034741686728e-09
Position 564: 2.195613126091719e-10
Position 610: 7.58893200482221e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17432: 0.6637802779209035
Position 8768: 0.36032032277889564
Position 9140: 0.08606525428502274
Position 12690: 0.035210402735951586
Position 3570: 0.031977673079874626
Position 7380: 0.031211405856505652
Position 6751: 0.029589162077743775
Position 3155: 0.02771500387675315
Position 14596: 0.02007124346160907
Position 8796: 0.015203285078462017
Position 14538: 0.014132542050643267
Position 1697: 0.013020091542259195
Position 8512: 0.013009750792514263
Position 7457: 0.011120922738975907
Position 10665: 0.009753164698509557
Position 3108: 0.009570337361903354
Position 2562: 0.008713135786700747
Position 2515: 0.008481173218922833
Position 3644: 0.0082491895799328
Position 486: 0.007331910552362616
Position 7360: 0.0067698294101614116
Position 517: 0.005979928966651571
Position 2228: 0.00526681144851098
Position 2803: 0.005209868727681683
Position 12404: 0.0045331038969568214
Position 5817: 0.00430547660077911
Position 8155: 0.004153307916661032
Position 8029: 0.003999981569234297
Position 9001: 0.003866914142354276
Position 632: 0.00349706130216971
Position 2836: 0.003197070138955683
Position 9957: 0.003053540209874768
Position 3221: 0.00290583313903248
Position 1729: 0.0026692626964178296
Position 6439: 0.002272565138450151
Position 5897: 0.0020853735626430326
Position 7363: 0.0019713367164875964
Position 3120: 0.00195963632516727
Position 4119: 0.0019244584103952796
Position 6387: 0.0018472503700141187
Position 2159: 0.00173524538422959
Position 3533: 0.0017347678035853447
Position 6984: 0.001679823245736688
Position 8253: 0.0015598205832192905
Position 1972: 0.0015273085859630851
Position 10410: 0.0014636808023450697
Position 3125: 0.0013337492281981023
Position 8299: 0.0012774506819912346
Position 684: 0.0012283782255565617
Position 5324: 0.0012243106892652674
Position 5119: 0.0012044530590007057
Position 6871: 0.0010547549925001634
Position 7555: 0.0009575769642949451
Position 8170: 0.0009554920406165976
Position 446: 0.0008825596016874953
Position 3176: 0.0008155992668648456
Position 4668: 0.0007818517941347694
Position 6699: 0.0007556226160210461
Position 383: 0.0007008491752857755
Position 6929: 0.0006511911522900076
Position 6260: 0.0006172285547487789
Position 7164: 0.0006019922460409353
Position 6403: 0.0005511541680605172
Position 4467: 0.0005300578257748535
Position 416: 0.0005211828701960811
Position 796: 0.0004695072647077431
Position 5047: 0.0004694858971486876
Position 4590: 0.0004595419941934327
Position 5665: 0.00044914202510622046
Position 3712: 0.00042507659893608555
Position 6675: 0.00035028289624198746
Position 3583: 0.00034893944695036104
Position 2875: 0.0003383722284998889
Position 4485: 0.00033272921600577455
Position 6771: 0.00031172217373907224
Position 7925: 0.0003096093977341341
Position 6263: 0.00030900279882923443
Position 4443: 0.00029935087189039635
Position 660: 0.0002972531248608876
Position 6733: 0.0002866404017945661
Position 7182: 0.0002762747588683464
Position 3919: 0.0002624012682680823
Position 7842: 0.0002553574592402129
Position 4827: 0.00024993067139992355
Position 3038: 0.0002426121394741696
Position 5563: 0.00024068796650521043
Position 1777: 0.00023775020453628478
Position 6345: 0.00021317826518417986
Position 7239: 0.00020008097741316085
Position 1584: 0.0001926648062246271
Position 882: 0.00018448940417631544
Position 2270: 0.0001724609700000367
Position 1170: 0.00017055495733218228
Position 1570: 0.00017042780871265247
Position 5551: 0.0001611788481059339
Position 2077: 0.00015949695580276806
Position 1021: 0.0001480549734662356
Position 5353: 0.00014799498105226447
Position 3735: 0.0001477488271377365
Position 1357: 0.0001389586375528526
Position 760: 0.00013313723158241576
Position 213: 0.0001290462358963381
Position 3950: 0.00012052675737863403
Position 3979: 0.00011965497287463773
Position 174: 0.0001035004064542726
Position 1096: 9.67129896356533e-05
Position 4488: 9.542897959407634e-05
Position 3786: 9.230554733027896e-05
Position 4561: 9.170906554105475e-05
Position 1304: 8.799027421662437e-05
Position 1903: 8.61733383702336e-05
Position 1523: 8.289239861967373e-05
Position 1397: 8.093441302506008e-05
Position 4394: 8.082651481410652e-05
Position 389: 7.627576050982422e-05
Position 2612: 7.390206042972295e-05
Position 2970: 7.22556044983464e-05
Position 4014: 6.94529055253786e-05
Position 3890: 6.858502054847076e-05
Position 5088: 6.185346017673163e-05
Position 4858: 6.173018911926637e-05
Position 2991: 6.0826178790747774e-05
Position 2131: 5.953624282759674e-05
Position 4702: 4.945230223517193e-05
Position 4171: 4.416350627483883e-05
Position 2232: 4.350367384474078e-05
Position 2653: 4.012789957912404e-05
Position 2404: 3.689526780760869e-05
Position 2249: 3.5747669841119985e-05
Position 141: 3.5318282135986784e-05
Position 954: 3.522051098615034e-05
Position 1955: 3.292588275939349e-05
Position 2732: 3.219608176360751e-05
Position 307: 3.211073827031395e-05
Position 4053: 3.1348380651311556e-05
Position 847: 2.991170168973713e-05
Position 1814: 2.9460777558928942e-05
Position 495: 2.8881456271353473e-05
Position 3304: 2.7567204569080834e-05
Position 1731: 2.6552579045201493e-05
Position 4334: 2.3453947014728556e-05
Position 1881: 2.2758887885191847e-05
Position 3385: 2.133044545134651e-05
Position 122: 2.0932379070821786e-05
Position 970: 1.8873758742055276e-05
Position 1482: 1.7511063291977086e-05
Position 536: 1.7378586373709254e-05
Position 2202: 1.7347390305408394e-05
Position 997: 1.733780965844638e-05
Position 2336: 1.7267196017640276e-05
Position 2235: 1.6966461973317883e-05
Position 829: 1.5944648183296857e-05
Position 1597: 1.1701061373000396e-05
Position 741: 1.1083606084626945e-05
Position 1421: 1.0274125906701154e-05
Position 1206: 8.597041948442782e-06
Position 147: 7.623400121374646e-06
Position 183: 7.199525405271028e-06
Position 702: 6.597463859386401e-06
Position 3091: 5.777408484054408e-06
Position 312: 5.323651544208243e-06
Position 451: 4.295187065367139e-06
Position 1271: 4.085018255333642e-06
