Gene = Ice2
index = 556
Annotated 5SS: [  148  1182  2676  9461 10474 12344 12984 13561 14478 18456 19204 23885
 27836 28996 30669]
Annotated 3SS: [ 1039  2570  9210 10353 12205 12866 13400 14295 17431 19027 23754 27750
 28944 30409 34134]
SMsplice 5SS: [   77  1813  2676  9461 12344 12984 18456 19204 23885 27836 30669 34260]
SMsplice 3SS: [ 1725  2570  9358 12205 12866 18350 19027 23754 27750 30576 34134 35189]
top_k =  500
Partition function (log Z): 2.105587242795626

Sorted 5' Splice Sites (High to Low Probability):
Position 23885: 0.994950912879652
Position 30669: 0.983559537374422
Position 2676: 0.9818954914685031
Position 27836: 0.9121448581121897
Position 12984: 0.9013405824248722
Position 1813: 0.8700593840877096
Position 18907: 0.8698830142719458
Position 9461: 0.8682452515850683
Position 12344: 0.8525321624052874
Position 19204: 0.7570131942496263
Position 34260: 0.4801362277826312
Position 14478: 0.45569011626682904
Position 10474: 0.4097708385761927
Position 25594: 0.40621636461986355
Position 77: 0.3927453639733901
Position 29094: 0.38285224019291586
Position 544: 0.3565282964741669
Position 17499: 0.3025539749450472
Position 3604: 0.26785280755391055
Position 25752: 0.2523561903367124
Position 13561: 0.2412988382419394
Position 27683: 0.22201371376808293
Position 1182: 0.20257274313006834
Position 148: 0.17980553464311244
Position 2458: 0.1793617112024939
Position 594: 0.1793369747301056
Position 32081: 0.16902297395637125
Position 27486: 0.1498141296217952
Position 17448: 0.14739019925393165
Position 3600: 0.12491120855997263
Position 31642: 0.10833473830707609
Position 2256: 0.10574296632763583
Position 30382: 0.10167517006601298
Position 28996: 0.08220925948281844
Position 27854: 0.08092146748897916
Position 22603: 0.07295504955384191
Position 19235: 0.07287430720363525
Position 426: 0.05241888789171081
Position 20514: 0.0511499864066369
Position 772: 0.04573794797542133
Position 34921: 0.04513727914580224
Position 17528: 0.038024835511863135
Position 2432: 0.036018756742173114
Position 12364: 0.03220295384738925
Position 26937: 0.029341108189004574
Position 1231: 0.02783070871314326
Position 32940: 0.02177831083074869
Position 31674: 0.01883179647223802
Position 24313: 0.017685736688076045
Position 13776: 0.016639211438057418
Position 16343: 0.015241750430202164
Position 1876: 0.01496069277080825
Position 16475: 0.014569925733528855
Position 15986: 0.013466198800476146
Position 226: 0.012485425012115544
Position 26663: 0.01192662758043838
Position 26212: 0.011251241066639491
Position 1895: 0.00919998552359114
Position 14472: 0.009180613333688815
Position 14607: 0.008845821868912456
Position 31580: 0.008256778758290388
Position 1660: 0.007331979915910545
Position 27383: 0.007311828896715801
Position 2477: 0.006922738833539449
Position 2483: 0.006680097866511668
Position 35017: 0.005693790874498355
Position 95: 0.005016228110871528
Position 963: 0.004762976128766258
Position 25414: 0.004419113411371444
Position 16968: 0.003217300207729844
Position 16419: 0.0029583029571223847
Position 3060: 0.002777156755063507
Position 18852: 0.0027022852865117553
Position 1001: 0.0025126038178462616
Position 285: 0.0023642524044837914
Position 25073: 0.0023635812031712463
Position 1643: 0.0021024035871282844
Position 2414: 0.0016677371504566073
Position 184: 0.0015406946804143145
Position 569: 0.0014657028087436245
Position 433: 0.0012172803058184201
Position 2405: 0.001138251904148765
Position 600: 0.0010034099445525493
Position 16349: 0.0009473119489588139
Position 63: 0.0007519939543279021
Position 2165: 0.0007297503459856496
Position 13573: 0.0007086995253901925
Position 1235: 0.0007062428180303571
Position 360: 0.0006659336504207716
Position 34557: 0.000536078466637016
Position 32948: 0.0005178180255395531
Position 34447: 0.00048594727957567666
Position 1960: 0.0004316705335615229
Position 780: 0.00039654378315055446
Position 669: 0.0003671172465723138
Position 81: 0.000337140490664037
Position 731: 0.0002913312488112807
Position 31184: 0.00027812637509065543
Position 27: 0.0002692847179165199
Position 1836: 0.00025633253644356536
Position 27880: 0.00023901427434484216
Position 3140: 0.00022478327071409718
Position 1010: 0.00021959216296424437
Position 287: 0.000208214837564729
Position 1863: 0.000190280125272597
Position 1827: 0.00018989366926539357
Position 943: 0.0001245425123678237
Position 812: 0.00010497462312391816
Position 548: 9.704399223015858e-05
Position 617: 9.69822121047387e-05
Position 556: 6.997287649655237e-05
Position 641: 6.435551144534306e-05
Position 32066: 5.058576079713698e-05
Position 378: 1.8390792088893064e-05
Position 107: 1.3986117624812832e-05
Position 6: 1.2799502365193324e-05
Position 97: 1.2174515885571153e-05
Position 11: 9.017321917729922e-06
Position 502: 8.599251746074868e-06
Position 430: 6.379020411538347e-06
Position 381: 2.454934808415829e-06
Position 99: 4.402786033416839e-07
Position 845: 9.942846196216749e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 23754: 0.9949509128796521
Position 27750: 0.9797315780451824
Position 2570: 0.9676268897602711
Position 18730: 0.8957358405666634
Position 1725: 0.8754809453501838
Position 12205: 0.8699928355962303
Position 19027: 0.8067369604450556
Position 30576: 0.7947274490213071
Position 12866: 0.7747076831148684
Position 9358: 0.768301309660844
Position 35189: 0.5511397785850927
Position 25529: 0.5040200527774482
Position 17431: 0.4879690097108417
Position 14295: 0.4612943892078428
Position 28944: 0.43424215866605903
Position 10353: 0.4097708385761928
Position 3500: 0.38831867458827435
Position 34134: 0.33346365836193886
Position 27589: 0.22407100986432782
Position 13400: 0.22338568292040104
Position 34169: 0.20683070094887604
Position 34704: 0.1795011082995009
Position 1039: 0.17853604231220715
Position 31951: 0.14363571872368425
Position 27338: 0.12297134840780216
Position 2318: 0.1155476363747171
Position 2344: 0.11131325989733709
Position 401: 0.10005012547810513
Position 9210: 0.09994394192422427
Position 32832: 0.09867065426406817
Position 31466: 0.08973721348154871
Position 25708: 0.08952673543780765
Position 2090: 0.08922889628548922
Position 12920: 0.08368618093333852
Position 30444: 0.08314553148068192
Position 22514: 0.07295504955384187
Position 30326: 0.06726427464756166
Position 381: 0.06550125955655413
Position 33582: 0.06035947886591959
Position 20363: 0.0511499864066369
Position 25329: 0.04646389186327418
Position 30550: 0.04310396412012061
Position 30213: 0.04202247943879968
Position 31539: 0.040135212251154705
Position 466: 0.03557536808682657
Position 27206: 0.03415461011070885
Position 26841: 0.02934110818900457
Position 34820: 0.02718685562836656
Position 16214: 0.023149490476459728
Position 12891: 0.022398188539874003
Position 31955: 0.019765560451388105
Position 34331: 0.019631957905666797
Position 953: 0.018380306433358588
Position 30447: 0.017779928443133742
Position 28793: 0.01683221410280106
Position 30329: 0.01673455941839119
Position 31489: 0.016053829292881083
Position 25246: 0.015908620669112306
Position 260: 0.015416021180615554
Position 30353: 0.015250974430961626
Position 1624: 0.014880523676795016
Position 28972: 0.014031383464623596
Position 15642: 0.01346619880047615
Position 1582: 0.0133917671310973
